,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
20,My Girl Josephine,https://open.spotify.com/track/6XUsFGemgVd984GfuBdvXV,6XUsFGemgVd984GfuBdvXV,spotify:track:6XUsFGemgVd984GfuBdvXV,The Struggle Continues,5uQFGWcYZocbFGmOPJnXxD,spotify:album:5uQFGWcYZocbFGmOPJnXxD,Super Cat,7hHDN8REbPLpv46ROortOM,spotify:artist:7hHDN8REbPLpv46ROortOM,239.533,12,13,1995-08-15,0.683,0.741,5,-8.757,0,0.246,0.21,0.0,0.174,0.809,72.776,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae fusion', 'roots reggae']",[]
21,Sway (feat. Quavo & Lil Yachty),https://open.spotify.com/track/4QeBlVCl2KzUEcQZiuskRd,4QeBlVCl2KzUEcQZiuskRd,spotify:track:4QeBlVCl2KzUEcQZiuskRd,Sway (feat. Quavo & Lil Yachty),0i9TSDm7kuCNRsaw8rSca2,spotify:album:0i9TSDm7kuCNRsaw8rSca2,NexXthursday,07Y8trtAhW1FFUPqZYTosy,spotify:artist:07Y8trtAhW1FFUPqZYTosy,244.093,1,56,2017-07-14,0.896,0.513,8,-6.542,1,0.199,0.112,0.0,0.104,0.296,133.973,['nyc rap'],[]
22,The Little Drummer Boy,https://open.spotify.com/track/2O6hrvLR2tXgRa6nThy02G,2O6hrvLR2tXgRa6nThy02G,spotify:track:2O6hrvLR2tXgRa6nThy02G,Home For Christmas,1UB8y2zZGk6kxoDVY026zW,spotify:album:1UB8y2zZGk6kxoDVY026zW,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,spotify:artist:32vWCbZh0xZ4o9gkz4PsEU,276.6,10,27,1990-09-11,0.754,0.175,1,-15.594,1,0.0354,0.188,7.36e-05,0.0624,0.0938,85.999,"['classic country pop', 'country', 'country dawn']",[]
23,Blue Tango,https://open.spotify.com/track/2OXKAer3aM4SJ6MVCMQS5A,2OXKAer3aM4SJ6MVCMQS5A,spotify:track:2OXKAer3aM4SJ6MVCMQS5A,I Am a Photograph,7EJ3eQjQwURdqot7nL44J1,spotify:album:7EJ3eQjQwURdqot7nL44J1,Amanda Lear,0Xkd9GsWwOYETVF0kPXZIG,spotify:artist:0Xkd9GsWwOYETVF0kPXZIG,165.466,14,5,2012-08-01,0.772,0.582,0,-6.236,1,0.0579,0.474,0.00447,0.0753,0.912,116.375,"['hi-nrg', 'italian disco']",[]
24,White Christmas - Bing Crosby 1942,https://open.spotify.com/track/0QpgSrB4yg5F2Jw7HSvuOn,0QpgSrB4yg5F2Jw7HSvuOn,spotify:track:0QpgSrB4yg5F2Jw7HSvuOn,Magic Old America,62dlOcDiRpXxdQrCpg0P1u,spotify:album:62dlOcDiRpXxdQrCpg0P1u,Patrizia Barrera,0sLLFeCiVe2WjKRiygH90x,spotify:artist:0sLLFeCiVe2WjKRiygH90x,184.659,9,20,2011-10-18,0.198,0.28,10,-12.648,1,0.0314,0.813,0.000177,0.387,0.274,94.237,[],[]
25,Alone At Last (Full Vocal Version) [In the Style of Neil Sedaka],https://open.spotify.com/track/6uz9uQQ8dOuBRdSY7XCMxS,6uz9uQQ8dOuBRdSY7XCMxS,spotify:track:6uz9uQQ8dOuBRdSY7XCMxS,In the Style of Neil Sedaka (Karaoke - Professional Performance Tracks),2iuCT9l2L2IaYq7sXaaD8a,spotify:album:2iuCT9l2L2IaYq7sXaaD8a,Karaoke Library,6IkKvcB77pnK30tY65DGGv,spotify:artist:6IkKvcB77pnK30tY65DGGv,225.528,25,3,2011-02-11,0.548,0.305,8,-14.714,0,0.0292,0.45,0.135,0.106,0.471,112.569,['karaoke'],[]
26,Fools Rush In (Where Angels Fear to Tread),https://open.spotify.com/track/1DCPvR6KreoPyaedhhMACc,1DCPvR6KreoPyaedhhMACc,spotify:track:1DCPvR6KreoPyaedhhMACc,Elvis Now,2x7QaKvvJ45DcYl78JCf25,spotify:album:2x7QaKvvJ45DcYl78JCf25,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,162.173,13,26,1972-02-20,0.648,0.423,6,-15.819,0,0.0325,0.533,0.0515,0.167,0.729,114.988,"['adult standards', 'rock-and-roll', 'rockabilly']",[]
27,Stay,https://open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0,6uBhi9gBXWjanegOb2Phh0,spotify:track:6uBhi9gBXWjanegOb2Phh0,Stay,1I4W7JKzYbl8VKRfD61DIS,spotify:album:1I4W7JKzYbl8VKRfD61DIS,Zedd,2qxJFvFYMEDqd7ui6kSAcq,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,210.09,1,77,2017-02-23,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']",[]
30,Let's Go Get Stoned,https://open.spotify.com/track/38dCLLqB7Sl27eiPbtpmQH,38dCLLqB7Sl27eiPbtpmQH,spotify:track:38dCLLqB7Sl27eiPbtpmQH,Lady's Choice,0xYFTOaImrkSEd6EjQhTbH,spotify:album:0xYFTOaImrkSEd6EjQhTbH,Bonnie Bramlett,7pnTcXIBhzFpebbRjCZmwb,spotify:artist:7pnTcXIBhzFpebbRjCZmwb,165.933,11,1,1976-01-01,0.667,0.525,7,-10.352,1,0.0267,0.223,0.0,0.303,0.659,100.896,[],[]
31,Sad Mood,https://open.spotify.com/track/2ib1IMnHzjMtB7k6WkMcGv,2ib1IMnHzjMtB7k6WkMcGv,spotify:track:2ib1IMnHzjMtB7k6WkMcGv,30 Greatest Hits: Portrait of a Legend 1951-1964,4jiO2jRz7g50ESvYYKsKwZ,spotify:album:4jiO2jRz7g50ESvYYKsKwZ,Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,160.533,31,32,1960-01-01,0.527,0.429,7,-9.933,1,0.0412,0.392,0.0,0.286,0.786,99.763,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'rock-and-roll', 'soul']",[]
32,Wings Of A Dove,https://open.spotify.com/track/2pQIgBkkstwqIAj6Bl2zlS,2pQIgBkkstwqIAj6Bl2zlS,spotify:track:2pQIgBkkstwqIAj6Bl2zlS,Trenchtown Days: The Birth Of A Legend,3kC7zXgRlM0JiaqIdHyacz,spotify:album:3kC7zXgRlM0JiaqIdHyacz,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,spotify:artist:2QsynagSdAqZj3U9HgDzjD,170.2,20,14,2001,0.716,0.504,7,-8.432,1,0.0394,0.0875,1.2e-05,0.36,0.84,118.908,['reggae'],[]
33,Jingle Bell Rock,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj,3hBXvHLlTHvnbwrPbeoyAj,spotify:track:3hBXvHLlTHvnbwrPbeoyAj,The Classic Years: 1956-1962,7yeVUGG3xvGjKwhM2FBItZ,spotify:album:7yeVUGG3xvGjKwhM2FBItZ,Bobby Helms,38EmEgXkgK51MT2tPY0EoC,spotify:artist:38EmEgXkgK51MT2tPY0EoC,130.973,62,73,1992-01-01,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,['adult standards'],[]
34,I'll Save The Last Dance For You,https://open.spotify.com/track/0sBJrZ8Vf2QZmr4owALLcZ,0sBJrZ8Vf2QZmr4owALLcZ,spotify:track:0sBJrZ8Vf2QZmr4owALLcZ,I'll Save The Last Dance For You,7ad2rKqt8b0Bqr8WCcic18,spotify:album:7ad2rKqt8b0Bqr8WCcic18,Damita Jo,2bgoYtsrUMDi8L2kryCpmn,spotify:artist:2bgoYtsrUMDi8L2kryCpmn,135.266,12,14,1961-01-01,0.479,0.53,10,-11.736,1,0.0465,0.856,0.0,0.271,0.788,78.416,[],[]
35,Ballad Of The Alamo,https://open.spotify.com/track/5uWTiJ1Ce5z5TcQLGZ6Tec,5uWTiJ1Ce5z5TcQLGZ6Tec,spotify:track:5uWTiJ1Ce5z5TcQLGZ6Tec,More Greatest Hits,2Yqe0gefTM8Kqx4EtdPGwB,spotify:album:2Yqe0gefTM8Kqx4EtdPGwB,Marty Robbins,0Xi59sEw38vRvwleSAVqoo,spotify:artist:0Xi59sEw38vRvwleSAVqoo,220.4,12,45,1991-08-01,0.646,0.49,3,-10.475,0,0.0554,0.843,0.0,0.12,0.783,105.6,"['cowboy western', 'nashville sound']",[]
36,I Gotta Know,https://open.spotify.com/track/3tI7ZEVL6y7n9JW8v2vy0J,3tI7ZEVL6y7n9JW8v2vy0J,spotify:track:3tI7ZEVL6y7n9JW8v2vy0J,"Elvis' Golden Records, Vol. 3",5Iec810oL6PorbyBVjLnmD,spotify:album:5Iec810oL6PorbyBVjLnmD,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,135.573,12,32,1963-08-11,0.716,0.555,7,-11.181,1,0.0303,0.868,0.0253,0.0951,0.958,132.118,"['adult standards', 'rock-and-roll', 'rockabilly']",[]
37,The Hucklebuck (Original Hit Recordings),https://open.spotify.com/track/6lc379sQrtAFTYEpUWA8F5,6lc379sQrtAFTYEpUWA8F5,spotify:track:6lc379sQrtAFTYEpUWA8F5,The Best Of Chubby Checker 1959-1963,4I4NKz4jIy7hYke8jvCpPA,spotify:album:4I4NKz4jIy7hYke8jvCpPA,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,150.573,24,38,2005-01-01,0.551,0.738,8,-5.712,1,0.0404,0.61,0.0,0.246,0.952,156.526,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",[]
38,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)",https://open.spotify.com/track/0swoHiwTazywpoqiKDUtGQ,0swoHiwTazywpoqiKDUtGQ,spotify:track:0swoHiwTazywpoqiKDUtGQ,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)",2GX44F0dhxdToigi4nnMAe,spotify:album:2GX44F0dhxdToigi4nnMAe,Takagi & Ketra,76UCIJTB0jcJvBaL0CdIqx,spotify:artist:76UCIJTB0jcJvBaL0CdIqx,191.639,1,62,2019-03-01,0.765,0.701,11,-4.089,0,0.058,0.0579,0.0,0.334,0.758,103.998,"['italian arena pop', 'italian pop']",[]
39,Am I Losing You,https://open.spotify.com/track/3CRQJXjhNZiyvoNc3RIcwr,3CRQJXjhNZiyvoNc3RIcwr,spotify:track:3CRQJXjhNZiyvoNc3RIcwr,Greatest Hits,1xA2yRz4VCNPpzDIioyowJ,spotify:album:1xA2yRz4VCNPpzDIioyowJ,Jim Reeves,2Ev0e8GUIX4u7d9etNLTXg,spotify:artist:2Ev0e8GUIX4u7d9etNLTXg,139.733,10,44,1989-09-21,0.528,0.121,9,-21.213,1,0.0345,0.91,0.00451,0.125,0.38,87.834,"['adult standards', 'brill building pop', 'nashville sound']",[]
40,Save the Last Dance for Me,https://open.spotify.com/track/391TUcoPonqYykPkSZ5Z9U,391TUcoPonqYykPkSZ5Z9U,spotify:track:391TUcoPonqYykPkSZ5Z9U,Save The Last Dance For Me,6sWL3HHXGkqlST0rfWXvBU,spotify:album:6sWL3HHXGkqlST0rfWXvBU,The Drifters,1FqqOl9itIUpXr4jZPIVoT,spotify:artist:1FqqOl9itIUpXr4jZPIVoT,154.96,12,60,2005-02-08,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.896,143.453,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",[]
43,Like Strangers,https://open.spotify.com/track/5PW5bha8sWPGcvejOgwPiF,5PW5bha8sWPGcvejOgwPiF,spotify:track:5PW5bha8sWPGcvejOgwPiF,Love Songs,1s7GHRnLGdiDbEmnciqAzJ,spotify:album:1s7GHRnLGdiDbEmnciqAzJ,The Everly Brothers,4ACplpEqD6JIVgKrafauzs,spotify:artist:4ACplpEqD6JIVgKrafauzs,125.36,20,10,2016-01-15,0.581,0.18,6,-16.892,1,0.0275,0.87,1.11e-05,0.0911,0.372,89.046,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",[]
44,Gee Whiz - feat. Nick Thorburn,https://open.spotify.com/track/3BmF1xfMxrGgDWllZFwjib,3BmF1xfMxrGgDWllZFwjib,spotify:track:3BmF1xfMxrGgDWllZFwjib,20 ODD YEARS,5fMNoW6lhkb7o1XFR4EmXj,spotify:album:5fMNoW6lhkb7o1XFR4EmXj,Buck 65,6jbuMVAvWgoPxEb1wMglyz,spotify:artist:6jbuMVAvWgoPxEb1wMglyz,171.24,13,17,2011,0.726,0.669,9,-7.733,0,0.152,0.358,0.0,0.309,0.58,99.046,['abstract hip hop'],[]
48,Gonzo,https://open.spotify.com/track/6bh20cEbXMNJ5JPUvbGSYq,6bh20cEbXMNJ5JPUvbGSYq,spotify:track:6bh20cEbXMNJ5JPUvbGSYq,Gonzo,4puK0bbzXFNIQSycIHLF4k,spotify:album:4puK0bbzXFNIQSycIHLF4k,Suspekt,74HomvqoUecDcUPRespyqg,spotify:artist:74HomvqoUecDcUPRespyqg,172.5,1,59,2019-05-24,0.75,0.557,1,-8.407,1,0.262,0.0299,5.15e-05,0.173,0.322,99.977,"['danish hip hop', 'danish pop']",[]
49,Shop Around,https://open.spotify.com/track/47IRIQxGDe2Sc6F4pe2FMf,47IRIQxGDe2Sc6F4pe2FMf,spotify:track:47IRIQxGDe2Sc6F4pe2FMf,Hi We're The Miracles,2fvokJVgfNIjWbGzudJQfT,spotify:album:2fvokJVgfNIjWbGzudJQfT,The Miracles,6TqQLejnHXMGr7KcegxUND,spotify:artist:6TqQLejnHXMGr7KcegxUND,170.76,11,49,1961-01-01,0.552,0.7,7,-4.533,1,0.0295,0.809,0.0,0.805,0.901,132.005,"['brill building pop', 'classic soul', 'disco', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",[]
50,"Silent Night, Holy Night (with The Ken Lane Singers)",https://open.spotify.com/track/7zqTinlz0qOZlZrDfHGCeA,7zqTinlz0qOZlZrDfHGCeA,spotify:track:7zqTinlz0qOZlZrDfHGCeA,Christmas Songs by Sinatra,4XbPmVHP7EYBMoE7ZVjKCU,spotify:album:4XbPmVHP7EYBMoE7ZVjKCU,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,197.213,14,43,1994-11-08,0.211,0.112,9,-15.724,1,0.0381,0.975,0.0412,0.118,0.072,70.992,"['adult standards', 'easy listening', 'lounge']",[]
51,I Count the Tears - Mono,https://open.spotify.com/track/5vLKz6wT95FZIFtWnqIoQI,5vLKz6wT95FZIFtWnqIoQI,spotify:track:5vLKz6wT95FZIFtWnqIoQI,It's The Searchers,3PZGP5tT1U7f46FuiCpm8g,spotify:album:3PZGP5tT1U7f46FuiCpm8g,The Searchers,4QmkLL9JOqM9dusHS1Hghe,spotify:artist:4QmkLL9JOqM9dusHS1Hghe,122.573,35,4,1964-01-01,0.434,0.692,7,-6.315,1,0.0312,0.723,0.0,0.609,0.939,146.507,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",[]
52,Dance by the Light of the Moon,https://open.spotify.com/track/07BmmlwTQoU8EswbYjnS47,07BmmlwTQoU8EswbYjnS47,spotify:track:07BmmlwTQoU8EswbYjnS47,Unborn Child,5YBhT7SXHIosnQGRpujYkZ,spotify:album:5YBhT7SXHIosnQGRpujYkZ,Seals and Crofts,6jdObwsrIjSRnBbMw6lPBj,spotify:artist:6jdObwsrIjSRnBbMw6lPBj,281.75,11,6,1974,0.341,0.527,2,-9.341,1,0.0274,0.000985,0.000633,0.127,0.4,138.036,"['adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",[]
53,Calendar Girl,https://open.spotify.com/track/3n6Ay7J2Q6hEAT1zOd1QXS,3n6Ay7J2Q6hEAT1zOd1QXS,spotify:track:3n6Ay7J2Q6hEAT1zOd1QXS,Both,0hox2EUyClXESGW5BupW8F,spotify:album:0hox2EUyClXESGW5BupW8F,Okay Kaya,7d64ZVOXg02y73HB5UMqkb,spotify:artist:7d64ZVOXg02y73HB5UMqkb,148.386,14,31,2018-06-01,0.712,0.227,0,-15.401,0,0.051,0.949,0.519,0.201,0.106,120.061,"['art pop', 'electropop', 'experimental pop']",[]
