,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
15,Let You Down,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,Perception,1KOmHyNLuOe5YrPhD3Juuf,spotify:album:1KOmHyNLuOe5YrPhD3Juuf,NF,6fOMl44jA4Sp5b9PpYCkzz,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,212.12,16,81,2017-10-06,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,"['hip hop', 'pop rap', 'rap']",[]
16,Feel It Still,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Woodstock,4VzzEviJGYUtAeSsJlI9QB,spotify:album:4VzzEviJGYUtAeSsJlI9QB,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,spotify:artist:4kI8Ie27vjvonwaB2ePh8T,163.253,10,79,2017-06-16,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,"['indie pop', 'indie rock', 'modern rock', 'rock']",[]
17,Sorry Not Sorry,https://open.spotify.com/track/7gvd8xj4QgPqbQSsn5pV7d,7gvd8xj4QgPqbQSsn5pV7d,spotify:track:7gvd8xj4QgPqbQSsn5pV7d,Tell Me You Love Me (Deluxe),1MI6gNg0plcEOgs8aezsjH,spotify:album:1MI6gNg0plcEOgs8aezsjH,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,spotify:artist:6S2OmqARrzebs0tKUEyXyp,203.76,15,79,2017-09-29,0.705,0.64,11,-6.928,0,0.225,0.0237,0.0,0.262,0.887,144.077,"['dance pop', 'pop', 'post-teen pop']",[]
18,I Fall Apart,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Post Malone,246dkjvS1zLTtiykXe5h60,spotify:artist:246dkjvS1zLTtiykXe5h60,223.346,18,83,2016-12-09,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,"['dfw rap', 'melodic rap', 'rap']",[]
21,Shape of You,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,spotify:album:3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,233.712,16,85,2017-03-03,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,"['pop', 'uk pop']",[]
24,Him & I (with Halsey),https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,The Beautiful & Damned,1VAc77UvK5wj8ZSWCo3V2b,spotify:album:1VAc77UvK5wj8ZSWCo3V2b,G-Eazy,02kJSzxNuaWGqwubyUba0Z,spotify:artist:02kJSzxNuaWGqwubyUba0Z,268.866,20,75,2017-12-15,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,"['indie pop rap', 'pop rap', 'rap']",[]
25,Bank Account,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2fQrGHiQOvpL9UgPvtYy6G,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,Issa Album,4QUNWTw2FsIz722xjUjFJw,spotify:album:4QUNWTw2FsIz722xjUjFJw,21 Savage,1URnnhqYAYcrqrcwql10ft,spotify:artist:1URnnhqYAYcrqrcwql10ft,220.306,14,78,2017-09-23,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,"['atl hip hop', 'rap', 'trap']",[]
26,Meant To Be (Originally Performed by Bebe Rexha & Florida Georgia Line) - Instrumental Version,https://open.spotify.com/track/6zHw8B294dGT1K2CtrQCVp,6zHw8B294dGT1K2CtrQCVp,spotify:track:6zHw8B294dGT1K2CtrQCVp,Meant To Be (Originally Performed by Bebe Rexha & Florida Georgia Line) [Karaoke Version],5CPQ5XtA6RwgdgoB2r0r1U,spotify:album:5CPQ5XtA6RwgdgoB2r0r1U,Karaoke Pro,2QQVBYuFqkbV1je2L9aV1Z,spotify:artist:2QQVBYuFqkbV1je2L9aV1Z,166.944,2,0,2017-09-04,0.618,0.405,10,-13.443,1,0.0402,0.146,0.883,0.102,0.228,77.004,['karaoke'],[]
27,How Long (Charlie Puth),https://open.spotify.com/track/2NCeLd58DsDnmnjculLJbX,2NCeLd58DsDnmnjculLJbX,spotify:track:2NCeLd58DsDnmnjculLJbX,How Long (Charlie Puth),01mdHqAJXkAtethesV8IxL,spotify:album:01mdHqAJXkAtethesV8IxL,Trixidy,5pZ5gEKudfPA2zXrm7tYB4,spotify:artist:5pZ5gEKudfPA2zXrm7tYB4,156.631,1,23,2018-02-06,0.679,0.516,1,-7.192,0,0.0531,0.0417,0.0,0.157,0.29,95.029,[],[]
30,Young Dumb & Broke,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,5Z3GHaZ6ec9bsiI5BenrbY,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,American Teen,6kf46HbnYCZzP6rjvQHYzg,spotify:album:6kf46HbnYCZzP6rjvQHYzg,Khalid,6LuN9FCkKOj5PcnpouEgny,spotify:artist:6LuN9FCkKOj5PcnpouEgny,202.546,15,81,2017-04-27,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,"['alternative r&b', 'pop']",[]
31,Believer,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Evolve,33pt9HBdGlAbRGBHQgsZsU,spotify:album:33pt9HBdGlAbRGBHQgsZsU,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,spotify:artist:53XhwfbYqKCa1cC15pYq2q,204.346,12,86,2017-06-23,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,"['modern rock', 'rock']",[]
32,Rockin' Around The Christmas Tree,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,2EjXfH91m7f8HiJN1yQg97,spotify:track:2EjXfH91m7f8HiJN1yQg97,Merry Christmas From Brenda Lee,34wa3zf2prXFMk47t9zHFG,spotify:album:34wa3zf2prXFMk47t9zHFG,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,spotify:artist:4cPHsZM98sKzmV26wlwD2W,126.266,12,73,1964-10-19,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rockabilly']",[]
33,It's the Most Wonderful Time of the Year,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,5hslUAKq9I9CG2bAulFkHN,spotify:track:5hslUAKq9I9CG2bAulFkHN,The Andy Williams Christmas Album,4dcJHxlOJwtyypL7sx1qch,spotify:album:4dcJHxlOJwtyypL7sx1qch,Andy Williams,4sj6D0zlMOl25nprDJBiU9,spotify:artist:4sj6D0zlMOl25nprDJBiU9,151.933,12,71,1963-11-24,0.24,0.598,7,-8.435,1,0.037,0.766,0.0,0.117,0.776,202.082,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",[]
35,...Ready For It?,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5,2yLa0QULdQr0qAIvVwN6B5,spotify:track:2yLa0QULdQr0qAIvVwN6B5,reputation,6DEjYFkNZh67HP7R9PSZvv,spotify:album:6DEjYFkNZh67HP7R9PSZvv,Taylor Swift,06HL4z0CvFAxyc27GXpf02,spotify:artist:06HL4z0CvFAxyc27GXpf02,208.186,15,69,2017-11-10,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,"['dance pop', 'pop', 'post-teen pop']",[]
36,The Christmas Song (Merry Christmas To You),https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,4PS1e8f2LvuTFgUs1Cn3ON,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Expanded Edition),6vBGI5522jvPi0ZZuGQNp4,spotify:album:6vBGI5522jvPi0ZZuGQNp4,Nat King Cole,7v4imS0moSyGdXyLgVTIV7,spotify:artist:7v4imS0moSyGdXyLgVTIV7,192.16,19,68,1962,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,"['adult standards', 'vocal jazz']",[]
37,The Weekend,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,Ctrl,76290XdXVF9rPzGdNRWdCh,spotify:album:76290XdXVF9rPzGdNRWdCh,SZA,7tYKF4w9nC0nq9CsPZTHyP,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,272.186,14,74,2017-06-09,0.487,0.366,8,-9.405,0,0.0531,0.241,0.0,0.126,0.161,68.191,"['pop', 'pop rap', 'rap']",[]
39,A Holly Jolly Christmas - Single Version,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe,65Q2mv3UlVi9eO70OpsmSe,spotify:track:65Q2mv3UlVi9eO70OpsmSe,Have A Holly Jolly Christmas,5r5iTtNflB2DAKO1t5ih8f,spotify:album:5r5iTtNflB2DAKO1t5ih8f,Burl Ives,0MHgLfmQdutffmvWe5XBTN,spotify:artist:0MHgLfmQdutffmvWe5XBTN,135.533,12,62,1965-01-01,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,"['adult standards', 'american folk revival', 'lounge']",[]
40,Attentions Charlie Puth,https://open.spotify.com/track/5rUTWDCRW6vzHTNcUiIi7N,5rUTWDCRW6vzHTNcUiIi7N,spotify:track:5rUTWDCRW6vzHTNcUiIi7N,Attentions Charlie Puth,1Fwzxf127j6JKMS6fEaGlo,spotify:album:1Fwzxf127j6JKMS6fEaGlo,Anyways,3cMHbF8pQzbXAnflVi11LP,spotify:artist:3cMHbF8pQzbXAnflVi11LP,186.697,1,35,2019-10-25,0.709,0.468,3,-8.584,0,0.0443,0.232,2.2e-05,0.0931,0.468,100.086,[],[]
41,That's What I Like,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,24K Magic,4PgleR09JVnm3zY1fW3XBA,spotify:album:4PgleR09JVnm3zY1fW3XBA,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,spotify:artist:0du5cEVh5yTK9QJze8zA0C,206.693,9,81,2016-11-17,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,"['pop', 'post-teen pop']",[]
42,Last Christmas,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2FRnf9qhLbvw8fu4IBXx78,spotify:track:2FRnf9qhLbvw8fu4IBXx78,LAST CHRISTMAS,6egzU9NKfora01qaNbvwfZ,spotify:album:6egzU9NKfora01qaNbvwfZ,Wham!,5lpH0xAS4fVfLkACg9DAuM,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,262.96,3,69,1984-11-29,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop']",[]
43,Ric Flair Drip (& Metro Boomin),https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,Without Warning,0MV1yCXcNNQBfwApqAVkH0,spotify:album:0MV1yCXcNNQBfwApqAVkH0,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW,172.8,10,80,2017-10-30,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",[]
45,HUMBLE.,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,DAMN.,4eLPsYPBmXABThSJ821sqY,spotify:album:4eLPsYPBmXABThSJ821sqY,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,177.0,14,82,2017-04-14,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",[]
46,There's Nothing Holdin' Me Back,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml,Illuminate (Deluxe),3wBabo4pmzsYjALMSKY7Iq,spotify:album:3wBabo4pmzsYjALMSKY7Iq,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,199.44,16,81,2017-04-20,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",[]
48,KOODA,https://open.spotify.com/track/0tYHqwTW4s6VuPWDSD7n7K,0tYHqwTW4s6VuPWDSD7n7K,spotify:track:0tYHqwTW4s6VuPWDSD7n7K,Day69: Graduation Day,1ubczeMvCrPHbSEjgfu4a7,spotify:album:1ubczeMvCrPHbSEjgfu4a7,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,spotify:artist:7gZfnEnfiaHzxARJ2LeXrf,142.582,12,65,2018-04-10,0.885,0.641,1,-4.455,1,0.351,0.175,0.0,0.234,0.201,91.167,"['emo rap', 'rap', 'trap']",[]
50,Greatest Love Story,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK,2yQZwi1P8AkkxxFhQ8rMEK,spotify:track:2yQZwi1P8AkkxxFhQ8rMEK,Hallelujah Nights,3he0Uva3KD5aNSHpJm9H90,spotify:album:3he0Uva3KD5aNSHpJm9H90,LANCO,2lRH2dgU5Kk4Bc5phmII4T,spotify:artist:2lRH2dgU5Kk4Bc5phmII4T,222.573,11,72,2018-01-19,0.671,0.617,10,-8.72,1,0.0561,0.401,0.0,0.119,0.62,147.986,"['contemporary country', 'country pop', 'modern country rock']",[]
52,Like I Loved You,https://open.spotify.com/track/3T6MAweakkNrMYs8jZIWtg,3T6MAweakkNrMYs8jZIWtg,spotify:track:3T6MAweakkNrMYs8jZIWtg,Brett Young,6MTPPsqX8KnmDWmnQmbxJ5,spotify:album:6MTPPsqX8KnmDWmnQmbxJ5,Brett Young,0fiWOxhsBsQQvFDtxUQWo0,spotify:artist:0fiWOxhsBsQQvFDtxUQWo0,207.186,12,63,2017-02-10,0.582,0.568,1,-6.051,1,0.0297,0.196,0.0,0.0841,0.64,76.025,['contemporary country'],[]
53,Rubbin off the Paint,https://open.spotify.com/track/6V4KHt9xu4TPEnDFoBeacT,6V4KHt9xu4TPEnDFoBeacT,spotify:track:6V4KHt9xu4TPEnDFoBeacT,YBN: The Mixtape,6l4itLa2SkBAVBASZ2WKFv,spotify:album:6l4itLa2SkBAVBASZ2WKFv,YBN Nahmir,3gGUMEwIX6XodWsYEvKSal,spotify:artist:3gGUMEwIX6XodWsYEvKSal,159.915,23,69,2018-09-07,0.734,0.751,1,-7.26,1,0.285,0.00529,0.0,0.183,0.56,161.997,"['alabama rap', 'rap', 'trap', 'vapor trap']",[]
55,What About Us,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb,0Qh38w01QRXK6KHIv0e3hb,spotify:track:0Qh38w01QRXK6KHIv0e3hb,Beautiful Trauma,7hwhuEQT4Fp5bzwLlYZtiz,spotify:album:7hwhuEQT4Fp5bzwLlYZtiz,P!nk,1KCSPY1glIKqW2TotWuXOR,spotify:artist:1KCSPY1glIKqW2TotWuXOR,269.6,13,74,2017-10-13,0.489,0.588,1,-6.177,1,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,"['dance pop', 'pop', 'post-teen pop']",[]
56,Lemon - Drake Remix,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB,739vCwA3EpBSkk3uDsI2wB,spotify:track:739vCwA3EpBSkk3uDsI2wB,Lemon (Drake Remix),2TKbBIv3QaM46sT9BtHKm1,spotify:album:2TKbBIv3QaM46sT9BtHKm1,N.E.R.D,5wPoxI5si3eJsYYwyXV4Wi,spotify:artist:5wPoxI5si3eJsYYwyXV4Wi,226.106,1,65,2018-03-18,0.777,0.657,1,-6.434,1,0.237,0.000738,3.34e-06,0.0932,0.245,189.992,['hip hop'],[]
58,I'll Name the Dogs,https://open.spotify.com/track/609qKv3KPAbdtp0LQH2buA,609qKv3KPAbdtp0LQH2buA,spotify:track:609qKv3KPAbdtp0LQH2buA,Texoma Shore,1Kc7TpYwJQ0mzVAssuWbB0,spotify:album:1Kc7TpYwJQ0mzVAssuWbB0,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,spotify:artist:1UTPBmNbXNTittyMJrNkvw,183.64,11,66,2017-11-03,0.348,0.87,4,-5.86,1,0.137,0.171,4.4e-06,0.202,0.763,83.392,"['contemporary country', 'country', 'country road', 'oklahoma country']",[]
59,Never Be the Same,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,4eWQlBRaTjPPUlzacqEeoQ,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,Camila,2vD3zSQr8hNlg0obNel4TE,spotify:album:2vD3zSQr8hNlg0obNel4TE,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,226.973,11,74,2018-01-12,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,"['dance pop', 'pop', 'post-teen pop']",[]
60,Candy Paint,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,32lItqlMi4LBhb4k0BaSaC,spotify:track:32lItqlMi4LBhb4k0BaSaC,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR,spotify:album:6trNtQUgC8cgbWcqoMYkOR,Post Malone,246dkjvS1zLTtiykXe5h60,spotify:artist:246dkjvS1zLTtiykXe5h60,227.533,18,78,2018-04-27,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,"['dfw rap', 'melodic rap', 'rap']",[]
63,Light It Up,https://open.spotify.com/track/5w3NgfV8v1nNZFLUBlGHIL,5w3NgfV8v1nNZFLUBlGHIL,spotify:track:5w3NgfV8v1nNZFLUBlGHIL,What Makes You Country,6NUEU1vyIctdAg8IHot8Wy,spotify:album:6NUEU1vyIctdAg8IHot8Wy,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,177.305,15,61,2017-12-08,0.608,0.928,6,-2.724,0,0.0883,0.133,0.0,0.103,0.738,130.012,"['contemporary country', 'country', 'country road']",[]
64,Every Little Thing,https://open.spotify.com/track/4EpLU30bi1KNWkBTfgZkoK,4EpLU30bi1KNWkBTfgZkoK,spotify:track:4EpLU30bi1KNWkBTfgZkoK,Yours,2iarUPEwf9aLuvE0PDvpfi,spotify:album:2iarUPEwf9aLuvE0PDvpfi,Russell Dickerson,1E2AEtxaFaJtH0lO7kgNKw,spotify:artist:1E2AEtxaFaJtH0lO7kgNKw,190.64,12,72,2017-10-13,0.638,0.854,1,-4.664,1,0.11,0.216,0.0,0.0357,0.859,93.869,"['contemporary country', 'country', 'country road', 'modern country rock']",[]
66,When It Rains It Pours,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,1mMLMZYXkMueg65jRRWG1l,spotify:track:1mMLMZYXkMueg65jRRWG1l,This One's for You,1lhNch5NkOONvFhRPh8qaj,spotify:album:1lhNch5NkOONvFhRPh8qaj,Luke Combs,718COspgdWOnwOFpJHRZHS,spotify:artist:718COspgdWOnwOFpJHRZHS,240.76,12,75,2017-06-02,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,['contemporary country'],[]
67,Round Here Buzz,https://open.spotify.com/track/52ioLaTnO2J7BWY8UN2n9D,52ioLaTnO2J7BWY8UN2n9D,spotify:track:52ioLaTnO2J7BWY8UN2n9D,Mr. Misunderstood,1QIZsTZrZdQwQ9QJnFoFao,spotify:album:1QIZsTZrZdQwQ9QJnFoFao,Eric Church,2IvkS5MXK0vPGnwyJsrEyV,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,214.626,10,60,2015-11-11,0.638,0.441,2,-9.064,1,0.0347,0.0422,1.33e-05,0.107,0.473,76.078,"['contemporary country', 'country', 'country road', 'modern country rock']",[]
