,title,lyrics,artistsFromLyrics,artists,date,rank,cnt

   I did not even reply to the Ambassadress, in order to listen to the genealogies. They were not all of them important. There came up indeed in the course of the conversation one of those unexpected alliances, which, M. de Guermantes informed me, was a misalliance, but not without charm, for, uniting under the July Monarchy the Duc de Guermantes and the Duc de Fezensac with the two irresistible daughters of an eminent navigator, it gave the two Duchesses the exciting novelty of a grace exotically middle-class, ‘Louisphilippically’ Indian. Or else, under Louis XIV, a Norpois had married the daughter of the Duc de Mortenart, whose illustrious title struck, in the remoteness of that epoch, the name — which I had found colourless and might have supposed to be modern — of Norpois, carving deeply upon it the beauty of an old medal. And in these cases, moreover, it was not only the less well-known name that benefited by the association; the other, grown commonplace by the fact of its lustre, struck me more forcibly in this novel and more obscure aspect, just as among the portraits painted by a brilliant colourist the most striking is sometimes one that is all in black. The sudden mobility with which all these names seemed to me to have been endowed, as they sprang to take their places by the side of others from which I should have supposed them to be remote, was due not to my ignorance alone; the country-dances which they were performing in my mind they had carried out no less spontaneously at those epochs in which a title, being always attached to a piece of land, used to follow it from one family to another, so much so that, for example, in the fine feudal structure that is the title of Duc de Nemours or Duc de Chevreuse, I was able to discover successively hidden, as in the hospitable abode of a hermit-crab, a Guise, a Prince of Savoy, an Orléans, a Luynes. Sometimes several remained in competition for a single shell: for the Principality of Orange the Royal House of the Netherlands and MM. de Mailly-Nesle for the Duchy of Brabant the Baron de Charlus and the Royal House of Belgium, various others for the titles of Prince of Naples, Duke of Parma Duke of Reggio. Sometimes it was the other way; the shell had been so’ long uninhabited by proprietors long since dead that it had never occurred to me that this or that name of a country house could have been, at an epoch which after all was comparatively recent, the name of a family. And so, when M. de Guermantes replied to a question put to him by M. de Monserfeuil: “No, my cousin was a fanatical Royalist; she was the daughter of the Marquis de Féterne, who played a certain part in the Chouan rising,” on seeing this name Féterne, which had been for me, since my stay at Balbec, the name of a country house, become, what I had never dreamed that it could possibly be, a family name, I felt the same astonishment as in reading a fairy-tale, where turrets and a terrace come to life and turn into men and women. In this sense of the words, we may say that history, even mere family history, gives life to the old stones of a house. There have been in Parisian society men who played as considerable a part in it, who were more sought after for their distinction or for their wit, who were equally well born as the Duc de Guermantes or the Duc de La Trémoïlle. They have now fallen into oblivion because, as they left no descendants, their name which we no longer hear sounds like a name unknown; at most, the name of a thing beneath which we never think to discover the name of any person, it survives in some country house, some remote village. The day is not distant when the traveller who, in the heart of Burgundy, stops in the little village of Charlus to look at its church, if he has not sufficient industry or is in too great a hurry to examine its tombstones, will go away ignorant that this name, Charlus, was that of a man who ranked with the highest in the land. This thought reminded me that it was time to go, and that while I was listening to M. de Guermantes talking pedigrees, the hour was approaching at which I had promised to call upon his brother. “Who knows,” I continued to muse, “whether one day Guermantes itself may not appear nothing more than a place-name, save to the archaeologists who, stopping by chance at Combray and standing beneath the window of Gilbert the Bad, have the patience to listen to the account given them by Theodore’s successor or to read the Cure’s guide?” But so long as a great name is not extinct it keeps in the full light of day those men and women who bear it; and there can be no doubt that, to a certain extent, the interest which the illustriousness of these families gave them in my eyes lay in the fact that one can, starting from to-day, follow their ascending course, step by step, to a point far beyond the fourteenth century, recover the diaries and correspondence of all the forebears of M. de Charlus, of the Prince d’Agrigente, of the Princesse de Parme, in a past in which an impenetrable night would cloak the origins of a middle-class family, and in which we make out, in the luminous backward projection of a name, the origin and persistence of certain nervous characteristics, certain vices, the disorders of one or another Guermantes. Almost identical pathologically with their namesakes of the present day, they excite from century to century the startled interest of their correspondents, whether these be anterior to the Princess Palatine and Mme. de Motteville, or subsequent to the Prince de Ligne

   However, my historical curiosity was faint in comparison with my aesthetic pleasure. The names cited had the effect of disincarnating the Duchess’s guests, whom, for all they might call themselves Prince d’Agrigente or de Cystira, their mask of flesh and of a common intelligence or want of intelligence had transformed into ordinary mortals, so much so that I had made my landing on the ducal door-mat not as upon the threshold (as I had supposed) but as at the farthest confines of the enchanted world of names. The Prince d’Agrigente himself, as soon as I heard that his mother had been a Damas, a granddaughter of the Duke of Modena, was delivered, as from an unstable chemical alloy, from the face and speech that prevented one from recognising him, and went to form with Damas and Modena, which themselves were only titles, a combination infinitely more seductive. Each name displaced by the attractions of another, with which I had never suspected it of having any affinity, left the unalterable position which it had occupied in my brain, where familiarity had dulled it, and, speeding to join the Mortemarts, the Stuarts or the Bourbons, traced with them branches of the most graceful design and an ever-changing colour. The name Guermantes itself received from all the beautiful names — extinct, and so all the more glowingly rekindled — with which I learned only now that it was connected, a new sense and purpose, purely poetical. At the most, at the extremity of each spray that burgeoned from the exalted stem, I could see it flower in some face of a wise king or illustrious princess, like the sire of Henri IV or the Duchesse de Longueville. But as these faces, different in this respect from those of the party around me, were not discoloured for me by any trace of physical experience or fashionable mediocrity, they remained, in their handsome outlines and rainbow iridescence, homogeneous with those names which at regular intervals, each of a different hue, detached themselves from the genealogical tree of Guermantes, and disturbed with no foreign or opaque matter the buds — pellucid, alternate, many-coloured — which (like, in the old Jesse windows, the ancestors of Jesus) blossomed on either side of the tree of glass

   Already I had made several attempts to slip away, on account, more than for any other reason, of the triviality which my presence at it imparted to the gathering, albeit it was one of those which I had long imagined as being so beautiful — as it would doubtless have been had there been no inconvenient witness present. At least my departure would permit the other guests, once the profane intruder was no longer among them, to constitute themselves at length into a secret conclave. They would be free to celebrate the mysteries for the celebration of which they had met together, for it could obviously not have been to talk of Franz Hals or of avarice, and to talk of them in the same way as people talk in middle-class society. They uttered nothing but trivialities, doubtless because I was in the room, and I felt with some compunction, on seeing all these pretty women kept apart, that I was preventing them by my presence from carrying on, in the most precious of its drawing-rooms, the mysterious life of the Faubourg Saint-Germain. But this departure which I was trying at every moment to effect, M. and Mme. de Guermantes carried the spirit of self-sacrifice so far as to postpone, by keeping me in the room. A more curious thing still, several of the ladies who had come hurrying, delighted, beautifully dressed, with constellations of jewels, to be present at a party which, through my fault only, differed in no essential point from those that are given elsewhere than in the Faubourg Saint-Germain, any more than one feels oneself at Balbec to be in a town that differs from what one’s eyes are accustomed to see — several of these ladies retired not at all disappointed, as they had every reason to be, but thanking Mme. de Guermantes most effusively for the delightful evening which they had spent, as though on the other days, those on which I was not present, nothing more used to occur

   Was it really for the sake of dinners such as this that all these people dressed themselves up and refused to allow the penetration of middle-class women into their so exclusive drawing-rooms — for dinners such as this? The same, had I been absent? The suspicion flashed across my mind for a moment, but it was too absurd. Plain commonsense enabled me to brush it aside. And then, if I had adopted it, what would have been left of the name Guermantes, already so degraded since Combray?

   It struck me that these flower-maidens were, to a strange extent, either ready to be pleased with another person or anxious to make that person pleased with them, for more than one of them, to whom I had not uttered, during the whole course of the evening, more than two or three casual remarks, the stupidity of which had left me blushing, made a point, before leaving the drawing-room, of coming to tell me, fastening on me her fine caressing eyes, straightening as she spoke the garland of orchids that followed the curve of her bosom, what an intense pleasure it had been to her to make my acquaintance, and to speak to me — a veiled allusion to an invitation to dinner — of her desire to ‘arrange something’ after she had ‘fixed a day’ with Mme. de Guermantes. None of these flower ladies left the room before the Princesse de Parme. The presence of that lady — one must never depart before Royalty — was one of the two reasons, neither of which I had guessed, for which the Duchess had insisted so strongly on my remaining. As soon as Mme. de Parme had risen, it was like a deliverance. Each of the ladies having made a genuflexion before the Princess, who raised her up from the ground, they received from her, in a kiss, and like a benediction which they had craved kneeling, the permission to ask for their cloaks and carriages. With the result that there followed, at the front door, a sort of stentorian recital of great names from the History of France. The Princesse de Parme had forbidden Mme. de Guermantes to accompany her downstairs to the hall for fear of her catching cold, and the Duke had added: “There, Oriane, since Ma’am gives you leave, remember what the doctor told you.”

    “I am sure the Princesse de Parme was most pleased to take dinner with you.” I knew the formula. The Duke had come the whole way across the drawing-room in order to utter it before me with an obliging, concerned air, as though he were handing me a diploma or offering me a plateful of biscuits. And I guessed from the pleasure which he appeared to be feeling as he spoke, and which brought so sweet an expression momentarily into his face, that the effort which this represented for him was of the kind which he would continue to make to the very end of his life, like one of those honorific and easy posts which, even when paralytic, one is still allowed to retain

   Just as I was about to leave, the lady in waiting reappeared in the drawing-room, having forgotten to take away some wonderful carnations, sent up from Guermantes, which the Duchess had presented to Mme. de Parme. The lady in waiting was somewhat flushed, one felt that she had just been receiving a scolding, for the Princess, so kind to everyone else, could not contain her impatience at the stupidity of her attendant. And so the latter picked up the flowers and ran quickly, but to preserve her air of ease and independence flung at me as she passed: “The Princess says I’m keeping her waiting; she wants to be gone, and to have the carnations as well. Good lord! I’m not a little bird, I can’t be in two places at once.”

   Alas! the rule of not leaving before Royalty was not the only one. I could not depart at once, for there was another: this was that the famous lavishness, unknown to the Courvoisiers, with which the Guermantes, whether opulent or practically ruined, excelled in entertaining their friends, was not only a material lavishness, of the kind that I had often experienced with Robert de Saint-Loup, but also a lavish display of charming words, of courteous actions, a whole system of verbal elegance supplied from a positive treasure-house within. But as this last, in the inactivity of fashionable existence, must remain unemployed, it expanded at times, sought an outlet in a sort of fugitive effusion, all the more intense, which might, in Mme. de Guermantes, have led one to suppose a genuine affection for oneself. Which she did, for that matter, feel at the moment when she let it overflow, for she found then in the society of the friend, man or woman, with whom she happened to be a sort of intoxication, in no way sensual, similar to that which music produces in certain people; she would suddenly detach a flower from her bodice, or a medallion, and present it to someone with whom she would have liked to prolong the evening, with a melancholy feeling the while that such a prolongation could have led to nothing but idle talk, into which nothing could have passed of the nervous pleasure, the fleeting emotion, similar to the first warm days of spring in the impression they leave behind them of exhaustion and regret. As for the friend, it did not do for him to put too implicit a faith in the promises, more exhilarating than anything he had ever heard, tendered by these women who, because they feel with so much more force the sweetness of a moment, make of it, with a delicacy, a nobility of which normally constituted creatures are incapable, a compelling masterpiece of grace and goodness, and have no longer anything of themselves left to give when the next moment has arrived. Their affection does not outlive the exaltation that has dictated it; and the subtlety of mind which had then led them to divine all the things that you wished to hear and to say them to you will permit them just as easily, a few days later, to seize hold of your absurdities and use them to entertain another of their visitors with whom they will then be in the act of enjoying one of those ‘musical moments’ which are so brief

   In the hall where I asked a footman for my snowboots which I had brought as a precaution against the snow, several flakes of which had already fallen, to be converted rapidly into slush, not having realised that they were hardly fashionable, I felt, at the contemptuous smile on all sides, a shame which rose to its highest pitch when I saw that Mme. de Parme had not gone and was watching me put on my American ‘rubbers.’ The Princess came towards me. “Oh! What a good idea,” she exclaimed, “it’s so practical! There’s a sensible man for you. Madame, we shall have to get a pair of those,” she went on to her lady in waiting, while the mockery of the footmen turned to respect and the other guests crowded round me to inquire where I had managed to find these marvels. “With those on, you will have nothing to fear even if it starts snowing again and you have a long way to go. You’re independent of the weather,” said the Princess to me. “Oh! If it comes to that, your Royal Highness can be reassured,” broke in the lady in waiting with a knowing air, “it will not snow again.” “What do you know about it, Madame?” came witheringly from the excellent Princesse de Parme, who alone could succeed in piercing the thick skin of her lady in waiting. “I can assure your Royal Highness, it cannot snow again. It is a physical impossibility.” “But why?” “It cannot snow any more, they have taken the necessary steps to prevent it, they have put down salt in the streets!” The simple-minded lady did not observe either the anger of the Princess or the mirth of the rest of her audience, for instead of remaining silent she said to me with a genial smile, paying no heed to my repeated denials of any connexion with Admiral Jurien de la Gravière: “Not that it matters, after all. This gentleman must have stout sea-legs. What’s bred in the bone!”

   Then, having escorted the Princesse de Parme to her carriage, M. de Guermantes said to me, taking hold of my greatcoat: “Let me help you into your skin.” He had ceased even to smile when he employed this expression, for those that were most vulgar had for that very reason, because of the Guermantes affectation of simplicity, become aristocratic

   An exaltation that sank only into melancholy, because it was artificial, was what I also, although quite differently from Mme. de Guermantes, felt once I had finally left her house, in the carriage that was taking me to that of M. de Charlus. We can at pleasure abandon ourselves to one or other of two forces of which one rises in ourselves, emanates from our deepest impressions, the other comes to us from without. The first carries with it naturally a joy, the joy that springs from the life of the creator. The other current, that which endeavours to introduce into us the movement by which persons external to ourselves are stirred, is not accompanied by pleasure; but we can add a pleasure to it, by the shock of reaction, in an intoxication so feigned that it turns swiftly into boredom, into melancholy, whence the gloomy faces of so many men of fashion, and all those nervous conditions which may make them end in suicide. Well, in the carriage which was taking me to M. de Charlus, I was a prey to this second sort of exaltation, widely different from that which is given us by a personal impression, such as I had received in other carriages, once at Combray, in Dr. Percepied’s gig, from which I had seen painted against the setting sun the spires of Martinville, another day at Balbec, in Mme. de Villeparisis’s barouche, when I strove to identify the reminiscence that was suggested to me by an avenue of trees. But in this third carriage, what I had before my mind’s eye were those conversations that had seemed to me so tedious at Mme. de Guermante’s dinner-table, for example Prince Von’s stories about the German Emperor, General Botha and the British Army. I had slipped them into the frame of the internal stereoscope through the lenses of which, once we are no longer ourselves, once, endowed with the spirit of society, we no longer wish to receive our life save from other people, we cast into relief what they have said and done. Like a tipsy man filled with tender feeling for the waiter who has been serving him, I marvelled at my good fortune, a good fortune not realised by me, it is true, at the actual moment, in having dined with a person who knew William II so well, and had told stories about him that were — upon my word — really witty. And, as I repeated to myself, with the Prince’s German accent, the story of General Botha, I laughed out loud, as though this laugh, like certain kinds of applause which increase one’s inward admiration, were necessary to the story as a corroboration of its comic element. Through the magnifying lenses even those of Mme. de Guermantes’s pronouncements which had struck me as being stupid (as for example that on the Hals pictures which one ought to see from the top of a tramway-car) took on a life, a depth that were extraordinary. And I must say that, even if this exaltation was quick to subside, it was not altogether unreasonable. Just as there may always come a day when we are glad to know the person whom we despise more than anyone in the world because he happens to be connected with a girl with whom we are in love, to whom he can introduce us, and thus offers us both utility and gratification, attributes in each of which we should have supposed him to be entirely lacking, so there is no conversation, any more than there are personal relations, from which we can be certain that we shall not one day derive some benefit. What Mme. de Guermantes had said to me about the pictures which it would be interesting to see, even from a tramway-car, was untrue, but it contained a germ of truth which was of value to me later on

   Similarly the lines of Victor Hugo which I had heard her quote were, it must be admitted, of a period earlier than that in which he became something more than a new man, in which he brought to light, in the order of evolution, a literary species till then unknown, endowed with more complex organs than any then in existence. In these first poems, Victor Hugo is still a thinker, instead of contenting himself, like Nature, with supplying food for thought. His ‘thoughts’ he at that time expressed in the most direct form, almost in the sense in which the Duke employed the word when, feeling it to be out of date and a nuisance that the guests at his big parties at Guermantes should, in the visitors’ book, append to their signatures a philosophico-poetical reflexion, he used to warn novices in an appealing tone: “Your name, my dear fellow, but no ‘thoughts’ please!” Well, it was these ‘thoughts’ of Victor Hugo (almost as entirely absent from the Légende des Siècles as ‘airs,’ as ‘melodies’ are from Wagner’s later manner) that Mme. de Guermantes admired in the early Hugo. Nor was she altogether wrong. They were touching, and already round about them, without their form’s having yet the depth which it was to acquire only in later years, the rolling tide of words and of richly articulated rhymes put them beyond comparison with the lines that one might discover in a Corneille, for example, lines in which a Romanticism that is intermittent, restrained and so all the more moving, nevertheless has not at all penetrated to the physical sources of life, modified the unconscious and generalisable organism in which the idea is latent. And so I had been wrong in confining myself, hitherto, to the later volumes of Hugo. Of the earlier, of course, it was only a fractional part that Mme. de Guermantes used to embellish her conversation. But simply by quoting in this way an isolated line one multiplies its power of attraction tenfold. The lines that had entered or returned to my mind during this dinner magnetised in turn, summoned to themselves with such force the poems in the heart of which they were normally embedded, that my magnetised hands could not hold out for longer than forty-eight hours against the force that drew them towards the volume in which were bound up the Orientales and the Chants du Crépuscule. I cursed Franchise’s footman for having made a present to his native village of my copy of the Feuilles d’Automne, and sent him off, with not a moment to be lost, to procure me another. I read these volumes from cover to cover and found peace of mind only when I suddenly came across, awaiting me in the light in which she had bathed them, the lines that I had heard Mme. de Guermantes quote. For all these reasons, conversations with the Duchess resembled the discoveries that we make in the library of a country house, out of date, incomplete, incapable of forming a mind, lacking in almost everything that we value, but offering us now and then some curious scrap of information, for instance the quotation of a fine passage which we did not know and as to which we are glad to remember in after years that we owe our knowledge of it to a stately mansion of the great. We are then, by having found Balzac’s preface to the Chartreuse, or some unpublished letters of Joubert, tempted to exaggerate the value of the life we led there, the sterile frivolity of which, for this windfall of a single evening, we forget

   From this point of view, if the fashionable world had been unable, at the first moment, to provide what my imagination expected, and must consequently strike me first of all by what it had in common with all the other worlds rather than by its difference, still it revealed itself to me by degrees as something quite distinct. Great noblemen are almost the only people of whom one learns as much as one does of peasants; their conversation is adorned with everything that concerns the land, houses, as people used to live in them long ago, old customs, everything of which the world of money is profoundly ignorant. Even supposing that the aristocrat most moderate in his aspirations has finally overtaken the period in which he lives, his mother, his uncles, his great-aunts keep him in touch, when he recalls his childhood, with the conditions of a life almost unknown today. In the death-chamber of a contemporary corpse Mme. de Guermantes would not have pointed out, but would immediately have perceived, all the lapses from the traditional customs. She was shocked to see at a funeral women mingling with the men, when there was a particular ceremony which ought to be celebrated for the women. As for the pall, the use of which Bloch would doubtless have believed to be confined to coffins, on account of the pall bearers of whom one reads in the reports of funerals, M. de Guermantes could remember the time when, as a child, he had seen it borne at the wedding of M. de Mailly-Nesle. While Saint-Loup had sold his priceless ‘Genealogical Tree,’ old portraits of the Bouillons, letters of Louis XIII, in order to buy Carrières and furniture in the modern style, M. and Mme. de Guermantes, moved by a sentiment in which the burning love of art may have played only a minor part, and which left them themselves more insignificant than before, had kept their marvellous Boule furniture, which presented a picture attractive in a different way to an artist. A literary man would similarly have been enchanted by their conversation, which would have been for him — for one hungry man has no need of another to keep him company — a living dictionary of all those expressions which every day are becoming more and more forgotten: Saint-Joseph cravats, children dedicated to the Blue, and so forth, which one finds to-day only among those people who have constituted themselves the friendly and benevolent custodians of the past. The pleasure that a writer, more than among other writers, feels among them is not without danger, for there is a risk of his coming to believe that the things of the past have a charm in themselves, of his transferring them bodily into his work, still-born in that case, exhaling a tedium for which he consoles himself with the reflexion: “It is attractive because it’s true; that is how people do talk.” These aristocratic conversations had moreover the charm, with Mme. de Guermantes, of being couched in excellent French. For this reason they made permissible on the Duchess’s part her hilarity at the words ‘viaticum,’ ‘cosmic,’ ‘pythian,’ ‘pre-eminent,’ which Saint-Loup used to employ — as, similarly, at his Bing furniture

