,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
133,Money In The Grave,"[Intro: Drake]
Yeah, okay
Lil CC on the beat, mmm
Yeah, yeah

[Verse 1: Drake]
I mean, where the fuck should I really even start?
I got hoes that I'm keepin' in the dark
I got my niggas 'cross the street livin' large
Thinkin' back to the fact that they dead
Thought my raps wasn't facts 'til they sat with the bars
I got two phones, one need a charge
Yeah, they twins, I could tell they ass apart
I got big packs comin' on the way
I got big stacks comin' out the safe
I got Lil Max with me, he the wave
It's a big gap between us in the game
In the next life, I'm tryna stay paid
When I die, put my money in the grave

[Chorus: Drake]
When I die, put my money in the grave
I really gotta put a couple niggas in they place
Really just lapped every nigga in the race
I really might tat ""Realest Nigga"" on my face
Lil CC let it slap with the bass
I used to save hoes with a mask and a cape
Now I'm like, ""Nah, love, I'm good, go away""
Ain't about to die with no money, I done gave it

[Verse 2: Drake]
I was on top when that shit meant a lot
Still on top like I'm scared of the drop
Still on top and these niggas wanna swap
Niggas wanna swap like it's Slauson or Watts
I don't wanna change 'cause I'm good where I'm at
Mob ties, so I'm always good where I'm at
Word to Junior, Jazzy, Baby J
Tell 'em when I die, put my money in the grave

[Verse 3: Rick Ross]
Couple figures, killers call and collect (Collect)
She fuck a nigga, then she on to the next (Next)
Really livin' large, she in awe with a mack
When you niggas thinkin' small in the mall with a rat (Rat)
Roll with us if you really wanna get it (Get it)
Go get a half a million in the Sprinter (Sprinter)
Phone ringin', bitches know a big tipper (Tipper)
I got the hookup and there's really no limit (Limit)
Dead broke is in you nigga DNA (DNA)
Rickey Smiley's in Decatur with the yé
Lil' nigga, just another state case
Bury my motherfuckin' Chase Bank, time to bounce (Bounce)
Gotta count on my allowance (Gotta count on my allowance)
You niggas snitches so I gotta reroute it (So I gotta reroute it)
A nigga drippin' like I got a zillion dollars
Got the trap jumpin' like Zion when I rebound it
Then I'm out (Then I'm out)
And I'll never talk about it (About it)
The homies quiet, but we all smoke the loudest (Loudest)
Rich niggas and I'm really bein' modest
'Cause the way I do my deals, never treated like a artist
Want the house (House)
You could DM my accountant
My per diem six figures and I'm countin'
Nine figures was the goal 'til I hit it
These niggas ain't livin', so bury mine with me
Ross got it (Maybach Music)

[Chorus: Drake]
When I die, put my money in the grave
I really gotta put a couple niggas in they place
Really just lapped every nigga in the race
I really might tat ""Realest Nigga"" on my face
Lil CC let it slap with the bass
I used to save hoes with a mask and a cape
Now I'm like, ""Nah, love, I'm good, go away""
Ain't about to die with no money, I done gave it",Drake,Drake Featuring Rick Ross,2019,"[46, 35, 32, 32, 25, 25, 21, 17, 16, 18, 21, 15, 14, 13, 13, 13, 13, 13, 12, 11, 11, 8, 7]",23
134,Dancing With A Stranger,"[Intro: Sam Smith]
Hmm, mhm

[Verse 1: Sam Smith]
I don't wanna be alone tonight (Alone tonight)
It's pretty clear that I'm not over you (Over you, over you)
I'm still thinking 'bout the things you do (Things you do)
So I don't wanna be alone tonight, alone tonight, alone tonight
Can you light the fire? (Light the fire, light the fire)
I need somebody who can take control (Take control)
I know exactly what I need to do
'Cause I don't wanna be alone tonight, alone tonight, alone tonight

[Chorus: Sam Smith]
Look what you made me do, I'm with somebody new
Ooh, baby, baby, I'm dancing with a stranger
Look what you made me do, I'm with somebody new
Ooh, baby, baby, I'm dancing with a stranger
Dancing with a stranger

[Verse 2: Normani]
I wasn't even going out tonight (Out tonight)
But, boy, I need to get you off of my mind (Off of my mind)
I know exactly what I have to do
I don't wanna be alone tonight, alone tonight, alone tonight

[Chorus: Normani, Sam Smith & Both]
Look what you made me do, I'm with somebody new
Ooh, baby, baby, I'm dancing with a stranger
Look what you made me do, I'm with somebody new
Ooh, baby, baby, I'm dancing with a stranger
Dancing with a stranger
Dancing with a stranger
Dancing, yeah, ooh

[Outro: Sam Smith, Normani & Both]
Look what you made me do, I'm with somebody new (Ooh)
Ooh, baby, baby, I'm dancing with a stranger
Look what you made me do, I'm with somebody new
Ooh, baby, baby, I'm dancing with a stranger
I'm dancing, I'm dancing (Ooh)
I'm dancing, I'm dancing (Dancing with a stranger)
I'm dancing, I'm dancing (Dancing with a stranger)
I'm dancing, I'm dancing (Dancing with a stranger)",Sam Smith & Normani,Sam Smith & Normani,2019,"[48, 41, 36, 42, 33, 34, 33, 31, 27, 30, 35, 25, 26, 23, 22, 20, 19, 17, 17, 15, 15, 15, 12, 10, 9, 8, 8, 7, 11, 8, 7, 7, 12, 15, 17, 17, 18, 20, 22, 25, 30, 26, 31, 41, 33]",45
135,The Take,"[Intro: Chris Brown]
Take you down
What I'm about
Take you down
What I'm about
Take you down
I really wanna take you down
And show you what I'm about
Can I take you down?
Your body, body, oh
Your body, body up and down

[Verse 1: Tory Lanez]
I'm gonna put you in seven positions for seventy minutes, you get it, babe
You got a lot on your mind, and I wanna ease it up and lick it and slip it in
You do a light scream on that ice cream when I scoop it and dip it in
Unzippin' the tight jeans and that feminine hygiene is magnificent
Tryna show you, girl, I'm different
I get to lickin', and stickin', and lickin', and stickin' it
'Til the pussy get too wet and it's drippin'
And splittin' both them legs like dividends
If it ends up how I want it, then you'll end up sittin' all over my bottom lip, baby
The feelin' of fuckin' you, feelings all up in you
Make it hard for you to bottle 'em, baby
This dick is too big just to swallow it, baby
But still you do it like it's Thanksgiving
And you gobblin', gobblin', gobblin', gobblin', baby
Like what's a goon to a goblin, baby?
That pussy hotter than the summer June in Metropolis, baby
No hidin' it, baby
She know what it is when I come around
Let me take you down

[Pre-Chorus: Chris Brown & Tory Lanez]
It ain't my first time, but baby girl, let's get it in, yeah (Let it's get in, yeah)
Bump and grind, already know (Already know, oh)
I wanna take you down again (Take you down again)
Hit that rewind button, oh-oh (Oh-oh)

[Chorus: Chris Brown & Tory Lanez]
Now let me take you down
Really wanna take you down, you down, you down (Ooh)
Take you down (I do), right now (Right now)
You know I know how (Oh-woah)

[Verse 2: Chris Brown]
Come put that shit all on top of me, baby
I'm the one they feelin', so they copy me, baby
Got it copywritten, that's my property, baby
And the way that she whip it, it's drivin' me crazy (Huh)
Think I've been hittin' the lottery, baby
Buy you a Wraith, I'ma give you my safe
Put you in apartments, you parkin' in places
Yeah, that's the real-life Monopoly, baby
We got all night to get it right, babe
So let me play
We got our whole damn life, baby
So here we are, all alone in this room
Girl, you know what I came to do
Know you got me on your radio playin', old school CB
It's just me and you

[Pre-Chorus: Chris Brown & Tory Lanez]
It ain't my first time, but baby girl, let's get it in, yeah (Oh-woah, we don't need)
Bump and grind, already know (You already know)
I wanna take you down again (Oh-woah)
Hit that rewind button, oh-oh

[Chorus: Chris Brown & Tory Lanez]
Now let me take you down
Really wanna take you down (I wanna take you down), you down, you down (Ooh)
Take you down, right now (Right now)
You know I know how (I know how), ooh

[Outro: Tory Lanez]
Ooh, yeah, love
I promise not to give it to nobody, babe (You know I)
And promise you won't give it to nobody, babe (Know I)
And promise when you promise, keep them promises (Yeah, yeah)
I promise not to give it to nobody, babe (Ooh, woah)
And promise you won't give it to nobody, babe (Oh)
And promise when you promise, keep them promises (Woah)
I promise not to give it to nobody, babe (If you feel me, let me hear you say)
I promise not to give it to nobody, babe (Yeah, yeah, yeah)
And promise you won't give it to nobody, babe (Ooh)
And promise when you promise, keep them promises (Woah)
I promise not to give it to nobody, babe (Keep your promises)
I promise not to give it to nobody, babe
And promise you won't give it to nobody, babe
And promise when you promise, keep them promises",Tory Lanez,Tory Lanez Featuring Chris Brown,2019,[66],1
136,Liar,"[Verse 1]
I don't care if you're here
Or if you're not alone
I don't care, it's been too long
It's kinda like we didn't happen
The way that your lips move
The way you whisper slow
I don't care, it's good as gone (Ah)

[Pre-Chorus]
I said I won't lose control, I don't want it (Ooh)
I said I won't get too close, but I can't stop it (Ooh)

[Chorus]
Oh no, there you go, making me a liar
Got me begging you for more
Oh no, there I go, startin' up a fire
Oh no, no
Oh no, there you go, you're making me a liar
I kinda like it though
Oh no, there I go, startin' up a fire
Oh no, no (Ooh)

[Verse 2]
You're watching, I feel it (Hey)
I know I shouldn't stay (Yeah, yeah)
I picture your hands on me (I think I wanna let it happen)
But what if you kiss me? (Yeah)
And what if I like it?
And no one sees it

[Pre-Chorus]
I said I won't lose control, I don't want it (Ooh)
I said I won't get too close, but I can't stop it (No, ooh)

[Chorus]
Oh no, there you go, making me a liar
Got me begging you for more
Oh no, there I go, startin' up a fire
Oh no, no (Oh no)
Oh no, there you go, you're making me a liar
I kinda like it though
Oh no, there I go, startin' up a fire
Oh no, no

[Post-Chorus]
Oh no, no, no
Yeah, here comes trouble, no, no
Startin' up a fire

[Bridge]
I don't believe myself when I
Say that I don't need you, oh
I don't believe myself when I say it
So, don't believe me

[Chorus]
Oh no, there you go, you're making me a liar
Got me begging you for more
Oh no, there I go, startin' up a fire
Oh no, no (Oh no)
Oh no, there you go, you're making me a liar
I kinda like it though
Oh no, there I go, startin' up a fire
Oh no, no

[Post-Chorus]
Yeah
Uh, yeah, yeah
Nah, yeah
Oh no, no, no
Oh no, no, no
Oh no, you're making me a liar
'Cause my clothes are on the floor

[Outro]
Huh, huh, huh
Uh
Oh no, no, no
Another fire",Camila Cabello,Camila Cabello,2019,"[72, 55, 52, 58, 52, 53, 58, 61, 55, 54, 56]",11
137,Every Little Thing,"[Intro]
Who!
Huh, yeah

[Verse 1]
My baby, she's Alabama
A dixie land delight, kissin' me like molasses
Slow and sweet, mhm, just right
She's an endless August summer, yeah, sunshine 3-6-5
When she forgets the punch line, it still gets me every time

[Chorus]
'Cause I love every little, every little, every little thing about her love
Just a little, just a little, just a little ain't enough
Gotta get a, gotta get a, get a little more of all she does
I'm all hung up, 'cause I love
Every little, every little, every little thing about her love

[Verse 2]
Yeah, she's Seattle and Sonoma
Runs on coffee and red wine
She's easy like Sunday morning and wild like Saturday night
She's 24-carat goodness, an angel's all I see
She dresses up for everything, but she only dress down for me

[Chorus]
And I love every little, every little, every little thing about her love
Just a little, just a little, just a little ain't enough
Gotta get a, gotta get a, get a little more of all she does
I'm all hung up, 'cause I love
Every little, every little, every little thing about her love

[Bridge]
Yeah! Who! Come on!
Woah, hey!
My baby, she's Alabama
My Dixie Land delight
She's everybody's dream girl, but she's all mine

[Chorus]
And I love every little, every little, every little thing about her love
Just a little, just a little, just a little ain't enough
Gotta get a, gotta get a, get a little more of all she does
I'm all hung up, 'cause I love
Every little, every little, every little thing about her love

[Outro]
About her love
Hey, hey, yeah
Who, hey, hey!
About her love",Russell Dickerson,Russell Dickerson,2019,"[73, 58, 50, 54, 61, 65, 69, 77, 75, 84, 91, 99]",12
138,I Don't Know About You,"[Verse 1]
I don’t know about you
But I never come into this bar
On a Thursday before 10 o’clock
But I thought what the hell, why not?

I don’t know about you
But I never walk up and talk to
A stranger but when I saw you
I had to, I just had to

[Pre-Chorus]
Girl, I know your favourite beer
'Cause you told me and I bought it
You can leave me sitting right here
But if you feel like talking

[Chorus]
What’s your name, what’s your sign, what’s your birthday?
What’s your wrist tattoo bible verse say?
Tell me this, do you kiss on the first date?
Don’t hold anything back (don’t hold anything back)

What’s your dream job?
Girl, where’s your hometown?
Yeah, what makes your world spin round and around?
And are you down to get out of here too?
Tell me everything till there’s nothing I don’t know about you

[Verse 2]
I don’t know about you
We can dip, we can slip out the back
Flee the scene, put your feet on my dash
Find a spot past the railroad tracks and never look back
But before that

[Chorus]
What’s your name, what’s your sign, what’s your birthday?
What’s your wrist tattoo bible verse say?
Tell me this, do you kiss on the first date?
Don’t hold anything back (don’t hold anything back)

What’s your dream job?
Girl, where’s your hometown?
Yeah, what makes your world spin around and around?
And are you down to get out of here too?
Tell me everything till there’s nothing I don’t know about you

[Bridge]
I know you like Bud Light
I know you got blue eyes
I know you got my heart beating in this bar
Tonight we can jump in, fall into something
And the perfect place to start is

[Chorus]
What’s your name, what’s your sign, what’s your birthday?
What’s your wrist tattoo bible verse say?
Tell me this, do you kiss on the first date?
Don’t hold anything back (don’t hold anything back)

What’s your dream job?
Girl, where’s your hometown?
Yeah, what makes your world spin around and around?
And are you down to get out of here too?
Tell me everything till there’s nothing I don’t know about you

[Outro]
Tell me everything, tell me everything
Tell me everything till there’s nothing I don’t know about you
Tell me everything, tell me everything
Tell me everything till there’s nothing I don’t know about you",Chris Lane,Chris Lane,2019,"[80, 77, 76, 79, 54, 52, 51, 48, 39, 47, 54, 50, 68, 59, 62, 69, 73, 86, 91, 98]",20
139,Stuck In A Dream,"BOP - DaBaby
Camelot - NLE Choppa
223's - YNW Melly and 9lokknine
Hot - Young Thug and Gunna
VIBEZ - DaBaby
Behind Barz - Drake
F.N - Lil Tjay
Enemies - Post Malone and DaBaby
Panini Remix - Lil Nas X and DaBaby
Bad Bad Bad - Young Thug and Lil Baby
RAW SHIT - DaBaby and Migos
She Like I'm Like - Young M.A
Baby - Quality Control, Lil Baby and DaBaby
Stuck In A Dream - Lil Mosey and Gunna
Baguettes in the Face - Mustard, NAV, Playboi Carti and A Boogie Wit da Hoodie
Did It Again - Lil Tecca
Costa Rica - Dreamville, Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Buddy, Smokepurpp and Ski Mask The Slump God
Money In The Grave - Drake and Rick Ross
What's the Move - Young Thug and Lil Uzi Vert
On The Road - Post Malone, Meek Mill and Lil Baby
No Cap = 83 Babies and Rich The Kid
Ransom - Lil Tecca
Shotta Flow Remix - NLE Choppa and Blueface
Valentino - 24kGoldn
Big Rocks - Quality Control, Offset and Young Thug
Mood Swings - A Boogie Wit da Hoodie
Satish - Tee Grizzley
BIG - Young M.A
Shots - Lil Tecca
Baby Birkin - Gunna
Mac 10 - Trippie Redd, Lil Baby and Lil Duke
Hot Shower - Chance the Rapper, MadeinTYO and DaBaby
Hot Girl Summer - Megan Thee Stallion, Nicki Minaj and Ty Dolla $ign
Ballin' - Mustard and Roddy Ricch
Self Control - YoungBoy Never Broke Again
By My Lonely - Kevin Gates
Saint-Tropez - Post Malone
No Guidance - Chris Brown and Drake
Juicy - Doja Cat and Tyga
Double Trouble - Quality Control, Quavo and Meek Mill
100 Shooters - Future, Doe Boy and Meek Mill
Broke As Fuck - YBN Cordae
Through Da Storm - Polo G
Daddy - Blueface and Rich The Kid
Bezerk - Big Sean, A$AP Ferg and Hit-Boy
My Type - Saweetie
Pose - Yo Gotti and Lil Uzi Vert
Bussin - Blueface and Lil Pump
Jet Lag - A$AP Ferg
Babushka Boi - A$AP Rocky",Spotify,Lil Mosey x Gunna,2019,"[82, 62, 87, 93]",4
140,homecoming queen?,"[Verse 1]
Hey homecoming Queen
Why do you lie?
When somebody's mean
Where do you hide?
Do people assume
You're always alright?
Been so good at smiling
Most of your life

[Pre-Chorus]
Look damn good in the dress
Zipping up the mess
Dancing with your best foot forward
Does it get hard
To have to play the part?
Nobody's feeling sorry for ya

[Chorus]
But what if I told you the world wouldn't end
If you started showing what's under your skin
What if you let 'em all in on the lie?
Even the homecoming Queen cries

[Verse 2]
Hey homecoming Queen
How's things at home?
Still walking on eggshells
When that curtains closed
Did your Daddy teach you
How to act tough?
Or more like your Mama?
Sweep it under the rug

[Pre-Chorus]
Look damn good in the dress
Zipping up the mess
Dancing with your best foot forward
Did you want the crown?
Or does it weigh you down
Nobody's feeling sorry for ya

[Chorus]
What if I told you the world wouldn't end
If you started showing what's under your skin?
What if you let 'em all in on the lie?
Even the homecoming Queen cries
Yeah, what if I told you the sky wouldn't fall?
If you lost your composure, said to hell with it all
Not everything pretty sparkles and shines
And even the homecoming Queen cries (Ooh-ooh-ooh-ooh)
Oh yeah
Even the homecoming Queen cries (Ooh-ooh-ooh-ooh)
(Ooh-ooh-ooh-ooh)

[Outro]
Hey homecoming Queen
Why do you lie?
When somebody's mean
Where do you hide?",Kelsea Ballerini,Kelsea Ballerini,2019,"[83, 89, 82]",3
141,Beauty In The Benz,"[Intro]
(To thank you, to thank you)
(To thank you, to thank you)

[Verse 1: Tory Lanez]
Keep it real, this how I'm comin' in it from the jump
You're so beautiful, I kiss and hit it from the front
Take you everywhere with me 'cause I love to stunt
Money everywhere, baby, 'cause you love to stunt
Hit the strip club with me, make ten G's
We'll be runnin' up the bag 'til it empties
Got a temper 'cause she bad, don't tempt me
Shawty, I'm a different man off the Hennessy
Tryna hit it so good you remember me
Pussy good like
Fuckin' your body, I let it go down
I make it ring like the Neptunes song
You hold it down like a stunner, you done cleaned that
You hold it down every summer in Celine bag
Oh, when you're givin' me love, you never keep that
You never give me enough, knowin' I need that
We gon' fuck up the sheets, send 'em to the cleaners
We might smoke weed on the way and catch a misdemeanor
I'm a young nigga that wanna get with you and beat it
My ex hate when I'm with you, it's gettin' her heated

[Chorus: Tory Lanez]
'Cause you're so beautiful
Oh, oh, oh, oh
Said you're beautiful
Oh, oh, oh

[Verse 2: Snoop Dogg]
What can I say to you that you ain't never heard?
I'm breakin' it down, shawty, I'm talkin' 'bout every word
Observe how I splizz-erve, slick like a iceberg (What?)
Cold with the wizz-ords and lit like my izz-erd (Ah)
Of course it all matters if you with it or not
'Cause if you don't, you won't, but if you get it, you got
Ain't nothin' wrong with this, now peep it out
And if it's too hard, then go ahead and bleep it out
See, I'ma tell you what I see 'cause what I see is all I know
I'll wrap you up with a bow, lay you out on the floor
And let Tory tell the story 'cause you know how it go
Then hit the switch in my blue '64, mmh-mmh

[Chorus: Tory Lanez]
Beautiful
Oh, oh, oh, oh
Said you're beautiful
Oh, oh

[Verse 3: Tory Lanez]
You know how to let me know if I done enough
Touch down in it, put them numbers up
You wanna leave 'cause he don't make you cum enough
Well, guess what? I'm the next runner-up
Big bank, baby, and I spend it all on you
Fuck it up in here, that's what we ought to do
A lot of options, I could call 'em through
I switch her option like an audible
Bentley Bentayga, girl, you gets paper
They be pocket watchin' the money you get paid
I wanna fly you to the sand in Jamaica
You damaged your makeup, still managed to make it, yeah
Humble as ever, but stunt with the cheddar, yeah
You grind with me, we gon' come up together, yeah
Pretty days, we gon' stunt it together
'Cause the Rolls Royce I drive, it come with umbrellas
I don't talk no shit 'cause I just back that shit up
I'ma flip lil' shawty like the spatula
I'ma sink my teeth in it deep, Dracula
Pretty Rick when I hit it, have you spectacular, uh

[Chorus: Tory Lanez]
Beautiful
Oh, oh, oh, oh
Said you're beautiful
Oh, oh, oh
Yeah

[Outro]
Something about you
There's something about you (To thank you, to thank you)
There's something about you (To thank you, to thank you)
(To thank you, to thank you)
(To thank you, to thank you)
(To thank you, to thank you), beautiful
(To thank you, to thank you), I just wanted you",Tory Lanez,Tory Lanez Featuring Snoop Dogg,2019,[87],1
142,Up All Night,"[Verse 1]
Take me 'round the world and back again
As I'm searching for my soul out there
Oh, there's something that I'm wondering (Yeah)
Where I'm going when my story ends

[Pre-Chorus]
Doesn't even matter anyway, no, we're
Focused and I'm coping with the pain, yeah, we're
Only getting older by the day, yeah, we're
Only getting older (Only getting older)
Doesn't even matter anyway, no, we're
Focused and I'm coping with the pain, yeah, we're
Only getting older by the day, yeah, we're
Only getting older (On my mind all the time)

[Chorus]
Keeps me up all night
Keeps me
Get these thoughts that keep me up all night
Keeps me
Keeps me up all night
Keeps me
Get these thoughts that keep me up all night
Keeps me

[Verse 2]
So I'ma light it up, I'm gettin high (So high)
Ask me how I am, I'm getting by (Getting by by the minute)
But I'm thankful that I'm still alive (Alive)
'Cause there's so much more I'm left to find

[Pre-Chorus]
Doesn't even matter anyway, no, we're
Focused and I'm coping with the pain, yeah, we're
Only getting older by the day, yeah, we're
Only getting older (Only getting older)
Doesn't even matter anyway, no, we're
Focused and I'm coping with the pain, yeah, we're
Only getting older by the day, yeah, we're
Only getting older (On my mind all the time)

[Chorus]
Keeps me up all night
Keeps me
Get these thoughts that keep me up all night
Keeps me up (Up all night)
Keeps me up all night
Keeps me (Up)
Get these thoughts that keep me up all night
Keeps me up (Up all night)

[Bridge]
On my mind all the time
Keepin' me up all night
On my mind all the time
Keepin' me up all night
On my mind all the time, ah

[Outro]
Keeps me up all night
Keeps me",Khalid,Khalid,2019,[89],1
143,Self Control,"[Intro]
Drum Dummie
CashMoneyAP
DJ Swift on the track

[Chorus]
I'ma leave here with what I came here for, now what you sayin'?
You don't wan' take it there, don't go there with us, nah
Walked in with a Styrofoam cup with plenty racks off in my hands
And we ain't come here for to lose, we want it all
Smokin' dro 'cause I need it
So I could be calm instead of dangerous when you see me
You niggas know we quick to let it blow for any reason
Kick down your door, post up on your front porch, and we ain't leavin'

[Verse 1]
When my grandma died, I had to beat the odds and it wasn't easy
When Boozilla died, I almost lost my mind, broke me to pieces
We was slangin' iron for Dump and all the rest, it ain't no secret
38 across my neck, we be them boys you don't want beef with
Smokin' dro, smell it when I hit the door, 'cause I need it
I ain't the one, these pussy niggas know I be fiendin'
Hop out the car with diamonds 'round my throat, bitch, I'm beamin'
I don't think no nigga can't see me, I be paranoid while I'm leanin'

[Chorus]
Smokin' dro 'cause I need it
So I could be calm instead of dangerous when you see me
You niggas know we quick to let it blow for any reason
Kick down your door, post up on your front porch, and we ain't leavin'
I'ma leave here with what I came here for, now what you sayin'?
You don't wan' take it there, don't go there with us, nah
Walked in with a Styrofoam cup with plenty racks off in my hands
And we ain't come here for to lose, we want it all

[Verse 2]
Whole lot of racks on these VV's
I'm so slime, on this Glock, got a green beam
Got a whole lot of people that need me
Bust your head all over the right thing
I ain't got nothin' but a dub and a Black Card up inside my Ami' jeans
I just want head, can't fuck in a bed, it's just some things don't excite me
Testin' your gun inside of the backyard, let it hit, get your aim up
My youngin official, he wait in your backyard, and I call him the bang thug
Wake up in the morning, get fresh as a bitch, I'ma walk in Dior and some Margielas
And the way we gon' dump at the boy with the stick, I'ma finish him off with a four nickel
I be thinkin' 'bout Dump all over the time, this shit just don't feel right
I don't go to no club, I be takin' these drugs, ridin' and keepin' that steel tight
Every night 'fore I sleep, I think 'bout the North Side where I grew up, no ho type
Play, I put you to sleep before you could see (Bitch)
Pull up where you be and it's on sight

[Chorus]
I'ma leave here with what I came here for, now what you sayin'?
You don't wan' take it there, don't go there with us, nah
Walked in with a Styrofoam cup with plenty racks off in my hands
And we ain't come here for to lose, we want it all
Smokin' dro 'cause I need it
So I could be calm instead of dangerous when you see me
You niggas know we quick to let it blow for any reason
Kick down your door, post up on your front porch, and we ain't leavin'",YoungBoy Never Broke Again,YoungBoy Never Broke Again,2019,"[94, 86, 74, 76, 62, 50, 98, 96, 80, 83, 68]",11
144,Hot Shower,"[Intro]
Yup, yup, yerp
And then the smoke got me
Hey

[Verse 1: Chance the Rapper & MadeinTYO]
I got muscles like Superman's trainer, ayy (Ooh)
Real real rare like Super Saiyan manga
I jump stomp-stomp on Lucifer, Satan (Skrrt)
Now I got a few rings on, Jupiter skating (Yeah, yeah, yeah)
I meant to say Saturn, switched up the pattern (Blaow)
Smoking on some shatter (Ooh)
Got me higher than a ladder (Ooh)
Thanks, I'm flattered, my baby mama badder (Yeah)
You look like Mick Jagger, oops, the grease splattered (Ooh, ooh)
Hot, hot (Ooh)
Jumping out the grease
It's a whole lotta degrees
'Bout to come up out the fleece, fleece, fleece
Shh, I don't wanna hear a peep (Skrr)
Tryna catch some sleep (Yeah), tryna count some sheep (Yeah, yeah)

[Chorus: Chance the Rapper & MadeinTYO]
Hot damn, hot water, hot shower (Brrt)
Hotlanta, smoking green, cauliflower (Ooh, ooh)
Tangerine, yeah, I call her sweet and sour (Yeah)
And my lawyer say it's urgent, I'ma call him in a hour

[Verse 2: Chance the Rapper & MadeinTYO]
Dude, I just called the plug and his phone was unplugged
I was lookin' at Doug like (Ooh, ooh, ooh)
Dude, that shit don't even make no fucking sense
Like having fuckin' arguments for payin' fifty extra cents for barbecue
Saucing on the workers at McDonald's
I don't wanna sit and argue, Good Burger shoulda taught you
We all dudes
And I'm all professional and proper
But my baby mama stopped me in a meeting (Skrrt, skrrt)
Just to AirDrop me some nudes

[Chorus: Chance the Rapper & MadeinTYO]
Hot damn, hot water, hot shower (Brrt)
Hotlanta, smoking green, cauliflower (Ooh, ooh, ooh)
Tangerine, yeah, I call her sweet and sour
And my lawyer say it's urgent, I'ma call him in a hour (Ooh)

[Verse 3: MadeinTYO]
Yeah, hopped off the flight, Louis V, Off-White (Ooh)
I just made a dub and she tryna spend the night (Uh)
Heard they need more, yeah, my jeans Dior (Ooh)
Shawty got cake if you tryna eat more (Skrrt, skrrt)
Think they need more, I think they need more (Ooh, brrt, ooh)
This the second round, I'm tryna speed more (Ooh, ooh, ooh)
Going stupid, going crazy (Yeah, yeah, yeah)
Big gas in that Mercedes (Ooh, ooh, ooh)
Pull up lit, uh, going 30 (Yeah, yeah, yeah)
Pull up Vic, uh, in a hurry (Yeah, yeah, yeah)
Shoot your shot, uh, flex a lot (Ooh, ooh, ooh)
Big cheese, uh, hella knots (Ooh, ooh, ooh)
Chopped and screwed, Michael Watts (Ooh, ooh, ooh)
Point 'em out, air 'em out (Skrrt, skrrt)
Get me right, sippin' Sprite (Skrrt, skrrt)
180, halfpipe (Skrrt, skrrt)
Ooh

[Chorus: Chance the Rapper]
Hot damn, hot water, hot shower
Hotlanta, smoking green, cauliflower
Tangerine, yeah, I call her sweet and sour
And my lawyer say it's urgent, I'ma call him in a hour

[Verse 4: DaBaby]
Goddamn
Think I got a new lawsuit, I need to come see you (What's that?)
I got a new whip, you know what a car do
Turn your bitch to a eater (Mmh, mmh)
She say we don't got enough room to get freaky in here
'Cause it's just a two-seater (Okay, question)
Am I still considered a trick if I get her a hoopty
And buy me a Bimmer? (Uh-uh)
I had a new case but the judge had to throw it out
My lawyer beat it like Tina
I always find a way to get ahead with my intelligence
When they critique my demeanor (Hah)
Today I'll dress up a Republican (What else?)
And go get some head from a white man's daughter
Her lips aren't big but I'm loving it (Mwah)
I get in, fake ID, I'm McLovin it (Yeah)
BDB ENT like the government (What?)
Except for the cops (Who?), mission impossible
Strapped with the Glock, Danny Gloverin'
Tip a hundred if you let my cousin in
You know everybody my cousin (Cuz)
Oh yeah, and I gotta be thuggin' it
'Cause my hair can get nappy as fuck
I wear jewelry and I got that chocolate coloring

[Interlude: DaBaby]
Well at least, like you know, that's what they make me feel like
Why they make you feel like that?
I don't know, I mean it's America, right?

[Chorus: Chance the Rapper]
Ooh, hot damn, hot water, hot shower
Hotlanta, smoking green, cauliflower (Ooh, ooh, ooh)
Tangerine, yeah, I call her sweet and sour
And my lawyer say it's urgent, I'ma call him in a hour",Chance the Rapper,Chance The Rapper Featuring MadeinTYO & DaBaby,2019,"[96, 85, 66, 83, 88, 91, 80, 58]",8
