,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
Basically, what we're gonna do is dance
It will come easily when you hear the beat, oh
Basically, what we're gonna do is dance
Basically, what we're gonna do is dance
Don't you even worry about other plans
Yeah, that's right, it's sneakernight

[Outro]
Oh, put your sneakers on, oh
Let's go all night long",Vanessa Hudgens,Vanessa Hudgens,2008,[88],1
277,Every Day,"[Verse 1]
You could have bowed out gracefully
But you didn't
You knew enough to know
To leave well enough alone
But you wouldn't
I drive myself crazy
Trying to stay out of my own way
The messes that I make
But my secrets are so safe
The only one who gets me
Yeah, you get me
It's amazing to me

[Chorus]
How every day
Every day, every day
You save my life

[Verse 2]
I come around all broken down and
Crowded out
And you're comfort
Sometimes the place I go
Is so deep and dark and desperate
I don't know, I don't know

[Chorus]
How every day
Every day, every day
You save my life

[Verse 3]
Sometimes I swear, I don't know if
I'm coming or going
But you always say something
Without even knowing
That I'm hanging on to your words
With all of my might and it's alright
Yeah, I'm alright for one more night-
Every day
Every day, every day, every day
Every day, every day
You save me, you save me, oh, oh, oh
Every day
Every, every, every day-

Every day you save my life",Rascal Flatts,Rascal Flatts,2008,"[90, 84, 72, 56, 56, 55, 50, 46, 45, 51, 52, 61, 68, 73, 83, 89, 98]",17
278,We Rock,"[Chorus]
'Cause we rock
We rock, we rock on
We rock, we rock on

[Verse 1]
Come as you are
You're a superstar
The world's in your pocket
And you know it

[Verse 2]
You can feel that beat
Running through your feet
Heart's racing fast
You're rock and rollin'

[Pre-Chorus: Demi Lovato & Joe Jonas]
All that you need is the music to take you
To some other place where you know you belong

[Chorus]
Raise your hands up in the air and scream
We're finding our voice
Following our dreams
'Cause we rock (we rock!)
We rock, we rock on
Nobody in the world is going to bring us down
The louder we go
Well, the better we sound
'Cause we rock (we rock!)
We rock, we rock on

[Bridge]
We got the music in our souls
And it's the thing we want the most
It picks us up when we fall down
It turns our world around

[Outro]
'Cause we rock
(Camp Rock!)
We rock, we rock on
Every day, it's every night
'Cause we rock
(Camp Rock!)
We rock, we rock on
It's all we want, and doing now

[Chorus]
Raise your hands up in the air and scream
We're finding our voice
Following our dreams
'Cause we rock (we rock!)
We rock, we rock on
Nobody in the world is going to bring us down
The louder we go
Well, the better we sound
'Cause we rock (we rock!)
We rock, we rock on

[Chorus]
Raise your hands up in the air and scream
We're finding our voice
Following our dreams
'Cause we rock (we rock!)
We rock, we rock on
Nobody in the world is going to bring us down
The louder we go
Well, the better we sound
'Cause we rock (we rock!)
We rock, we rock on
We rock, we rock on
We rock!
Camp Rock!",Cast of Camp Rock,Cast Of Camp Rock,2008,"[93, 62, 33]",3
279,Rise Above This,"[Verse 1]
Take the light
And darken everything around me
Call the clouds
And listen closely, I'm lost without you

[Chorus]
Call your name every day
When I feel so helpless
I've fallen down
But I'll rise above this, rise above this doubt

[Verse 2]
Hate the mind
Regrets are better left unspoken
For all we know
This void will grow and everything's
In vain
Distressing you though it leaves me open
Feels so right
But I'll end this all before it gets me

[Chorus]
Call your name every day
When I feel so helpless
I've fallen down
But I'll rise above this, rise above this
Call your name every day
When I feel so helpless
I've fallen down
But I'll rise above this, rise above this doubt

[Guitar Solo]

[Bridge]
I'll mend myself before it gets me
I'll mend myself before it gets me
I'll mend myself before it gets me
I'll mend myself before it gets me

[Chorus]
Call your name every day
When I feel so helpless
I've fallen down
And I'll rise above this, rise above this
Forty eight ways to say
That I'm feeling helpless
I've fallen down, fallen down
But I'll rise above this, rise above this
Rise above this, rise above this doubt",Seether,Seether,2008,"[97, 96, 91, 91, 94, 100, 92, 95, 97, 94, 97]",11
280,The Way That I Love You,"[Chorus]
After all of the times that we tried
I found out we were living a lie
And after all of this love that we made
I know now you don't love me the same
The way that I love (The way that I love)
The way that I love (The way that I love)
The way that I love (The way that I love you)

[Verse 1]
I woke up kind of early today and something told me from that moment it wouldn't be the same
Felt like you were hiding something, but I didn't push it
I didn't complain or say nothing
I tried to act like I didn't see it
'Cause deep down, I knew I didn't wanna believe it
There it was, it was you and her, you left your sidekick on the nightstand
And I read

[Pre-Chorus]
Everything you did and everything you said
Now I'm standing here looking like damn
I thought it was you and I
Now all I got to say is why

[Chorus]
After all of the times that we tried
I found out we were living a lie
And after all of this love that we made
I know now you don't love me the same
The way that I love (The way that I love)
The way that I love (The way that I love)
The way that I love (The way that I love you)
Ohh, ohh, ohh

[Verse 2]
I notice now that when I'm around you be tryna lock the doors, whispering on the phone
Now wait a minute, since we been in this house, you ain't never did this before
Tell me what's this about, I tried to sit and say to myself
This here is too good, he don't want nothing else
But there it was, it was you and her
You left the credit card receipt inside the beamer with

[Pre-Chorus]
Everything you bought
Everything you spent, now I'm standing here once again
I thought it was you and I, now all I've got to say is
Why

[Chorus]
After all of the times that we tried
I found out we were living a lie
And after all of this love that we made
I know now you don't love me the same
The way that I love (The way that I love)
The way that I love (The way that I love)
The way that I love (The way that I love you)

[Bridge]
Ohh, ohh, ohh
You lied, you lied, oh why, oh why?
Can't, why'd you have to lie to me?
Why'd you have to lie to me?
Why'd you have to lie to me?
Why?

[Chorus]
After all of the times that we tried
I found out we were living a lie
And after all of this love that we made
I know now you don't love me the same
The way that I love (The way that I loved you)
The way that I love (The way that I loved you)
The way that I love (The way that I loved you)

[Outro]
Ohh, whoa, whoa, whoa, ohh",Ashanti,Ashanti,2008,"[99, 87, 79, 67, 46, 50, 61, 49, 42, 37, 44, 44, 53, 59, 70, 73, 79, 88]",18
281,Homecoming,"[Intro: Kanye West]
Yeah
And you say Chi city!
Chi city! Chi city!

[Chorus: Chris Martin & Kanye West]
I'm comin' home again
Do you think about me now and then? (Yeah)
Do you think about me now and then?
'Cause I'm comin' home again (Ow!)
-Min' home again

[Verse 1: Kanye West]
I met this girl when I was three years old
And what I loved most, she had so much soul
She said, ""Excuse me, little homie, I know you don't know me
But my name is Windy and I like to blow trees.""
And from that point, I never blow her off
Niggas come from out of town, I like to show her off
They like to act tough, she like to toe 'em off
And make 'em straighten up their hat 'cause she know they soft
And when I grew up, she showed me how to go downtown
In the nighttime, her face lit up, so astoundin'
I told her in my heart is where she'll always be
She never messed with entertainers 'cause they always leave
She said, ""It felt like they walked and drove on me.""
Knew I was gang affiliated, got on TV and told on me
I guess that's why last winter she got so cold on me
She said, ""'Ye, keep makin' that, keep makin' that platinum and gold for me!""

[Chorus: Chris Martin]
I'm comin' home again
Do you think about me now and then?
Do you think about me now and then?
'Cause I'm comin' home again
-Min' home again
Do you think about me now and then?
Do you think about me now and then? Oh!
Now I'm comin' home again
Maybe we can start again

[Verse 2: Kanye West]
But if you really cared for her
Then you wouldn't've never hit the airport to follow your dreams
Sometimes I still talk to her
But when I talk to her, it always seems like she talkin' 'bout me
She said, ""You left your kids, and they just like you
They wanna rap and make soul beats just like you
But they just not you,"" and I just got through
Talkin' 'bout what niggas tryin' to do: just not new
Now everybody got the game figured out all wrong
I guess you never know what you got 'til it's gone
I guess that's why I'm here and I can't come back home
And guess when I heard that? When I was back home
Every interview, I'm representin' you, makin' you proud
Reach for the stars, so if you fall, you land on a cloud
Jump in the crowd, spark your lighters, wave 'em around
If you don't know by now, I'm talkin' 'bout Chi-Town

[Chorus: Chris Martin]
I'm comin' home again
Do you think about me now and then?
Do you think about me now and then?
'Cause I'm comin' home again
-Min' home again
Baby, do you remember when
Fireworks at Lake Michigan? Oh!
Now I'm comin' home again
-Min' home again
Baby, do you remember when
Fireworks at Lake Michigan? Oh!
Now I'm comin' home again
Maybe we can start again

[Outro: Chris Martin]
Loy-oy-al, loy-oy-al
Comin' home again
Loy-oy-al, loy-oy-al
Comin' home again
Maybe we can start again",Kanye West,Kanye West Featuring Chris Martin,2008,"[100, 78, 73, 69, 71, 83, 96]",7
282,Touch My Body,"[Intro]
MC! Uh, uh, uh, you're the place to be
Oh yeah, oh yeah, oh yeah, oh yeah, oh yeah
Oh yeah, oh yeah, oh yeah, oh yeah

[Verse 1]
I know that you've been waiting for it, I'm waiting too
In my imagination, I'd be all up on you
I know you got that fever for me: hundred and two
And boy, I know I feel the same
My temperature's through the roof

[Pre-Chorus]
If there's a camera up in here
Then it's gonna leave with me when I do (I do)
If there's a camera up in here
Then I'd best not catch this flick on YouTube (YouTube)
'Cause if you run your mouth
And brag about this secret rendezvous
I will hunt you down
'Cause they be all up in my business like a Wendy interview
But this is private, between you and I

[Chorus]
Touch my body, put me on the floor
Wrestle me around, play with me some more
Touch my body, throw me on the bed
I just wanna make you feel like you never did
Touch my body, let me wrap my thighs
All around your waist, just a little taste
Touch my body, know you love my curves
Come on and give me what I deserve
And touch my body

[Verse 2]
Boy, you can put me on you like a brand new white tee
I'll hug your body tighter than my favorite jeans
I want you to caress me like a tropical breeze
And float away with you in the Caribbean Sea

[Pre-Chorus]
If there's a camera up in here
Then it's gonna leave with me when I do (I do)
If there's a camera up in here
Then I'd best not catch this flick on YouTube (YouTube)
'Cause if you run your mouth
And brag about this secret rendezvous
I will hunt you down
'Cause they be all up in my business like a Wendy Interview
But this is private, between you and I

[Chorus]
Touch my body, put me on the floor
Wrestle me around, play with me some more
Touch my body, throw me on the bed
I just wanna make you feel like you never did
Touch my body, let me wrap my thighs
All around your waist, just a little taste
Touch my body, know you love my curves
Come on and give me what I deserve
And touch my body

[Bridge]
I'ma treat you like a teddy bear
You won't wanna go nowhere
In the lap of luxury
Laying intertwined with me
You won't want for nothing, boy (No)
I will give you plenty joy (Oh, touch my body!)

[Chorus]
Touch my body, put me on the floor (Throw me on the floor)
Wrestle me around, play with me some more
Touch my body, throw me on the bed (Ooh, touch my body)
I just wanna make you feel like you never did
Touch my body, let me wrap my thighs (Let me wrap my thighs)
All around your waist, just a little taste (Around your waist, for just a little taste)
Touch my body, know you love my curves (I know you like it)
Come on and give me what I deserve (Give me what I deserve, babe!)
And touch my body

[Outro]
Oh yeah, oh yeah, oh yeah, oh yeah (Yeah, yeah)
Oh yeah, oh-oh-oh-oh
(Every little way you like to touch my body, baby)
Touch my body
Oh yeah, oh yeah, oh yeah, oh yeah
Oh yeah, oh-oh-oh-oh
Just touch my body
Yeah, ooh-ooh, baby
Oh, ooh-ooh
Touch my body
Uh, ooh-ooh-ooh
Come on and give me what I deserve!
Touch my body
Oh! Ooh-ooh, ooh...
Touch my body",Mariah Carey,Mariah Carey,2008,"[59, 44, 30, 22, 18, 13, 9, 8, 7, 7, 5, 5, 1, 1, 15, 14, 16, 24, 34, 57]",20
283,The Boss,"[Intro Rick Ross & (T-Pain)]
Rick Ross (the Boss)
T-Pain (J-J-J-J-J.R)

[Verse 1: Rick Ross]
I don't make love, baby we make magic
Come home with a thug, let's get shit crackin'
Always wear a plastic, baby cause shit happens
She leaked the back seat, just to freak in the Magnum
Hopped out the Magnum, hopped in the Tre'
Just to let the top back and thank God for the day
Who gives a fuck what a hater gotta say?
I made a couple million dollars last year dealin' weight
Still in the streets, strapped with them thangs
She in love with the G, so she tatted my name (Ross!)
I'm the biggest boss that you seen thus far
Ten black Maybachs back to back in a lane
I'mma make it rain, and I'mma make it back
You are just a lame lil' homie, that's a fact
Workin' with the police, actin' like you know me
Fresh out of jail, already in yo' hoe cheeks

[Hook: T-Pain & (Rick Ross)]
I got a fresh line-up, yeah, a fresh outfit
'Bout to have the parkin' lot on smash
Plus I got a Chevy wit a fo'-fifty-fo' in the hood
That bitch got 125 on the dash (She like it gangsta cause)
(I'm the biggest boss that you seen thus far)
(I'm the, I'm the biggest boss that you seen thus far, hey)
(I'm the biggest boss that you seen thus far)
Cause it's just another day in the life of the goddamn boss
The boss, boss-boss-boss
Boss-boss-boss, boss-boss-boss
The boss, boss-boss-boss
Boss-boss-boss, boss-boob-boss
And shawty straight diggin' me, and I ain't even rich
I know you niggas on the sideline like, ""Ain't that a bitch?""
I'm on my job, ey and I ain't gettin' off
Cause it's just another day in the life of the goddamn boss

[Verse 2: Rick Ross]
I'm the biggest boss that you seen thus far (Ross!)
Got the biggest cars, Spanish broads, no bra
Call that other lame for the walks in the parks
I ain't come to play games, I just wanna play my part
Tell ya girlfriend come talk with me, dog
We straight Gs' then we came here to ball
Bottle after bottle and I'm sure you'll count 'em all
Then we off to that Chevy, fired up and takin' off
Baby, slow it down cause you movin' too fast
Ass too fine to be movin' too fast, hol' up
Back to the thuggin', now I'm sippin' sizzurp
All my niggas love it, baby that's my wizzerd
Stack for the jeans, five bones for the shizzerts
I don't smoke twenties, eight hundred for the izzerds
I'm the biggest boss that you seen thus far
You can tell by the strongs that's standin' by the car

[Hook: T-Pain & (Rick Ross)]
I got a fresh line-up, yeah, a fresh outfit
'Bout to have the parkin' lot on smash
Plus I got a Chevy wit a fo'-fifty-fo' in the hood
That bitch got 125 on the dash (She like it gangsta cause)
(I'm the biggest boss that you seen thus far)
(I'm the, I'm the biggest boss that you seen thus far, hey)
(I'm the biggest boss that you seen thus far)
Cause it's just another day in the life of the goddamn boss

[Outro: T-Pain]
Ey, yeah yeah yeah yeah yeah yeah yeah
Ey, yeah yeah yeah yeah yeah yeah yeah
Ey, yeah, uh uh, ha ha, yeah
Haha, yeah yeah yeah yeah yeah",Rick Ross,Rick Ross Featuring T-Pain,2008,"[64, 57, 45, 40, 30, 34, 23, 21, 22, 18, 17, 21, 23, 28, 37, 41, 60, 75, 88, 84]",20
284,She Got It,"[Intro]
J.U.S.T.I.C.E. League {*echoes and fades*}

Yeah, 2 Pistols...
T-Pain, ""She Got It""

[T-Pain]
Ahhhh, YEAHH
Yeahhh, HEY~!

[Hook: T-Pain]
I know she got it cause she lookin at me like she want it (want it)
She drop it low, make me wanna throw some D's on it (HEY~!)
Whatever it is you cain't stop it
Cause she get low, when she on that pole, and that lets me know
She got it (she got it) she got it (she got it)
She got it (she got it) she got it (she got it)
Ooooooooh! (she got it) she got it (she got it)
Whoahh (she got it) shor-tay (she..got..it)

[2 Pistols - overlaps last line of Hook]
Ay, supermodel, lemme holla at you for a second...
Excuse moi, let me talk to you for a second
Lil' mama so fine she got the whole squad sweatin
Damn, how you fit all that in them jeans?
Was the question that I asked followed by let me buy you a drink (drink)
Young boss baby, I treat'cha treat'cha to the finer things
The neck bling, wrist bling, wedding ring - nah~! I'm playin
Might light you neck or your wrist
But'cha gotta ride nice dick and uhh, take trips with the bricks
She got it (she got it) she got it (she got it) that's what Pain said
Them other niggas lame man, lil' mama I got the game plan
2 Pistols, me and you boss
I make it happen while they talk, ridin 6's while they walk

[Hook]

[Interlude: T-Pain] + {2 Pistols}
Ooooh (HEY!) ooooh (HEY!)
She got it (she got it) - {she got it, she got it}
Ooooh (HEY!) ooooh (HEY!)
She got it (she got it) - {she got it, she got it}
Shorty know she's got it (HEY!) got it, got it (HEY!)
She got it (she got it) - {she got it, she got it}
Shorty know she's got it (HEY!) got it, got it (HEY!)
She got it (she got it) - {she..got..it)

[2 Pistols]
Damn she bad (damn she bad) damn she thick (yes indeed)
Five foot five, hazel eyes, redbone you da shit
Make a nigga wanna stop and stare, I just wanna pull your hair
Freaky shit, kinky shit, but we don't need to take it there
I'm a young boss girl, let me upgrade ya
He's a worker, I get work out, what you 'bout girl
Trips to Venice (Venice) what's the bid'ness
Bet this, Swiss your digits, and the rest is history

[Hook]

[Tay Dizm]
I see my superwoman, nobody cain't do it like she can
And she got it, I'm tellin you like nobody YEAH
And I love the way she talk them lames out they dreams
Bestest thing in fresh Louis with the matching jeans
And I love the tatted down baby, I'm your fit
Can I be yo' appetizer, yo just her and me
Oh, she's on tonight, the baddest in the club
I grab that ass when she give me a hug cause

[Hook]",2 Pistols,2 Pistols Featuring T-Pain & Tay Dizm,2008,"[73, 63, 51, 47, 39, 40, 30, 28, 25, 28, 27, 26, 24, 35, 43, 47, 51, 67, 84, 98]",20
285,Picture To Burn,"[Verse 1]
State the obvious, I didn't get my perfect fantasy
I realize you love yourself more than you could ever love me
So go and tell your friends that I'm obsessive and crazy
That's fine, you won't mind if I say
By the way

[Chorus]
I hate that stupid old pickup truck you never let me drive
You're a redneck heartbreak who's really bad at lying
So watch me strike a match on all my wasted time
As far as I'm concerned, you're just another picture to burn

[Verse 2]
There's no time for tears
I'm just sitting here planning my revenge
There's nothing stopping me
From going out with all of your best friends
And if you come around saying sorry to me
My daddy's gonna show you how sorry you'll be

[Chorus]
'Cause I hate that stupid old pickup truck you never let me drive
You're a redneck heartbreak who's really bad at lying
So watch me strike a match an all my wasted time
As far as I'm concerned, you're just another picture to burn

[Bridge]
And if you're missing me, you'd better keep it to yourself
'Cause coming back around here would be bad for your health

[Chorus]
'Cause I hate that stupid old pickup truck you never let me drive
You're a redneck heartbreak who's really bad at lying
So watch me strike a match on all my wasted time
In case you haven't heard
I really really hate that
Stupid old pickup truck you never let me drive
You're a redneck heartbreak, who's really bad at lying
So watch me strike a match on all my wasted time
As far as I'm concerned, you're just another picture to burn

[Outro]
Burn, burn, burn, baby, burn
You're just another picture to burn
Baby, burn",Taylor Swift,Taylor Swift,2008,"[89, 82, 80, 74, 67, 71, 52, 36, 28, 29, 29, 36, 44, 45, 51, 55, 64, 73, 83, 91]",20
286,Last Time,"[Intro]
Songbook baby
I'd like to than Mr. Bryan-Michael Cox for helping me illustrate my feelings
This is getting too hot baby, this is getting too hot baby
This the last time, it's the last chapter
But for real, this is gotta be the last time
It's gon' be the best though, promise
Just one last time

[Verse 1]
'Cause if she catch me with you, she gon' kill us
These hotel rooms is looking too familiar
Your love is so, so serious
Girl, you keep me coming back that is
I be with her thinking of you
I be with you thinking of her, my boo
She just don't deserve this
Ain't nobody perfect but I just can't take no more 'cause

[Chorus]
I'm living two different lives
One girl in the day, you at night
And even though this ain't right
I just can't get enough of the way you put it down
You really got me tripping
Hold up, baby girl, don't talk, just listen
Girl for the last time
Yep I said the last time
Girl, this is the last time
All caught up  and it's time to put it down
You really got me tripping
Hold up, baby girl, don't talk, just listen
This the last time

[Verse 2]
See the problem is I'm too deep involved
To be playing with your emotions, you really got me open
I gotta figure it out, can't let no pussy come before my baby
Not my baby, no
'Cause she's the only one that ease my mind
But girl, you just so fine, give it to me one last time
Baby, let your hair down, take it to the bed now
Spread them lovely legs now, one last round

[Chorus]
I'm living two different lives
One girl in the day, you at night
And even though this ain't right
I just can't get enough of the way you put it down
You really got me tripping
Hold up, baby girl, don't talk, just listen
Girl for the last time
Yep I said the last time
Girl, this is the last time
All caught up and it's time to put it down
You really got me tripping
Hold up, baby girl, don't talk, just listen
This the last time

[Bridge]
Let me see you take off your clothes for the last time
Let's keep this thing on the low for the last time
Tell me how you wanna get it, I know your favorite is the kitchen
From the way I used to kiss it, girl, I know you're gonna miss it
But there's only one condition, baby, please don't fuss
Don't be tripping, keep it pimping
Baby girl, let's just make love
I'm living two different lives

[Chorus]
I'm living two different lives
One girl in the day, you at night
And even though this ain't right
I just can't get enough of the way you put it down
You really got me tripping
Hold up, baby girl, don't talk, just listen
Girl for the last time
Yep I said the last time
Girl, this is the last time
All caught up and it's time to put it down
You really got me tripping
Hold up, baby girl, don't talk, just listen
This the last time
I'm living two different lives
One girl in the day, you at night
And even though this ain't right
I just can't get enough of the way you put it down
You really got me tripping
Hold up, baby girl, don't talk, just listen
Girl for the last time
Yep I said the last time
Girl, this is the last time
All caught up and it's time to put it down
You really got me tripping
Hold up, baby girl, don't talk, just listen
This the last time",Trey Songz,Trey Songz,2008,"[91, 95, 93, 83, 79, 90, 69, 69, 69, 89, 86, 93, 95]",13
287,Love Don't Live Here,"[Verse 1]
Well, this heart of mine has been hardened like a stone
It might take some time to get back what is gone
But I'm moving on and you don't haunt my dreams
Like you did before
Oh, when I would curse your name
Hey!
Well I heard the news that you were back in town
Just passing through to claim your lost and found
But I'm over you and there ain't nothing there
That you could say or do to take what you did back

[Pre-Chorus]
Well you got nerve to waltz right in
And think what's mine is yours again

[Chorus]
'Cause I've been doing fine without you
Forgetting all the love we once knew
And girl, I ain't the one who slammed that door
But now you say you've changed your thinking
But I ain't got a heart for breaking
So go and pick your bags up off my floor
Oh, 'cause love don't live here anymore
Oh no

[Verse 2]
Well baby, you can try to tell me how it is
And try to justify everything you did
But honey, I'm no fool
Oh, and I've been down this road
Too many times with you
I think it's best you go

[Pre-Chorus]
Well, I got one thing left to say
Is you can lay in the bed you've made

[Chorus]
'Cause I've been doing fine without you
Forgetting all the love we once knew
And girl, I ain't the one who slammed that door
Oh, should've known
Now you say you've changed your thinking
But I ain't got a heart for breaking
So go and pick your bags up off my floor
Oh, 'cause love don't live here anymore

[Bridge]
Oh no
That love don't live here anymore

[Outro]
Oh no, no
Sugar no, no
And you don't live here anymore
And love don't live here anymore
And since you walked out of my door
Love don't live here
Love don't live here, girl
Oh, love don't live here anymore",Lady Antebellum,Lady Antebellum,2008,"[96, 81, 73, 65, 61, 63, 60, 58, 55, 53, 58, 78, 79, 94, 85, 90, 94, 95]",18
288,I Will Possess Your Heart,"[Verse 1]
How I wish you could see the potential
The potential of you and me
It's like a book elegantly bound
But in a language that you can't read just yet

[Chorus]
You gotta spend some time love
You gotta spend some time with me
And I know that you'll find love
I will possess your heart
You gotta spend some time love
You gotta spend some time with me
And I know that you'll find love
I will possess your heart

[Verse 2]
There are days when outside your window
I see my reflection as I slowly pass
And I long for this mirrored perspective
When we'll be lovers, lovers at last

[Chorus]
You gotta spend some time love
You gotta spend some time with me
And I know that you'll find love
I will possess your heart
You gotta spend some time love
You gotta spend some time with me
And I know that you'll find love
I will possess your heart

[Post-Chorus]
I will possess your heart
I will possess your heart

[Bridge]
You reject my advances and desperate pleas
I won't let you let me down so easily, so easily

[Chorus]
You gotta spend some time love
You gotta spend some time with me
And I know that you'll find love
I will possess your heart
You gotta spend some time love
You gotta spend some time with me
And I know that you'll find love
I will possess your heart
You gotta spend some time love
You gotta spend some time with me
And I know that you'll find love
I will possess your heart

[Post-Chorus]
I will possess your heart
I will possess your heart",Death Cab for Cutie,Death Cab For Cutie,2008,"[98, 85, 92, 89, 90, 91, 70, 80, 84, 80, 100, 89]",12
289,Apologize,"[Verse 1]
I'm holding on your rope, got me ten feet off the ground
And I'm hearing what you say, but I just can't make a sound
You tell me that you need me, then you go and cut me down
But wait
You tell me that you're sorry, didn't think I'd turn around
And say (that)

[Chorus]
It's too late to apologize, it's too late
I said it's too late to apologize, it's too late

[Verse 2]
I'd take another chance, take a fall, take a shot for you, oh, oh
I need you like a heart needs a beat, but it's nothing new
Yeah, yeah
I loved you with a fire red, now it's turning blue
And you say
Sorry like the angel Heaven let me think was you
But I'm afraid

[Chorus]
It's too late to apologize, it's too late
I said it's too late to apologize, it's too late
Oh, oh
It's too late to apologize, it's too late
I said it's too late to apologize, it's too late
It's too late to apologize, yeah
I said it's too late to apologize, yeah

[Outro]
I'm holding on your rope, got me ten feet off the ground",Timbaland,Timbaland Featuring OneRepublic,2008,"[50, 39, 34, 27, 18, 32, 33, 24, 21, 18, 14, 14, 15, 11, 9, 8, 7, 6, 6, 5, 4, 4, 3, 3, 3, 3, 3]",27
290,Break The Ice,"[Spoken Intro]
It's been a while
I know I shouldn't've kept you waiting
But I'm here now

[Verse 1]
I know it's been a while, but I'm glad you came
And I've been thinking 'bout how you say my name
You got my body spinning, like a hurricane
And it feels like you got me going insane
And I can't get enough
So, let me get it up

[Pre-Chorus]
Ooh, looks like we're alone now
You ain't gotta be scared, we're grown now
I'ma hit defrost on ya, let's get it blazing
We can turn the heat up if ya wanna
Turn the lights down low if ya wanna
Just wanna move ya, but you froze up
That's what I'm saying

[Chorus]
Let me break the ice
Allow me to get you right
Once ya warm up to me
Baby, I can make you feel hot, hot, hot, hot
Let me break the ice
Allow me to get you right
Once ya warm up to me
Baby, I can make you feel hot, hot, hot, hot

[Interlude]
So, are you warming up yet?

[Verse 2]
You got me hypnotized
I never felt this way
You got my heart beating like an 808
Can you rise to the occasion?
I'm patiently waiting, 'cause it's getting late
And I can't get enough, so let me get it up

[Pre-Chorus]
Ooh, looks like we're alone now
You ain't gotta be scared, we're grown now
I'ma hit defrost on ya, let's get it blazing
We can turn the heat up if ya wanna
Turn the lights down low if ya wanna
Just wanna move ya, but you froze up
That's what I'm saying

[Chorus]
Let me break the ice
Allow me to get you right
Once ya warm up to me
Baby, I can make you feel hot, hot, hot, hot
Let me break the ice
Allow me to get you right
Once ya warm up to me
Baby, I can make you feel hot, hot, hot, hot

[Spoken Interlude]
I like this part, oh
It feels kinda good
Yeah

[Chorus]
Let me break the ice
Allow me to get you right
Once ya warm up to me
Baby, I can make you feel hot, hot, hot, hot
Let me break the ice
Allow me to get you right
Once ya warm up to me
Baby, I can make you feel hot, hot, hot, hot
Hot

[Outro]
Let me break the ice
Allow me to get you right
Once ya warm up to me
Baby, I can make you feel hot, hot, hot, hot
Let me break the ice
Allow me to get you right
Once ya warm up to me
Baby, I can make you feel hot, hot, hot, hot",Britney Spears,Britney Spears,2008,"[87, 71, 61, 63, 62, 45, 43, 45, 46, 46, 46, 60, 63, 59, 71, 95, 100]",17
