,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
`. . .
CONTINUED
.:

#02154 1 1 3
Rev. l/10/03
158 CONTINUED - 2 15E
NEWS ANCHORMAN
...the question is how with a small
law enforcement budget do you put a
dent in an estimated $100 billion a
year business? It seems at times
all you can do is put your finger in
the dike and pray but now we are
hearing voices that say the only way
we can solve the drug problem is the
same way Prohibition was solved.
Not by outlawing the substances but
by legalizing and taxing them. These
voices say that will drive out the
organized crime element...
(pause
for effect)
& am not one of those voices.

TONY
(responding) (Xl
What do you know -- you never been right
in your life, Vie baby...
(to Manny)
Guy never fuckin' tells the truth.
It's the guys like him, the bankers
and the politicians who want to keep
the coke illegal so's they can make
more money and get the votes to fight
the bad guys. They're the bad guys.
They'll fuck anything for a buck....

ELVIRA
And what about you Tony? Can't you
stop talking about it all the time,
can't you stop saying fuck? -- it's
boring, it's boring!

TONY
What's boring?

ELVIRA
(X)
You're boring. Money, money, money!
That's all I hear in this house.
Frank never talked about money.
TONY
Cause Frank was dumb.

(Xl
ELVIRA
You know what you've become Tony --
an arriviste, an immigrant spit
millionaire who can't stop talking.
--
CONTINUED

#02154 114 thru 117
Rev. l/18/83
158 CONTINUED - 3
158
ELVIRA (Cont'd)
about how much money he's got or how
he's getting fucked. Why don't you
just dig a hole in the garden honey
and bury it and forget it.

TONY
What're you talking about, I worked
my ass off for all this.
(indicates
the bathroom)

CONTINUED

._..

#02154 118
2nd Rev.. 11,'22/82
158 CONTINUED - 3 151
ELVIRA
(starts out)
It's too bad. Somebody should've
given it to you. You would've been
a nicer person.

TONY
Hey you know what your problem is
pussycat....

ELVIRA
(at the lip.
of the bathroom)
What - my problem, Tony?
is

TONY '.
. ..you got nothing to do with your
life that's what.

Tony, c'mon....

TONY
Why don't you get a job y'know? Be
a nurse, work with blind kids, lepers,
open a stationary store, I don't give
a shit. Anything beats lying around
waiting for me to fuck you all the time. (Xl
ELVIRA
( stung 1
honey, you're
Don't toot your horn,
not that good.
TONY
Frank was better?

ELVIRA
(guietly)
You're an asshole.
She goes.

TONY
(calling after
her, guilty)
Hey c'mon Elvie, whatta we fight
for, this is dumb!
He splashes the water in his tub and slams the TV shut.

CONTINUED

#02154 118-A
2nd Rev. 11/22/82
158
coNTIm - 4
(watching)
I guess married life's not all that
it's cracked up to be, hunh, Chico?
A friendly smile but Tony just stares glumly after Elvira.

(rises)
I gotta hot date....
coNTmuED

#00766 119

158 CONTINUED - 4
158
TONY
(glaring into
his bathwater)
This Seidelbaum thing?

Yeah?
TONY
Me and Nick'11 take care of it. You
stay out of it.

(very surprised)
It's my deal.
why!

TONY
You stink as a negotiator, that's why.
You like the ladies more'n you do the
money -- that's your problem Manny.

Hey wait a second, I'm your partner
Tony, you can't trust me, who the
fuck can you trust?.
Pause. Tony mumbles something, barely heard.

TONY
Junior partner.

(catching7
Junior partner my ass!

TONY
I'm in charge. Do as I say. You
go to Atlanta, you handle the Gomez
delivery there.

(a beat)
lissen to your
You oughta wife,
muchacho. You are an asshole.

He leaves, pissed, Tony mumbling to himself in his bath.
TONY
(to himself)
Puck you too... what do you know, who
the hell put things together;..me!
.Who do I trust -- me, that's who....

DISSOLVE TO

#00766 120

159 EXT. WAREHOUSE - ALONGSIDE MIAMI FREEWAY - DAY
Tony and Nick The Pig get out of a van, frowning in the
glary sunlight. From the continual sound of jet aircraft
taking off and landing we might sense we're near an airport.
As Nick hauls a duffel bag on his back, Tony, carrying a
suitcase of his own, reads the sign on top of the warehouse:
""CONSOLIDATED CARRIES INC.

160 INT. SEIDELBAUM OFFICE - WAREHOUSE - DAY 16
The office is bare and ugly, the furniture naugahyde black.
There's noise from an outer office, and people on phones,
moving, talking.
Tony and Nick sit on a couch stacking twenty dollar bills
from the duffel bag and suitcase onto a coffee table.
Two men in casual sports clothing sit opposite them in
chairs, one of them -- Seidelbaum -- squaring the bills and
passing them efficiently through a money-counting machine
which clicks at rhythmic intervals throughout the scene.
Seidelbaum's a small, fat 7th Avenue-type with a lot of
rings on his fingers and sharp, porky eyes.
The other guy -- Luis -- a dark Cuban, is long, lean and
smooth with aquiline nose and dancing eyes. He drinks
coffee, smiles a lot and bullshits -- two sordid guys who
look the part.
It's a tedious process counting a million five in twenties,
it takes four/five hours; and throughout the desultory
dialogue Tony, absorbed by the money, and Nick never stop
the monotonous work of counting and stacking and noting the
At all times all four men, thoroughly aware of
amounts.
the large stacks on the table, move and talk gingerly
although they appear casual and bored. They drink a lot of
coffee.
LUIS
. I . yeah back then I worked in pictures
I was in that picture
down in Columbia.
Burn, y'ever see it?.. with Marlon Brando.
We're good friend. I was his driver....
NICK
(stacking)
Oh yeah?
LUIS
Yeah, in Caragena, they shot it there
..
. Gillo Pontecorvo, he was the director.
Italian guy.
CONTINUED .

#00766 121

160 CONTINUED 1%
LUIS (Cont'd)
(pause)
Yeah, I also know Paul Newman. I
worked with him in Tucson.

NICK THE PIG
That so? Say, you know Benny
Alvarez there?
LUIS
uh.. . .
SEIDELBAUM
(interrupting
to Tony)
Now you want a company check here
for $283,107.65?
TONY
checking
(pause,
his fingers)
uh.. . I come up with 284.6

SEIDELBAUM
(pauses, looks again
at his figures)
No, that's just not possible. The
machine don't make mistakes.

TONY
Well, we'll count it again.

SIEDELBAUM
Oh Jesus!
.
TONY
Hey business is business. We're
talking $1500.
SEIDELBAUM
(exasperated)
Okay, you keep the change okay, I
don't give a shit.

TONY
Okay but I'll go through it again
with you.

Seidelbaum ignores it, counting up another stack.
SEIDELBAUM
Okay... This check now, this one goes
to the....
TONY
Montana Realty Company.
CONTINUED

#02154 122
2nd Rev. 11/22/82
160 CONTINUED - 2 160
NICK
(to Luis)
How come you don't know Benny
Alvarez?
DISSOLVE TO
161 INT. SEIDELBAUM'S WAREHOUSE OFFICE - DAY 161
They're drinking another round of coffee, exhausted, smoke
filling the room. The table now resembles a Mount Everest
of green and they're still counting. The money, like
discarded food, is spread all over the place -- in boxes,
brown paper bags, on the couch. They stretch, rub their
eyes.

SEIDELBAUM
We're up to what?

LUIS
(consulting
his notes)
Seven checks. A million three hundred
twenty-five and six hundred twenty-three (Xl
...plus eighteen cents.

TONY
(grins)
Hey we're almost finished. Another
200 thousand and we can take a leak.

SIEDELBAUM
Yeah but this'11 do fine.
Fulls a pistol from his ankle and rises.

SEIDELBAUM
You're under federal arrest, Montana,
for a continuing criminal conspiracy.
The Rico Statute. Get 'em up.
Tony astonished.
TONY
Oh shit.. -You're not kidding hunh? (Xl
Eyes darting. Considering the options. The little fat (X)
man's eyes are suddenly agile and mean-.-Tony reads them,
lifts his arms.
SEIDELBAUM
(to Luis) (Xl
Get it.
(Xl
CONTINUED

#02154 123
(Xl 2nd Rev. 11/22/82
161 CONTINUED 161
Luis moves around Tony to disarm him.

TONY
So how do I know you guys are cops?
Luis, produces a wallet with identification, shoves it
under Tony's nose.

LUIS
What's that say, asshole?
Insert: Photograph and Drug Enforcement Agency ID.

TONY
(impressed)
Hey that's good work, where can I get
one of those?
LUIS
Cabron! You call yourself Cuban?
You make a real Cuban throw up.

SEIDELBAUM
Looie! Cool it.

TONY
(unfazed;
wiping the
sweat off)
Call your dog off, Seidelbaum. I
wanna call my lawyer.

SEIDELBAUM
Lotta good he's gonna do you
Montana. There's an eye there in
the wall.
(points)
Say hi, honey....

162 IN'P. SEIDELBAUM'S WAREHOUSE OFFICE - DAY - REVERSE ANGLE ON
VIDEOTAPE
Blurry image of the men in the room. Tony is not that
clear an image as he glances briefly, uninterested, into
the camera.

TONY
Yeah, is that what you jerk off in
front of Seidelbaum?

CONTINUED

#02154 124
2nd Rev. 11/22/82
(Xl
162 CONTINUE3
NICK
Oh shit and I was supposed to meet
this chick at three. What a pain in
the ass.

SEIDELBAUM
(to camera)
Okay, Danny, turn it off.
The angle goes black.

163 BACK TO SCENE 163
SEIDELBAUM
(reciting
the Miranda)
All right, Montana, you have the
right to remain silent. Anything
you say can be taken against you.
You have the....

TONY
(cuts him off)
I know all that shit, Seidelbaum,
save your breath. It ain't gonna
stick. You know it, I know it. I '.m
here changing dollar bills is all.
So you wanna waste everybody's time
here, I call my lawyer. Best lawyer
in Miami. He's so good tomorrow
morning you're gonna be working in
Alaska, Seidelbaum....
As they handcuff him....

DISSOLVE TO
164 INT. TONY'S BATHROOM - DAY 164

""Drug King Posts Record $5 Million Bond"" -- a front page
of Tony, Elvira, and Sheffield, the lawyer.
photo
CUT TO
165 XNT. TONY'S BATHROOM - DAY 165

Tony, tense, checks himself in the mirror, adjusts 3s
hair. A vial of coke appears. He snorts a large amount,
goes out. It's the first time we sense he might be using
the stuff on a steady and increasingly heavy basis.
CUT TO

#02154 125
2nd Rev. 11/22/82
(X)
166 INT. LAWYER'S OFFICE - NIGEXT 166
Tony is pacing nervously. Manny looks on. Red-headed
Sheffield rasps through a cloud of cigarette smoke behind
his desk.
SHEFFIELD
. ..you give me a check for a hundred
grand plus three hundred in cash and
I guarantee you walk on the conspiracy
charge. But they're gonna come back
at us on a tax evasion -- and they'll
get it.
TONY
What am I looking at?

SHEFFIELD
Five years, you'll be out in three,
maybe less if I can make a deal.

TONY
For what!
Three years in the can!
For washing money? This whole
country's built out of washed money!

CONTINUED

#00766 126

166 CONTINUED 16r
Hey, Tony, what's three years? ltvs
not like Cuba here. It's like going
to a hotel.
Tony shakes his head, grimacing like he's having an
epileptic fit.
SHEFFIELD
I'll delay the trial. A year and a
half, two years, you won't start
doing time till '85.

TONY
they never get me back in a
No...no,
cage.. -never! HeyI George I go
another four hundred grand -- I go
800,000 dollars, okay? With that
you can fix the Supreme Court, hunh?

SHEFFIELD
Tony.. .the law has to prove 'beyond
a reasonable doubt.' I'm an expert
at raising that doubt but when you
got a million three undeclared
dollars staring into a videotape
camera, honeybaby, it's hard to
convince a jury you found it in a
taxi cab.

Tony paces back and forth like a tiger, corking his fury.
Abruptly coming to a decision, he whirls and leans across
Sheffield's desk.
TONY
All right-.-all right. I do the
three fuckin' years but lemme tell
you about my law, George. It's real
simple. There's no 'reasonable
doubt.' If you're rain-making the
judge or you fuck me for the four
hundred grand and I come in guilty
on the big rap -- you, the judge,
the prosecutor, nothing's gonna stop
I'm gonna come and tear
me, y'hear?
your fuckin' eyeballs out.
Pause.
SHEFFIELD
(cool)
The point is made. Now where's the
money?
Tony nods to Manny who hauls a briefcase up on Sheffield's
desk. Tony abruptly walks out, a vial appearing in his
hands as he steps out of the office. He sniffs. .
CUT TO

#00?66 127

EXT. SOSA VILLA - BOLIVIA - DAY
167 167
Camera follows Tony with Ernie and Chi-Chi dowr'the outside
gallery onto the veranda where Sosa is reclining with
several other men -- all in casual clothes, enjoying their
coffee after lunch.
SOSA
(rising)
Tony...Tony.
TONY
Alex.
They hug like they were the closest of friends.
SOSA
I'm glad you made it on such short
notice. I appreciate it. How`s
Elvira?
TONY
She's okay. How's your wife?
SOSA
Three more months.
TONY
That's great.
SOSA
And you, when are you going to have
another Tony to take your place.
TONY
(sore point)
I'm working on it.
SOSA
I guess you'll have to work harder,
Tony.
They laugh, nervously. Sosa is a little more reserved with
him than before -- in tune.with the other men at the
meeting.
SOSA
Tony, come, I want you to meet some
friends of mine.
He smoothly guides Tony towards the group of men who rise.
SOSA
is Pedro Quinn, chairman of
This
Andes Sugar here...Tony Montana.
CONTINUED

#00766 128

167 CONTINUED 167
PEDRO QUINN
A pleasure, Mr. Montana.
Camera tracking through ad-lib introductions, the music
assuming a faint martial stride.

SOSA
General Eduardo Strasser, Commander
of the First Army Corps...Tony Montana.
The man is in civilian clothes.

SOSA
Ariel Bleyer, from the Ministry of
the Interior...Tony Montana.
The cameras moving past Sosa's black aide, the Skull (who
nailed Omar) silent behind his sunglasses, to an American-
type in a Brook6 Brothers suit who stands.

SOSA
. . * Charles Goodson -- a friend of ours
from Washington.
TONY
Hi....
GOODSON
How do you do, Mr. Montana....
He smells like a government guy. Sosa summons the black
aide -- in a hushed voice.
SOSA
Nicky, have Albert0 meet us in the
living room.
The black aide goes.
SOSA
(solicitous)
Tony, come, please sit here.

Tony is shown a chair in the middle of the veranda,
surrounded on all sides. There is a strained beat to the
proceedings. Ernie and Chi-Chi hang around the edges.
He suddenly catches a glimpse of the sloe-eyed Gabriella
moving with another woman past a window of the house. Then
she's gone.
Sosa pulls up a chair right opposite Tony, almost touching
knees.
SOSA
Tony, I want to discuss something
that concerns all of us here....
CONTINUED

#02154 129
Rev. 12/165/82
/-
167 CONTINUED - 2 16
TONY
Sure, Alex.
SQSA
Tony, you have a problem; we have a
problem... I think we can solve both
our problems.
Tony waits.

SOSA
We all know you have tax troubles in
your country -- and you may have to
do a little time. But we have some
friends in Washington who tell us
these troubles can be taken care of
...maybe you'll have to pay a big
fine and some back interest, but
there's no time....

Pause. Tony looks. The American guy, Goodson, shifts his
gaze away.
TONY
your problem, Alex?
And
Sosa looks around, stands up.

SOSA
Come I I'll show you.
Tony cautiously stands to follow him.
CUT TO
168 INSERT - INT. SOSA VILLA LIVING ROOM - DAY - VIDEOTAPE - 168
MATOS STUDY
A ""Phil Donahue-type"" setting. A segment now in progress
with the ""Donahue-type"" interviewing Dr. Orlando Gutierrez. (Xl
Gutierrez is a young charismatic man, very well dressed and
polished in a South American manner who exudes a sense of
enormous passion.
GUTIERREZ
than 10,OOO'of our people are
...More
being tortured and held without trial.
In the past two years, another 6,000
have simply disappeared. And your
government -- what does it do? It
sells my government tanks, planes,
guns, but not a word -- not-a whisper
-- about human rights!
CONTINUED

#02154 130
Rev. l/18/8:,
(Xl
168 CONTINUED 16l
INTERVIEWER
I've heard whispers, Doctor Gutierrez,
about the financial support your govern-
ment receives from the drug industry in
Bolivia.

GUTIERFSZ
The irony, of course, is that this
money -- which is in the billions,
J i m - - is coming from your country.
You are the major purchaser of our
national product -- which of course
is cocaine.

INTERVIEWER
So what you're saying Doctor Gutierrez
is the United States Government is
spending millions of dollars to
eliminate the flow of drugs into our
streets and at the same time is
- - -
doing business with the very same
government that floods those' streets
with cocaine.. -that's a bit like
robbing Peter to pay Paul, isn't it?

GUTIERRBZ
(laughs)
Let me show you some of the other
characters in the comedy, Jim...my
organization just recently traced a
purchase by this man ---

Gutierrez holds up a photograph -- insert the face on the TV
screen, dour, ruthless.
GUTXERREZ
. . . here he is, the charming face
belongs to General Cucombre, the
Defense Minister of my country. Two
months ago he bought a twelve million
dollar villa on-Lake Lucerne in
Now if he's supposed
Switzerland.
to be the Bolivian Defense Minister,
what's he doing living in Switzerland?
Guarding the cash register?
Laughter.

169 TONY 169.
a lot,
watching, touching his nose blowing it, hyped from
the coke usage.
SOSA
.I.a Communist -- financed by Moscow.

#02154 131
Rev. l/18/83
170 GUTIERREZ 170
(Xl
holds up another photograph -- insert the face on the
TV screen.

GUTIERREZ (Xl
...this is Alejandro Sosa. Inter-
esting character. A wealthy landowner.
Educated in England. Gocd family.
The business brain and drug overlord
of an empire stretching across the
Andes. Not your ordinary drug dealer....

INTERVIEWER (X)
What are you suggesting we do about
this, Doctor?

GUTIERREZ (Xl
(passionate)
The United States Government has.to
stop supporting these facist gang-
sters that are running my country,
that is what your country has to
do. You have to set a strong example
by calling for the observation of
fundamental human rights.

171 TONY 171
staring intently at him, reluctantly impressed.

GUTIERREZ (Xl
You Americans have no idea how
important your country is as a
symbol and a bastion of those
rights. You have no....
Sosa flips off the television. The lights come on. He's
alone with Tony.

SOSA
...he's scheduled next for 60 Minutes.
He's going on French, British, Italian,
Japanese television. People everywhere
are starting to listen to him. He's
embarrassing, Tony...That*s our problem.

TONY
Yeah.
Sosa looks up.

CONTINUED

#02154 131-A
Rev. l/18/83
171 CONTINUED 171
The Shadow (seen before at the disposal of Omar) comes into
the room, thin and quiet, his venomous eyes flicking over
Tony. The Skull leads him in.

SOSA
You've met Albert0 before?...

TONY
(remains seated)
Sure. How could I forget?

SOSA
Alberto, you know Tony Montana -- my
partner from Florida.

CONTINUED

,*
._

#00766 132

CONTINUED
171 171
Albert0 nods icily, remains standing adjacent.
SOSA
(to Tony)
So you see Albert0 here is going to
help fix our problem. Alberto, you
know, is an expert in the disposal
business -- but he doesn't know his
way around the States too well, he
doesn't speak English, and he needs
a little help...
(*en)
Is that a problem, Tony?
Tony looks around the faces, then:

TONY
That's no problem, Alex....
Alex nods, pleased.
Hold on Tony. He blows his nose again.
CUT TO
INT. THE RESTAURANT - MIAMI -
172 LAUNDRY NIGHT . 175
A millionaire's place, like ""The Forge"" on Arthur Godfrey
Road.
Tony, Elvira, and Manny are shown to their table by the
maitre d'.
Tony, a little loaded, intersects a group of people at
another table and stops, putting his hand on a heavyset
man's shoulder.
TONY
Hey, Vie, I watch your show everyday.
Vie -- who we saw before editorializing on television.--
cranes his leonine white head of hair around with a
patrician annoyance reserved for bores in restaurants.

VIC
Oh, is that so?

TONY
Yeah. Hey, you know that two hundred
kilo DEA bust you was congratulating
the cops for on the toob the other night?
VIC
.-__ .
Aren't you.. .Tony Montana?
CONTINUED

#00766 133

172 CONTINUED
TONY
(beaming now,
ignoring Manny
who comes to
retrieve him)
Yeah, that's me.
The half-dozen rich people in the dinner party are
intrigued.
TONY
(waves to them)
Hi folks, don't get up. Anyway, Vie,
check it out. I heard like it was
220 kilos went down. That means
twenty is missing, right? Ask your
friends, the cops, about that -- and
keep up the good work, Vie, but
don't believe everything you hear,
y'know what I mean? Okay, have a
good dinner, nice to meet you people.
Waves farewell to them, pats Vie once more on the shoulder,
and leaves them murmuring.

(reproving)
Hey, Tony, that's not cool, he's got a
lotta friends in....
TONY
I don't give a fuck. He's an ass-
hole! Never fucking tells the truth
That's the trouble in this
on TV!
country. Nobody fucking tells the
truth!
Not caring if he's overheard, Tony seems to be in the grip
of an anguish he does not understand.
.CUT TO
173 TONY 17:
sits with Manny and Elvira, who is dipping into a vial of
coke in the purse in her lap. Another huge meal is being
consumed, the best roast beef, bottles of red and white
wine, cigars....

so what's the big mystery, what
. 1 .

happened down there with Sosa?

TONY
Lot of bullshit, that's what. Politics.
The whole world's turning into politics.

CONTINUED

#00766 134

173 CONTINUED
`_

173
He pulls out his own vial under the table between eating
_-

and drinking.

The one thing we always stayed out of
was politics, Tony.

TONY
Yeah, so what do you think Emilio
Rebenga was? Politics or what?
Manny remembers.
TONY
No free rides in this world, kid.

So who's this guy you brought back
with you, the guy who don't blink?

ELVIRA
What guy?
TONY
(to Manny)
You stay out of it. Run things down
here. 1'11 be up in New York next week.
He takes a hit, unnoticed.
ELVIRA
(unheard)
What guy?

(to Tony)
I don't like it.
TONY
You don't like it! It was you got
me into this mess in the first place
with that fuckin' Seidelbaum!

What's Seidelbaum got to do with this?
Tony sighs, turning his attention to Elvira. He surveys the
table with the bored satiety of a Roman Emperor, points to
Elvira's untouched plate.
TONY
Why don't you eat your food, what's
wrong with it?
..
CONTINulm

#00766 135

173 CONTINUED - 2 17:
ELVIRA
I'm not hungry.

She quickly does one nostril with a quick, practiced move-
ment of her hand.
TONY
So what'd you order it for?

ELVIRA
I lost my appetite.
She does the other nostril. Tony looking at her. One beat.
Two beats. He passes a silent burp.

(trying to
shift the mood)
So what about the trial? I heard
Sheffield thinks he can get a new
postponement....
Tony, bleary-eyed now and drunk, continues to look at Elvira,
then away, encompassing the restaurant.

TONY
(ignoring the question)
Is this it? Is that what it's all about,
Manny? Eating, drinking, snorting, fucking?
Then what? You're fifty and you got a bag
for a belly and tits with hair on 'em and
your liver's got spots and you're looking
like these rich fuckin' mummies in here?
Is that what it's all about?

It's not so bad Tony, could be worse....

TONY
(doesn't hear)
. . I is that what I worked 'for? With
these hands? Is that what I killed
for? For this?
(turns his gaze
stonily on Elvira)
A junkie??? I gotta fucking junkie for
a wife? Who never eats nothing, who
wakes up with a quaalude, who sleeps
all day with black shades on, who won't
fuck me cause she's in a coma!

(gently)
-
Tony, you're drunk.
CONTINUED

#00766 136

CONTINUED - 3
173 173
TONY
...is this how it ends? And I
thought I was a winner? Fuck it
man, I can't even have a fucking kid
with her, her womb's so polluted, I
can't even have a fucking little
baby!

Elvira reacts -- wanting to kill. She gets up and dumps
her plate filled with food on him. Slop drips all over him.

ELVIRA
You sonufabitch! You fuck!
They got a black tie audience now. The waiter tipping
around to clean up the mess. Tony slowly wiping the food
off himself.

ELVIRA
How dare you talk to me like that!
You call yourself a man! What makes
you so much better than me, what do
you do? Deal drugs? Kill people?
Oh that's just wonderful Tony -- a
real contribution to human history.
You want a kid. What kind of father
do you think you'd make, Tony? What
kind of stories are you going to
tell the kid before he goes to sleep
at night? You going to drive him to
school in the mornings, Tony? You
really think you're still going to
be alive by the time he goes to
school, Tony? You're dreaming, Tony,
you're dreaming!
The audience is hushed, involved, the camera moving over
the faces of Vie and his rich friends.

Tony acidly quiet, looks around at the people, back to her.

TONY
Sit down before I kill you.

ELVXRA
* . . You think of yourself as a husband,
too, Tony. But did you ever stay
home without having six of your goons
around all the time? I have Nick the
Pig as a friend? What kind of life
is that Tony? What kind of life is
that?
CONTINUED

#00766 137

/
173 CONTINUED - 4 173
ELVIRA (Cont'd)
(in a softer
tone)
Oh Tony don't you see? Don't you
see what we've become? We're losers,
honey, we're not winners, we're
losers....
Silence. Tony's fury has passed. So has Elvira's. There's
this awkwardness all of a sudden like two actors who forgot
their lines.

TONY
(softly)
Go on, get a cab home, you're stoned.
(to Manny)
Manny.

ELVIRA
I'm not stoned Tony. You're
No,
stoned. You're so stoned you don't
even know it.

TONY
All right I'm stoned. Manny.

(rising, trying
to put his arm
on Elvira)
Come on, baby.

ELVIRA
No, no you stay right there Manny,
I'm not going home with you...I'm
not going home with anybody. I'm
going home alone...
(staring at Tony)
I'm leaving you. I don't need this
shit anymore.
Pause. She starts wobbling out. Past the silent
spectators, their eyes moving between her and Tony.

Manny rises to follow.

TONY
Let her go! ..Another guaalude and
she'll lpve me again.
Tony's
Stumbling once, Elvira disappears out the door.
eyes follow her. Pause.
..
CONTINUED

#02154 138
Rev. l/18/83
(Xl
173 CONTINUED - 5 173
The whole room is watching him sitting there covered with
food, the silence cathedral. He stands, wiping at the food
and throwing several hundred dollar bills on the table,
then looks up angrily at the staring millionaires.

TONY
You're all assholes. You know why?
Cause none of you got the guts to be
what you want to be.
He wobbles against the table. Manny tries to help. Tony
shakes him loose.

TONY
You need people like me so you can
point your fingers and say 'hey
there's the bad guy!' So what does
that make you? Good guys? Don't
kid yourselves. You're no better'n
me. You just know how to hide --
and how to lie. Me I don't have
that problem. I always tell the
truth -- even when I lie.
He starts out, staggers.

TONY
So say good night to the bad guy...
You're never gonna see a bad guy
like me again.

He walks out, proud, Manny bringing up the rear. The room
is empty for a beat -- an extended beat, the stage without
its star -- and then the audience begins to buzz with horror
and delight.

CUT TO
174 EXT. GUITERREZ' STREET - NEW YORK - NIGHT f-74
A quiet East Eighties street. Two rich-looking male lovers
stroll past with their dog. A moment of silence. Tony
moves into frame.
Behind him, the Shadow (Alberto) moves towards a sedan
parked along the curb, carrying an airline bag. Be slips
under the car.

Tony looks:

135 ERNIE 17:
down the street at the intersection of the avenue, surveying
traffic, signals okay.

#02154 138-A
Rev. l/18/83
,
176 CHI-CHI 176
--d-- waits in Tony's sedan double-parked down the block.

Tony, feeling everything's okay, does .a nervous, quick
snort, paces next to the vehicle the Shadow disappeared
under.
Ground level -- the Shadow, using a pen flashlight, removes
the bomb from the bag. With subtly inexorable music, the
camera frames and moves on the bomb -- wired, soldered,
taped -- a malignant centipede in the long agile fingers of
the Shadow, who delicately presses a tester. A glass
button on the bomb now flashes red at soothing intervals as
the Shadow winds a roll of black tape from the bomb to an
axle of the car.

177 ERNIE
si-gnals.

#02154 139
Rev. 12/16/82
x..

TONY 178
170

sees it.

A cop car comes cruising off the avenue up the street,
towards us,
Ground level -- the Shadow continues to wind his black tape
trying to secure the bomb as tight as possible.
Tony hurries to the car, bends down.

TONY
(Spanish)
Psst! La Jara! Apaga.

The Shadow douses it and freezes in position.

Tony looks up just as the cop car pulls alongside, the
passenger cop, a female, noticing him, saying something to
.
her partner who eases the car to a halt.

Tony hurries out into the street, taking the initiative.
TONY
Hey officer, uh you haven't seen a
little dog have you, a little white
poodle, it's around here somewhere?
Jesus my kid's gonna go crazy when
he hears I lost 'im. Oh boy am I
gonna be in trouble.
FEMALE COP
Why don't you check the ASPCA okay?
They handle that stuff....

TONY
The ASPCA? What's that?.. Jesus,
that's not the place where they chop
these dogs up is it?
.

FEMALE COP
(in a hurry)
Look it up in the Yellow Pages okay,
buddy.
(signal to her partner,
they drive off)

Tony looks at them go, takes another snort, walks over to
the car, bangs on the hood several times.
TONY
Hey smiley, come on outta there,
you're under arrest!
CONTINUED

#02154 140
Rev. l/18/83
178 CONTINUED 17E
Pause. The Shadow, unsmiling, appears from under the car.
gun drawn, glowing with perspiration. When he realizes it's
a joke, his eyes blaze at Tony.

SHADOW
(Spanish)
What the fuck you doing!

TONY
(winks)
Hey that was close, hunh?

CUT TO
179 EXT. GUITERREZ' STREET - NEW YORK - DAY - EARLY NEXT MORNING 175
(Xl
Ernie, Chi-Chi, and the Shadow huddle cold and uncomfortable
in the sedan, waiting -- eating pizzas and drinking beers.
The morning has come down ice cold.

180 INT. PHONE BOOTH - NEW YORK - DAY 18(
At the phone booth up corner, Tony --
the unshaven, bleary-
eyed -- is rapping on the phone.
TONY
. . . Yeah, _ yeah...nah, nah...you tell (X
_
Sheffield keep his nose out of it,
there's not gonna be no trial, I got
everything under control, yeah...Have
you heard from Elvira?
He waits, hangs up, snorts some more, impatient. He picks (X
up the phone again, starts dialing.

181 INT. TONY'S NEW YORK SEDAN - DAY 18:
In the sedan, the peers
Shadow over, angry, at Tony.

SHADOW
(Spanish)
What the fuck's he doing now! That
sonufabitch....

182 INT. PHONE BOOTH - NEW YORK r DAY 18;
In the booth, Tony, snorting another nostril, moves back
and forth as the phone rings at the other end. Finally she
picks up,

CONTINUED

#02154 141
Rev. l/18/83
182 CONTINUED 182
ELVIRA'S VOICE (Xl
'---' Yes?

TONY
Hello baby, how's Baltimore?..hey (Xl
look Elvie, I been thinkin' 'bout us,
you know and....

The phone goes dead. Furious he slams it back down, stalks (Xl
back out to the sidewalk.

183 OMITTED 183
(X)
184 INT. TONY'S SEDAN - DAY 184
He gets in the driver'6 seat. The Shadow's next to him
with the radio transmitter, Chi-Chi, in the back. Tony, (Xl
seemingly unaffected by the weather, reaches for an open
pint of ice cream, starts eating it with a plastic spoon.
He alternates ice cream with coke through the scene;the
dashboard of the car cluttered with cartons of half-eaten
Chinese food.
The Shadow, disgusted with all this mess, restrains himself,
staring out at the street with a hate-filled expression,
saying nothing.

CHI-CHI
(concerned)
Everything okay Tony?

TONY
Yeah roses. Where is this fuckin'
I don't got all day to piss
WY?
away.

CHI-CHI
Probably fucking his wife.
(eating pizza)
Jeezus it's cold.

185 THEIR POINT OF VIEW THROUGH TONY'S WINDSHIELD - DAY 185
The door of the brownstone. No movement. Though now
there's increasing traffic on the street and passing
pedestrians.
TONY
. . . we oughta shoot him when he comes
out the door, save a lotta bullshit.

#a?154 142
Rev. l/18/83
186 INT. TONY'S SEDAN - DAY 1BE

CHI -CHI
What's so important about this guy
anyway? What's he a Communist? (Xl
TONY
(snorting
through
his mouth)
Nah he's no Communist. He's a kinda (Xl
symbol, that's what he is.
CHI-CC1
What the fuck's that mean -- symbol?

TONY
It's like when you die, your life
meant something to somebody, y'know?
It wasn't like you just lived it for
yourself, but you did something for
the rest of the human race too....
Tony snorts another line -- seen through the rearview
mirror.
