,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
Askin' me what's a pussy popper, want a demonstration
But I ain't waitin' til the second date, I'm so impatient
Relieve'em of they aggravation, take'em rollerskatin'
On them Dayton's, tell'em ""Baby, stick with me, you goin' places""
Go replace 'em, dro erase 'em out my memory
Moist panties and wet sheets when they think of me

[Hook] (T.I.)
[Girl] Hey, let's get away and a room on the other side of town
Hey daddy, I was feenin' for you
(Was you thinkin' of me? Ay, sing it for me, pimpin')
[Jazze Pha] Hey, let's get a room, shawty we can freak somethin' if you down
(Tell'em shawty)
Yea baby, I was feenin' for you

[Verse 2]
Yo, yo... uh..
From Miami to Cali, from Vegas to Jersey
Got'em in Houston, Virginia, New Orleans, ya heard me?
All the classy ones like to act like they a virgin
And the nasty ones like when I talk to'em dirty
But I'm breakin' the ice, got'em laughin' and flirtin'
They be, removin' they skirts when they hop in the 'burban
Once the flick start playin' and the E start kickin' in
Her girlfriend lickin' and she beggin' me to stick it in
That's why, I like chillin' with women who like women
Lightskinned... Asians, Jamaicans and white women
Indians, Italians, Haitians and Puerto Ricans
They be itchin' for they chance and waitin' in me to freak'em
They say..

[Hook] (T.I.)
[Girl] Hey, let's get away and a room on the other side of town
Hey daddy, I was feenin' for you
(Was you thinkin' of me? Ay, tell'em for me, pimpin')
[Jazze Pha] Hey, let's get a room, shawty we can freak somethin' if you down
(Ay, listen to me)
Yea baby, I was feenin' for you
(Was you thinkin' of me?)

[Verse 3]
Excuse me shawty, but I been watchin' you now for a while
Yo whole style, from yo toes to the way that you smile
And I hope you ain't offended by the way that this sounds
But uhh... all I keep thinkin' bout is layin' you down
And I'm, keepin' it pimpin', I ain't playin' around
Ain't got that kinda time cuz this the only day I'm in town
So come and, chill in the cut if you willin' to cut
And when you, give me a hug I be feelin' yo butt
Now so while for while we talkin', I'm fillin' yo cup
We killin' the bottle, wake up in dirty linen tomorrow
But tell me would it trouble you if we ended up at the W-
Sippin' on a malibu pine apple juice and a blunt or two
Now whachu wanna do? Opportunity's right in front of you
Know you used to meetin' dudes, dodgin'em for a month or two
But young pimpin' spit linen to the young women
I'm T.I.P., known as pussy popper to some women

[Hook] (T.I.)
[Jazze Pha] Hey, let's get away and get a room on the other side of town
Hey shawty, I was feenin' for you
(Was you thinkin' of me... ay, ay...)
[Girl] Hey, let's get a room, shawty we can freak somethin' if you down
Hey daddy, I was feenin' for you
(Oh yea... c'mon, tell'em)
[Girl] Hey, let's get away and get a room on the other side of town
Hey daddy, I was feenin' for you
(Shit I'm on my way)
[Jazze Pha] Hey, let's get a room, shawty we can freak somethin' if you down
Yea baby, I was feenin' for you

[Jazze Pha talking]
Whoa whoa whoa..
Ladies and gentlemen
This... is a Jazze Phizzle, T.I. collaborangelle..
King of the south! Oh boy!
Jazze Phizzle, T.I., Grand Hustle daddy!
So smooth... futuristic..
Pimps up daddy!",T.I.,T.I.,2004,"[99, 99, 91, 77, 63, 55, 41, 38, 38, 35, 39, 44, 52, 61, 82, 82, 80, 88]",18
137,I Like That,"[Chorus: Houston]
Whooa whoooa
I like that
I like that
Girl twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
That where the money at
Whooa
I like that
I like that
Girl freak that back

[Houston]
Houston bust straight through
I see me I see you
Your body's callin
Ima blow you back
Ill show you
Put ya hands up
Shake it fast on me
I'm that nigga you you need
Ten keys in tha pocket and I'm ready to roll
I'm on fire like a rocket and I'm ready to blow
Don't stop get ready drop
Turn around and make it pop (pop)
Don't stop just drop (drop)

[Chorus: Houston]
Whooa whoooa
I like that
I like that
Girl twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
Lets put tha money back
Whooa
I like that
I like that
Girl freak that back

[Houston]
Some of tha soldiers widin out
Got me back against tha wall
Girl I like that (i like that)
Girl you feelin me grindin in between your fighting temptation
Comin over me (comin over me)
I can feel the vibration (feel the vibration)
Off on me (off on me)
Don't stop get ready drop
Turn around and make it pop (pop)
Don't stop just drop (drop)

[Chorus: Houston]
Whooa whoooa
I like that
I like that
Girl twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
Lets put tha money back
Whooa
I like that
I like that
Girl freak that back

[Chingy]
Yeah yeah yeah
Drop.. And let me see ya bring it back up top
Shes hot like a boiling pot
On tha stove like wove here we go (here we go)
I got me a piece of ya block tonight
And I'm leaving wit somethin hot tonight
She isn't got tonight
Stop... You thought I lost ya
? It'll cost ya
What I say ya get toss ya
24's on tha whip I stay floss ya
She wanna hang wit tha stars so I showed her my bracelet
?? Replace it

[I-20]
Yeah yeah yeah
Yeah jackpot? Broads
Nigga? Drop forward back clapped tha calls
? And they off of choosin
Then holla at ya boy if you gotta problem houston

[Chorus: Houston]
Whooa whoooa
I like that
I like that
Twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
Lets put tha money back
Whooa
I like that
I like that
Girl freak that back

[Nate Dogg(Houston)]
(whoo)we all over ya body
Big thick got just start of tha party
We ain't gonna hurt nobody
Gimme thi gimme tha gimme thi
(whoo)we all over ya body
Big thick got just start of tha party
We ain't gonna hurt nobody
Gimme thi gimme tha gimme thi

[Chorus: Houston]
Whooa whoooa
I like that
I like that
Twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
Lets put tha money back
Whooa
I like that
I like that
Girl freak that back

[Outro: Chingy]
Yeah yeah yeah
Turn around from tha back and um I like that
Let me see it from tha front and uh I like that
Yeah you know how we do
Turn around
Come here
Let me see ya back",Houston & Chingy & I-20 & Nate Dogg,"Houston Featuring Chingy, Nate Dogg & I-20",2004,"[55, 48, 32, 26, 18, 16, 11, 11, 12, 12, 12, 11, 13, 15, 21, 26, 30, 37, 56, 75]",20
138,You & Me,"[Intro]
I mean, I just need to talk to you right now
Yeah, yeah, where I begin
Right, yeah, yeah

[Verse 1]
Sunny day, age 14
When I first saw you, you was lickin a ice cream
Knew you had freak in ya blood from the get go
Yo' you showed a nigga some love from the get go
Cute too, so you ain't get caught in the image
Friends got in I shouldn't of tossed out our business
So religious, yeah
In other words, sorry couldn't explain the way I was feelin
Back to the story - 'member when we used to hit concerts
Mainly legit and Nore's
Tryin to get on that was exciting for me
And exciting for you that was something to see
Plus you had ass and I loved that
Back in this I was ya boyfriend I rubbed that
Tryin to get on, girl I accheived that
Everybody hands out from you I recieved that

[Hook- Sadiyyah]
Don't need no ice and no billie
I just wanna have you here wit me
I'm there for you, always be true
It's just you and me, you and me (I can't promise that)
You don't have to go doubble platinum
I'll be there and I'm always goin' back em'
I'm there for you, always be true
It's just you and me you and me (I can't promise that)

[Verse 2]
So I know just because
How you said them words it had to be love
Basically it had to be us
Against the world not giving two fucks
But know soon as shit picked up
I start actin different so you switched up
I don't blame you, but I blame us
Kept shit smooth even when it got rough
But, I don't see that no more
Got one half our wait hope he sore
What the fuck is hopin' for
When I can't be the man I used to be no more
No time, we don't go out to eat no more
Barely home, you don't see me before you sleep no more
You love me, and I know you ain't playin
Cuz the first week gone, you callin' me sayin'

[Hook]

[Verse 3]
Business got good, but we got bad
Money got happy, but we got sad
But in the midst we had a daughter
Evern though we floatin' clear like ocean water
Came home two bags of Fendi
It was gone that started to offend me
Child support hit, that really offend me
Puffy was right it's all about the benjie's
Bitter now cuz the loves still in me
In my boxers on couch, sippin' Remy
Thinkin' that she need to be killed like Kennedy
Then I listen to I got the remedy
After all I still give you what you need, cuz we got a daughter to feed
Though you supposed to be here at least you sold me that
Why the fuck did I listen when you told me that stupid

[Hook 2x]

[J-Kwon talkin over music]
You know, you feal my story
Write me or something ya know what I'm sayin
Or I'll be in a town near you or, or
Your town or whatever ya know
Come see me and come tell me that ya know
It's been a long time traveling
Though you was supposed to be here
So uh, ya family can't say I'm wrong",J-Kwon,J-Kwon Featuring Sadiyyah,2004,"[96, 85, 80, 64, 58, 71, 73]",7
139,Tilt Ya Head Back,"Yeah, that's tight (uh)
Check it, drop the drum right (hmmm yeah)
Put some horns in it woo! (that's right)
Do it again (yeah, yeah, ha, oooh, oooh, alright, ha)
Give her what she want, give her what she want, uh
Yeah, that's tight (uh)
Check it, drop the drum right (hmmm yeah)
Put some horns in it woo! (that's right)
Do it again (yeah, yeah, ha, oooh, oooh, alright, ha)
Give her what she want, give her what she want, uh
I see you lookin', uh
Like what you see?
Boy, now don't be shy
And look at her face in opportunity
She's right, ya know (uh, uh), she's right (ah)
Man, she's right, ya know (uh, uh), she's right (ow!)
You stand there looking at me (at me)
I stand herre looking at you girl (at you boy)
You know exactly what's on my mind (yeah, yeah)
It's just so easy to see (to see)
You came here looking for me (but uh, uh)
But I don't do that type of thing all the time, yeah
(You want me to)
Come here boy
I got a little something for ya
(You got a little bit, can I get a little bit? yeah, yeah)
And I don't know (I don't know what it is but
I just want to get to know ya, alright alright yeah
Yeah)
I need to daaaaaance
(Tilt ya head back, tilt ya head back)
All night
(Bring it back up slowly, that's right)
I need ya to daaaaaance
(Tilt ya head back, tilt ya head back)
All night
(Bring it back up slowly, that's right)
Now situations, girl
They often change
Sometimes for the good
Sometimes for the bad, but who's to blame?
He's right ya know (uh, uh), he's right (oh, baby girl)
He's right ya know (uh, uh), he's right, OW
You stand there looking at me (at me)
I stand herre looking at you girl (at you boy)
You know exactly what's on my mind (yeah, yeah)
It's just so easy to see (to see)
You came here looking for me (but uh, uh)
But I don't do that type of thing all the time, yeah
(You want me to)
Come here boy
I got a little something for ya
(You got a little bit, can I get a little bit? yeah, yeah)
And I don't know (I don't know what it is
But I just want to get to know ya, alright alright yeah
Yeah)
I need to daaaaaance
(Tilt ya head back, tilt ya head back)
All night
(Bring it back up slowly, that's right)
I need ya to daaaaaance
(Tilt ya head back, tilt ya head back)
All night
(Bring it back up slowly, that's right)
Hustle for me, hustle (hustle)
Hustle for me, hustle (hustle)
Hustle for me, hustle (hustle)
Hustle for me, yeah
So, you got some nerve thinking you're so
I got a little bit of that
A little bit of this
A little bit of back
With a little bit of ---
You stand there looking at me (at me)
I stand herre looking at you girl (at you boy)
You know exactly what's on my mind (yeah, yeah)
It's just so easy to see (to see)
You came here looking for me (but uh, uh)
But I don't do that type of thing all the tiiiiiiiiiiiime
(You want me to)
Come here boy
I got a little something for ya
(You got a little bit, can I get a little bit? yeah, yeah)
And I don't know (I don't know what
It is but I just want to get to know ya, alright alright yeah
Yeah)
I need to daaaaaance
(Tilt ya head back, tilt ya head back)
All night
(Bring it back up slowly, that's right)
I need ya to daaaaaance
(Tilt ya head back, tilt ya head back)
All night
(Bring it back up slowly, that's right)
Hey! (Give her what she want
Give her what she want, uh)
Oooohooooh, oooh yea, ha
Oh Nelly
Nelly, Nelly, you make me so sweaty baby
Yeayeayeayeayeayea OH
Hey! (Give her what she want
Give her what she want, uh)
Oooohooooh, oooh yea, ha
Oh Nelly
Nelly, Nelly, you make me so sweaty baby
Yeayeayeayeayeayea OH",Nelly,Nelly & Christina Aguilera,2004,"[98, 87, 78, 58, 60, 75]",6
140,Too Much Of A Good Thing,"[Verse 1]
Smiles in the morning
As warm as sunshine
Kisses when I lay down at night
And 2 loving arms
To console me
I should be scared, it's so right

[Chorus]
But, too much of a good thing
Is a good thing
Feelings like this can't be wrong
And, too much of a good thing
Is a good thing
And we've got a good thing going on

[Verse 2]
You look in my eyes
And see my thinking
I know when you're happy, when you're sad
Someone said
It's too perfect
But, I don't think what we have is so bad

[Chorus]

[Outro]
And we've got a good thing going on",Alan Jackson,Alan Jackson,2004,"[100, 88, 63, 50, 46, 49, 48, 49, 50, 51, 57, 58, 66]",13
141,Move Ya Body,"Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

All up in the club looking fly
Made your first approach
And caught his eye
Slowly move your way towards the dance floor
Grab her hand
And she whispered
Hold my hip
Got in the groove
Stand behind me
Let me grind with you
If I lick my lips
I'm prob'ly feeling you
Imma make you go ooh

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Whoo (you feelin' it now)
Take it slow
Turn me on
Club gets warmer
Body moves closer
One with the rhythm
Don't stop moving
You're making me
HOT
From head to toe
I feel your flow
Vibe gets stronger
Party seems longer
Makes me really want'cha
Don't stop moving
You're making me
HOT

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Can you feel the beat?
Can you
Can you feel the beat?
Can you feel the beat?
Can you
Can you feel the beat?

Can you feel the beat within my heart?
Can't you see my love shine through the dark?

Can you feel the beat?

Can you feel the beat within my heart?
Can't you see my love shine through the dark?
Can't you see that you must be a part
Of that beat in my heart?

[Jabba]
Slow wind, slow wind, slow wind, slow wind
Fast wind, fast wind, fast wind, fast wind
Move your body, move your body, move your body, move your body

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go

Oh, move your body girl
Makes the fellas go
The way you ride it girl
Makes the fellas go",Nina Sky,Nina Sky Featuring Jabba,2004,"[43, 38, 30, 25, 19, 16, 14, 9, 10, 8, 7, 4, 6, 6, 7, 9, 13, 13, 14, 14, 17, 19, 26, 45, 58, 73]",26
142,Leave (Get Out),"[Intro]
Mmm, oh
Yeah, yeah

[Verse 1]
I've been waiting all day here for ya babe
So won't you come and sit and talk to me
And tell me how we're gonna be together, always?
Hope you know that when it's late at night
I hold on to my pillow tight
And think of how you promised me forever

[Pre-Chorus 1]
(I never thought that anyone)
Could make me feel this way, oh
(Now that you're here, boy, all I want)
Is just a chance to say

[Chorus]
Get out (leave!) right now
It's the end of you and me
It's too late (now!) and I can't wait for you to be gone
'Cause I know about her (who?) and I wonder (why?)
How I bought all the lies
You said that you would treat me right
But you was just a waste of time (waste of time)

[Verse 2]
Tell me why you're looking so confused
When I'm the one who didn't know the truth
How could you ever be so cold?
To go behind my back and call my friend
Boy, you must have gone and bumped your head
Because you left her number on your phone

[Pre-Chorus 2]
(So now after all is said and done)
Maybe I'm the one to blame, but
(To think that you could be the one)
Well, it didn't work out that way

[Chorus]
Get out (leave!) right now
It's the end of you and me
It's too late (now!) and I can't wait for you to be gone (you to be gone)
'Cause I know about her (who?) and I wonder (why?)
How I bought all the lies (all of the lies that you...)
You said that you would treat me right
But you was just a waste of time (waste of time)

[Bridge]
I wanted you right here with me
But I have no choice you've gotta leave
Because my heart is breakin'
With every word I'm sayin'
I gave up everything I had
On somethin' that just wouldn't last
But I refuse to cry
No tears will fall from these eyes
Oh, oh
Get out!

[Chorus]
Get out (leave!) right now
It's the end of you and me (you and me)
It's too late (now!) and I can't wait for you to be gone (you to be gone)
'Cause I know about her (who?) and I wonder (why?)
How I bought all the lies (how did I buy all the lies?)
You said that you would treat me right
But you was just a waste of time (waste of time) (oh)

[Chorus]
Get out (leave!) right now
It's the end of you and me (hey yeah!)
It's too late (now!) and I can't wait for you to be gone (you to be gone)
'Cause I know about her (who?) and I wonder (why?)
How I bought all the lies
You said that you would treat me right (treat me right)
But you was just a waste of time (waste of time) (oh, yeah)

[Outro]
Get out (leave!)
You and me
It's too late (now!) (too late!)
You
'Bout her (who? Why?)
You said that you would treat me right (no)
But you was just a waste of time (waste of time)
Oh, oh, oh, oh",JoJo,JoJo,2004,"[46, 37, 37, 32, 27, 24, 21, 18, 17, 15, 15, 12, 12, 13, 17, 18, 18, 21, 23, 30, 44, 54, 60, 63, 71, 81, 86, 94, 99]",29
143,Jesus Walks,"[Intro]
We at war
We at war with terrorism, racism
But most of all we at war with ourselves

[Chorus]
(Jesus walk)
God show me the way because the Devil's tryna break me down
(Jesus walk with me)

[Verse 1]
You know what the Midwest is? Young and restless
Where restless (Niggas) might snatch your necklace
And next these (Niggas) might jack your Lexus
Somebody tell these (Niggas) who Kanye West is
I walk through the valley of the Chi where death is
Top floor the view alone will leave you breathless *gasps*
Try to catch it *gasps* it's kinda hard
Getting choked by detectives, yeah, yeah, now check the method
They be askin' us questions, harass and arrest us
Sayin' ""We eat pieces of shit like you for breakfast""
Huh? Y'all eat pieces of shit? What's the basis?
We ain't going nowhere but got suits and cases
A trunk full of coke, rental car from Avis
My mama used to say only Jesus can save us
Well mama I know I act a fool
But I'll be gone 'til November, I got packs to move
I hope

[Chorus]
(Jesus walk)
God show me the way because the Devil's tryna break me down
(Jesus walk with me)
The only thing that I pray is that my feet don't fail me now
(Jesus walk)
And I don't think there's nothin' I can do now to right my wrongs
(Jesus walk with me)
I wanna talk to God but I'm afraid 'cause we ain't spoke in so long
(Jesus walk)
God show me the way because the Devil's tryna break me down
(Jesus walk with me)
The only thing that I pray is that my feet don't fail me now
(Jesus walk)
And I don't think there's nothin' I can do now to right my wrongs
(Jesus walk with me)
I wanna talk to God but I'm afraid 'cause we ain't spoke in so long
So long, so long
(Jesus walk with me)

[Verse 2]
To the hustlers, killers, murderers, drug dealers, even the scrippers
(Jesus walks for them)
To the victims of welfare feel we livin' in Hell here, hell yeah
(Jesus walks for them)
Now, hear ye, hear ye, want to see Thee more clearly
I know He hear me when my feet get weary
'Cause we're the almost nearly extinct
We rappers is role models: we rap, we don't think
I ain't here to argue about His facial features
Or here to convert atheists into believers
I'm just tryna say the way school need teachers
The way Kathie Lee needed Regis, that's the way I need Jesus
So here go my single, dawg, radio needs this
They say you can rap about anything except for Jesus
That means guns, sex, lies, videotape
But if I talk about God my record won't get played, huh?
Well if this take away from my spins
Which'll probably take away from my ends
Then I hope this take away from my sins
And bring the day that I'm dreamin' about
Next time I'm in the club, everybody screamin' out

[Chorus]
(Jesus walk)
God show me the way because the Devil's tryna break me down
(Jesus walk with me)
The only thing that I pray is that my feet don't fail me now

[Produced by Kanye West]",Kanye West,Kanye West,2004,"[50, 47, 39, 34, 28, 27, 24, 20, 18, 14, 14, 11, 11, 14, 16, 16, 16, 16, 18, 22, 29, 34, 52, 62, 68]",25
144,Live Like You Were Dying,"[Verse 1]
Said I was in my early 40's
With a lot of life before me
When a moment came that stopped me on a dime
I spent most of the next days, lookin' at the x-rays
Talkin' 'bout the options and talkin' 'bout sweet time
Asked him when it sank in
That this might really be the real end
How's it hit ya, when you get that kind of news
Man what ya do
And he says

[Chorus 1]
I went sky divin'
I went Rocky Mountain climbin'
I went 2.7 seconds on a bull named Fu Manchu
And I loved deeper
And I spoke sweeter
And I gave forgiveness I've been denying
And he said someday I hope you get the chance
To live like you were dyin'

[Verse 2]
He said I was finally the husband
That most the time I wasn't
And I became a friend a friend would like to have
And all the sudden goin' fishing
Wasn't such an imposition
And I went three times that year I lost my dad
Well I finally read the good book
And I took a good long hard look at what I'd do
If I could do it all again
And then

[Chorus 1]
I went sky divin'
I went Rocky Mountain climbin'
I went 2.7 seconds on a bull named Fu Manchu
And I loved deeper
And I spoke sweeter
And I gave forgiveness I've been denying
And he said someday I hope you get the chance
To live like you were dyin'

[Bridge]
Like tomorrow was a gift and you've got eternity
To think about what you do with it
What could you do with it, what can
I do with with it, what would I do with it

[Chorus 2]
Sky divin'
I went Rocky Mountain climbin'
I went 2.7 seconds on a bull named Fu Manchu
And I loved deeper
And I spoke sweeter
And I watched an eagle as it was flying
And he said someday I hope you get the chance
To live like you were dyin'

[Outro]
To live like you were dyin'
To live like you were dyin'
To live like you were dyin'
To live like you were dyin'",Tim McGraw,Tim McGraw,2004,"[62, 52, 47, 40, 37, 34, 33, 32, 32, 30, 30, 31, 32, 32, 31, 31, 33, 47, 52, 73]",20
145,I Go Back,"[Verse 1]
""Jack and Diane"" painted a picture of my life and my dreams
Suddenly this crazy world made more sense to me
Well I heard it today and I couldn't help but sing along
Because every time I hear that song

[Chorus]
I go back to a two toned short bed Chevy
Driving my first love out to the levee
Living life with no sense of time
And I go back to the feel of a fifty yard line
A blanket, a girl, some raspberry wine
Wishing time would stop right in its tracks
Every time I hear that song, I go back
I go back

[Verse 2]
I used to rock all night long to ""Keep On Rocking Me Baby""
Frat parties, college bars, just trying to impress the ladies
Well I heard it today and I couldn't help but sing along
Because every time I hear that song

[Chorus]
And I go back to the smell of an old gym floor
And the taste of salt on a Carolina shore
After graduation and drinking goodbye to friends
And I go back to watchin summer fade to fall
Growin up too fast and I do recall
Wishin time would stop right in its tracks
Everytime I hear that song, I go back
I go back

[Bridge]
We all have a song that somehow stamped our lives
Takes us to another place and time

[Chorus]
So I go back to a pew, preacher, and a choir
Singing bout God, brimstone, and fire
And the smell of Sunday chicken after church
And I go back to the loss of a real good friend
And the sixteen summers I shared with him
Now ""Only The Good Die Young"" stops me in my tracks
Every time I hear that song
I go back

[Verse 3]
I go back
To the feel of a fifty yard line
A blanket, a girl, some raspberry wine
I go back (I go back)
To watching summer fade to fall
Growing up too fast and I do recall
I go back (I go back)
To the loss of a real good friend
And the sixteen summers I shared with him
I go back, I go back, I go back",Kenny Chesney,Kenny Chesney,2004,"[78, 72, 71, 65, 58, 49, 44, 39, 33, 33, 32, 33, 35, 35, 35, 43, 49, 53, 59, 66]",20
146,Confessions Part II,"[Intro]
Watch this

[Chorus]
These are my confessions
Just when I thought I said all I could say
My chick on the side said she got one on the way
These are my confessions
Man, I'm throwed and I don't know what to do
I guess I gotta give you part two of my confessions
If I'm gonna tell it, then I gotta tell it all
Damn near cried when I got that phone call
I'm so throwed, I don't know what to do
But to give you part two of my confessions

[Verse 1]
Now, this gon' be the hardest thing I think I ever had to do
Got me talking to myself, asking how I'm gon' tell you
'Bout that chick on part one I told y'all I was creeping with, creeping with
Said she's three months pregnant and she's keeping it
The first thing that came to mind was you
Second thing was how do I know if it's mine and is it true
Third thing was me wishing that I never did what I did
How I ain't ready for no kid and bye bye to our relationship

[Chorus]
These are my confessions
Just when I thought I said all I could say
My chick on the side said she got one on the way
These are my confessions
Man, I'm throwed and I don't know what to do
I guess I gotta give you part two of my confessions
If I'm gonna tell it, then I gotta tell it all
Damn near cried when I got that phone call
I'm so throwed, I don't know what to do
But to give you part two of my confessions

[Verse 2]
Sitting here, stuck on stupid, trying to figure out
When, what, and how I'ma let this come out of my mouth
Said it ain't gon' be easy
But I need to stop thinking, contemplating
Be a man and get it over with, over with
I'm riding in my whip, racing to her place
Talking to myself, preparing to tell her to her face
She open up the door and didn't want to come near me
I said ""one second, baby, please hear me""

[Chorus]
These are my confessions
Just when I thought I said all I could say
My chick on the side said she got one on the way
These are my confessions
Man, I'm throwed and I don't know what to do
I guess I gotta give you part two of my confessions
If I'm gonna tell it, then I gotta tell it all
Damn near cried when I got that phone call
I'm so throwed, I don't know what to do
But to give you part two of my confessions

[Interlude]
This by far is the hardest thing I think I've ever had to do
To tell you, the woman I love
That I'm having a baby by a woman that I barely even know
I hope you can accept the fact that I'm man enough to tell you this
And hopefully you'll give me another chance
This ain't about my career
This ain't about my life
It's about us
Please

[Chorus]
These are my confessions
Just when I thought I said all I could say
My chick on the side said she got one on the way
These are my confessions
Man, I'm throwed and I don't know what to do
I guess I gotta give you part two of my confessions
If I'm gonna tell it, then I gotta tell it all
Damn near cried when I got that phone call
I'm so throwed, I don't know what to do
But to give you part two of my confessions",Usher,Usher,2004,"[48, 44, 30, 26, 23, 17, 11, 8, 7, 3, 2, 1, 1, 2, 3, 2, 2, 5, 8, 9, 11, 14, 17, 28, 48]",25
147,U Should've Known Better,"[Verse 1]
I didn't ask to go with you to Mexico
I really didn't need the shopping spree in LA or Melrose
Boy, if you didn't know it, well, now you know
I didn't need the furs or the jewelry
Because material things, it don't mean much to me
And ever since you've been gone
I've been holding us down, on my own and no, ...

[Pre-Chorus]
I never ever cheated, I never ever lied
So you can stop askin', askin' me why
Why I never left you
And why I kept it real
And why I'm still with you

[Chorus]
You should've known better
Than to think I would leave
You should've known better
Than to doubt me (me)
It don't matter if you're up
Matter if you're down
Either way, I'm gonna be around
You should've known that
I would stay by your side
Should've known your girl
Was gonna ride or die
And it just don't matter
If you're rich or poor, out or in doin' 5 to 10
You should've known better

[Verse 2]
What makes you think
That I would forget about ya?
Think about it, who comes to see ya?
Every Saturday and Monday I was on that receiver
It's me (me) your girl (girl), your life (life), your world (world)
My family and friends, they just don't understand
They say, I should leave you alone
But I say, that they all should just leave us alone
Don't you get it?

[Pre-Chorus]
I never ever cheated, I never ever lied
So you can stop askin', askin' me why
Why I never left you
And why I kept it real
And why I'm still with you

[Chorus]
You should've known better
Than to think I would leave
You should've known better
(Don't you doubt me) Than to doubt me
It don't matter if you're up
Matter if you're down
Either way, I'm gonna be around
You should've known that
I would stay by your side
Should've known your girl
Was gonna ride or die
And it just don't matter (don't matter to me, babe)
If you're rich or poor, out or in doin' 5 to 10
You should've known better

[Instrumental breakdown]

[Chorus]
You should've known better
Than to think I would leave
You should've known better
Than to doubt me
It don't matter if you're up
Matter if you're down
Either way, I'm gonna be around
You should've known that
I would stay by your side
Should've known your girl
Was gonna ride or die
And it just don't matter
If you're rich or poor, out or in doin' 5 to 10
You should've known better",Monica,Monica,2004,"[64, 68, 44, 39, 37, 34, 33, 28, 27, 25, 24, 19, 23, 24, 24, 25, 27, 49, 58, 67]",20
148,Girls Lie Too,"So she can't go out tonight again
Her sister's sick
She's gotta baby-sit
Yeah, that sounds like a pretty good excuse
Now you didn't hear any of this from me
But things aren't always what they seem
Brace yourself
This may come as a shock to you

Girls lie, too
We don't care how much money you make
What you drive or what you weigh
Size don't matter anyway
Girls lie, too
Don't think you're the only ones
Who bend it, break it, stretch it some
We learn from you
Girls lie, too

We can't wait to hear about your round of golf
We love to see deer heads hanging on the wall
And we like Hooters for their hotwings too
Other guys never cross our minds
We don't wonder what it might be like
How could it be any better than it is with you

Yeah, girls lie, too
We always forgive and forget
The cards and flowers you never sent
Will never be brought up again
Girls lie, too

Old gray sweatpants turn us on
We like your friends and we love your mom
And that's the truth
Girls lie, too
Yeah that's the truth
Girls lie, too

No, we don't care how much hair you have
Yeah, that looks good
Comb it over like that",Terri Clark,Terri Clark,2004,"[81, 79, 62, 46, 36, 37, 40, 44, 45, 51, 53, 56, 64, 72, 73]",15
