,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
73,Seasons Of Love,"[All]
525,600 minutes
525,000 moments so dear
525,600 minutes
How do you measure, measure a year?

In daylights, in sunsets, in midnights, in cups of coffee
In inches, in miles, in laughter, in strife
In 525,600 minutes
How do you measure a year in the life?

How about love?
How about love?
How about love?
Measure in love
Seasons of love
Seasons of love

[Joanne]
525,600 minutes
525,000 journeys to plan
525,600 minutes
How do you measure the life of a woman or man?

[Collins]
In truths that she learned, or in times that he cried
In bridges he burned, or the way that she died

[All]
It's time now to sing out
Though the story never ends
Let's celebrate, remember a year
In the life of friends

[All & Joanne]
Remember the love
You got to, you got to remember the love
Remember the love
You know that love is a gift from up above
Remember the love
Share love, give love, spread love
Measure in love
Seasons of love
Seasons of love
Measure, measure your life in love",Original Broadway Cast of Rent,Cast Of Rent,2005,"[74, 53, 33, 43, 62, 54, 95, 57, 68]",9
74,Better Life,"[Verse 1]
Friday night and the moon is high
I'm wide-awake just watching you sleep
And I promise you you're going to have
More than just the things that you need
We have not got much now, we’re just starting out
But I know somehow paradise is coming

[Chorus]
Someday baby, you and I are gonna be the ones
Good luck's going to shine
Someday baby you and I are gonna be the ones
So hold on
We're headed for a better life

[Verse 2]
Oh now there's a place for you and me
Where we can dream as big as the sky
I know it's hard to see it now
But baby someday we're going to fly
This road we're on, you know it might be long
But my faith is strong
It's all that really matters

[Chorus]
Someday baby, you and I are gonna be the ones
Good luck's gonna shine
Someday baby you and I are gonna be the ones
So hold on
We're headed for a better life

[Bridge]
So hold on, hold on
Come on baby, hold on
Yeah, we're gonna have it all
And ooh

[Chorus]
Someday baby, you and I are gonna be the ones
Good luck's gonna shine
Someday baby you and I are gonna be the ones
So hold on
We're headed for a better life
Someday baby, you and I are gonna be the ones
Good luck's gonna shine
Someday baby you and I are gonna be the ones
So hold on
We're headed for a better life

[Outro]
Oh, a better life
Hey we're going to leave this all behind us baby, wait and see
We're headed for a better life, you and me
We're going to break the chains that bind and, finally we'll be free
We're going to be the ones that have it all, you and me
Just hold on tight now baby",Keith Urban,Keith Urban,2005,"[75, 66, 62, 53, 46, 58, 49, 47, 46, 44, 50, 52, 55, 62, 66, 90, 98]",17
75,L.O.V.E.,"[Intro]
I'm talkin' 'bout love

[Verse 1]
All my girls stand in a circle and clap your hands
This is for you
Up's and downs, highs and lows
And no matter what you see me through

[Pre-Chorus]
My boyfriend, he don't answer on the telephone
I don't even know where the hell he goes
But all my girls, we're in a circle
And nobody's gonna break through

[Chorus]
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(Oh, did you hear me say?)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(Oh, did you hear me say?)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
I'm talkin' 'bout
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O

[Post-Chorus]
I'm talking' bout love
Say you'll be my girls for life
Girls for life

[Verse 2]
Oh hold up, I need another one
I think you, you do too
Grab my bag, got my own money
Don't need any man in this room

[Pre-Chorus]
My boyfriend, he'll be calling me now anytime
I need all my girls to keep him off my mind
So hold up, we need another one
What we got is all good

[Chorus]
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(Oh, did you hear me say?)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(Oh, did you hear me say?)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
I'm talkin' 'bout
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
I'm talkin' 'bout love

[Bridge]
Love is an energy
Love is a mystery
Love is meant to be true
Love is a part of me
Love is the heart of me
Love is the best thing we do

[Breakdown]
I'm talkin' 'bout love

[Chorus]
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(Oh, did you hear me say?)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(Did you hear me say?)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(I'm talkin' 'bout)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(I'm talkin' 'bout love)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(Oh, did you hear me say?)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(Did you hear me say?)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
(I'm talkin' 'bout)
L-O-L-O-L-O-L-O-V-E
L-O-L-O-L-O
I'm talking' bout
I'm talking' bout
I'm talking' bout love",Ashlee Simpson,Ashlee Simpson,2005,"[76, 78]",2
76,Big Blue Note,"[Verse 1]
See that big blue note over there on the counter
You don't want to read that thing man
It's a real get-ya-downer
But don't you dare say nothing else bad about her
She's gone

[Verse 2]
No, no, no, no don-don't throw it away
'Cause tonight I might need it
It gets real lonely around here at night sometimes
And I have to reread it
Besides, you can show it to the boys downtown
And they won't believe that
She's gone

[Chorus]
There used to be a time I was all she ever wanted
All the man that she'll ever need
I come home to find just like that she's up and vanished
And the only thing she left behind for me

[Bridge]
Is this big blue note folded up in my pocket
Yeah don't laugh, it's been two months I still got it
Sometimes I have to read the sucker twice
Just to make sure I ain't forgot that
She's gone

[Verse 3]
You know my psychiatrist said, ""Tell me what do you see
When you look at these ink spots of reds and yellows and green?""
You know, I looked at them all, but all they looked to me like
Big blue notes

[Chorus]
There used to be a time I was all she ever wanted
All the man that she'll ever need
I come home to find just like that she's up and vanished
And the only thing that's left to do for me

[Verse 4]
Is stand high on this cliff overlooking the sea
With my big blue note paper airplane that I just set free
And I'm gonna wait here a few more minutes
And if it don't come back to me
You guessed it
She's gone

[Outro]
Crash landing
Bye, bye, baby",Toby Keith,Toby Keith,2005,"[77, 55, 55, 59, 65, 71, 67, 66, 72, 75, 89, 94]",12
77,Bat Country,"[Intro]
He who makes a beast out of himself
Gets rid of the pain of being a man

[Verse 1]
Caught here in a fiery blaze, won't lose my will to stay
I tried, to drive all through the night
The heat stroke ridden weather, the barren empty sights
No oasis, here to see
The sand is singing deathless words to me

[Chorus]
Can't you help me as I'm startin' to burn? (All alone)
Too many doses, and I'm starting to get an attraction
My confidence is leaving me on my own (All alone)
No one can save me, and you know I don't want the attention

[Verse 2]
As I, adjust to my new sights
The rarely tired lights, will take me to new heights
My hand is on the trigger, I'm ready to ignite
Tomorrow might not make it, but everything's all right
Mental fiction, follow me
Show me what it's like to be set free

[Chorus]
Can't you help me as I'm startin' to burn? (All alone)
Too many doses, and I'm starting to get an attraction
My confidence is leaving me on my own (All alone)
No one can save me, and you know I don't want the attention

[Post-Chorus]
So sorry you're not here, I've
Been sane too long, my vision's so unclear
Now take a trip with me, but
Don't be surprised when things aren't what they seem

[Bridge]
Caught here in a fiery blaze, won't lose my will to stay
These eyes won't see the same, after I flip today

[Verse 3]
Sometimes I don't know why, we'd rather live than die
We look up towards the sky, for answers to our lives
We may get some solutions, but most just pass us by
Don't want your absolution, 'cause I can't make it right

[Hook]
I'll make a beast out of myself
Gets rid of all the pain of being a man

[Chorus]
Can't you help me as I'm startin' to burn? (All alone)
Too many doses and I'm starting to get an attraction
My confidence is leaving me on my own (All alone)
No one can save me and you know I don't want the attention

[Post-Chorus]
So sorry you're not here, I've
Been sane too long my vision's so unclear
Now take a trip with me, but
Don't be surprised when things aren't what they seem

[Outro]
I've known it from the start, all
These good ideas will tear your brain apart
Scared but you can follow me, I'm
Too weird to live but much too rare to die",Avenged Sevenfold,Avenged Sevenfold,2005,"[78, 79, 76, 80, 82, 83, 87, 87]",8
78,Just Might (Make Me Believe),"[Verse 1]
I got miles of trouble spreading far and wide
Bills on the table getting higher and higher
They just keep on coming, there ain't no end in sight
I'm just holding on tight
I've got someone who loves me more then words can say
And I'm thankful for that each and every day
And if I count all my blessings, I get a smile on my face
Still it's hard to find faith

[Chorus]
But if you can look in my eyes
And tell me we'll be alright
If you promise never to leave
You just might make me believe

[Verse 2]
It's just day to day trying to make ends meet
What I'd give for an address out on easy street
I need a deep margarita to help me unwind
Leave my troubles behind

[Chorus]

[Bridge]
I used to believe in us
When times got tough
But lately I'm afraid that even love is not enough

[Chorus]",Sugarland,Sugarland,2005,"[79, 75, 78, 85, 91]",5
79,Save Me,"[Verse 1]
Well I got a candle, and I've got a spoon
I live in a hallway with no doors, and no rooms
And under a windowsill, they all were found
A touch of concrete within the doorway, without a sound

[Chorus]
Someone save me, if you will
And take away, all these pills
And please just save me, if you can
From the blasphemy, in my wasteland

[Verse 2]
How did I get here, and what went wrong?
Couldn't handle forgiveness, now I'm far, beyond gone
And I can hardly remember, the look of my own eyes
How can I love this, a life so dishonest, it made me compromise

[Chorus]
Someone save me, if you will
And take away, all these pills
And please just save me, if you can
From the blasphemy, in my wasteland

[Bridge]
Jump in the water, jump in with me
Jump on the altar, lay down with me
The hardest question, to answer
Is why, why?

[Chorus]
Someone save me, if you will
And take away, all these pills
And please just save me, if you can
From the blasphemy, in my wasteland

[Outro]
Someone save me
Someone save me
Somebody save me, somebody save me
Please don't erase me",Shinedown,Shinedown,2005,"[80, 73, 72, 84, 87, 92, 92]",7
80,Perfect Situation,"[Verse 1]
What's the deal with my brain?
Why am I so obviously insane?
In a perfect situation
I let love down the drain
There's the pitch, slow and straight
All I have to do is swing
And I'm a hero, but I'm a zero

[Verse 2]
Hungry nights, once again
Now it's getting unbelievable
Cause I could not have it better
But I just can't get no play
From the girls, all around
As they search the night for someone to hold onto
And I just pass through

[Chorus]
Singing
Oohh-ho, oohh-ho, oohh-ho-whoa
Singing
Oohh-ho, oohh-ho, oohh-ho-whoa

[Verse 3]
Get your hands off the girl
Can't you see that she belongs to me?
And I don't appreciate this excess company
Though, I can't satisfy all the needs she has
And so she starts to wander
Can you blame her?

[Chorus]
Singing
Oohh-ho, oohh-ho, oohh-ho-whoa
Singing
Oohh-ho, oohh-ho, oohh-ho-whoa

[Bridge]
Tell me there's a logic out there
Leading me to better prepare
For the day that something really special might come
Tell me there's some hope for me
I don't wanna be lonely
For the rest of my days on the earth
Oh!

[Guitar Solo]

[Chorus]
Oohh-ho, oohh-ho, oohh-ho-whoa
Singing
Oohh-ho, oohh-ho, oohh-ho-whoa
Singing
Oohhh-hoohh
Oh, whoa, whoa
Oh, whoa

[Outro]
(Perfect situation) Oh-woah, oh-woah, oh-woah, oh-woah
(Perfect situation) Oh-woah, oh-woah, oh-woah, oh-woah
(Perfect situation)",Weezer,Weezer,2005,"[81, 92]",2
81,DOA,"[Intro]
Oh, you know I did it
It's over and I feel fine
Nothing you could say is gonna change my mind
Waited and I waited the longest night
Nothing like the taste of sweet decline

[Verse 1]
I was down, and I fell, I fell so fast
Dropping like the grains in an hourglass
Never say forever cause nothing lasts
Dancing with the bones of my buried past

[Pre-Chorus]
Never mind there's nothing I could do
Bet your life there's something killing you

[Chorus]
It's a shame we have to die my dear
No one's getting out of here alive
This time
What a way to go, but have no fear
No one's getting out of here alive
This time

[Verse 2]
I'm finished, I'm getting you off my chest
Made you come clean in a dirty dress
A promise is a promise you kept in check
Hard to cross a heart that beats this fast

[Interlude]
Take a good hard look for the very last time
The very last one in a very long line
Only took a second to say goodbye
Been a pleasure, but the pleasure's been mine all mine

[Pre-Chorus]
Never mind there's nothing I could do
Bet your life there's something killing you

[Chorus]
It's a shame we have to die my dear
No one's getting out of here alive
This time
What a way to go, but have no fear
No one's getting out of here alive
This time

Ain't no way, DOA
Ain't no way, DOA

[Interlude]
Take a good hard look for the very last time
The very last one in a very long line
Only took a second to say goodbye
Been a pleasure, but the pleasure's been mine all mine

[Pre-Chorus]
Never mind there's nothing I could do
Bet your life there's something killing you

[Chorus]
It's a shame we have to die my dear
No one's getting out of here alive
This time
What a way to go, but have no fear
No one's getting out of here alive
This time

[Outro]
It's a shame we have to disappear
No one's getting out of here alive
This time
This time
This time",Foo Fighters,Foo Fighters,2005,"[82, 68, 68, 74, 76, 79, 82, 86]",8
82,Looking For You,"[Verse 1]
I've been down so long
I've been hurt for so long
There were times I thought I'd never so the break of day
It was hard for me to see your plan for me
And I tried to believe surely it won't last always

[Prehook 1]
But night after night
Night after night
Night after night
I pray Lord, don't take Your joy from me
Then late one night I read in Your love letter that it's gonna get better

[Hook]
Don't you know that
I've been looking for you
I realized that nothing else will satisfy me
I'm so glad I found You
Now that I'm changed no one can keep me away from You

[Verse 2]
When my enemies, tried to come for me
And they thought that my world was coming to an end
All the while You knew
That I would make it through
I feel closer to You now than I was when I first began

[Prehook 2]
Jesus, You are
Jesus, You are
Jesus, You are
You are my sunlight after the rain
Wherever You are
I just wanna be near You
I'm so glad I can hear You

[Hook]
Don't You know that
I've been looking for You
I realized that nothing else will satisfy me
I'm so glad I found You
Now that I'm changed no one can keep me away from You

Don't You know that
I've been looking for You
I realized that nothing else will satisfy me
I'm so glad I found You
Now that I'm changed no one can keep me away from You

[Vamp]
Oh oh
Oh, oh, oh
Oh oh
Oh, oh, oh
Oh oh
Oh, oh, oh
Oh oh
Oh, oh, oh

[Prehook 2]
Jesus, You are
Jesus, You are
Jesus, You are
You are my sunlight after the rain
Wherever You are
I just wanna be near You
I so glad I can hear You

[Hook]
Don't You know that
I've been looking for You
I realized that nothing else will satisfy me
I'm so glad I found You
Now that I'm changed no one can keep me away from You

Oh oh
Oh oh, oh (oh, oh, oh, oh, oh oh)
Oh oh
Oh, oh, oh (oh, oh, oh, oh, oh, oh)
Oh oh
Oh, oh, oh (oh, oh, oh, oh, oh, oh)
Oh oh
Oh, oh, oh (oh, oh, oh, oh, oh, oh)",Kirk Franklin,Kirk Franklin,2005,"[83, 77, 74, 92]",4
83,More Than Words,"(Verse 1)
Saying I love you
Is not the words I want to hear from you
Its not that I want you not to say
But if you only knew
How easy it would be to show me how you feel

More than words
Is all you have to do to make it real
Then you wouldn't have to say
That you love me, yeah
Cause I'd already know

(Verse 2)
What would you do (what would you do)
If my heart was torn in two?
More than words to show you feel
That your love for me is real
What would you say
If I took those words away
Then you couldn't make things new
Just by saying I Love You

(just saying I love you, saying I love you)
More than words
(just saying I love you, saying I love you)

(Verse 3)
Now that I've tried to (now that I've tried to)
Talk to you and make you understand
All you have to do is
Close your eyes and just reach out your hand
And touch me
Hold me close don't ever let me go

More than words
Is all you ever needed me to show
Then you wouldn't have to say
That you love me, yeah
Cause I'd already know

(just saying I love you, saying I love you)
More than words
(repeat till fade)",Frankie J,Frankie J,2005,"[84, 69, 63, 54, 56, 51, 42, 37, 30, 26, 25, 29, 34, 45, 72, 94]",16
84,Rakata,"[Letra de ""Rakata""]

[Refrán: Yandel, Wisin]
Salte (Doble U con...)
Si no estás bailando con ella, salte (Y, Yandel)
Si no estás perreando con ella, salte
(Luny, medio millón de copias obliga'o)
Si no estás bailando con ella, salte
(El dúo de la historia, en ""Mas Flow 2""; ¡Sumba!)

[Coro: Yandel & Wisin]
Para hacerle rakata, rakata
Si se me pega voy a darle rakata, rakata
Esta noche quiero hacerle rakata, rakata
Si se me pega voy a darle rakata, rakata
Eh-eh

[Verso 2: Wisin]
(Me toca a mí)
Campicu, llego el frontú
No trates de apagarme porque te apagas tú
Doble U, apágale la luz
Mami, acelera duro ese cucú
Tiene veinte enemigas, dos amigas
Pantalla en la barriga, tatuaje en la vejiga
En el culipande'o ella mata la liga
Siga, si-si-si-siga

[Coro: Yandel & Wisin]
Para hacerle rakata, rakata
Si se me pega voy a darle rakata, rakata
Esta noche quiero hacerle rakata, rakata
Si se me pega voy a darle rakata, rakata
Eh-eh

[Verso 3: Wisin, Back-up singer]
(Nely, nos vamos)
Le gusta que Wisin la hale por el pelo
Grítalo (Papi, dame lo que quiero)
Siente la presión del callejero
Grítalo (Papi,dame lo que quiero)
Bizcochito, dame un beso con sabor a caramelo
Grítalo (Papi, dame lo que quiero)
Cielo, a ese trago le hace falta hielo
Grítalo (Papi, dame lo que quiero)
Pues tenga lo suyo, sin orgullo
Yo tengo el agua pa' ese capullo (Sss)
Mami, deja el murmullo
Coge lo que es tuyo (Tu-tu-tu-tuyo)

[Coro: Yandel & Wisin]
Para hacerle rakata, rakata
Si se me pega voy a darle rakata, rakata
Esta noche quiero hacerle rakata, rakata
Si se me pega voy a darle rakata, rakata
Eh-eh

[Outro: Wisin]
Luny, ahora hay que trabajar de medio millón pa' arriba
Tú sabes, el dúo de la historia
W ""El Sobreviviente"" con Yandel
Ellos lo saben
""Mas Flow 2"", el que para ventas
Este disco no hay quien lo supere
Matando la liga, ""El Arma Secreta"", sin miedo
Nelly
""Mas Flow 2""
W ""El Sobreviviente"" con Yandel
""El dúo dinámico""",Wisin & Yandel,Wisin & Yandel,2005,"[85, 99, 89, 97]",4
85,Tonight I Wanna Cry,"[Verse 1]
Alone in this house again tonight
I got the TV on, the sound turned down and a bottle of wine
There's pictures of you and I on the walls around me
The way that it was and could have been surrounds me
I'll never get over you walking away

[Chorus]
I've never been the kind to ever let my feelings show
And I thought that being strong meant never losing your self-control
But I'm just drunk enough to let go of my pain
To hell with my pride, let it fall like rain
From my eyes
Tonight I wanna cry

[Verse 2]
Would it help if I turned a sad song on
""All By Myself"" would sure hit me hard now that you're gone
Or maybe unfold some old yellow lost love letters
It's going to hurt bad before it gets better
But I'll never get over you by hiding this way

[Chorus]
I've never been the kind to ever let my feelings show
And I thought that being strong meant never losing your self-control
But I'm just drunk enough to let go of my pain
To hell with my pride, let it fall like rain
From my eyes
Tonight I wanna cry
I've never been the kind to ever let my feelings show
And I thought that being strong meant never losing your self-control
But I'm just drunk enough to let go of my pain
To hell with my pride, let it fall like rain
From my eyes
Tonight I wanna cry",Keith Urban,Keith Urban,2005,[86],1
86,I'm N Luv (Wit A Stripper),"[Intro: T-Pain]
Goddamn, little mama
You know you thick as hell, know what I'm sayin?
Matter fact, after the club, you know what I'm talkin' 'bout
Me and my niggas gon' be together, you know what I'm sayin'?
I ain't worryin' 'bout them really though
I'm just lookin' at you, oh shit, you know
You got them big ass hips, god damn!

[Verse 1: T-Pain]
Got the body of a goddess
Got eyes butter pecan brown
I see you girl (droppin' low)
She comin down from the ceiling (to the flo')
Yeah, she know what she doin' (yea yea yea)
She doin' that right thang (yea yea yea yeah)
Need to get her over to my crib and do that night thang
Cause I'm in love with a stripper

She poppin' she rollin' she rollin'
She climbin' that pole and
I'm N luv wit a stripper
She trippin' she playin' she playin'
I'm not goin' nowhere girl I'm stayin'
I'm in love with a stripper

She poppin' she rollin' she rollin'
She climbin' that pole and
I'm N luv wit a stripper
She trippin' she playin' she playin'
I'm not goin' nowhere girl I'm stayin' *(MIKE JONES!)*
I'm in love with a stripper

[Verse 2: Mike Jones]
She's every man's dream, she's God's gift to Earth
Women they love 'em too, that's what you call a woman's worth
See I love all the strippers, because they show me love
They know I never pay, it's free whenever I hit the club
But I can't even lie, the girls are here so fly
She slidin' up and down that pole, got me mesmerized
Mike Jones don't ever trick, but goddamn she thick
I can't lie, I must admit

[Hook: T-Pain]
I'm in love with a stripper
She poppin, she rollin, she rollin
She climbin that pole and I'm in love with a stripper
She trippin, she playin, she playin
I'm not goin nowhere girl, I'm stayin, I'm in love with a stripper
She poppin, she rollin, she rollin
She climbin that pole and I'm in love with a stripper
She trippin, she playin, she playin
I'm not goin nowhere girl, I'm stayin, I'm in love with a stripper

[Verse 3: T-Pain]
Out of all the girls, she be the hottest
Likin' the way she break it down
I see you girl (spinnin' wide)
And she lookin' at me (right in my eyes)
Yeah, she got my attention (yea yea yea)
Did I forget to mention? (yea yea yea yeah)
I need to get her over to my crib and do that night thang
Cause I'm in love with a stripper

[Hook: T-Pain]
She poppin, she rollin, she rollin
She climbin that pole and I'm in love with a stripper
She trippin, she playin, she playin
I'm not goin nowhere girl, I'm stayin, I'm in love with a stripper
She poppin, she rollin, she rollin
She climbin that pole and I'm in love with a stripper
She trippin, she playin, she playin
I'm not goin nowhere girl, I'm stayin, I'm in love with a stripper

[Verse 4: T-Pain]
She can pop it, she can lock it
Teddy Pend-Her-Ass-Down
Is bout to see this sexy girl (in my bed)
She don't know what she is doin' (to my head)
Yeah, she turnin' tricks on me (yea yea yea)
She don't even know me (yea yea yea yeah)
I'd have got her over to my crib to do that night thing
Cause I'm in love with a stripper

[Hook: T-Pain]
She poppin, she rollin, she rollin
She climbin that pole and I'm in love with a stripper
She trippin, she playin, she playin
I'm not goin nowhere girl, I'm stayin, I'm in love with a stripper
She poppin, she rollin, she rollin
She climbin that pole and I'm in love with a stripper
She trippin, she playin, she playin
I'm not goin nowhere girl, I'm stayin, I'm in love with a stripper
She poppin, she rollin, she rollin
She climbin that pole and I'm in love with a stripper
She trippin, she playin, she playin
I'm not goin nowhere girl, I'm stayin, I'm in love with a stripper
She poppin, she rollin, she rollin
She climbin that pole and I'm in love with a stripper
She trippin, she playin, she playin
I'm not goin nowhere girl, I'm stayin, I'm in love with a stripper",T-Pain,T-Pain Featuring Mike Jones,2005,[87],1
87,My Old Friend,"[Verse 1]
My old friend, I recall
The times we had hanging on my wall
I would not trade them for gold
Because they laugh and they cry me
Somehow sanctify me
They are woven in the stories I have told
And tell again

[Verse 2]
My old friend, I apologize
For the years that have passed
Since the last time you and I
Dusted off those memories
But the running and the races
The people and the places
There is always somewhere else I had to be
Time gets slim, my old friend

[Interlude]
Do not know why, do not know why
Do not know why, do not know why

[Verse 3]
My old friend, this song is for you
Because a few simple verses
Was the least that I could do
To tell the world that you were here
Because the love and the laughter
Will live on long after
All of the sadness and the tears
We will meet again, my old friend

[Outro]
Goodbye, goodbye
Goodbye, goodbye

My old friend, my old friend
Goodbye, goodbye",Tim McGraw,Tim McGraw,2005,"[88, 89, 87, 89, 97]",5
88,Yo (Excuse Me Miss),"[Intro]
Woah, woah
Doo-doo-doo-doo-doo
Yeah, uh-huh, yeah

[Verse 1]
Yo, tell me fellas have you seen her? (Seen her)
It was about five minutes ago
When I seen the hottest chick that a youngin' never seen before
I say, ""Yo, tell the girls I wanna meet her"" (Meet her)
On second thought that ain't the way to go
I gotta give her game proper
Spit it so she'll get it, there she is I gotta stop her
Oh, should I talk about her smile? (It's been said before)
Or what about her style? (Too obvious)
I'm out of time, she's out the door
I gotta go for mine, I think I'll say

[Chorus]
Yo
I don't know your name but excuse me miss (Oh yeah)
I saw you from across the room
And I got to admit that you got my attention
You're making me wanna say yo
I know you're tryna leave but excuse me miss
I saved the last dance for you
I would love to keep you here with me, oh baby

[Verse 2]
Now shawty, grab hold of my hand
And let's pretend the floor is ours
You say you don't really dance
Don't worry 'bout it, we just one-two step, one-two step
Now if the music is moving too fast (Too fast)
Grab my hand a little tighter (Tighter)
Don't be afraid to move a little closer
Girl, there's something about you that makes me wanna say (Aw yeah, aw yeah)

[Chorus]
Yo
I don't know your name but excuse me miss (Ooh)
I saw you from across the room
And I got to admit that you got my attention
You're making me wanna say yo
I know you're tryna leave but excuse me miss (Ooh)
I saved the last dance for you
I would love to keep you here with me, oh baby
I think I'll say yo
I don't know your name but excuse me miss
I saw you from across the room
And I got to admit that you got my attention
You're making me wanna say yo
I know you're tryna leave but excuse me miss
I saved the last dance for you
I would love to keep you here with me, oh baby

[Bridge]
I wanna be where you are
Ain't nothing wrong with dancing
Baby, it's so romantic
Baby, I can be in your heart
So many things I wanna tell you
I think that I should start by saying

[Chorus]
Yo, woah
I don't know your name but excuse me miss (Oh yeah)
I saw you from across the room
I gotta give her game proper
Spit it so she'll get it, there she is I gotta stop her (Oh yeah)
I know you're tryna leave but excuse me miss (Oh)
I saved the last dance for you
I would love to keep you here with me, oh baby

[Outro]
Now everybody just clap your hands like this (Like this)
Just clap your hands like this (Woah, like this, huh)
And if your shorty's in the house tonight
Just grab her by the hand, homie, make her understand
Y'all was made to dance like this (Like this)
Y'all was made to bounce like this (Woah, like this)
Just let her know she was made for you and
You want to do everything she want to, man
Ha, woo!",Chris Brown,Chris Brown,2005,[89],1
89,Kerosene,"[Verse 1]
I'm waitin' on the sun to set 'cause yesterday ain't over yet
I started smoking cigarettes, there's nothing else to do I guess
Dusty roads ain't made for walkin', spinnin' tires ain't made for stoppin'
I'm givin' up on love 'cause love's given up on me

[Verse 2]
I gave it everything I had and everything I got was bad
Life ain't hard, but it's too long to live it like some country song
Trade the truth in for a lie, cheatin' really ain't a crime
I'm givin' up on love 'cause love's given up on me

[Verse 3]
Forget your high society, I'm soakin' it in kerosene
Light 'em up and watch them burn, teach them what they need to learn; ha!
Dirty hands ain't made for shakin', ain't a rule that ain't worth breakin'
Well, I'm givin' up on love 'cause love's given up on me

[Verse 4]
Now I don't hate the one who left
You can't hate someone who's dead
He's out there holdin' on to someone, I'm holdin' up my smoking gun
I'll find somewhere to lay my blame the day she changes her last name
Well, I'm givin' up on love 'cause love's given up on me
Well, I'm givin' up on love, hey, love's given up on me",Miranda Lambert,Miranda Lambert,2005,"[90, 99]",2
90,Presidential,"[Intro - Youngbloodz, Lil Jon]
Ya, yeah (Yeah!) A-town it's on again
A-town, A-town(Yeah!) A-town, yeah
Y'all know how we do round this town(What!)
Youngbloodz, Lil Jon (Okaaaaay!)

[Bridge - Sean Paul (Lil Jon)]
I tote that thing
Nah mean
Hat lean, clothes smell like green
And some white tees
And some white rees
About bread, real G's get cheese
Back to the streets (What!)
Back with Lil Jon (What!)
Back for the A (Yeah!)
Reppin' for the slums(Yeah!)
Put ya hood up, show a nigga where ya from
And if they hate that then get the job done

[Hook - Sean Paul (Lil Jon)]
What we ridin', what we ridin'
Big wheels, big wheels
Choppin' hard, choppin' hard
Like Bill, like Bill
What we drankin', what we drankin', never drunk
That Patrón, that Patrón
Keep the bottles poppin' all night long, night long (Yeah!)
What we smokin', what we smokin'
That kush, that kush
Presidential shit George Bush, George Bush
How we do it, how we do it
Like this, like this
Get crunk, big big big big big

[Verse 1 - J-Bo]
Sixteen, I'ma give it to ya raw
Take it to ya ass, slap ya clean cross the jaw
Now where they at where they, you want some
See I don't think y'all really want none
See I'm back with a whole new clip
With a badass chick, on some brand new shit
Now put 'em up, put 'em up to the sky
Get buck, get drunk, get high
Shake 'em off, ya know what to do
Take it to the floor, call out ya whole crew
Like what, knuck if ya buck
See we still don't give a damn and I never gave a fuck
See I'm big timin' wrists stay blindin'
With four or five freaks, and my pinky ring shinin'
I stay grindin' and true to the streets
If you ever need to find me then you know where we can meet

[Hook - Sean Paul (Lil Jon)]
What we ridin', what we ridin'
Big wheels, big wheels
Choppin' hard, choppin' hard
Like Bill, like Bill
What we drankin', what we drankin', never drunk
That Patrón, that Patrón
Keep the bottles poppin' all night long, night long (Yeah!)
What we smokin', what we smokin'
That kush, that kush
Presidential shit George Bush, George Bush
How we do it, how we do it
Like this, like this
Get crunk, big big big big big

[Verse 2 - Sean Paul]
I build big bank and drank drank
That's why I got a purple Sprite, and y'all ain't
I ride big rims, sittin' this tall
So when ya step down, baby girl don't fall
Y'all niggas know the name, they call me Sean Paul
And I ain't got no flaws, except breakin' the laws
Niggas call me dope, cause I'm hard and I'm raw
Can call me that fiend, one hit'll make ya cough
It's always beside me, watch got diamonds
I ain't part timin', I'm full time grindin'
The nigga wasn't shinin' live nigga blindin'
I'm with niggas with the dimes in the whips I be ridin'
And I don't pull 'em out, until the trunk beat
And ya can see ya movie sittin' in the back seat
They wild on the east, they live in these streets
So I'ma keep my piece sittin' on the front seat

[Hook - Sean Paul (Lil Jon)]
(Hey, hey, hey, hey)
What we ridin', what we ridin'
Big wheels, big wheels
Choppin' hard, choppin' hard
Like Bill, like Bill
What we drankin', what we drankin', never drunk
Keep the bottles poppin' all night long, night long (Yeah!)
What we smokin', what we smokin'
That kush, that kush
Presidential shit George Bush, George Bush
How we do it, how we do it
Like this, like this
Get crunk, big big big big big

[Mixing outro]
Lil' Jon he dropped the beat
Lil' Jon he dropped the beat
Lil' Jon he dropped the beat
And make it bounce it like rubber
Jon crunk as can be",YoungBloodZ,YoungBloodZ,2005,"[91, 94, 88, 88, 89, 81, 83, 84, 97, 99]",10
