,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
333,Without You,"[Verse 1]
I've sure enjoyed the rain
But I'm looking forward to the sun
You have to feel the pain
When you lose the love you gave someone
I thought by now the time
Would take away these lonely tears
I hope you're doing fine all alone
But where do I go from here, 'cause...

[Chorus]
Without you, I'm not okay
And without you, I've lost my way
My heart's stuck in second place, ooh
Without you

[Verse 2]
Well I never thought I'd be lying here without you by my side
It seems unreal to me that the life you promised was a lie
You made it look so easy
Making love into memories
I guess you got what you wanted
But what about me, 'cause...

[Chorus]
Without you, I'm not okay
And without you, I've lost my way
My heart's stuck in second place, ooh
Without you

[Bridge]
Somebody tell my head to try to tell my heart
That I'm better off without you
Because baby, I can't live

[Chorus]
Without you, I'm not okay
And without you, I've lost my way
My heart's stuck in second place, ooh
Without you",Dixie Chicks,Dixie Chicks,2001,"[54, 51, 43, 37, 35, 36, 44]",7
334,Most Girls,"[Verse 1]
I never cared too much for love
It was all a bunch of mush, that I just did not want
Paid, was the issue of the day
If a girlfriend's got some game
Couldn't be more fly, getting paid was everything

[Pre-Chorus]
But I am not every girl and I do not need that world to validate me
'Cause shorty has got a job, shorty has got a car
Shorty can pay her own rent
Do not want to dance if it is not in my heart

[Chorus]
Most girls want a man with the bling bling
Got my own thing, got the ching ching
I just want real love
Most girls want a man with the mean green
Do not want to dance if he cannot be everything that I dream of
A man that understands real love

[Verse 2]
I was a girl about the floss
It was all about the cost, how much he spent on me
Seek, for a man who has got the means
To be giving you diamond rings
It is what every fly girl could want or even dream

[Pre-Chorus]
But I am not every girl and I do not need any G to take care of me
Because shorty has got a job, shorty has got a car
Shorty can pay her own rent
Do not want to dance if it is not in my heart, no no

[Chorus]
Most girls want a man with the bling bling
Got my own thing, got the ching ching
I just want real love
Most girls want a man with the mean green
Do not want to dance if he cannot be everything that I dream of
A man that understands real love
Most girls want a man with the bling bling
Got my own thing, got the ching ching
I just want real love
Most girls want a man with the mean green
Do not want to dance if he cannot be everything that I dream of
A man that understands real love

[Interlude]
But I am not every girl
And I do not need no G to take care of me, no
Because Shorty has got a job, Shorty has got a car, Shorty can pay her own rent
Do not want to dance if it is not in my heart
(Oh most girls)

[Chorus]
Most girls want a man with the bling bling
Got my own thing, got the ching ching
I just want real love
Most girls want a man with the mean green
Do not want to dance if he cannot be everything that I dream of
A man that understands real love
Most girls want a man with the bling bling
Got my own thing, got the ching ching
I just want real love
Most girls want a man with the mean green
Do not want to dance if he cannot be everything that I dream of
A man that understands real love

[Outro]
Because I am not most girls, do not want to dance if he cannot be everything
I, I just want real love, said I got to have real love
Everything that, can you be everything that I dream of",P!nk,P!nk,2001,"[46, 39, 26, 21, 18, 16]",6
335,Just Another Day In Paradise,"The kids screaming, phone ringing
Dog barking at the mailman bringing
That stack of bills - overdue
Good morning baby, how are you?
Got a half hour, quick shower
Take a drink of milk but the milk's gone sour
My funny face makes you laugh
Twist the top on and I put it back
There goes the washing machine
Baby, don't kick it
I promise I'll fix it
Long about a million other things

Well, it's ok. It's so nice
It's just another day in paradise
Well, there's no place that
I'd rather be
Well, it's two hearts
And one dream
I wouldn't trade it for anything
And I ask the Lord every night
For just another day in paradise

Friday, you're late
Guess we'll never make our dinner date
At the restaurant you start to cry
Baby, we'll just improvise
Well, plan B looks like
Dominoes' pizza in the candle light
Then we'll tippy toe to our room
Make a little love that's overdue
But somebody had a bad dream
Mama and daddy
Can me and my teddy
Come in to sleep in between?

Yeah it's ok. It's so nice
It's just another day in paradise
Well, there's no place that
I'd rather be
Well, it's two hearts
And one dream
I wouldn't trade it for anything
And I ask the Lord every night
For just another day in paradise

Well, it's ok. It's so nice
It's just another day in paradise
Well, there's no place that
I'd rather be
Two hearts
And one dream
I wouldn't trade it for anything
And I ask the Lord every night
For just another day in paradise

For just another day in paradise
Well, it's the kids screaming. The phone ringing
Just another day
Well, it's Friday. You're late
Oh yeah, it's just another day in paradise",Phil Vassar,Phil Vassar,2001,"[79, 74, 70, 63, 58, 62]",6
336,Mamacita,"Chorus -
Mamacita
Where you at?
Been trying to reach ya
All alone, you know I need ya
Got me fiendin'
Can I meet ya?
I need to see ya
Hesitatin'
Can't do that
Don't keep me waitin'
On the floor
It's gettin' late and
Got me fiendin'
Tryna reach ya
Mamacita

Hey there shorty
I've been feeling you
Like them jeans do, feel me?
Like the way you move
What the deal, young Philly?
Can I get my groove on?
I've been waiting long enough
You got to lace me up just once
You know you can't deny me
When they playing our song
A little bump and grind
Yeah you know ain't nothin' wrong
Say won't you give me time
Now they're playin' our song

Patty cake, patty cake
Baker's man
Let me see you shake it
Like I know you can
Why you wanna tease me?
Got to give me some more
Come on, come on
One, two, three
What's it gonna be?
Four, five, six
Baby move them hips
Seven, eight, nine
You're runnin' outta time
Come on, come on

[Chorus]
This is how I yippie-yi-yippie-yo-yippie-yah
We can body bump from the Chi to the Bay
Like the way you bounce
Want to see a triple play?
First, second, third
Make it home, no delay
What you wanna do?
Baby girl take a swing
Knock it out the park baby girl
Do your thing
Come on hook it up
Show me love, do it right
We can set it off
Turn me on here tonight, uh

Repeat Chorus until end",Public Announcement,Public Announcement,2001,"[90, 82, 69, 62, 39, 39]",6
337,911,"[Intro: Wyclef Jean & Mary J. Blige]
Yo, what up, this Wyclef with Mary J
I serenade the girls with my acoustic guitar
You know what I'm sayin'?
Yo, fellas havin' problems with the chicks?
I want you right now to turn the lights down low
Pull your girl up next to you
I want you to sing this to her

[Verse 1: Wyclef Jean]
If death comes for me tonight, girl
I want you to know that I love you
And no matter how tough I wouldn't dare
Only to you I would reveal my tears
So tell the police I ain't home tonight
Messin' around with you is gonna get me life
But when I look into your eyes
You're worth that sacrafice
If this is the kind of love that my mom used to warn me about
Man, I'm in trouble
I'm in real big trouble
If this is the kind of love that the old folks used to warn me about
Man, I'm in trouble
I'm in real big trouble
I need y'all to do me a favor

[Chorus: Wyclef Jean & Mary J. Blige]
Someone please call 911 (pick up the phone yo)
Tell them I just been shot down
And the bullet's, in my heart
And it's piercin' through my soul (I'm losin' blood yo)
Feel my body gettin' cold
Someone please call 911 (pick up the phone yo)
The alleged assailant, is five foot one
And she shot me through my soul
Feel my body gettin' cold
So cold, so cold
Someone please call 911 (pick up the phone yo)
Tell them I just been shot down
And the bullet's, in my heart
And it's piercin' through my soul (I'm losin' blood yo)
Feel my body gettin' cold
Someone please call 911 (pick up the phone yo)
The alleged assailant, is five foot one
And she shot me through my soul
Feel my body gettin' cold

[Verse 2: Mary J. Blige & (Wyclef Jean)]
Sometimes, sometimes I feel like I'm a prisoner
I think I'm trapped here for a while, yeah, yeah (but I'm always right here with you girl)
And every breath I fight to take
Is as hard as these four walls I wanna break (yo Mary)
I told the cops you wasn't here tonight
Messin' around with me is gonna get you life
Oh yeah, yeah (Mary)
But every time I look into your eyes
Then it's worth the sacrifice, ooh

[Verse 3: Wyclef Jean & (Mary J. Blige)]
If this is the kind of love that your mom used to warn you about
Man, we are in trouble (I'm in real big trouble)
You're in real big trouble (Lord knows I'm in trouble)
If this is the kind of love that the old folks used to warn me about (every day, every night)
I'm in trouble (I'm in real big trouble)
I'm in real big trouble (ooh)
You got anything to say, girl?

[Chorus: Mary J. Blige & Wyclef Jean]
Someone please call 911, yeah yeah (pick up the phone yo)
Tell them I just got shot down, tell them I just got shot down
And it's piercin' through my soul (I'm losin blood yo)
Feel my body gettin' cold, oh, so cold
Someone please call 911 (can you do that for me)
The alleged assailant, was five foot one
And she shot me through my soul (and he shot me through my heart)
Feel my body gettin' cold
(He didn't care, he didn't worry, he didn't wonder..)

[Outro: Wyclef Jean & Mary J. Blige]
Wyclef and Mary J. Blige
I'm feelin' you girl
I understand
And you're doin', what you're doin', would you do it
And do it and do it and do it for me",Wyclef Jean,Wyclef Jean Featuring Mary J. Blige,2001,"[96, 85, 80, 68, 66, 61]",6
338,www.memory,"[Verse 1]
I know your leaving I see the signs
Your going to walk out on this heart of mine
You'll never call me, you'll never write
You made your mind up and your gone to night
If some rainy day your all alone
And feel like talking you can log me on

[Chorus]
At www dot memory
I'll be waiting for you patiently
If you feel the need just click on me
At www dot memory

[Verse 2]
You won't even have to hold me or look into my eyes
You can tell me that you love me
Through your keyboard and wires
Though you won't have to touch me or even take my hand
Just slide your little mouse around until you see it land

[Chorus]

[Outro]
If you feel the need just click on me
At www dot memory",Alan Jackson,Alan Jackson,2001,"[99, 89, 77, 67, 63, 69]",6
339,Stan,"[Refrain: Dido]
My tea's gone cold, I'm wondering why I got outta bed at all
The morning rain clouds up my window and I can't see at all
And even if I could it'll all be gray but your picture on my wall
It reminds me, that it's not so bad, it's not so bad

[Couplet 1]
Dear Slim, I wrote you but you still ain't calling
I left my cell, my pager and my home phone at the bottom
I sent two letters back in autumn, you must not've got 'em
There probably was a problem at the post office or something
Sometimes I scribble addresses too sloppy when I jot 'em
But anyways, fuck it, what's been up, man? How's your daughter?
My girlfriend's pregnant too, I'm 'bout to be a father
If I have a daughter, guess what I'mma call her, I'mma name her Bonnie
I read about your Uncle Ronnie too, I'm sorry
I had a friend kill himself over some bitch who didn't want him
I know you probably hear this everyday, but I'm your biggest fan
I even got the underground shit that you did with Skam
I got a room full of your posters and your pictures, man
I like the shit you did with Rawkus too, that shit was phat
Anyways, I hope you get this man, hit me back
Just to chat, truly yours, your biggest fan, this is Stan

[Hook]

[Couplet 2]
Dear Slim, you still ain't called or wrote, I hope you have a chance
I ain't mad, I just think it's fucked up you don't answer fans
If you didn't wanna talk to me outside your concert
You didn't have to, but you coulda signed an autograph for Matthew
That's my little brother man, he's only six years old
We waited in the blistering cold for you for four hours and you just said no
That's pretty shitty man, you're like his fucking idol
He wants to be just like you man, he likes you more than I do
I ain't that mad though, I just don't like being lied to, remember
When we met in Denver, you said if I'd write you, you would write back
See, I'm just like you in a way, I never knew my father neither
He used to always cheat on my mom and beat her
I can relate to what you're saying in your songs
So when I have a shitty day, I drift away and put 'em on
Cause I don't really got shit else so that shit helps when I'm depressed
I even got a tattoo of your name across the chest
Sometimes I even cut myself to see how much it bleeds
It's like adrenaline, the pain is such a sudden rush for me
See everything you say is real and I respect you cause you tell it
My girlfriend's jealous cause I talk about you 24/7
But she don't know you like I know you Slim, no one does
She don't know what it was like for people like us growing up
You gotta call me man, I'll be the biggest fan you'll ever lose
Sincerely yours, Stan, P.S. We should be together too

[Refrain]

[Couplet 3]
Dear Mr. ""I'm-Too-Good-to-Call-or-Write-My-Fans""
This'll be the last package I ever send your ass
It's been six months and still no word, I don't deserve it?
I know you got my last two letters, I wrote the addresses on 'em perfect
So this is my cassette I'm sending you, I hope you hear it
I'm in the car right now, I'm doing 90 on the freeway
Hey Slim, I drank a fifth of vodka, you dare me to drive
You know the song by Phil Collins ""In the Air of the Night""
About that guy who coulda saved that other guy from drowning
But didn't, then Phil saw it all, then at his show he found him
That's kinda how this is, you coulda rescued me from drowning
Now it's too late, I'm on a thousand downers now, I'm drowsy
And all I wanted was a lousy letter or a call
I hope you know I ripped all of your pictures off the wall
I love you Slim, we coulda been together, think about it
You ruined it now, I hope you can't sleep and you dream about it
And when you dream, I hope you can't sleep and you scream about it
I hope your conscience eats at you and you can't breathe without me
See Slim? - Shut up bitch, I'm tryna talk!
Hey Slim, that's my girlfriend screaming in the trunk
But I didn't slit her throat, I just tied her up, see, I ain't like you
Cause if she suffocates she'll suffer more and then she'll die too
Well, gotta go, I'm almost at the bridge now
Oh shit, I forgot, how am I supposed to send this shit out?

[Refrain]

[Couplet 4]
Dear Stan, I meant to write you sooner but I just been busy
You said your girlfriend's pregnant now, how far along is she?
Look, I'm really flattered you would call your daughter that
And here's an autograph for your brother, I wrote it on a Starter cap
I'm sorry I didn't see you at the show, I musta missed you
Don't think I did that shit intentionally just to diss you
But what's this shit you said about you like to cut your wrists too
I say that shit just clowning dog, come on, how fucked up is you?
You got some issues Stan, I think you need some counseling
To help your ass from bouncing off the walls when you get down some
And what's this shit about us meant to be together
That type of shit'll make me not want us to meet each other
I really think you and your girlfriend need each other
Or maybe you just need to treat her better
I hope you get to read this letter, I just hope it reaches you in time
Before you hurt yourself, I think that you'll be doing just fine
If you relax a little, I'm glad I inspire you, but Stan
Why are you so mad? Try to understand, that I do want you as a fan
I just don't want you to do some crazy shit
I seen this one shit on the news a couple weeks ago that made me sick
Some dude was drunk and drove his car over a bridge
And had his girlfriend in the trunk, and she was pregnant with his kid
And in the car they found a tape, but they didn't say who it was to
Come to think about it, his name was, it was you, damn",Genius Traductions Françaises,Eminem Featuring Dido,2001,"[100, 93, 88, 77, 69, 70]",6
340,Gotta Tell You,"[Intro]
Yeah, yeah, yeah, yeah, yeah

[Verse 1]
Your love for me came as a waterfall
Flowin' inside me like never before
Your love for me, somethin' I didn't see
But baby, I know better now
When you walked in the room that very night
A special feelin' just burst inside
There was only you, nobody else
But baby, I know better now

[Chorus]
Don't wanna love you if you don't love me
Don't wanna need you when you won't need me too
Don't wanna tell you this now, but it wouldn't be right
If I didn't tell you this tonight
Yeah, yeah, yeah, yeah, yeah

[Verse 2]
And now you're back inside my house again
I'm tryin' deeper to explain
'Cause baby, I wanna get it on
And baby, you're the one for me
But now that I have got you all alone
After all this talkin' on the phone
I should be strong, there's nothing wrong
I'll tell you this is where you belong, where you belong

[Chorus]
Don't wanna love you if you don't love me (If you don't love me)
Don't wanna need you when you won't need me too
Don't wanna tell you this now, but it wouldn't be right
If I didn't tell you this tonight
Don't wanna love you if you don't love me (If you don't love me)
Don't wanna need you when you won't need me too
Don't wanna tell you this now, but it wouldn't be right
If I didn't tell you this tonight

[Bridge]
It was just something in your eyes
That made me realize
But now I hear voices deep inside
Tellin' me, tellin' me
It's you and I

[Chorus]
Don't wanna love you if you don't love me
Don't wanna need you when you won't need me too
Don't wanna tell you this now, but it wouldn't be right
If I didn't tell you this tonight
Don't wanna love you if you don't love me (If you don't love me)
Don't wanna need you when you won't need me too
Don't wanna tell you this now, but it wouldn't be right
If I didn't tell you this tonight",Samantha Mumba,Samantha Mumba,2001,"[36, 29, 23, 17, 17]",5
341,Meanwhile Back At The Ranch,"Traffic jams, commuter lines
Monthly quotas, the daily grind
In a hurry and out of time
The pressure's on
They're pushing and shoving
They're living on the edge

[Chorus]
Meanwhile, back at the ranch
Sitting on the front porch
Swinging with Blanche
World's running from an avalanche
Meanwhile, back at the ranch
The big computer's on the blink
Y2K, what a stink
They bring the city to the brink
But not out here
The only thing that we got on line
Is the fish we caught for suppertime
Well, let me tell you, peace of mind
Is the last frontier
They're pushing and shoving
They're living on the edge

[repeat Chorus]
Out there crawling
Like ants upon the ground
Oh, go home
Hear them calling
But the sky is falling
Down, down, down, down, down
Meanwhile, back at the ranch
Sitting on my front porch
Swinging with Blanche
World's running from an avalanche",The Clark Family Experience,The Clark Family Experience,2001,"[91, 85, 81, 82, 84]",5
342,You Should've Told Me,"[Verse 1]
I wouldn't call in the midnight hour
I wouldn't tuck you in and turn the nightlight out
You would walk through the door and I wouldn't say hi
I would walk out the door and wouldn't say bye-bye
It's funny that I never thought about it that way
I never knew the things that I did not say
But you were lonely and you were hungry
And I was living in my own world
Thinking I'm a perfect lady

[Chorus]
You should've told me
I wasn't small enough
You should've told me
I didn't call enough
But you led me on
And kept me going
And we never should've wasted this time
You should've told me
I wasn't wild enough
You should've told me
I didn't smile enough
What you had in my mind
Made me lose my mind
And we never should've wasted this time

[Verse 2]
I wasn't there to help you take your clothes off
When it was time for work didn't see you off
When your tense didn't give a massage
I never told you I think you're hot
It's funny I never thought about it that way
Never knew the things I did not say
But you were lonely and you were hungry
And I was living in my own world
Thinking I'm a perfect lady

[Chorus]
You should've told me
I wasn't small enough
You should've told me
I didn't call enough
But you led me on
And kept me going
And we never should've wasted this time
You should've told me
I wasn't wild enough
You should've told me
I didn't smile enough
What you had in my mind
Made me lose my mind
And we never should've wasted this time

[Bridge]
When you thought you had to lie
Why didn't you come and tell me why?
Didn't you see those tears I cried?
Oh why?

[Outro]
You should've told me
I wasn't small enough
You should've told me
I didn't call enough
But you led me on
And kept me going
And we never should've wasted this time
You should've told me
I wasn't wild enough
You should've told me
I didn't smile enough
What you had in my mind
Made me lose my mind
And we never should've wasted this time
(repeat until song ends)",Kelly Price,Kelly Price,2001,"[92, 93, 85, 86, 90]",5
343,Oklahoma,"[Verse 1]
Suitcase packed with all his things
Car pulls up, the doorbell rings
He don't wanna go
He thought he'd found his home
But with circumstances he can't change
Waves goodbye as they pull away
From the life he's known
For the last seven months or so

[Chorus]
She said we found a man who looks like you
Who cried and said he never knew
About the boy in pictures that we showed him
A rambler in his younger days
He knew he'd made a few mistakes
But he swore he would have been there had he known it
Son, we think we found your dad in Oklahoma

[Verse 2]
A million thoughts race through his mind
What's his name? What's he like?
And will he be anything like the man in his dreams?
She could see the questions in his eyes
Whispered, don't be scared, my child
I will let you know what we know

[Chorus]
About the man we found, he looks like you
Who cried and said he never knew
About the boy in pictures that we showed him
A rambler in his younger days
He knew he'd made a few mistakes
But he swore he would have been there had he known it
You always said that this was something that you wanted
Son, it's time to meet your dad in Oklahoma

[Bridge]
One last turn, he held his breath
Till they reached the fifth house on the left
And all at once the tears came rolling in
And as they pulled into the drive
A man was waiting there outside
He wiped the worry from his eyes
Smiled and took his hand
And he said

[Chorus]
I'm the man who looks like you
Who cried because I never knew
About the boy in pictures that they showed me
A rambler in my younger days
I knew I made a few mistakes
But I swear I would have been there had I known it
Never again will you ever be alone
Son, welcome to your home in Oklahoma",Billy Gilman,Billy Gilman,2001,"[94, 94, 98, 90, 63]",5
344,How Many Licks?,"[Intro: Sisqo]
Hold up, so what you're saying is
(Niggas got me pissed like Lil' Kim)
You want to get freaky again, aight
A-ooh-ah-ooh
Oh, oh, oh, oh

[Verse 1: Lil' Kim]
I been a lot of places, seen a lot of faces
Ah hell, I even fucked with different races
A white dude, his name was John
He had a Queen Bee Rules tattoo on his arm
He asked me if I'd be his date for the prom
And he'd buy me a horse, a Porsche and a farm
Dan, my nigga from down south
Used to like me to spank him and cum in his mouth
And Tony, he was Italian
He didn't give a fuck that's what I liked about him
He ate my pussy from dark till the mornin'
Called his girl up and told her we was bonin'
Puerto Rican papi used to be a Deacon
But now he be suckin' me off on the weekend
And this black dude I called King Kong
He had a big ass dick and a hurricane tongue

[Chorus: Sisqo]
So, how many licks does it take 'til you get to the center of the?
('Cause I've got to know)
How many licks does it take 'til you get to the center of the?
(Tell me)
How many licks does it take 'til you get to the center of the?
(Oh, oh)
How many licks does it take 'til you get to the center of the?
(Oh, oh, oh, oh, oh)

[Verse 2: Lil' Kim]
This verse goes out to my niggas in jail
Beatin' they dicks to the double-X-L magazine (uhh)
You like how I look in the aqua green? Get your Vaseline
Roll some weed with some tissue and close your eyes
Then imagine your tongue in between my thighs
Baby, oh, yes oh!
Jailer, open up cell, block eight
Alright nigga, that's enough
Stop, look and listen, get back to your position
Kim got your dick hard, startin' fights in the yard
Hotter than a Pop Tart fresh out of the toaster
Niggas do anything for a Lil' Kim poster
Eses, Bloods, Crips, all the thugs
Up North in the hole, they all wanna know

[Chorus: Sisqo]
So, how many licks does it take 'til you get to the center of the?
('Cause I've got to know)
How many licks does it take 'til you get to the center of the?
(Tell me)
How many licks does it take 'til you get to the center of the?
(Oh, oh)
How many licks does it take 'til you get to the center of the?
(Oh, oh, oh, oh, oh)

[Verse 3: Lil' Kim]
If you drivin' in the street hold on to your seat
Niggas, grab your meat while I ride the beat
And if you see a shiny black Lamborghini fly by ya
(Shoom!) That's me the Knight Rider
Dressed in all black with the gat in the lap
Lunatics in the street, gotta keep the heat
Sixty on the bezel, a hunnid on the rings
Sittin' pretty baby with a Cash Money bling
12 a.m., I'm on the way to the club
After three bottles I'll be ready to fuck
Some niggas even put me on their grocery list
Right next to the whip cream and box of chocolate
Designer pussy, my shit come in flavors
High-class taste, niggas got to spend paper
Lick it right the first time or you gotta do it over
Like it's rehearsal for a Tootsie commercial

[Chorus: Sisqo]
So, how many licks does it take 'til you get to the center of the?
('Cause I've got to know)
How many licks does it take 'til you get to the center of the?
(Tell me)
How many licks does it take 'til you get to the center of the?
(Oh, oh)
How many licks does it take 'til you get to the center of the?
(Oh, oh, oh, oh, oh)
So, how many licks does it take 'til you get to the center of the?
(Tell me)
How many licks does it take 'til you get to the center of the?
(Tell me, let me know)
How many licks does it take 'til you get to the center of the?
(Oh, oh)
How many licks does it take 'til you get to the center of the?
(Oh, oh, oh, oh, oh)
So, how many licks does it take 'til you get to the center of the?
(Yeah)
How many licks does it take 'til you get to the center of the?
How many licks does it take 'til you get to the center of the?
(Oh, oh)
How many licks does it take 'til you get to the center of the?
(Baby, tell me)
So, how many licks does it take 'til you get to the center of the?
(Oh, oh, oh, oh)
How many licks does it take 'til you get to the center of the?
(Oh, oh, oh, oh, oh)",Lil’ Kim,Lil' Kim Featuring Sisqo,2001,"[96, 96, 96]",3
345,She Bangs,"[Verse 1]
Talk to me, tell me your name
You blow me off like it's all the same
You lit a fuse, and now I'm ticking away
Like a bomb, yeah baby
Talk to me, tell me your sign
You're switching sides like a gemini
You're playing games and now you're hitting my heart
Like a drum, yeah baby

[Pre-Chorus]
Well if Lady Luck gets on my side
We're gonna rock this town alive
I'll let her rough me up
'Til she knocks me out
'Cause she walks like she talks
And she talks like she walks

[Chorus]
She bangs, she bangs
Oh baby when she moves, she moves
I go crazy 'cause she looks like a flower
But she stings like a bee
Like every girl in history
She bangs, she bangs
I'm wasted by the way she moves
No one ever looked so fine
She reminds me that a woman's
Got one thing on her mind

[Verse 2]
Talk to me, tell me your name
I'm just a link in your daisy chain
Your rap sounds like a diamond map
To the stars, yeah baby
Talk to me, tell me the news
You'll wear me out like a pair of shoes
We'll dance until the band goes home
Then you're gone, yeah baby

[Pre-Chorus]
Well if it looks like love should be a crime
Then better lock me up for life
I'll do the time with a smile on my face
Thinking of her in her leather and lace

[Chorus]
She bangs, she bangs
Oh baby when she moves, she moves
I go crazy 'cause she looks like a flower
But she stings like a bee
Like every girl in history
She bangs, she bangs
I'm wasted by the way she moves
No one ever looked so fine
She reminds me that a woman's
Got one thing on her mind

[Pre-Chorus]
Man, if Lady Luck gets on my side
We're gonna rock this town alive
I'll let her rough me up
'Till she knocks me out
'Cause she walks like she talks
And she talks like she walks

[Chorus]
She bangs, she bangs
Oh baby when she moves, she moves
I go crazy 'cause she looks like a flower
But she stings like a bee
Like every girl in history
She bangs, she bangs
She moves, she moves
She bangs, she bangs
She moves, she moves",Ricky Martin,Ricky Martin,2001,"[100, 92, 73, 55, 54]",5
346,Pinch Me,"[Verse 1]
It's the perfect time of year
Somewhere far away from here
I feel fine enough, I guess
Considering everything's a mess
There's a restaurant down the street
Where hungry people like to eat
I could walk, but I'll just drive
It's colder than it looks outside

[Chorus]
It's like a dream you try to remember but it's gone when ya
Try to scream but it only comes out as a yawn when ya
Try to see the world beyond your front door
Take your time because the way I rhyme's gonna make you smile when ya
Realize that with a guy my size it might take a while just to
Try to figure out what all this is for

[Verse 2]
It's the perfect time of day
To throw all your cares away
Put the sprinkler on the lawn
And run through with my gym shorts on
Take a drink right from the hose
And change into some drier clothes
Climb the stairs up to my room
Sleep away the afternoon

[Chorus]
It's like a dream you try to remember but it's gone when ya
Try to scream but it only comes out as a yawn when ya
Try to see the world beyond your front door
Take your time because the way I rhyme's gonna make you smile when ya
Realize that with a guy my size it might take a while just to
Try to figure out what all this is for

[Middle Eight]
Pinch me
Pinch me
Because I'm still
Asleep
Please God
Tell me
That I'm still asleep

[Verse 3]
On an evening such as this
It's hard to tell if I exist
If I packed a car and leave this town
Who'll notice that I'm not around?
I could hide out under there
I just made you say 'underwear'
I could leave but I'll just stay
All my stuff's here anyway

[Chorus]
It's like a dream you try to remember but it's gone when ya
Try to scream but it only comes out as a yawn when ya
Try to see the world beyond your front door
Take your time because the way I rhyme's gonna make you smile when ya
Realize that with a guy my size it might take a while just to
Try to figure out what all this is for",Barenaked Ladies,Barenaked Ladies,2001,"[44, 34, 21, 20]",4
347,Between Me And You,"[Intro: Ja Rule]
Murder Inc. shit
Uh... uh, uh, uh

Chorus: Christina Milian & (Ja Rule)
Now every little thing that we do (that we do)
Should be between me and you (me and you)
The freaky things that we do (that we do)
Let's keep between me and you (me and you)
'Cause every little thing that we do (that we do)
Should be between me and you (me and you)
The freaky things that we do (that we do)
Let's keep between me and you, baby

[Verse 1: Ja Rule]
Yo, now when I first met her all I thought was, ""Thong thong-thong""
Like, ""Lose the lame, we can get our freakin' on""
Baby know the game, slip away, and slide me yo' number
It's the last day of spring, see you first day this summer
I'm a bad motha, shut yo' mouth, pull the drop out and
Creep at a low speed, cause homie probably know me
I push the pedal, thoughts of your stileto
Way up in the air like I think he's here
Cause see, every time that I'm alone with you (with you)
Homey be checkin' up on you (on you)
But if that nigga only knew (only knew)
You've got a lot of freak in you, baby
Well now it's startin' to rain, I pop the roof and the champagne
How Jay said? ""Money Ain't a Thing""
It's been close a few, at times even impossible
But, it's been between me and you, baby

Chorus: Christina Milian & (Ja Rule)
Now every little thing that we do (that we do)
Should be between me and you (me and you)
The freaky things that we do (that we do)
Let's keep between me and you (me and you)
Cause every little thing that we do (that we do)
Should be between me and you (me and you)
The freaky things that we do (that we do)
Let's keep between me and you, baby

[Verse 2: Ja Rule]
Girl it's on again, every year, we hummer 'em in
Beaches, houses, hoes, foes, friends
And when the, day ends, that's when it all begins
You wit him? Here's my room key, holla at me
While you thinka-think I'ma hit it up
Then look at the nigga you thinkin' you love? C'mon love
We could go there, me and you, creep off all night
If you love it, in the mornin', awake with new light
If you lookin' like I ain't gonna handle his
Let me handle my biz, it is what it is
Nigga livin' his life, and that's my bitch
You know I got a wife, let's keep this thing tight, baby

Chorus: Christina Milian & (Ja Rule)
Now every little thing that we do (that we do)
Should be between me and you (me and you)
The freaky things that we do (that we do)
Let's keep between me and you (me and you)
Cause every little thing that we do (that we do)
Should be between me and you (me and you)
The freaky things that we do (that we do)
Let's keep between me and you, baby

[Verse 3: Ja Rule]
Don't let the word get out (shhh), baby
This is, strictly between me and you, baby
If they, knew we were doin' what we were doin' it'd probably ruin
Our creep away summer in Cancunin' and I, love
The way we get away, throw away a whole day
Turn off the pagers and phones, we in the zone like
""Fuck life, we live life
This is our life, live your life""

[Bridge: Christina Milian & (Ja Rule)]
Cause see, every time that I'm alone with you (with you)
Shorty be checkin up on you (on you)
But if baby girl only knew (only knew)
You've got a lot of freak in you, baby

[Verse 4: Ja Rule]
Did I ever tell you, my man love what you do
That little thing with yo' tongue; you the best, who knew?
It's been close a few, at times even impossible
But, it's been between me and you, baby

Chorus: Christina Milian & (Ja Rule)
Now every little thing that we do (that we do)
Should be between me and you (me and you)
The freaky things that we do (that we do)
Let's keep between me and you (me and you)
Cause every little thing that we do (that we do)
Should be between me and you (me and you)
The freaky things that we do (that we do)
Let's keep between me and you, baby

[Outro: Ja Rule]
(That we do)
(Me and you)
(That we do)
(Me and you)
(That we do)
(Me and you)
(That we do)
(Me and you)",Ja Rule,Ja Rule Featuring Christina Milian,2001,"[53, 42, 30, 30]",4
348,My Baby You,"[Verse 1]
As I look into your eyes
I see all the reasons why
My life's worth a thousand skies
You're the simplest love I've known
And the purest one I'll own
Now you'll never be alone

[Chorus]
My baby you
Are the reason I could fly
And cause of you
I don't have to wonder why
Baby you

[Verse 2]
There's no more just getting by
You're the reason I feel so alive
Though these words I say are true
They still fail to capture you
As mere words can only do
How do I explain that smile
And how it turns my world around
Keeping my feet on the ground

[Chorus]

[Bridge]
I will soothe you if you fall
I'll be right there if you call
You're my greatest love of all

[Chorus]

[Outro]
Arianna I feel so alive",Marc Anthony,Marc Anthony,2001,"[90, 91, 94, 94]",4
