,title,lyrics,artists,date,rank,cnt
10,Midnight Mary,"Meet me at midnight, Mary
Same place we always go –
Meet me at midnight, Mary
And don't let anyone know!
Don't let anyone know!

Your Daddy says, I'm a bad boy
And youve no future with me
So we can only get together
By meeting secretly!

Meet me at midnight, Mary
Same place we always go –
Meet me at midnight, Mary
And don't let anyone know!
Don't let anyone know!

Just got a job on the railroad
The work is hard and long
But I'm gonna build us a future
And show your Daddy he's wrong!

Meet me at midnight, Mary
Same place we always go –
Meet me at midnight, Mary
And don't let anyone know!
Don't let anyone know!

Soon as I have some money
For a home and everything
We won't have to keep it a secret
That youve got my wedding ring!

Meet me at midnight, Mary
Same place we always go –
Meet me at midnight, Mary
And don't let anyone know!
Don't let anyone know!
Don't let anyone kno-o-ow!",Joey Powers,1963,"[11, 24, 27, 36, 46, 58, 69, 79]",8
11,Quicksand,"[Verse 1]
Should I assume you didn't mean it like that?
Or should I assume you know exactly how you said it?
You know exactly how you meant it
Should I assume it's me, sweet disposition
Switchin' position, duckin' submission
Or should I assume it's a weekend thing, boy?
You could get ass all week, droppin' that ass
Just think about me, think about me

[Pre-Chorus]
And it sounds good, what's the difference if it sound good?
Split the difference if it's still good
What's the difference if it's still good
Just not yours exclusively?
Used to be all good
Trade it up, now it's all bad
Rang it up, credit all bad
Getting on, never saw that
Mystery number, call back
It better not be her again
Know you wish it wasn't
Know you wish I wasn't

[Chorus]
Ooh-ooh, so hard to love (so hard)
Darling, you make it too hard to trust
You keep running from me
I'm scared of love
Make it easy for me
I wanna be, it's difficult for me
I'm scared of love, yeah
And you're hard to trust
(You keep) why you running from me?
I'm backing up
Make it easy for me
Don't wanna be scared to love

[Verse 2]
Hopin' you will, hopin' you would
Wish a bitch would, dissin' me
Hopin' you would, kissin' me
Underneath the constellation
If it's any consolation
If it's worth the conversation
I don't do this all of the time
I just say that every time it's worth the lie
It's worth the crime, it's worth the bad karma
I bet you like it rough
Makin' bad decisions how we beggin', and you love it

[Pre-Chorus]
All good, what's the difference?
Still good, split the difference
All good, what's the difference if it's still good
Just not yours exclusively?
Used to be all good
All bad
Tell it, love, that's more than

[Chorus]
Ooh-ooh, so hard to love (so hard)
Darling, you make it too hard to trust
You keep running from me
I'm scared of love
Make it easy for me
I wanna be, it's difficult for me
I'm scared of love, yeah
And you're hard to trust
(You keep) why you running from me?
I'm backing up
Make it easy for me
Don't wanna be scared to love",SZA,1963,"[12, 17, 23, 34, 45, 75]",6
12,The Nitty Gritty,"[Verse 1]
Lazy yellow moon comin' up tonite
Shinin' thru the trees
Crickets are singin' and lightning bugs
Are floatin' on the breeze
Baby get ready
Across the field where the creek turns back by the ole stone road
I'm gonna take you to a special place that nobody knows
Baby get ready
Ooh, oh

[Chorus]
You and me going fishing in the dark
Lying on our backs and counting the stars
Where the cool grass grows
Down by the river in the full moon light
We'll be fallin' in love in the middle of the night
Just movin' slow
Stayin' the whole night thru, feels so good to be with you

[Verse 2]
Spring is almost over and the summer's comin'
The days are gettin' long
Waited all winter for the time to be right, just to take you along
Baby get ready
And it don't matter if we sit forever and the fish don't bite
Jump in the river and cool ourselves from the heat of the night
Baby get ready
Ooh, oh

[Chorus]
You and me going fishing in the dark
Lying on our backs and counting the stars
Where the cool grass grows
Down by the river in the full moon light
We'll be fallin' in love in the middle of the night
Just movin' slow
Stayin' the whole night thru, feels so good to be with
You and me going fishing in the dark
Lying on our backs and counting the stars
Where the cool grass grows
Down by the river in the full moon light
We'll be fallin' in love in the middle of the night
Just movin' slow
You and me going fishing in the dark
Lying on our backs and counting the stars
Where the cool grass grows
Down by the river in the full moon light
We'll be fallin' in love in the middle of the night",The Nitty Gritty Dirt Band,1963,"[13, 22, 28, 38, 53, 71, 88]",7
13,Loddy Lo,"La La La Lardy
La La La Lardy
I've got a girl that I love so
Hey Lardy Lardy Lo
Her name is Lardy Lardy Lo
Hey Lardy Lardy Lo

Sing it:-
Hey Lardy Lardy Lardy
Hey Lardy Lardy Lo
Hey Lardy Lardy Lardy
Hey Lardy Lardy Lo
La La La Lardy
La La La Lardy

Don't know the word to any song
Hey Lardy Lardy Lo
But me and my Lardy get along
Hey Lardy Lardy Lo

Sing it now:-
Hey Lardy Lardy Lardy
Hey Lardy Lardy Lo
Hey Lardy Lardy Lardy
Hey Lardy Lardy Lo

And with the moon above
I should sing words of love
But all I do is sing her name
She gets the message just the same

Hey Lardy Lardy Lardy
Hey Lardy Lardy Lo
Hey Lardy Lardy Lardy
Hey girl I love you so

All together:-
La La La Lardy
La La La Lardy
La La La Lardy
Hey girl I love you so

And when we take a walk
We got no time for talk
Cause fancy talk is for the birds
A kiss is worth a thousand words

Hey Lardy Lardy Lardy
Hey Lardy Lardy Lo
Hey Lardy Lardy Lardy
Hey girl I love you so

All together:-
La La La Lardy
Oh yeah La La La Lardy",Chubby Checker,1963,"[14, 12, 15, 20, 21, 25, 45, 63, 71]",9
14,Wives And Lovers,"Hey, little girl, comb your hair, fix your make-up, soon he will open the door
Don't think because there's a ring on your finger, you needn't try any more
For wives should always be lovers too
Run to his arms the moment that he comes home to you
I'm warning you
Day after day, there are girls at the office and the men will always be men
Don't stand him up, with your hair still in curlers, you may not see him again

Wives should always be lovers too
Run to his arms the moment he comes home to you
He's almost here, hey, little girl, better wear something pretty
Something you wear to go to the city
Dim all the lights, pour the wine, start the music, time to get ready for love
Time to get ready for love, yes it's time to get ready for love
It's time to get ready, kick your shoes off, baby....",Frank Sinatra,1963,"[15, 20, 26, 31, 33, 47, 62, 70, 82]",9
15,I'm Leaving It Up To You,"I'm leavin' it all up to you you decide what you gonna do
Now do you want my love or are we through
That's why I'm leavin' it all up to you you decide what you gonna do
Now do you want my love or are we through

I've got my heart in my hand but there's so much that I don't understand
And baby I don't know what I've done wrong
You know I worship the ground you walked on
That's why I'm leavin' it all up to you you decide what you gonna do
Now do you want my love or are we through",Bill Anderson & Jan Howard,1963,"[16, 8, 4, 2, 1, 1, 4, 6, 11, 19, 47, 65, 89]",13
16,Everybody,"[Intro]
Okay I was gone for a minute but I'm back now
Sit the fuck back down
Seem like everybody nowadays Hollywood
Oh, it’s like that now?
I'ma show you mothafuckas how to act now
I'ma show 'em how to act
I'ma show 'em how to act

[Verse 1]
Okay now picture little Bobby just a youngin' runnin' round
With his mans, hammer in his hands, feelin' like the man
Run, mothafucka, run
Before the popo get the gun, put it to your brain like goddamn!
Everybody know you ain't about it
Everything you talk about I know I can live without it
Red light, stop. Green light, go!
Everything ain't what it seem like
Mothafucka I know!
Hold up, what you mean, where you been?
Bitch, I been in
This is merely the beginning again
What you been living in?
A box, under the bridge, like Anthony Kiedis?
Looking for something to complete us
And maybe lead us, fuck an elitist
Hell of a long way from equal is how they treat us
Body of a builder with the mind of a fetus
Turn on the television and see the vision they feed us
And I wish I could erase that, face facts

[Chorus]
Everybody people, everybody bleed, everybody need something
Everybody love, everybody know, how it go
Everybody people, everybody bleed, everybody need something
Everybody love, everybody know

[Verse 2]
I been knockin' doors down like a Jehovah witness
God as my witness, I'm with this
But on the real, I think I need another witness!
If it was 1717, black daddy, white momma wouldn't change a thing
Light skin mothafucka certified as a house nigga
Well I'll be God damned, go figure
In my blood is the slave and the master
It's like the devil playin' spades with the pastor
But he was born with the white privilege!
Man, what the fuck is that?
White people told me as a child, as a little boy, playin' with his toys
I should be ashamed to be black
And some black people look ashamed when I rap
Like my great granddaddy didn’t take a whip to the back
Not accepted by the black or the white
I don't give a fuck, praise God, I could see the light
Everybody talkin' 'bout race this, race that
I wish I could erase that, face facts

[Chorus]
Everybody people, everybody bleed, everybody need something
Everybody love, everybody know, how it go
Everybody people, everybody bleed, everybody need something
Everybody love, everybody know

[Outro]
Okay I was gone for a minute but I'm back now
Sit the fuck back down
Seem like everybody nowadays Hollywood
Oh, it's like that now?
I'ma show you mothafuckas how to act now
I'ma show 'em how to act
I'ma show 'em how to act",Logic,1963,"[17, 9, 3, 3, 7, 7, 9, 14, 22, 30, 53, 68]",12
17,The Boy Next Door,"The boy next door has really got me dreamin'
(dum-dee-dum-dee-dum, the boy next door)
But I remember when he was a little demon
(dum-dee-dum-dee-dum, the boy next door)

He used to pull my hair
But I didn't really care
I loved him even then
When he was twelve and I was ten

The boy next door used to take my toys away
(dum-dee-dum-dee-dum, the boy next door)
But now he's busy keeping all of the boys away
(dum-dee-dum-dee-dum, the boy next door)

He's jealous as can be
But that's alright with me
He told all the other guys
""Stay away if you value your life""

The boy next door wants to move across the street
(dum-dee-dum-dee-dum, the boy next door)
He wants to get married, gonna make my life complete
(dum-dee-dum-dee-dum, the boy next door)

So if you're looking ‘round
For a boy in your home town
The one that you're looking for
Just might be the boy next door

Oh, the boy next door
(dum-dee-dum-dee-dum, the boy next door)",The Secrets (Pop Group),1963,"[18, 21, 35, 39, 51, 56, 67, 82]",8
18,Pretty Paper,"[Chorus]
Pretty paper, pretty ribbons of blue
Wrap your presents to your darling from you
Pretty pencils to write I love you
Pretty paper, pretty ribbons of blue

[Verse 1]
Crowded streets, busy feet hustle by you
Downtown shoppers Christmas is nigh
There he sits all alone on the sidewalk
Hoping that you won't pass him by

[Verse 2]
Should you stop? Better not much too busy
You better hurry, my how time does fly
And in the distance the ringing of laughter
And in the midst of the laughter he cries

[Chorus]
Pretty paper, pretty ribbons of blue
Wrap your presents to your darling from you
Pretty pencils to write I love you
Pretty paper, pretty ribbons of blue

[Outro]
Oh, oh, pretty paper, pretty ribbons of blue",Willie Nelson,1963,"[19, 33, 60]",3
19,As Usual,"[Intro]
You know how we do
Roc-A-Fella... forever...

[Verse 1]
You can catch me
Skatin' through your town, puttin' it down, y'all relatin'
No waitin', I'll make your block infrared hot: I'm like Satan
Y'all feel a nigga's struggle, y'all think a nigga love to
Hustle behind the wheel, tryin' to escape my trouble
Kids stop they greetin' me, I'm talking sweet to keys
Cursin' the very God that brought this grief to be
My life is based on sacrifices, jewels like Isis
And fools that think I slip, you fuck around
You get your guys hit, they built me to be filthy
On some I-do-or-die shit, for real
The price of leather's got me, deeper than ever and
Just think, winter's here, I'm tryin' to feel mink, nigga

[Chorus]
Politics as usual

[Verse 2]
I took my Frito to Tito in the district
Blessed me with some VS
Somethings I can live with: stop frontin'
And for the dough I raise, gotta get shit appraised
No disrespect to you, make sure your word is true
I'm takin' wages down in Vegas just in case Tyson
Have a major night off, that's clean money, the tax write-off
You ain't seen money in your life, when it
Comes to this cheese y'all like Three Blind Mice
I'm smokin' bros who pump Willie, I expose
The furthest you Chiles been is the Poconos
My portfolio reads: leads to Don Corleone, nigga please
10-year felon, heavy on the wrist, I faze yous
With the diamond flooded Jesus and blind your facials
For life, right, it's Jigga, I keep it tight nigga

[Chorus]
Politics as usual

[Verse 3]
You feel my triumph never - feel my pain
I'm lyin' low in the leathers, I am, the best that's ever came
The game changes like my mind just ain't right
Rewind get this dough, I guess it ain't your night
Suckin' me in like a vacuum, I remember
Tellin' my family: ""I'll be back soon""; that was December
'85 and Jay-Z rise 10 years later
Got me wise still can't break my underworld ties
I wear black a lot, in the Ac', act a lot
Got matchin' VCR's, a huge Magnavox
Ten inch, green like spinach, pop wines that's vintage
It's a lot of big money in my sentence
Hittin' towards a mil', lip a, written I kill like that
Chick baby one-two cat, yeah, I do that
Ain't no stoppin' the champagne from poppin'
The drawers from droppin', the law from watchin' - I hate 'em

[Chorus]
Politics as usual",JAY-Z,1963,"[20, 48, 75]",3
20,Surfin' Bird,"A well a everybody's heard about the bird
B-b-b bird, bird, bird, b-bird's the word
A well a bird, bird, bird, the bird is the word
A well a bird, bird, bird, well the bird is the word
A well a bird, bird, bird, b-bird's the word

A well a bird, bird, bird, well the bird is the word
A well a bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, well the bird is the word
A well a bird, bird, b-bird's the word

A well a don't you know about the bird?
Well, everybody knows that the bird is the word!
A well a bird, bird, b-bird's the word
A well a

A well a everybody's heard about the bird
Bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, b-bird's the word

A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word

A well a don't you know about the bird?
Well, everybody's talking about the bird!
A well a bird, bird, b-bird's the word
A well a bird

Surfin' bird
B-b-b aah, aah!

Pa pa pa pa, pa pa pa pa, pa pa pa pa, pa pa pa pa
Pa pa pa pa, pa pa pa pa, pa pa pa pa
Papa, ooma mow mow
Papa, ooma mow mow

Papa ooma mow mow, papa ooma mow mow
Papa ooma mow mow, papa ooma mow mow
Ooma mow mow, papa ooma mow mow
Papa ooma mow mow, papa ooma mow mow

Papa ooma mow mow, papa ooma mow mow
Oom oom oom oom, ooma mow mow
Papa ooma mow mow, papa oom oom oom
Oom ooma mow mow, papa ooma mow mow

Ooma mow mow, papa ooma mow mow
Papa a mow mow, papa ooma mow mow
Papa ooma mow mow, ooma mow mow
Papa ooma mow mow, ooma mow mow

Papa oom oom oom oom, ooma mow mow
Oom oom oom oom, ooma mow mow
Ooma mow mow, papa ooma mow mow
Papa ooma mow mow, ooma mow mow

Well a don't you know about the bird?
Well, everybody knows that the bird is the word!
A well a bird, bird, b-bird's the word

A well a ooma mow mow
Papa ooma mow mow
Papa ooma mow mow
Papa ooma mow mow
Papa ooma mow mow
Papa ooma mow mow
Papa ooma mow mow",The Trashmen,1963,"[21, 53, 70, 97]",4
21,Can I Get A Witness,"[Intro]
Shots fired

[Verse 1]
Back to the future
Catching air like I hit a Floaty Booter
Move, bitch, out the way like I'm Luda
I'm making moves like I'm doing Kama Sutra
Doing kama sutra
Move, bitch, out the way like I'm Luda
Doing kama sutra
Move, bitch, out the way like I'm Luda, hold up

[Pre-Chorus 1]
""I fell in love with you cause you made me feel
I fell in love with you cause you kept it real
Man, you done changed up on me, you changed your flow
Now I been hating on you everywhere I go""
Um, hold up

[Chorus]
No, I ain't too flawless and no, I ain't the best
And no, I don't say sorry and no, I ain't perfect
But I am the man, I am the man
Shots fired

[Verse 2]
Back to my business
Used to dreaming, now I muhfuckin' live this
Kill this shit, mister, can I get a witness?
Yelling ""Move, bitch"" like we doing fitness
Can I get a witness?
Yelling ""Move, bitch"" like we doing fitness
Can I get a witness?
Yelling ""Move, bitch"" like we doing fitness

[Pre-Chorus 2]
""I fell in love with you off that first mixtape
I fell in love with you cause rap ain't my thing
I thought that you were different, I guess I's wrong
Cause I ain't fucking with none of your new songs""
Um, hold up

[Chorus]
No, I ain't too flawless and no, I ain't the best
And no, I don't say sorry and no, I ain't perfect
But I am the man, I am the man
Shots fired

[Bridge]
I am the man, no, I ain't aim for no crown
But when you mention them, no, don't leave me out

[Chorus]
No, I ain't too flawless and no, I ain't the best
And no, I don't say sorry and no, I ain't perfect
But I am the man, I am the man
Shots fired",SonReal,1963,"[22, 26, 24, 27, 30, 33, 47, 58, 72, 91, 97]",11
22,Have You Heard,"Part 1

Now you know that you are real
Show your friends that you and me
Belong to the same world
Turned on to the same word
Have you heard?

Now you know that you are free
Living all your life at ease
Each day has its always
A look down life's hallways, doorways
To lead you there

(The Voyage)

Part 2

Now you know how nice it feels
Scatter good seed in the fields
Life's ours for the making
Eternity's waiting, waiting
For you and me

Now you know that you are real
Show your friends that you and me
Belong to the same world
Turned on to the same word

Have you heard?
Have you heard?
Have you heard?
Have you heard?
Have you heard?",The Moody Blues,1963,"[23, 18, 20, 25, 32, 43, 61, 76]",8
23,Drag City,"Burn up that quarter mile

Just tuned my car, now she really peels
A lookin' real tough with chrome reverse wheels
A blue coral wax job sure looks pretty
Gonna get my chick and make it out to Drag City

Yeah, I'm goin' to Drag City
(Run her through now)
Goin' to Drag City
(What'll she do now?)

Goin' to Drag City
(Run her through now)
Goin' to Drag City
(What'll she do now?)

Burn up that quarter mile

The DJ's sayin' on my favorite station
(Whine, whine, whine)
The Drag City races are the fastest in the nation
(Listen to 'em whine, whine, whine)

Wheels are the wildest and the stockers are pretty
(Listen to 'em whine, whine, whine)
I'll get my honey, grab some money, split to Drag City
(Listen to 'em whine, whine, whine)

Well, I'm goin' to Drag City
(Run her through, now)
Goin' to Drag City
(What'll she do now)

Goin' to Drag City
(Run her through now)
Goin' to Drag City
(What'll she do now?)

Burn up that quarter mile

'Round the drag way thick exhaust fills the air
(Whine, whine, whine)
The final teams tachin' up and action everywhere
(Listen to 'em whine, whine, whine)

Checkered flags, wheel stands, sure sounds pretty
(Listen to 'em whine, whine, whine)
To hear the cheers bring your ears out to Drag City
(Listen to 'em whine, whine, whine)

Yeah, I'm goin' to Drag City
(Run her through, now)
Goin' to Drag City
(What'll she do now?)

Goin' to Drag City
(Run her through, now)
Goin' to Drag City
(What'll she do now?)

Burn up that quarter mile
Burn up that quarter mile

Listen to 'em whine
(Whine, whine, whine)
Listen to 'em whine
(Whine, whine, whine)

Listen to 'em whine
(Whine, whine, whine)
Listen to 'em whine
(Whine, whine, whine)

Listen to 'em whine
(Whine, whine, whine)",Jan and Dean,1963,"[24, 31, 54, 70]",4
