,title,lyrics,artists,date,rank,cnt
10,Love Potion Number Nine,"I took my troubles down to Madame Ruth
You know that gypsy
With the gold cap tooth
She's got a pad down at 34th and Vine
Sellin' little bottles of Love Potion #9

I told her that I was a flop with chicks
I been this way since 1956
She looked at my palm
And she made a magic sign
She said
""Whatcha need is
A bottle of Love Potion #9""
She bent down and turned around
And gave me a wink
She said I'm gonna make it up
Right here in the sink
It smelled like turpentine
And looked like India ink
I held my nose
I closed my eyes
I took a drink

I didn't know if it was day or night
I started kissing everything in sight
But when I kissed a cop
Down at 34th and Vine
He broke my little bottle of
Love Potion #9

She bent down and turned around
And gave me a wink
She said I'm gonna make it up
Right here in the sink
It smelled like turpentine
And looked like India ink
I held my breath and closed my eyes
I took a drink

I didn't know if it was day or night
I started kissin' everything in sight
But when I kissed a cop
Down on 34th and Vine
He broke my little bottle of
Love Potion #9
Love Potion #9
Love Potion #9
Love Potion #9
Love Potion #9",Neil Diamond,1964,"[11, 30, 49, 61, 83]",5
11,Amen,"[Intro: Meek Mill]
I just wanna thank God
For all the pretty women he let into my life
All the Benjamins you let me count
Wealth and health
For my family
And lettin' me ball on these niggas

[Hook: Meek Mill]
Now there's a lot of bad bitches in the building (Amen)
A couple real niggas in the building (Amen)
I'm finna kill niggas in the building (Amen)
I tell the waiter fifty bottles and she tell me say when
And I say church (Preach)
We make it light up like a church (Preach)
She wanna fuck and I say church (Preach)
Do Liv on Sunday like a church (Preach)

[Verse 1: Meek Mill]
Bottle after bottle, drink until I overdose
Pull up in the Phantom, watch them bitches catch the Holy Ghost
Errtime I step up in the dealer I be goin' broke
Shorty wanna fuck me, I say get on top and roller coast
And I lay back, she go cray, fuck me good, but she no stay
Murder on that pussy let her boyfriend get that DOA
Get it? And all I get is Frito Lay
Plus I'm on probation, when they test me I just pee Rosé
Cause last night, I went hard, Peach Ciroc, Patron and all
Thirty racks on magnum bottles, I think I was born to ball
Lookin' like a million plus, fresh I'm out that corner store
Hater I be doin' me, you guys should be doin' y'all
I'm stackin' money to the ceiling
All this ice that's in my Rollie I be chilling
And I just made a couple million
So I could take care of them children, let's go

[Hook: Meek Mill]
Now there's a lot of bad bitches in the building (Amen)
A couple real niggas in the building (Amen)
I'm finna kill niggas in the building (Amen)
I tell the waiter fifty bottles and she tell me say when
And I say church (Preach)
We make it light up like a church (Preach)
She wanna fuck and I say church (Preach)
Do Liv on Sunday like a church (Preach)

[Verse 2: Drake]
Just bought my niggas some caine, so much it came with a plane
Bought my niggas some dope, so much it came with a boat
I just bought me a crib so big it came with a moat
For niggas jumping the fence I hope you niggas can float
And I just hope that I'm forgiven for carin' 'bout how they livin'
And loanin a little money and keepin' 'em out of prison
I ain't lyin' in my verses I'm just telling you the basics
Of growin' up with your friends and becomin the one that made it
Yes lord! All gold, man I got these bitches soul
Talking bout these other rappers getting old is even getting old
Worrying about your followers, you need to get your dollars up
Me and Meek, young niggas poppin' like our collars up
And good ain't good enough, and your hood ain't hood enough
Spent my whole life puttin on, you spend your whole life puttin up
Ain't no telling when I go, so there ain't shit that I'ma wait for
I'm the type to say a prayer, then go get what I just prayed for

[Hook: Meek Mill]
Now there's a lot of bad bitches in the building (Amen)
A couple real niggas in the building (Amen)
I'm finna kill niggas in the building (Amen)
I tell the waiter fifty bottles and she tell me say when
And I say church (Preach)
We make it light up like a church (Preach)
She wanna fuck and I say church (Preach)
Do Liv on Sunday like a church (Preach)

[Verse 3: Meek Mill and (Jeremih)]
Lord forgive me for my sins, I'm just tryna win
And she a devil in a dress but if she knock I let her in
And if she knock I let her in
I have her wet by 12 o' clock, then 3 o' clock she wet again
I'm screaming Oh Lord, that pussy good, that pussy good
I'm tryna hold on, I wish I could, you think I should
She got that million dollar body, shorty my Bugatti
And she said she got a man, we keep it secret Illuminati
(Got Patron on deck) And Ciroc all in my bottle
(Push it all on her) She was on that Reposado
(She take it all off) And I think I'll rep Serato
In this bitch I'm spending like I hit the lotto, cause it's a lot of...

[Hook: Meek Mill]
Now there's a lot of bad bitches in the building (Amen)
A couple real niggas in the building (Amen)
I'm finna kill niggas in the building (Amen)
I tell the waiter fifty bottles and she tell me say when
And I say church (Preach)
We make it light up like a church (Preach)
She wanna fuck and I say church (Preach)
Do Liv on Sunday like a church (Preach)",Meek Mill,1964,"[12, 24, 30, 43, 59, 96]",6
12,Sha La La,"[Verse 1]
Just when things are getting complicated in the eye of the storm
She flicks a red-hot revelation off the tip of her tongue
It does a dozen somersaults and leaves you supercharged
Makes me wanna blow the candles out
Just to see if you glow in the dark

[Chorus]
Shalalala, shalalala
Shalalala, shalalala

[Verse 2]
Home sweet home, home sweet home, home sweet booby-trap
I took the batteries out my mysticism
And put 'em in my thinking cap
She's got a telescopic hallelujah hanging up on her wall
For when it gets too complicated in the eye of the storm

[Chorus]
Shalalala, shalalala
Shalalala, shalalala
Oh, oh-oh-oh

[Bridge]
And in a hellcat spangled cavern
When your judgement's on the run
And you're acting like a stranger
'Cause you thought it looked like fun
And did you ever get the feeling
That these are things she's said before?
Her steady hands may well have done the devil's pedicure
What you waiting for? Sing another fucking shalalala

[Outro]
Shalalala, shalalala
Shalalala",Arctic Monkeys,1964,"[13, 16, 17, 19, 28, 47, 71]",7
13,The Wedding,"[Verse 1]
No, I'll never give the hunt up
And I won't muck it up
Somehow this is it, I knew
Maybe fate wants you dead too
We've come together in the very same room
And I'm coming for you

[Verse 2]
Do you think I'd ever let you
Get away with it, huh?
He swooned in warm maroon
There's gas in your barrel, and I'm flooded with doom
You've made a wake of our honeymoon
And I'm coming for you!

[Pre-Chorus]
All of the headlines said ""Passion Crime:
Newly Weds, Groom Shot Dead
Mystery Man, God Help the Bride
She's a widow, all in red
With his red still wet""

[Chorus 1]
She said
I'll put him on the wedding list
I'll put him on the wedding list
I'll get him and I will not miss

[Verse 3]
Now, as I'm coming for you
All I see is Rudi
I die with him, again and again
And I'll feel good in my revenge
I'm gonna fill your head with lead
And I'm coming for you

[Verse 4]
And when it's all over you'll roll over
The butt of my gun
One in your belly, and one for Rudi
You got what you gave by the heel of my bootie
Bang bang, out like an old cherootie
I'm coming for you

[Pre-Chorus]
All of the headlines said ""Passion Crime:
Newly Weds, Groom Shot Dead
Mystery Man,  God Help the Bride
She's a widow, all in red
With his red still wet""

[Chorus 2]
But she sure got him on the wedding list
I'll got him on the wedding list!
I'll got him and I will not miss
I'll put him on the wedding list!

[Outro]
And after she shot the guy
She committed suicide
I'm coming, Rudi!
And later, when they analysed
They found a little one inside
It must have been Rudi's child
I shot, shot, shot him honey!
Never mind, she got the guy
He hit the ground, Rudi!
An eye for an eye
Ashes to ashes
An eye for an eye
I hit him, hit him
An eye for an eye
Rudi! Rudi!
I'm coming, coming, coming honey
An eye for an eye
Rudi!",Kate Bush,1964,"[14, 17, 26, 37, 51, 81]",6
14,I'm Gonna Be Strong,"I can see
You're slippin' away from me
And you're so afraid
I'll plead with you to stay
But I'm gonna be strong
And let you go your way

Our love is gone
There's no sense in holding on
'Cause your pity now
Would be too much to bear
So I'm gonna be strong
And pretend I don't care

Yeah, I'm gonna be strong
And stand just as tall as I can
Oh, I'm gonna be strong
And let you run along
And take it the best I can

And when you say ""It's the end""
I'll just hand you a line
I'll smile and say
""Don't you worry, I'm fine""
And you'll never know, darling
After you kiss me goodbye
How I'll break down and cry",Jackie DeShannon,1964,"[15, 9, 9, 10, 11, 12, 19, 33, 51, 74]",10
15,Mountain Of Love,"[Intro]
(Downbeat, Denny. Denny. Downbeat!)
(What?)
(Get out of here!)
(Oh, man!)
(Oh, rock out!)

[Verse]
Standing on a mountain looking down on a city
The way I feel is a doggone pity
Teardrops falling down the mountainside
Many times I've been here, many times I've cried
We used to be so happy when we were in love
High on a mountain of love
Night after night I'm a-standing here alone
Weeping out my heart till the cold grey dawn
Praying that you're lonely and you'll come here too
Hoping just by chance that I'll get a glimpse of you
(Oh yeah!)
Trying hard to find you somewhere up above
High on a mountain of love

[Pre-Chorus]
The mountain of love, the mountain of love
You should be ashamed
You used to be a mountain of love
But you just changed your name

[Chorus]
Way down below there's a half a million people
Somewhere there's a church with a big tall steeple
Inside the church, there's an altar filled with flowers
Wedding bells are ringing and they should've been ours
That's why I'm so handy, my dream is gone above
High on a mountain of love

(Keep playing it like it is!)

High on a mountain of love

[Pre-Chorus]

[Chorus]
Way down below there's a half a million people
Somewhere there's a church with a big tall steeple
Inside the church, there's an altar filled with flowers
Wedding bells are ringing and they should've been ours
That's why I'm so handy, my dream is gone above
High on a mountain of love[x4]

[Outro]
(What, honey?)
High on a mountain of love
(Hahahaha)
Ooh baby...
(That's good.)
One more time. Oooh baby. Ooo
(That's a good voice)",The Beach Boys,1964,"[16, 11, 12, 9, 10, 19, 33, 61, 90]",9
16,I'm Into Something Good,"Woke up this morning feelin' fine
There's something special on my mind
Last night I met a new girl in the neighborhood, whoa yeah
Something tells me I'm into something good
(Something tells me I'm into something)

She's the kind of girl who's not too shy
And I can tell I'm her kind of guy
She danced close to me like I hoped she would
(She danced with me like I hoped she would)
Something tells me I'm into something good
(Something tells me I'm into something)

We only danced for a minute or two
But then she stuck close to me the whole night through
Can I be fallin' in love?
(She's everything I've been dreamin' of)
She's everything I've been dreamin' of

I walked her home and she held my hand
I knew it couldn't be just a one-night stand
So I asked to see her next week and she told me I could
(I asked to see her and she told me I could)
Something tells me I'm into something good
(Something tells me I'm into something)
(Something tells me I'm into something, ahhh)

I walked her home and she held my hand
I knew it couldn't be just a one-night stand
So I asked to see her next week and she told me I could
(I asked to see her and she told me I could)
Something tells me I'm into something good
(Something tells me I'm into something)
Something tells me I'm into something good
(Something tells me I'm into something)
To something good, oh yeah, something good
(Something tells me I'm into something)
To something good, something good, something good",Herman’s Hermits,1964,"[17, 13, 13, 15, 19, 20, 28, 41, 57, 64, 79]",11
17,You Really Got Me,"[Verse 1]
Girl, you really got me goin'
You got me so I don't know what I'm doin'
Yeah, you really got me now
You got me so I can't sleep at night
Yeah, you really got me now
You got me so I don't know what I'm doin', now
Oh yeah, you really got me now
You got me so I can't sleep at night

[Hook]
You really got me
You really got me
You really got me

[Verse 2]
See, don't ever set me free
I always want to be by your side
Girl, you really got me now
You got me so I can't sleep at night
Yeah, you really got me now
You got me so I don't know what I'm doin', now
Oh yeah, you really got me now
You got me so I can't sleep at night

[Hook]
You really got me
You really got me
You really got me (oh no)

[Guitar Solo]

[Verse 3]
See, don't ever set me free
I always want to be by your side
Girl, you really got me now
You got me so I can't sleep at night
Yeah, you really got me now
You got me so I don't know what I'm doin', now
Oh yeah, you really got me now
You got me so I can't sleep at night

[Hook]
You really got me
You really got me
You really got me",The Kinks,1964,"[18, 10, 7, 7, 7, 8, 13, 20, 32, 40, 56, 66, 81, 92]",14
18,Any Way You Want It,"[Intro]
Any way you want it
That's the way you need it
Any way you want it

[Verse 1]
She loves to laugh
She loves to sing
She does everything
She loves to move
She loves to groove
She loves the loving things

[Pre-Chorus]
Ooh, all night
All night
Oh, every night
So hold tight
Hold tight
Ooh, baby, hold tight
Oh, she said

[Chorus]
Any way you want it
That's the way you need it
Any way you want it
She said, Any way you want it
That's the way you need it
Any way you want it

[Verse 2]
I was alone
I never knew
What good love could do
Ooh, then we touched
Then we sang
About the loving things

[Pre-Chorus]
Ooh, all night
All night
Oh, every night
So hold tight
Hold tight
Ooh baby, hold tight
Oh, she said

[Chorus]
Any way you want it
That's the way you need it
Any way you want it
I said, any way you want it
That's the way you need it
Any way you want it

[Interlude]

[Bridge]
She said ohh
Hold on
Hold on
Hold on

[Chorus]
Oh, she said any way you want it
That's the way you need it
Any way you want it
(Any way) Any way you want it
That's the way you need it
Any way you want it

[Chorus]
Oh, she said any way you want it
That's the way you need it
Any way you want it
Any way you want it
That's the way you need it
Any way you want it

[Chorus]
Any way you want it
That's the way you need it
Any way you want it
Any way you want it
That's the way you need it
Any way you want it

[Chorus]
(Any way) Any way you want it
That's the way you need it
Any way you want it
(Any way) Any way you want it
That's the way you need it
Any way you want it

[Chorus]
(Any way) Any way you want it
That's the way you need it
Any way you want it
(Any way) Any way you want it
That's the way you need it
Any way you want it",Journey,1964,"[19, 19, 24, 31, 46, 63, 78]",7
19,Saturday Night At The Movies,"[Verse 1]
Saturday night
It's 8 'o clock
I know where I'm gonna go
I'm gonna pick up my baby
And take her to the picture show
And everyone in the neighborhood
Is dressed up to be there, too
Well, we're gonna have a ball
Just like we always do

[Chorus]
Well, it is Saturday night at the movies
Who cares what picture we see?
When you're huggin' with your baby
In the last row of the balcony

[Verse 2]
Whether it's technicolor, ciniscope
Right outta Hollywood
And the popcorn from the candy stand
Always tasted twice as good
There's always lots of girls
With figures they don't try to hide
But none of them look as good
As the girl that is by my side

[Chorus]
Well, it is Saturday night at the movies
Who cares what picture we see
When you're huggin' with your baby
In the last row of the balcony

[Bridge]
When you're huggin' with your baby
In the last row of the balcony

[Solo]

[Chorus]
Well, it is Saturday night at the movies
Who cares what picture we see
When you're huggin' with your baby
In the last row of the balcony (Yeah!)

[Outro]
When you're huggin' with your baby
In the last row",Tim Timebomb,1964,"[20, 18, 19, 24, 30, 61, 82]",7
20,"My Love, Forgive Me (Amore, Scusami)","My love, forgive me
I didn't mean to have it end like this
I didn't mean to have you fall in love, in love with me

My love, please kiss me
Arrivederci amore, kiss me
Remember when we part, you'll have my heart
I love you so

It was just a slight flirtation
That was all it was to be
How could I know this fascination
Would turn to love for you and me
How to tell you of my heartache?
How to tell you I'm not free?
How can I bear to see your heart break
To see your heart break over me

Amore scusami se sto piangendo
Amore scusami, ma ho capito che lasciandoti io soffriro

Amore baciami, arrivederci amore baciami
E se mi penserai ricordati che amo te

Ti ricordi quella sera che per gioco ti bacia?
Sembrava solo un'avventura, un'avventura in riva al mar
Ti baciavo nel silenzio, non volevo confessar
Che stavo forse a poco a poco innamorandomi di te

My love, forgive me 
I didn't mean to have it end like this
I didn't mean to have you fall in love, in love with me

My love, please kiss me
Arrivederci amore, kiss me
Though we're apart, you'll still be in my heart
I love so, I love so, I love so",Robert Goulet,1964,"[21, 25, 28, 30, 40, 52, 70, 86, 92, 100]",10
21,Leader Of The Pack,"(Elanor)
""Is she really going out with him?""
(Jeanette)
""Well, there she is let's ask her.""
(Elanor)
""Brittany is that Alvin's ring you're wearing?""
(Brittany)
""Uhm,Hum""
(Elanor)
""Gee, it must be great riding with him.""
(Jeanette)
""Is he picking you up after school today?""
(Brittany)
""Uh-uh""
(Jeanette And Elanor)
""By the way, where'd you meet him?""
(Brittany)
I met him at the candy store
He turned around and smiled at me
You get the picture?
(Jeanette and Elanor)
Yes we see
That's when I fell for
(All)
The leader of the pack
(Motercycle Engine)
Vrrroooommm Vrrroooommm
(Brittany)
My folks were always putting him down
(down,down)
They said he came from the wrong side of town
(Whatcha mean when they said he came from the wrong side of town?)
They told me he was bad
But I knew he was sad
That's why I fell for
(All)
The leader of the pack
Vrrroooommm Vrrroooommm
(Brittany)
I had to tell my Alvin we're through
(Whatcha mean when they said that you better go find somebody new?)
He stood there and asked me why
But all I could do was cry
I'm sorry I hurt you
(All)
The leader of the pack
Vrrroooommm Vrrroooommm
(Brittany)
He sort of smiled and kissed me good-bye
The tears were beginning to show
As he drove away on that rainy night
I begged him to go slow
But whether he heard I'll never know
Look out! Look out! Look out! Look out!
(Brittany)
I felt so helpless what could I do
Remembering all the things we'd been through
At school they all stop and stare
I can't hide the tears but I don't care
I'll never forget him
(All)
The leader of the pack
The leader of the pack, now he's gone
(Gone, Gone, Gone Gone)
The leader of the pack,now he's gone
The leader of the pack, now he's gone
(Gone, Gone, Gone Gone)
The leader of the pack, now he's gone
(Fades out)",Alvin and the Chipmunks,1964,"[22, 20, 11, 3, 1, 2, 2, 4, 14, 20, 59, 86]",12
22,Keep Searchin' (We'll Follow The Sun),"No one will understand what I've gotta do
I've gotta find a place to hide with my baby by my side
She's been hurt so much, they treat her mean and cruel
They try to keep us far apart, there's only one thing left we can do

We gotta keep searchin', searchin', find a place to hide
Searchin', searchin', she'll be by my side
If we gotta keep on the run, we'll follow the sun-ah, wee-ooh
Follow the sun-ah, wee-ooh

Doesn't matter, doesn't matter what people might say
She's mine and I'm gonna take her anyway

Gotta keep searchin', searchin', find a place to stay
Searchin', searchin', every night and day
If we gotta keep on the run, we'll follow the sun-ah, wee-ooh
Follow the sun-ah, wee-ooh

We gotta keep searchin', searchin', find a place to hide
Searchin', searchin', she'll be by my side
If we gotta keep on the run we'll follow the sun-ah, wee-ooh
Follow the sun-ah, wee-ooh
Follow the sun-ah, wee-ooh, follow the sun-ah",Del Shannon,1964,"[23, 39, 44, 55, 71, 87]",6
