,title,lyrics,artists,date,rank,cnt
10,Both Sides Now,"[Intro]

[Verse 1]
Rows and floes of angel hair
And ice cream castles in the air
And feather canyons everywhere
I've looked at clouds that way

[Verse 2]
But now they only block the sun
They rain and snow on everyone
So many things I would have done
But clouds got in my way

[Refrain 1]
I've looked at clouds from both sides now
From up and down, and still somehow
It's cloud illusions I recall
I really don't know clouds at all

[Verse 3]
Moons and Junes and Ferris wheels
The dizzy dancing way you feel
As every fairy tale comes real
I've looked at love that way

[Verse 4]
But now it's just another show
You leave 'em laughing when you go
And if you care, don't let them know
Don't give yourself away

[Refrain 2]
I've looked at love from both sides now
From give and take, and still somehow
It's love's illusions I recall
I really don't know love at all

[Verse 5]
Tears and fears and feeling proud
To say ""I love you"" right out loud
Dreams and schemes and circus crowds
I've looked at life that way

[Verse 6]
But now old friends are acting strange
They shake their heads, they say I've changed
Well something's lost, but something's gained
In living every day

[Refrain 3]
I've looked at life from both sides now
From win and lose and still somehow
It's life's illusions I recall
I really don't know life
At all

[Refrain 4]
I've looked at life from both sides now
From up and down and still somehow
It's life's illusions I recall
I really don't know life
At all",Joni Mitchell,1968,"[11, 8, 11, 13, 13, 19, 46, 74]",8
11,Cinnamon,"[Verse 1]
Cinnamon in my teeth
From your kiss, you're touching me
All the pills that you take
Violet, blue, green, red to keep me at arm's length don't work
You try to push me out, but I just find my way back in
Violet, blue, green, red to keep me out, I win

[Chorus]
There's things I wanna say to you, but I'll just let you live
Like if you hold me without hurting me
You'll be the first who ever did
There's things I wanna talk about, but better not to give
But if you hold me without hurting me
You'll be the first who ever did

[Post-Chorus]
Ah, ah, ah, ah, ah, ah
Hold me, love me, touch me, honey
Be the first who ever did
Ah, ah, ah, ah, ah, ah
Hold me, love me, touch me, honey
Be the first who ever did

[Verse 2]
Kerosene in my hands
You make me mad, on fire again
All the pills that you take
Violet, blue, green, red to keep me at arm's length don't work

[Chorus]
There's things I wanna say to you, but I'll just let you live
Like if you hold me without hurting me
You'll be the first who ever did
There's things I wanna talk about, but better not to give
But if you hold me without hurting me
You'll be the first who ever did

[Post-Chorus]
Ah, ah, ah, ah, ah, ah
Hold me, love me, touch me, honey
Be the first who ever did
Ah, ah, ah, ah, ah, ah
Hold me, love me, touch me, honey
Be the first who ever did

[Chorus]
There's things I wanna say to you, but I'll just let you live
Like if you hold me without hurting me
You'll be the first who ever did
There's things I wanna talk about, but better not to give
Like if you hold me without hurting me
You'll be the first who ever did",Lana Del Rey,1968,"[12, 13, 17, 24, 34, 37, 50, 60, 60, 67]",10
12,Hooked On A Feeling,"[Verse 1]
I can't stop this feelin'
Deep inside of me
Girl, you just don't realize
What you do to me

[Verse 2]
When you hold me in your arms so tight
You let me know everything's alright

[Chorus}
I
I'm hooked on a feelin'
High on believin'
That you're in love with me

[Verse 3]
Lips are sweet as candy
The taste stays on my mind
Girl, you keep me thirsty
For another cup of wine

[Verse 4]
I got it bad for you, girl
But I don't need a cure
I'll just stay addicted
And hope I can endure

{Bridge]
All the good love when we're all alone
Keep it up girl, yeah you turn me on

[Chorus]
I
I'm hooked on a feelin'
High on believin'
That you're in love with me

{Bridge]
All the good love when we're all alone
Keep it up girl, yeah you turn me on

[Chorus]
I
I'm hooked on a feelin'
I'm high on believin'
That you're in love with me",B.J. Thomas,1968,"[13, 22, 23, 41, 58, 69, 97]",7
13,See Saw,"It was a good start
The ups and downs, themselves
Before I knew it, we grew tired
With meaningless emotional drains

Repeated seesaw game
Now, I'm so sick of this
Repeated seesaw game
We're getting sick and tired of each other

Were the petty arguments the start?
The moment I became heavier than you
Because there have never been parallels in the first place
Maybe it was my greed trying to match myself with you
If it was love, and if this is what love means
Is there really a need to keep repeating ourselves
We're tired of each other, yet seem to be holding the same cards
Well, then

Alright, a repeating seesaw game
It's about time we put an end to it
All right, this boring seesaw game
Somebody has to get off of it
There's no turning back

Let's not measure who will get off first
Let’s not drag things out
Let's follow our hearts
Let's put an end to this
This repeated seesaw game
Let's end this now

People can be so crafty
We know someone gets hurt if the other is gone
But because we don't want to be the villains
In the midst of a series of vague responsibilities
We became so sick of each other that we finally became parallel
Although this wasn't the kind of parallel that I wanted

At first, we showed off who was heavier
We bragged and smiled at each other
Now we're trying measure who's heavier
A competition between us
That became a flame, igniting quarrels
It’ll only end if someone gets off right here
Acting like we’re comforting each other
With words mixed with thorns
Can’t keep doing this, we need to make a decision

If we didn’t have feelings for each other
If we didn’t think of each other
Would we have dragged it out like this?
Now if you don’t have any more feelings
This seesaw is dangerous
Stop thinking about me

Alright, a repeating seesaw game
It's about time we put an end to it
All right, this boring seesaw game
Somebody has to get off of it
There's no turning back

(Hol' up Hol' up) I walk on this seesaw without you
(Hol' up Hol' up) Just like the beginning when you weren't here
(Hol' up Hol' up) I walk on this seesaw without you
(Hol' up Hol' up) I'm getting off this seesaw without you

Alright, a repeating seesaw game
It's about time we put an end to it
All right, this boring seesaw game
Somebody has to get off of it
There's no turning back

Let's not measure who will get off first
Let’s not drag things out
Let's follow our hearts
Let's put an end to this
This repeated seesaw game
Let's end this now

(Hol' up Hol' up) I walk on this seesaw without you
(Hol' up Hol' up) Just like the beginning when you weren't here
(Hol' up Hol' up) I walk on this seesaw without you
(Hol' up Hol' up) I'm getting off this seesaw without you",Genius English Translations,1968,"[14, 14, 14, 17, 22, 35]",6
14,Hey Jude,"[Verse 1]
Hey Jude, don't make it bad
Take a sad song and make it better
Remember to let her into your heart
Then you can start to make it better

[Verse 2]
Hey Jude, don't be afraid
You were made to go out and get her
The minute you let her under your skin
Then you begin to make it better

[Bridge 1]
And anytime you feel the pain, hey Jude, refrain
Don't carry the world upon your shoulders
For well you know that it's a fool who plays it cool
By making his world a little colder
Na na na na na na na na na na

[Verse 3]
Hey Jude, don't let me down
You have found her, now go and get her
(Let it out and let it in)
Remember (Hey Jude) to let her into your heart
Then you can start to make it better

[Bridge 2]
So let it out and let it in, hey Jude, begin
You're waiting for someone to perform with
And don't you know that it's just you, hey Jude, you'll do
The movement you need is on your shoulder
Na na na na na na na na na yeah

[Verse 4]
Hey Jude, don't make it bad
Take a sad song and make it better
Remember to let her under your skin
Then you'll begin to make it (Whoa, fucking hell!)
Better better better better better better, oh

[Outro]
Yeah yeah yeah yeah yeah yeah yeah
Naa na na na na na na, na na na na, hey Jude
Naa na na na na na na, na na na na, hey Jude
Naa na na na na na na, na na na na, hey Jude
Naa na na na na na na, na na na na, hey Jude
(Jude Judy Judy Judy Judy Judy owwwww wowww)
Naa na na na na na na (Na na na), na na na na, hey Jude
(Jude Jude Jude Jude Jude)
Naa na na na na na na (Yeah yeah yeah), na na na na, hey Jude
(You know you can make, Jude Jude, You're not gonna break it)
Naa na (Don't make it bad Jude) na na na na na (Take a sad song and make it better), na na na na, hey Jude
Hey Jude, hey Jude wowwwwww
Naa na na na na na na, na na na na, hey Jude
Naa na na na na na na, na na na na, hey Jude
Jude Jude Jude Jude Jude Jude
Naa na na na na na na, na na na na, hey Jude
Naa na na na na na na, na na na na, hey Jude
(Na na na na na na na na na na na na)
Naa na na na na na na, na na na na, hey Jude
Naa na na na na na na, na na na na, hey Jude
Naa na na na na na na (Make it Jude), na na na na, hey Jude
(Yeah yeah yeah yeah yeah yeah yeah)
Naa na na na na na na, na na na na, hey Jude
(Go listen to ya ma ma ma ma ma ma ma ma)
Naa na na na na na na, na na na na, hey Jude
Naa na na na na na na, na na na na, hey Jude",The Beatles,1968,"[15, 43, 11, 90, 6, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 10]",18
15,Soulful Strut,"Why don't you stop
And look me over?
Am I the same girl
You used to know?

Why don't you stop
And think it over?
Am I the same girl
Whom you hurt so?

I'm the one you want
And I'm the one you need
I'm the one you love
The one you used to meet

Around the corner everyday
We would meet and slip away
But we were much too young
To love each other this way

Am I the same girl?
Yes, I am, yes, I am
Am I the same girl?
Yes, I am, yes, I am

Why don't you stop
And look me over?
Am I the same girl
You used to know?

Why don't you stop
And think it over?
Am I the same girl
Whom you hurt so?

I'm the one you hurt
But I'm the one you need
I'm the one who cried
The one you used to meet

But you are pretending you don't care
And the fire, oh, it's still there
Though we were much too young
To love each other this way

Am I the same girl?
Yes, I am, yes, I am
Am I the same girl?
Yes, I am, yes, I am

Am I the same girl?
Yes, I am, yes, I am
Am I the same girl?
Yes, I am, yes, I am",Grover Washington Jr.,1968,"[16, 20, 24, 31, 65]",5
16,Bring It On Home To Me,"[Verse 1]
If you ever change your mind
About leaving, leaving me behind

[Chorus]
Baby (Oh), bring it to me
Bring your sweet loving
Bring it on home to me
Yeah (yeah) yeah (yeah) yeah (yeah)

[Verse 2]
I know I laughed when you left
But now I know I only hurt myself

[Chorus]
Baby (Oh), bring it to me
Bring your sweet loving
Bring it on home to me
Yeah (yeah) yeah (yeah) yeah (yeah)

[Verse 3]
I'll give you jewelry and money, too
That ain't all, that ain't all I'll do for you

[Chorus]
Baby if you (Oh), bring it to me
Bring your sweet loving
Bring it on home to me
Yeah (yeah) yeah (yeah) yeah (yeah)

[Verse 4]
You know I'll always be your slave
'Till I'm buried, buried in my grave

[Chorus]
Oh honey (Oh), bring it to me
Bring your sweet loving
Bring it on home to me
Yeah (yeah) yeah (yeah) yeah (yeah)

[Verse 5]
One more thing, I tried to treat you right
But you stayed out, stayed out day and night

[Chorus]
But I forgive you (Oh), Bring it to me
Bring your sweet loving
Bring it on home to me
Yeah (yeah) yeah (yeah) yeah (yeah)
Yeah (yeah) yeah (yeah) yeah (yeah)
Yeah (yeah) yeah (yeah) yeah (yeah)",Sam Cooke,1968,"[17, 18, 18, 18, 21, 27, 30, 42, 50, 64, 79]",11
17,Magic Carpet Ride,"{Instrumental}

I like to dream, yes, yes
Right between the sound machine
On a cloud of sound I drift in the night
Any place it goes is right
Goes far, flies near
To the stars away from here

Well, you don't know what we can find
Why don't you come with me little girl
On a magic carpet ride

Well, you don't know what we can see
Why don't you tell your dreams to me
Fantasy will set you free

[Chorus]
Close your eyes girl
Look inside girl
Let the sound
Take you away

{Instrumental}

Last night I hold Aladdin's lamp
So I wished that I could stay
Before the thing could answer me
Well, someone came and took the lamp away
I looked around a lousy candle's all I found

Well, you don't know what we can find
Why don't you come with me little girl
On a magic carpet ride

Well, you don't know what we can see
Why don't you tell your dreams to me
Fantasy will set you free

[Chorus]
Close your eyes girl
Look inside girl
Let the sound
Take you away

{Instrumental}

Well, you don't know what we can find
Why don't you come with me little girl
On a magic carpet ride....

Well, you don't know what we can find
Why don't you come with me little girl
On a magic carpet ride....",Steppenwolf,1968,"[18, 10, 10, 6, 3, 4, 4, 7, 12, 25, 45, 56, 86]",13
18,Chewy Chewy,"Chewy, Chewy, Chewy.....
Always got a mouthful of such sweet things to say
Chewy's full of sugar and I love her that way

Everytime you love me it's a real sugar treat
Love me little chewy cause you do it so sweet

Baby a living box of candy wrapped up so very fine
Do it to me chewy chew me out of my mind

Ooh I love to kiss her
Love to hold her
Love to miss her
Love to scold her
Love to love her like I do

Oh little Chewy
Don't know what you're doing to me
But you're doing to me what I want you to",Ohio Express,1968,"[19, 15, 15, 20, 15, 16, 17, 36, 36, 48, 72]",11
19,Going Up The Country,"I'm going up the country, baby, don't you wanna go?
I'm going up the country, baby, don't you wanna go?
I'm going to some place where I've never been before

I'm going, I'm going where the water tastes like wine
I'm going where the water tastes like wine
We can jump in the water, stay drunk all the time

I'm gonna leave this city, got to get away
I'm gonna leave this city, got to get away
All this fussing and fighting, man, you know I sure can't stay

Now, baby, pack your leaving trunk, you know we've got to leave today
Just exactly where we're going I cannot say, but
We might even leave the USA
'Cause there's a brand new game that I wanna play

No use of you running or screaming and crying
'Cause you've got a home as long as I've got mine",Canned Heat,1968,"[20, 26, 52, 74]",4
20,Son-Of-A Preacher Man,"[Verse 1]
Billy Ray was a preacher's son
And when his daddy would visit he'd come along
When they gathered around and started talkin'
That's when Billy would take me walkin'
Out through the back yard we'd go walkin'
Then he'd look into my eyes
Lord knows, to my surprise

[Chorus]
The only one who could ever reach me
Was the son of a preacher man
The only boy who could ever teach me
Was the son of a preacher man
Yes he was
He was, ooh
Yes he was

[Verse 2]
Bein' good isn't always easy
No matter how hard I try
When he started sweet-talkin' to me
He'd come'n tell me ""Everything is all right""
He'd kiss and tell me ""Everything is all right""
Can I get away again tonight?

[Chorus]
The only one who could ever reach me
Was the son of a preacher man
The only boy who could ever teach me
Was the son of a preacher man
Yes he was
He was, ooh
Yes he was

[Verse 3]
How well I remember
The look that was in his eyes
Stealin' kisses from me on the sly
Takin' time to make time
Tellin' me that he's all mine
Learnin' from each other's knowin'
Lookin' to see how much we've grown and

[Chorus]
The only one who could ever reach me
Was the son of a preacher man
The only boy who could ever teach me
Was the son of a preacher man
Yes he was, (was)
He was, (was)
Ooh, yes he was

(The only one who could ever reach me)
He was the sweet-talkin' son of a preacher man
(The only boy who could ever teach me)
I kissed the son of a preacher man
(The only one who could ever move me)
The sweet-lovin' son of a preacher man
(The only one who could ever groove me
Was the son of a preacher man
The only one who could ever reach me
Was the son of a preacher man)",Dusty Springfield,1968,"[21, 24, 36, 49, 62]",5
21,Little Arrows,"There's a boy a little boy
Shooting arrows in the blue
And he's aiming them at someone
But the question is at who
Is it me or is it you
It's hard to tell until you're hit
But you know it when they hit you
Cause they hurt a little bit

Here they come pouring out of the blue
Little arrows for me and for you
You're fall in in love again
Falling in love again

Little arrows in your clothing
Little arrows in your hair
When you're in love you'll find
Those little arrows everywhere
Little arrows that will hit you once
And hit you once again
Little arrows that hit everybody
Every now and then

Oh oh oh the pain

Some folks run and others hide
But there is nothing they can do
And some folks put on armor
But the arrows go straight through
So you see there's no escape
So why not face it and admit
That you love those little arrows
When they hurt a little bit

Here they come pouring out of the blue
Little arrows for me and for you
You're fall in love again
Falling in love again

Little arrows in your clothing
Little arrows in your hair
When you're in love you'll find
Those little arrows everywhere
Little arrows that will hit you once
And hit you once again
Little arrows that hit everybody
Every now and then

Little arrows in your clothing
Little arrows in your hair
When you're in love you'll find
Those little arrows everywhere
Little arrows that will hit you once
And hit you once again
Little arrows that hit everybody
Every now and then...",Leapy Lee,1968,"[22, 21, 21, 16, 19, 22, 31, 40, 57, 65, 70, 97]",12
22,Too Weak To Fight,"There is something, baby, about you
That's really attracting me, yeah
And your sweet love, darling
Really got a hold on me

I've got a little taste of your love
And now I'm hooked on you, yeah
And I keep falling, falling
But what can I do

I'm too weak to fight
Listen to me, baby
Too weak to fight, yeah

You're breaking down my health, girl
Can't eat and I can't sleep, oh no
I've tried to turn you loose, now
But your hook is in too deep, oh yeah

My resistance is getting a little low
And I've got to find a cure, uh huh
'Cause I keep falling, falling
Falling for you, yeah

I'm too weak to fight
Listen to me, baby
Too weak to fight, yeah

I'm too weak to fight
You're messin' with my head
You got me too weak to fight, uh huh
Too weak to fight now, baby
I'm calling wrong numbers
Too weak to fight now, baby
You got my head going, going around and 'round, oh yeah
Too weak to fight now baby, baby, baby, baby, uh huh
Yes I am",Clarence Carter,1968,"[23, 28, 28, 28, 39, 47, 47, 73]",8
