,title,lyrics,artists,date,rank,cnt
And the cat's in the cradle and the silver spoon
Little boy blue and the man on the moon
When you comin' home son
I don't know when, but we'll get together then, Dad
You know we'll have a good time then

[Verse 4]
I've long since retired, my son's moved away
I called him up just the other day
I said, ""I'd like to see you if you don't mind""
He said, ""I'd love to, Dad, if I can find the time
You see my new job's a hassle and the kid's got the flu
But it's sure nice talking to you, Dad
It's been sure nice talking to you""
And as I hung up the phone it occurred to me
He'd grown up just like me
My boy was just like me

[Chorus]
And the cat's in the cradle and the silver spoon
Little boy blue and the man on the moon
When you comin' home son
I don't know when, but we'll get together then, Dad
We're gonna have a good time then",Harry Chapin,1974,"[5, 1, 4, 5, 9, 10, 22, 29, 37, 50, 62, 73, 88]",13
5,Junior's Farm/Sally G,"                                      PLACE-NAMES: THE PLACE

MY FIRST VISIT TO BALBEC — FIRST IMPRESSIONS OF M. DE CHARLUS AND OF ROBERT DE SAINT-LOUP — DINNER WITH BLOCH AND HIS FAMILY

   I had arrived at a state almost of complete indifference to Gilberte when, two years later, I went with my grandmother to Balbec. When I succumbed to the attraction of a strange face, when it was with the help of some other girl that I hoped to discover gothic cathedrals, the palaces and gardens of Italy, I said to myself sadly that this love of ours, in so far as it is love for one particular creature, is not perhaps a very real thing, since if the association of pleasant or unpleasant trains of thought can attach it for a time to a woman so as to make us believe that it has been inspired by her, in a necessary sequence of effect to cause, yet when we detach ourselves, deliberately or unconsciously, from those associations, this love, as though it were indeed a spontaneous thing and sprang from ourselves alone, will revive in order to bestow itself on another woman. At the time, however, of my departure for Balbec, and during the earlier part of my stay there, my indifference was still only intermittent. Often, our life being so careless of chronology, interpolating so many anachronisms in the sequence of our days, I lived still among those — far older days than yesterday or last week — in which I loved Gilberte. And at once not seeing her became as exquisite a torture to me as it had been then. The self that had loved her, which another self had already almost entirely supplanted, rose again in me, stimulated far more often by a trivial than by an important event. For instance, if I may anticipate for a moment my arrival in Normandy, I heard some one who passed me on the sea-front at Balbec refer to the ‘Secretary to the Ministry of Posts and his family.’ Now, seeing that as yet I knew nothing of the influence which that family was to exercise over my life, this remark ought to have passed unheeded; instead, it gave me at once an acute twinge, which a self that had for the most part long since been outgrown in me felt at being parted from Gilberte. Because I had never given another thought to a conversation which Gilberte had had with her father in my hearing, in which allusion was made to the Secretary to the Ministry of Posts and to his family. Now our love memories present no exception to the general rules of memory, which in turn are governed by the still more general rules of Habit. And as Habit weakens every impression, what a person recalls to us most vividly is precisely what we had forgotten, because it was of no importance, and had therefore left in full possession of its strength. That is why the better part of our memory exists outside ourselves, in a blatter of rain, in the smell of an unaired room or of the first crackling brushwood fire in a cold grate: wherever, in short, we happen upon what our mind, having no use for it, had rejected, the last treasure that the past has in store, the richest, that which when all our flow of tears seems to have dried at the source can make us weep again. Outside ourselves, did I say; rather within ourselves, but hidden from our eyes in an oblivion more or less prolonged. It is thanks to this oblivion alone that we can from time to time recover the creature that we were, range ourselves face to face with past events as that creature had to face them, suffer afresh because we are no longer ourselves but he, and because he loved what leaves us now indifferent. In the broad daylight of our ordinary memory the images of the past turn gradually pale and fade out of sight, nothing remains of them, we shall never find them again. Or rather we should never find them again had not a few words (such as this ‘Secretary to the Ministry of Posts’) been carefully locked away in oblivion, just as an author deposits in the National Library a copy of a book which might otherwise become unobtainable

   But this suffering and this recrudescence of my love for Gilberte lasted no longer than such things last in a dream, and this time, on the contrary, because at Balbec the old Habit was no longer there to keep them alive. And if these two effects of Habit appear to be incompatible, that is because Habit is bound by a diversity of laws. In Paris I had grown more and more indifferent to Gilberte, thanks to Habit. The change of habit, that is to say the temporary cessation of Habit, completed Habit’s task when I started for Balbec. It weakens, but it stabilises; it leads to disintegration but it makes the scattered elements last indefinitely. Day after day, for years past, I had begun by modelling my state of mind, more or less effectively, upon that of the day before. At Balbec, a strange bed, to the side of which a tray was brought in the morning that differed from my Paris breakfast tray, could not, obviously, sustain the fancies upon which my love for Gilberte had fed: there are cases (though not, I admit, commonly) in which, one’s days being paralysed by a sedentary life, the best way to save time is to change one’s place of residence. My journey to Balbec was like the first outing of a convalescent who needed only that to convince him that he was cured

   The journey was one that would now be made, probably, in a motorcar, which would be supposed to render it more interesting. We shall see too that, accomplished in such a way, it would even be in a sense more genuine, since one would be following more nearly, in a closer intimacy, the various contours by which the surface of the earth is wrinkled. But after all the special attraction of the journey lies not in our being able to alight at places on the way and to stop altogether as soon as we grow tired, but in its making the difference between departure and arrival not as imperceptible but as intense as possible, so that we are conscious of it in its totality, intact, as it existed in our mind when imagination bore us from the place in which we were living right to the very heart of a place we longed to see, in a single sweep which seemed miraculous to us not so much because it covered a certain distance as because it united two distinct individualities of the world, took us from one name to another name; and this difference is accentuated (more than in a form of locomotion in which, since one can stop and alight where one chooses, there can scarcely be said to be any point of arrival) by the mysterious operation that is performed in those peculiar places, railway stations, which do not constitute, so to speak, a part of the surrounding town but contain the essence of its personality just as upon their sign-boards they bear its painted name

   But in this respect as in every other, our age is infected with a mania for shewing things only in the environment that properly belongs to them, thereby suppressing the essential thing, the act of the mind which isolated them from that environment. A picture is nowadays ‘presented’ in the midst of furniture, ornaments, hangings of the same period, a secondhand scheme of decoration in the composition of which in the houses of to-day excels that same hostess who but yesterday was so crassly ignorant, but now spends her time poring over records and in libraries; and among these the masterpiece at which we glance up from the table while we dine does not give us that exhilarating delight which we can expect from it only in a public gallery, which symbolises far better by its bareness, by the absence of all irritating detail, those innermost spaces into which the artist withdrew to create it

   Unhappily those marvellous places which are railway stations, from which one sets out for a remote destination, are tragic places also, for if in them the miracle is accomplished whereby scenes which hitherto have had no existence save in our minds are to become the scenes among which we shall be living, for that very reason we must, as we emerge from the waiting-room, abandon any thought of finding ourself once again within the familiar walls which, but a moment ago, were still enclosing us. We must lay aside all hope of going home to sleep in our own bed, once we have made up our mind to penetrate into the pestiferous cavern through which we may have access to the mystery, into one of those vast, glass-roofed sheds, like that of Saint-Lazare into which I must go to find the train for Balbec, and which extended over the rent bowels of the city one of those bleak and boundless skies, heavy with an accumulation of dramatic menaces, like certain skies painted with an almost Parisian modernity by Mantegna or Veronese, beneath which could be accomplished only some solemn and tremendous act, such as a departure by train or the Elevation of the Cross

   So long as I had been content to look out from the warmth of my own bed in Paris at the Persian church of Balbec, shrouded in driving sleet, no sort of objection to this journey had been offered by my body. Its objections began only when it had gathered that it would have itself to take part in the journey, and that on the evening of my arrival I should be shewn to ‘my’ room which to my body would be unknown. Its revolt was all the more deep-rooted in that on the very eve of my departure I learned that my mother would not be coming with us, my father, who would be kept busy at the Ministry until it was time for him to start for Spain with M. de Norpois, having preferred to take a house in the neighbourhood of Paris. On the other hand, the spectacle of Balbec seemed to me none the less desirable because I must purchase it at the price of a discomfort which, on the contrary, I felt to indicate and to guarantee the reality of the impression which I was going there to seek, an impression the place of which no spectacle of professedly equal value, no ‘panorama’ which I might have gone to see without being thereby precluded from returning home to sleep in my own bed, could possibly have filled. It was not for the first time that I felt that those who love and those who find pleasure are not always the same. I believed myself to be longing fully as much for Balbec as the doctor who was treating me, when he said to me, surprised, on the morning of our departure, to see me look so unhappy, “I don’t mind telling you that if I could only manage a week to go down and get a blow by the sea, I shouldn’t wait to be asked twice. You’ll be having races, regattas; you don’t know what all!” But I had already learned the lesson — long before I was taken to hear Berma — that, whatever it might be that I loved, it would never be attained save at the end of a long and heart-rending pursuit, in the course of which I should have first to sacrifice my own pleasure to that paramount good instead of seeking it there

   My grandmother, naturally enough, looked upon our exodus from a somewhat different point of view, and (for she was still as anxious as ever that the presents which were made me should take some artistic form) had planned, so that she might be offering me, of this journey, a ‘print’ that was, at least, in parts ‘old,’ that we should repeat, partly by rail and partly by road, the itinerary that Mme. de Sévigné followed when she went from Paris to ‘L’Orient’ by way of Chaulnes and ‘the Pont-Audemer.’ But my grandmother had been obliged to abandon this project, at the instance of my father who knew, whenever she organised any expedition with a view to extracting from it the utmost intellectual benefit that it was capable of yielding, what a tale there would be to tell of missed trains, lost luggage, sore throats and broken rules. She was free at least to rejoice in the thought that never, when the time came for us to sally forth to the beach, should we be exposed to the risk of being kept indoors by the sudden appearance of what her beloved Sévigné calls a ‘beast of a coachload,’ since we should know not a soul at Balbec, Legrandin having refrained from offering us a letter of introduction to his sister. (This abstention had not been so well appreciated by my aunts Céline and Flora, who, having known as a child that lady, of whom they had always spoken until then, to commemorate this early intimacy, as ‘Renée de Cambremer,’ and having had from her and still possessing a number of those little presents which continue to ornament a room or a conversation but to which the feeling between the parties no longer corresponds, imagined that they were avenging the insult offered to us by never uttering again, when they called upon Mme. Legrandin, the name of her daughter, confining themselves to a mutual congratulation, once they were safely out of the house: “I made no reference to you know whom!” “I think that went home!”)

   And so we were simply to leave Paris by that one twenty-two train which I had too often beguiled myself by looking out in the railway timetable, where its itinerary never failed to give me the emotion, almost the illusion of starting by it, not to feel that I already knew it. As the delineation in our mind of the features of any form of happiness depends more on the nature of the longings that it inspires in us than on the accuracy of the information which we have about it, I felt that I knew this train in all its details, nor did I doubt that I should feel, sitting in one of its compartments, a special delight as the day began to cool, should be contemplating this or that view as the train approached one or another station; so much so that this train, which always brought to my mind’s eye the images of the same towns, which I bathed in the sunlight of those post-meridian hours through which it sped, seemed to me to be different from every other train; and I had ended — as we are apt to do with a person whom we have never seen but of whom we like to believe that we have won his friendship — by giving a distinct and unalterable cast of countenance to the traveller, artistic, golden-haired, who would thus have taken me with him upon his journey, and to whom I should bid farewell beneath the Cathedral of Saint-Lo, before he hastened to overtake the setting sun

   As my grandmother could not bring herself to do anything so ‘stupid’ as to go straight to Balbec, she was to break the journey half-way, staying the night with one of her friends, from whose house I was to proceed the same evening, so as not to be in the way there and also in order that I might arrive by daylight and see Balbec Church, which, we had learned, was at some distance from Balbec-Plage, so that I might not have a chance to visit it later on, when I had begun my course of baths. And perhaps it was less painful for me to feel that the desirable goal of my journey stood between me and that cruel first night on which I should have to enter a new habitation, and consent to dwell there. But I had had first to leave the old; my mother had arranged to ‘move in,’ that afternoon, at Saint-Cloud, and had made, or pretended to make, all the arrangements for going there directly after she had seen us off at the station, without needing to call again at our own house to which she was afraid that I might otherwise feel impelled at the last moment, instead of going to Balbec, to return with her. In fact, on the pretext of having so much to see to in the house which she had just taken and of being pressed for time, but in reality so as to spare me the cruel ordeal of a long-drawn parting, she had decided not to wait with us until that moment of the signal to start at which, concealed hitherto among ineffective comings and goings and preparations that lead to nothing definite, separation is made suddenly manifest, impossible to endure when it is no longer possibly to be avoided, concentrated in its entirety in one enormous instant of impotent and supreme lucidity

   For the first time I began to feel that it was possible that my mother might live without me, otherwise than for me, a separate life. She was going to stay with my father, whose existence it may have seemed to her that my feeble health, my nervous excitability complicated somewhat and saddened. This separation made me all the more wretched because I told myself that it probably marked for my mother an end of the successive disappointments which I had caused her, of which she had never said a word to me but which had made her realise the difficulty of our taking our holidays together; and perhaps also the first trial of a form of existence to which she was beginning, now, to resign herself for the future, as the years crept on for my father and herself, an existence in which I should see less of her, in which (a thing that not even in my nightmares had yet been revealed to me) she would already have become something of a stranger, a lady who might be seen going home by herself to a house in which I should not be, asking the porter whether there was not a letter for her from me

   I could scarcely answer the man in the station who offered to take my bag. My mother, to comfort me, tried the methods which seemed to her most efficacious. Thinking it to be useless to appear not to notice my unhappiness, she gently teased me about it:

    “Well, and what would Balbec church say if it knew that people pulled long faces like that when they were going to see it? Surely this is not the enraptured tourist Ruskin speaks of. Besides, I shall know if you rise to the occasion, even when we are miles apart I shall still be with my little man. You shall have a letter to-morrow from Mamma.”

    “My dear,” said my grandmother, “I picture you like Mme. de Sévigné, your eyes glued to the map, and never losing sight of us for an instant.”

   Then Mamma sought to distract my mind, asked me what I thought of having for dinner, drew my attention to Françoise, complimented her on a hat and cloak which she did not recognise, in spite of their having horrified her long ago when she first saw them, new, upon my great-aunt, one with an immense bird towering over it, the other decorated with a hideous pattern and jet beads. But the cloak having grown too shabby to wear, Françoise had had it turned, exposing an ‘inside’ of plain cloth and quite a good colour. As for the bird, it had long since come to grief and been thrown away. And just as it is disturbing, sometimes, to find the effects which the most conscious artists attain only by an effort occurring in a folk-song, on the wall of some peasant’s cottage where above the door, at the precisely right spot in the composition, blooms a white or yellow rose — so the velvet band, the loop of ribbon which would have delighted one in a portrait by Chardin or Whistler, Françoise had set with a simple but unerring taste upon the hat, which was now charming

   To take a parallel from an earlier age, the modesty and integrity which often gave an air of nobility to the face of our old servant having spread also to the garments which, as a woman reserved but not humbled, who knew how to hold her own and to keep her place, she had put on for the journey so as to be fit to be seen in our company without at the same time seeming or wishing to make herself conspicuous — Françoise in the cherry-coloured cloth, now faded, of her cloak, and the discreet nap of her fur collar, brought to mind one of those miniatures of Anne of Brittany painted in Books of Hours by an old master, in which everything is so exactly in the right place, the sense of the whole is so evenly distributed throughout the parts that the rich and obsolete singularity of the costume expresses the same pious gravity as the eyes, lips and hands

   Of thought, in relation to Françoise, one could hardly speak. She knew nothing, in that absolute sense in which to know nothing means to understand nothing, save the rare truths to which the heart is capable of directly attaining. The vast world of ideas existed not for her. But when one studied the clearness of her gaze, the lines of nose and lips, all those signs lacking from so many people of culture in whom they would else have signified a supreme distinction, the noble detachment of a chosen spirit, one was disquieted, as one is by the frank, intelligent eyes of a dog, to which, nevertheless, one knows that all our human concepts must be alien, and was led to ask oneself whether there might not be, among those other humble brethren, our peasant countrymen, creatures who were, like the great ones of the earth, of simple mind, or rather, doomed by a harsh fate to live among the simple-minded, deprived of heavenly light, were yet more naturally, more instinctively akin to the chosen spirits than most educated people, were, so to speak, all members, though scattered, straying, robbed of their heritage of reason, of the celestial family, kinsfolk, that have been lost in infancy, of the loftiest minds to whom — as is apparent from the unmistakable light in their eyes, although they can concentrate that light on nothing — there has been lacking, to endow them with talent, knowledge only

   My mother, seeing that I had difficulty in keeping back my tears, said to me: “‘Regulus was in the habit, when things looked grave. . . . ’ Besides, it isn’t nice for Mamma! What does Mme. de Sévigné say? Your grandmother will tell you: ‘I shall be obliged to draw upon all the courage that you lack.’” And remembering that affection for another distracts one’s selfish griefs, she endeavoured to beguile me by telling me that she expected the removal to Saint-Cloud to go without a hitch, that she liked the cab, which she had kept waiting, that the driver seemed civil and the seats comfortable. I made an effort to smile at these trifles, and bowed my head with an air of acquiescence and satisfaction. But they helped me only to depict to myself with more accuracy Mamma’s imminent departure, and it was with an agonised heart that I gazed at her as though she were already torn from me, beneath that wide-brimmed straw hat which she had bought to wear in the country, in a flimsy dress which she had put on in view of the long drive through the sweltering midday heat; hat and dress making her some one else, some one who belonged already to the Villa Montretout, in which I should not see her

   To prevent the choking fits which the journey might otherwise give me the doctor had advised me to take, as we started, a good stiff dose of beer or brandy, so as to begin the journey in a state of what he called ‘euphoria,’ in which the nervous system is for a time less vulnerable. I had not yet made up my mind whether I should do this, but I wished at least that my grandmother should admit that, if I did so decide, I should have wisdom and authority on my side. I spoke therefore as if my hesitation were concerned only with where I should go for my drink, to the bar on the platform or to the restaurant-car on the train. But immediately, at the air of reproach which my grandmother’s face assumed, an air of not wishing even to entertain such an idea for a moment, “What!” I said to myself, suddenly determining upon this action of going out to drink, the performance of which became necessary as a proof of my independence since the verbal announcement of it had not succeeded in passing unchallenged, “What! You know how ill I am, you know what the doctor ordered, and you treat me like this!”

   When I had explained to my grandmother how unwell I felt, her distress, her kindness were so apparent as she replied, “Run along then, quickly; get yourself some beer or a liqueur if it will do you any good,” that I flung myself upon her, almost smothering her in kisses. And if after that I went and drank a great deal too much in the restaurant-car of the train, that was because I felt that otherwise I should have a more violent attack than usual, which was just what would vex her most. When at the first stop I clambered back into our compartment I told my grandmother how pleased I was to be going to Balbec, that I felt that everything would go off splendidly, that after all I should soon grow used to being without Mamma, that the train was most comfortable, the steward and attendants in the bar so friendly that I should like to make the journey often so as to have opportunities of seeing them again. My grandmother, however, did not appear to feel the same joy as myself at all these good tidings. She answered, without looking me in the face:

    “Why don’t you try to get a little sleep?” and turned her gaze to the window, the blind of which, though we had drawn it, did not completely cover the glass, so that the sun could and did slip in over the polished oak of the door and the cloth of the seat (like an advertisement of a life shared with nature far more persuasive than those posted higher upon the walls of the compartment, by the railway company, representing places in the country the names of which I could not make out from where I sat) the same warm and slumberous light which lies along a forest glade

   But when my grandmother thought that my eyes were shut I could see her, now and again, from among the large black spots on her veil, steal a glance at me, then withdraw it, and steal back again, like a person trying to make himself, so as to get into the habit, perform some exercise that hurts him

   Thereupon I spoke to her, but that seemed not to please her either. And yet to myself the sound of my own voice was pleasant, as were the most imperceptible, the most internal movements of my body. And so I endeavoured to prolong it. I allowed each of my inflexions to hang lazily upon its word, I felt each glance from my eyes arrive just at the spot to which it was directed and stay there beyond the normal period. “Now, now, sit still and rest,” said my grandmother. “If you can’t manage to sleep, read something.” And she handed me a volume of Madame de Sévigné which I opened, while she buried herself in the Mémoires de Madame de Beausergent. She never travelled anywhere without a volume of each. They were her two favourite authors. With no conscious movement of my head, feeling a keen pleasure in maintaining a posture after I had adopted it, I lay back holding in my hands the volume of Madame de Sévigné which I had allowed to close, without lowering my eyes to it, or indeed letting them see anything but the blue window-blind. But the contemplation of this blind appeared to me an admirable thing, and I should not have troubled to answer anyone who might have sought to distract me from contemplating it. The blue colour of this blind seemed to me, not perhaps by its beauty but by its intense vivacity, to efface so completely all the colours that had passed before my eyes from the day of my birth up to the moment in which I had gulped down the last of my drink and it had begun to take effect, that when compared with this blue they were as drab, as void as must be retrospectively the darkness in which he has lived to a man born blind whom a subsequent operation has at length enabled to see and to distinguish colours. An old ticket-collector came to ask for our tickets. The silvery gleam that shone from the metal buttons of his jacket charmed me in spite of my absorption. I wanted to ask him to sit down beside us. But he passed on to the next carriage, and I thought with longing of the life led by railwaymen for whom, since they spent all their time on the line, hardly a day could pass without their seeing this’ old collector. The pleasure that I found in staring at the blind, and in feeling that my mouth was half-open, began at length to diminish. I became more mobile; I even moved in my seat; I opened the book that my grandmother had given me and turned its pages casually, reading whatever caught my eye. And as I read I felt my admiration for Madame de Sévigné grow

   It is a mistake to let oneself be taken in by the purely formal details, idioms of the period or social conventions, the effect of which is that certain people believe that they have caught the Sévigné manner when they have said: “Tell me, my dear,” or “That Count struck me as being a man of parts,” or “Haymaking is the sweetest thing in the world.” Mme. de Simiane imagines already that she is being like her grandmother because she can write: “M. de la Boulie is bearing wonderfully, Sir, and is in excellent condition to hear the news of his death,” or “Oh, my dear Marquis, how your letter enchanted me! What can I do but answer it?” or “Meseems, Sir, that you owe me a letter, and I owe you some boxes of bergamot. I discharge my debt to the number of eight; others shall follow. . . . Never has the soil borne so many. Apparently for your gratification.” And she writes in this style also her letter on bleeding, on lemons and so forth, supposing it to be typical of the letters of Madame de Sévigné. But my grandmother who had approached that lady from within, attracted to her by her own love of kinsfolk and of nature, had taught me to enjoy the real beauties of her correspondence, which are altogether different. They were presently to strike me all the more forcibly inasmuch as Madame de Sévigné is a great artist of the same school as a painter whom I was to meet at Balbec, where his influence on my way of seeing things was immense. I realised at Balbec that it was in the same way as he that she presented things to her readers, in the order of our perception of them, instead of first having to explain them in relation to their several causes. But already that afternoon in the railway carriage, as I read over again that letter in which the moonlight comes: “I cannot resist the temptation: I put on all my bonnets and veils, though there is no need of them, I walk along this mall, where the air is as sweet as in my chamber; I find a thousand phantasms, monks white and black, sisters grey and white, linen cast here and there on the ground, men enshrouded upright against the tree-trunks,” I was enraptured by what, a little later, I should have described (for does not she draw landscapes in the same way as he draws characters?) as the Dostoievsky side of Madame de Sévigné‘s Letters

   When, that evening, after having accompanied my grandmother to her destination and spent some hours in her friend’s house, I had returned by myself to the train, at any rate I found nothing to distress me in the night which followed; this was because I had not to spend it in a room the somnolence of which would have kept me awake; I was surrounded by the soothing activity of all those movements of the train which kept me company, offered to stay and converse with me if I could not sleep, lulled me with their sounds which I wedded — as I had often wedded the chime of the Combray bells — now to one rhythm, now to another (hearing as the whim took me first four level and equivalent semi-quavers, then one semi-quaver furiously dashing against a crotchet); they neutralised the centrifugal force of my insomnia by exercising upon it a contrary pressure which kept me in equilibrium and on which my immobility and presently my drowsiness felt themselves to be borne with the same sense of refreshment that I should have had, had I been resting under the protecting vigilance of powerful forces, on the breast of nature and of life, had I been able for a moment to incarnate myself in a fish that sleeps in the sea, driven unheeding by the currents and the tides, or in an eagle outstretched upon the air, with no support but the storm

   Sunrise is a necessary concomitant of long railway journeys, just as are hard-boiled eggs, illustrated papers, packs of cards, rivers upon which boats strain but make no progress. At a certain moment — when I was counting over the thoughts that had filled my mind, in the preceding minutes, so as to discover whether I had just been asleep or not (and when the very uncertainty which made me ask myself the question was to furnish me with an affirmative answer), in the pale square of the window, over a small black wood I saw some ragged clouds whose fleecy edges were of a fixed, dead pink, not liable to change, like the colour that dyes the wing which has grown to wear it, or the sketch upon which the artist’s fancy has washed it. But I felt that, unlike them, this colour was due neither to inertia nor to caprice but to necessity and life. Presently there gathered behind it reserves of light. It brightened; the sky turned to a crimson which I strove, gluing my eyes to the window, to see more clearly, for I felt that it was related somehow to the most intimate life of Nature, but, the course of the line altering, the train turned, the morning scene gave place in the frame of the window to a nocturnal village, its roofs still blue with moonlight, its pond encrusted with the opalescent nacre of night, beneath a firmament still powdered with all its stars, and I was lamenting the loss of my strip of pink sky when I caught sight of it afresh, but red this time, in the opposite window which it left at a second bend in the line, so that I spent my time running from one window to the other to reassemble, to collect oh a single canvas the intermittent, antipodean fragments of my fine, scarlet, ever-changing morning, and to obtain a comprehensive view of it and a continuous picture

