,title,lyrics,artists,date,rank,cnt
132,Outta Control (Remix),"[Intro: Havoc]
It's the Infamous Mobb, M-O-B-B
We can't be touched nigga, can't you see (G-Unit)

[50 Cent]
You do you man cause me I'm 'gon do my thing, you know I do my thing
I'mma get my drink on and party like it's ok

[Verse 1: 50 Cent]
Trust me man it's ok, bounce with me in slow mo
When they hear the kid in the house they're like, ""Oh no""
50 got 'em locin again, they open again
Got 'em sipping on that juice and gin
You could find me in the background burning that Backwood
Styling and stunting, doing my two step fronting
Now I'mma tell you what Em told me, homey
Just lose the parental discretion's advised, this is grown folk music
Now blend in with me, as I proceed to break it down
It's always off the chain man when I'm around
I play the block bumping, it was all for the dough
I get the club jumping, cause I'm sick with flow
You know it's sold out, like wherever I go
I jam packed the show man that's for sure
I got the info you already know
Man I get it popping in the club, everybody show me love, let's go

[Hook: 50 Cent]
You, know, I, got, what it takes to make the club go outta control
Quit playing turn the music up a little bit
Bounce with me now shorty let's get into it
You, know, I, got, what it takes to make the club go outta control
Quit playing turn the music up a little bit
Bounce with me now homey let's get into it

[Verse 2: Havoc]
You wanna search me for certain but hurry up cause I'm thirsty
I need that, grind in my system P, on my side twisting
In the club today for the chick to go both
Ways, let me see that ID just for proof
With the drink til the burn is gone
Hit the dancefloor like a scene from soft porn
Before it pop, make em sign a disclaimer
Try to get me on some Pac shit these tricks will frame ya
But, in any event, keep fucking with 50 it makes sense
Cents, into them dollars, the hoes wanna holler
But you lookin at a nigga that done came from the squalor
Now my buddy so gone I can pop your collar
Now If I don’t say nothin, let me see you swallow
In my crib got the co-ed back the new problem
In the club feed them liquor of the wise I'm starving
So much green gettin twisted like Botanical Garden, let's go

[Hook: 50 Cent]
You, know, I, got, what it takes to make the club go outta control
Quit playing turn the music up a little bit
Bounce with me now shorty let's get into it
You, know, I, got, what it takes to make the club go outta control
Quit playing turn the music up a little bit
Bounce with me now homey let's get into it

[Verse 3: Prodigy]
You already know how it go, I bang, I shine
I play, I stay I'm going for mine
I'm young, I'm black, I'm rich and yes
I'm ghetto than the motherfucking project steps
I'm cool, I'm calm you looking real stressed
I'm strapped I'm armed kid, hold your head
I'm known for gat popping, when I got problems
I don't run, I just gun you all up
But we ain't come here to start no drama
We just looking for our future baby mamas
With money with face with style and body
I cook I clean I swear that mami
Just as long as you don't go off and tell nobody
I go down low, I'm lying I'm trying my best to let you know
Sugar pop get at P
The Doc beat make it easy to get 'em in the bed sheets

[Hook: 50 Cent]
You, know, I, got, what it takes to make the club go outta control
Quit playing turn the music up a little bit
Bounce with me now shorty let's get into it
You, know, I, got, what it takes to make the club go outta control
Quit playing turn the music up a little bit
Bounce with me now homey let's get into it",50 Cent,2005,"[85, 66, 53, 47, 41, 27, 20, 14, 6, 9, 25, 31, 34, 44, 55, 59, 64, 67, 96]",19
133,Doesn't Remind Me,"[Verse 1]
I walk the streets of Japan 'til I get lost
'Cause it doesn't remind me of anything
With a graveyard tan carrying a cross
Yeah it doesn't remind me of anything
I like studying faces in parking lot
'Cause it doesn't remind me of anything
I like drivin' backwards in the fog
'Cause it doesn't remind me of anything

[Chorus 1]
The things that I've loved, things that I've lost
Things I've held sacred that I've dropped
I won't lie no more you can bet
I don't wanna learn what I'll need to forget

[Verse 2]
I like gypsy moths and radio talk
'Cause it doesn't remind me of anything
I like gospel music and canned applause
'Cause it doesn't remind me of anything
I like colorful clothing in the sun
'Cause it doesn't remind me of anything
I like hammering nails and speaking in tongues
'Cause it doesn't remind me of anything

[Chorus 2]
The things that I've loved, things that I've lost
Things I've held sacred that I've dropped
I won't lie no more you can bet
Don't wanna learn what I'll need...

[Bridge]
Bend and shape me I love the way you are
Slow and sweetly like never before
Calm and sleeping we won't stir up the past
So discreetly we won't look back

[Guitar Solo]

[Chorus 2]
The things that I've loved, things that I've lost
Things I've held sacred that I've dropped
I won't lie no more you can bet
I don't wanna learn what I'll need

[Outro]
I like throwing my voice and breaking guitars
'Cause it doesn't remind me of anything
I like playin' in the sand, what's mine is ours
If it doesn't remind me of anything",Audioslave,2005,"[88, 79, 69, 68, 69, 73, 79, 87, 84, 87, 95]",11
134,Naked,"[Verse 1]
Hey, you there
Can we take it to the next level, baby, do you dare?
Don't be scared
'Cause if you can say the words, I don't know why I should care

[Pre-Chorus]
'Cause here I am, I'm givin' all I can
But all you ever do is mess it up
Yeah, I'm right here, I'm tryin' to make it clear
That getting half of you just ain't enough

[Chorus]
I'm not gonna wait until you're done
Pretending you don't need anyone
I'm standing here naked (Naked, naked)
I'm standing here naked (Naked, naked)
I'm not gonna try 'til you decide
You're ready to swallow all your pride
I'm standing here naked (Naked, naked)
I'm standing here naked (Naked, naked)

[Verse 2]
Hey, get out
I've got nothin' left to give and you give me nothin' now
Read my mouth
If you ever want me back, then your walls need breakin' down

[Pre-Chorus]
'Cause here I am, I'm givin' all I can
But all you ever do is mess it up (All you ever do)
Yeah, I'm right here, I'm tryin' to make it clear
Getting half of you just ain't enough

[Chorus]
I'm not gonna wait until you're done
Pretending you don't need anyone
I'm standing here naked (Naked, naked)
I'm standing here naked (Naked, naked)
I'm not gonna try 'til you decide
You're ready to swallow all your pride
I'm standing here naked (Naked, naked)
I'm standing here naked (Naked, naked)

[Bridge]
Oh, I wanna give you everything
Wanna give you everything
Oh, I, I wanna give you everything
I wanna give you everything, oh

[Chorus]
I'm not gonna wait until you're gone
'Cause you pretend that you don't need anyone
Can't you see that I'm naked (Naked, naked)
Oh, see that I'm naked (Naked, naked)
I'm not gonna try 'til you decide
You're ready to swallow all your pride (Swallow your pride)
I'm standing here naked (I'm standing here naked, naked, naked)
I'm standing here naked (I'm standing, I'm standing here)

[Outro]
I'm standing
I'm standing here",James Arthur,2005,"[95, 86, 59, 54, 53, 53, 48, 48, 47, 51, 67, 63, 76, 89]",14
135,Stay With Me (Brass Bed),"Baby, the clock on the wall is lying
It's not really that late
It's too cold outside to be walking around the streets of this town
And wherever you think you have to be can wait

(Chorus)
Why don't you stay with me?
Share all your secrets tonight
We can make believe the morning sun never will rise
Come and lay your head on this big brass bed
And we'll be alright as long as you stay with me, yeah

Baby, there's just no use in hiding
The way that I'm feeling right now
With you standing there, baby I swear, I can't help but stare
Girl, you're wearing me out, wearing me out

(Chorus)
Baby, stay with me
Share all your secrets tonight
We can make believe the morning sun never will rise
Come and lay your head on this big brass bed
And we'll be alright as long as you stay with me

Baby, don't go
It looks like it's starting to rain
And it's so warm here in this apartment wrapped up in this blanket, so
Stay

(Chorus)
Stay with me
Share all your secrets tonight
We can make believe the morning sun never will rise
Come and lay your head on this big brass bed
And we'll be alright as long as you stay
I'll be alright, as long as you stay
With me, yeah

Stay with me",Josh Gracin,2005,"[96, 73, 60, 52, 49, 47, 49, 52, 57, 60, 66, 77, 86, 88, 94, 99]",16
136,This Is How A Heart Breaks,© Universal Music Publishing Group / Atlas Holdings Pub / Gadfly Songs / She Rights Music,Nicole Scherzinger,2005,"[98, 94, 89, 88, 74, 69, 68, 62, 56, 57, 52, 52, 54, 56, 58, 67, 67, 70, 95, 98]",20
137,All These Things That I've Done,"[Intro]
When there's nowhere else to run
Is there room for one more son? One more son
If you can hold on
If you can hold on, hold on

[Verse 1]
I wanna stand up, I wanna let go
You know, you know; no, you don't, you don't
I wanna shine on in the hearts of man
I want a meaning from the back of my broken hand
Another head aches, another heart breaks
I'm so much older than I can take
And my affection, well, it comes and goes
I need direction to perfection, no, no, no, no

[Chorus]
Help me out
Yeah, you know you got to help me out
Yeah, oh, don't you put me on the back burner
You know you got to help me out, yeah

[Verse 2]
And when there's nowhere else to run
Is there room for one more son?
These changes ain't changing me
The cold-hearted boy I used to be

[Chorus 1]
Yeah, you know you got to help me out
Yeah, oh, don't you put me on the back burner
You know you got to help me out, yeah
You're gonna bring yourself down
Yeah, you're gonna bring yourself down
Yeah, you're gonna bring yourself down

[Bridge]
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
Time, truth, and hearts

[Chorus 2]
Yeah, you know you got to help me out
Yeah, oh don't you put me on the back burner
You know you got to help me out
Yeah, you're gonna bring yourself down
Yeah, you're gonna bring yourself down
Yeah, oh, don't you put me on the back burner
You're gonna bring yourself down
Yeah, you're gonna bring yourself down

[Outro]
Over and in, last call for sin
While everyone's lost, the battle is won
With all these things that I've done
All these things that I've done
(Time, truth, and hearts)
If you can hold on
If you can hold on",The Killers,2005,"[99, 100, 94, 100, 87, 95, 95, 91, 86, 84, 74, 89, 87, 95]",14
138,A Real Fine Place To Start,"[Verse 1:]
I'm gonna do it darlin'
I could waste time tryin' to figure it out
But I'm jumpin' in anyhow
I've never been this far
Didn't know love could run so deep
Didn't know I'd lose this much sleep

[Chorus:]
Holdin' you close, chasin' that moon
Spendin' all night
Lovin' just who you are
Sparks flyin' in the dark
Shootin' out lights, runnin' down dreams
Figurin' out what love really means
Baby, givin' you my heart
Is a real fine place to start

[Verse 2:]
Somethin' is goin' on
I can't explain but sure can touch
It's callin' both of us
Stronger than any fear or doubt
It's changin' everything I see
It's changin' you, it's changin' me

[Chorus]

[Bridge:]
Right here, right now's the perfect spot, the perfect time
The perfect moment when your skin is next to mine

[Instrumental]

[Outro:]
Yeah, yeah
Holdin' you close, (Holdin' you close.)
Chasin' that moon. (Chasin' that moon.)
Spendin' all night
Lovin' just who you are
Sparks flyin' in the dark
Shootin' out lights, (Shootin' down lights.)
Runnin' down dreams, (Runnin' down dreams.)
Figurin' out just what love really means
Baby, givin' you my heart's a real fine place
Real fine place to start
Oh yeah
Oh, oh, oh",Sara Evans,2005,"[83, 74, 63, 63, 51, 47, 43, 40, 38, 44, 45, 50, 52, 51, 57, 62, 63, 71, 80, 99]",20
139,Badd,"[Spoken Intro: Alan Hansen and Trevor Brooking]
I think it's bad news for the English game
We're not creative enough, and we're not positive enough

[Refrain: Ian Broudie]
It's coming home, it's coming home, it's coming
Football's coming home (We'll go on getting bad results)
It's coming home, it's coming home, it's coming
Football's coming home
It's coming home, it's coming home, it's coming
Football's coming home
It's coming home, it's coming home, it's coming
Football's coming home

[Verse 1: Frank Skinner]
Everyone seems to know the score, they've seen it all before
They just know, they're so sure
That England's gonna throw it away, gonna blow it away
But I know they can play, 'cause I remember

[Chorus: All]
Three lions on a shirt
Jules Rimet still gleaming
Thirty years of hurt
Never stopped me dreaming

[Verse 2: David Baddiel]
So many jokes, so many sneers
But all those ""Oh, so nears"", wear you down through the years
But I still see that tackle by Moore and when Lineker scored
Bobby belting the ball, and Nobby dancing

[Chorus: All]
Three lions on a shirt
Jules Rimet still gleaming
Thirty years of hurt
Never stopped me dreaming

[Bridge]
England have done it, in the last minute of extra time!
What a save, Gordon Banks!
Good old England, England that couldn't play football!
England have got it in the bag!
I know that was then, but it could be again

[Refrain]
It's coming home, it's coming
Football's coming home
It's coming home, it's coming home, it's coming
Football's coming home
(England have done it)
It's coming home, it's coming home, it's coming
Football's coming home
It's coming home, it's coming home, it's coming
Football's coming home

[Chorus]
(It's coming home) Three lions on a shirt
(It's coming home, it's coming) Jules Rimet still gleaming
(Football's coming home
It's coming home) Thirty years of hurt
(It's coming home, it's coming) Never stopped me dreaming
(Football's coming home
It's coming home) Three lions on a shirt
(It's coming home, it's coming) Jules Rimet still gleaming
(Football's coming home
It's coming home) Thirty years of hurt
(It's coming home, it's coming) Never stopped me dreaming
(Football's coming home
It's coming home) Three lions on a shirt
(It's coming home, it's coming) Jules Rimet still gleaming
(Football's coming home
It's coming home) Thirty years of hurt
(It's coming home, it's coming) Never stopped me dreaming
(Football's coming home)","Baddiel, Skinner & The Lightning Seeds",2005,"[85, 68, 61, 64, 56, 44, 40, 29, 32, 35, 32, 37, 40, 45, 53, 57, 59, 72, 92]",19
140,Somebody's Hero,"She's never pulled anybody from a burning building
She's never rocked Central Park
To a half a million fans screaming out her name
She's never hit a shot to win the game

She's never left her footprints on the moon
She's never made a solo hot air balloon
Ride around the world
No, she's just your everyday average girl
(But)

She's somebody's hero
A hero to her baby with a skinned-up knee
A little kiss is all she needs

The keeper of the Cheerios
The voice that brings Snow White to life
Bedtime stories every night
And that smile lets her know
She's somebody's hero

She didn't get a check
Every week like a nine-to-fiver
But she's been a waiter and a cook and a taxi driver
For twenty years there at home
Until the day her girl was grown
Giving all her love to her was her life's ambition

But now her baby's moving on
And she'll soon be missing her
But not today
Those are tears of joy runnin' down her face

She's somebody's hero
A hero to her daughter in her wedding dress
She gave her wings to leave the nest

It hurts to let her baby go down the aisle
She walks right by
Looks back into her mother's eyes
And that smile lets her know
She's somebody's hero

Thirty years have flown right past
Her daughter's staring at
All the photographs of her mother
And she wishes she could be like that
Oh but she already is

She's somebody's hero
A hero to her mother in a rockin' chair
She runs a brush through her silver hair
The envy of the nursing home

She drops by every afternoon
Feeds her mama with a spoon
And that smile lets her know
Her mother's smile lets her know
She's somebody's hero",Jamie O’Neal,2005,"[89, 78, 60, 59, 54, 51, 53, 59, 61, 72, 78, 82, 85, 92, 90, 90, 99]",17
141,Stars,"[Sebastian's Verse: Ryan Gosling & Emma Stone]
City of stars
Are you shining just for me?
City of stars
There's so much that I can't see
Who knows?
I felt it from the first embrace I shared with you
That now our dreams
They've finally come true

[Mia's Verse: Emma Stone & Ryan Gosling]
City of stars
Just one thing everybody wants
There in the bars
And through the smokescreen of the crowded restaurants
It's love
Yes, all we're looking for is love from someone else
A rush
A glance
A touch
A dance

[Duet: Ryan Gosling & Emma Stone]
A look in somebody's eyes
To light up the skies
To open the world and send it reeling
A voice that says, ""I'll be here""
And ""you'll be alright""

I don't care if I know
Just where I will go
'Cause all that I need is this crazy feeling
A rat-tat-tat on my heart

[Outro: Ryan Gosling & Emma Stone]
Think I want it to stay
City of stars
Are you shining just for me?
City of stars
You never shined so brightly",Ryan Gosling,2005,"[99, 92, 85, 68, 69]",5
142,Holiday,"[Intro]
Say hey!

[Verse 1]
Hear the sound of the falling rain
Coming down like an Armageddon flame (Hey!)
The shame, the ones who died without a name
Hear the dogs howling out of key
To a hymn called ""Faith and Misery"" (Hey!)
And bleed, the company lost the war today

[Chorus]
I beg to dream and differ from the hollow lies
This is the dawning of the rest of our lives
On holiday

[Verse 2]
Hear the drum pounding out of time
Another protester has crossed the line (Hey!)
To find the money's on the other side
Can I get another Amen? (Amen!)
There's a flag wrapped around a score of men (Hey!)
A gag, a plastic bag on a monument

[Chorus]
I beg to dream and differ from the hollow lies
This is the dawning of the rest of our lives
On holiday

[Bridge]
""The representative from California has the floor""
Sieg Heil to the president Gasman
Bombs away is your punishment
Pulverize the Eiffel towers
Who criticize your government
Bang bang goes the broken glass
And kill all the fags that don't agree
Trials by fire, setting fire
Is not a way that's meant for me
Just ‘cause, just ‘cause
Because we're outlaws, yeah!

[Chorus]
I beg to dream and differ from the hollow lies
This is the dawning of the rest of our lives
I beg to dream and differ from the hollow lies
This is the dawning of the rest of our lives
This is our lives on holiday",Green Day,2005,"[48, 44, 42, 38, 35, 30, 30, 27, 28, 28, 25, 22, 20, 21, 25, 27, 26, 27, 31, 31, 25, 23, 27, 32, 31, 29, 31, 19, 45, 86, 94, 98]",32
143,These Words,"[Intro]
My heart
These words are my own

[Verse 1]
Threw some chords together
The combination D-E-F
It's who I am, it's what I do
And I was gonna lay it down for you
I try to focus my attention
But I feel so A-D-D
I need some help, some inspiration (But it's not coming easily)

[Pre-Chorus]
Tryna find the magic
Tryna write a classic
Don't you know, don't you know, don't you know?
Wastebin full of paper
Clever rhymes, see ya later

[Chorus]
These words are my own
From my heart flow
I love you, I love you, I love you, I love you
There's no other way
To better say
I love you, I love you, I love you

[Verse 2]
Read some Byron, Shelley, and Keats
Recited it over a hip-hop beat
I'm having trouble saying what I mean
With dead poets and drum machines
You know I had some studio time booked
But I couldn't find the killa hook
Now you've gone and raised the bar right up
Nothing I write is ever good enough

[Chorus]
These words are my own
From my heart flow (From my heart flow)
I love you, I love you, I love you, I love you
There's no other way (There's no other way)
To better say
I love you, I love you, I love you
These words are my own
From my heart flow
I love you, I love you, I love you, I love you
There's no other way (There's no other way)
To better say
I love you, I love you, I love you

[Bridge]
I'm gettin' off my stage
The curtains pull away
No hyperbole to hide behind
My naked soul exposé
Whoa, oh
Whoa

[Pre-Chorus]
Tryna find the magic
Tryna write a classic
Wastebin full of paper
Clever rhymes, see you later

[Chorus]
These words are my own (These words are my own)
From my heart flow (Don't you know?)
I love you, I love you, I love you, I love you
There's no other way
To better say
I love you, I love you, I love you
These words are my own
From my heart flow (They are from my heart, yeah)
I love you, I love you, I love you, I love you
There's no other way
To better say
I love you, I love you, I love you

[Outro]
These words are my own
They're from my heart (My heart)
I love you, I love you
That's all I got to say
Can't think of a better way
And that's all I've got to say
I love you, is that okay?",Natasha Bedingfield,2005,"[71, 62, 62, 55, 43, 39, 27, 22, 23, 24, 23, 18, 17, 23, 30, 48, 59, 60, 77, 100]",20
144,Precious,"[Verse 1]
Precious and fragile things
Need special handling
My God what have we done to you
We always tried to share
The tenderest of care
Now look what we have put you through

[Chorus]
Things get damaged
Things get broken
I thought we'd manage
But words left unspoken
Left us so brittle
There was so little left to give

[Verse 2]
Angels with silver wings
Shouldn't know suffering
I wish I could take the pain for you
If God has a master plan
That only He understands
I hope it's your eyes He's seeing through

[Chorus]
Things get damaged
Things get broken
I thought we'd manage
But words left unspoken
Left us so brittle
There was so little left to give

[Instrumental]

[Bridge]
I pray you learn to trust
Have faith in both of us
And keep room in your hearts for two

[Chorus]
Things get damaged
Things get broken
I thought we'd manage
But words left unspoken
Left us so brittle
There was so little left to give

[Outro]",Depeche Mode,2005,"[80, 71, 99]",3
145,If You Were Mine,"[Intro: Ocean Park Standoff & (Lil Yachty)]
If you were mine (Ooh)
If you were mine (Ooh)

[Verse 1: Ocean Park Standoff]
Left to right, at the lights, we're speeding down the road
Leave it all, all behind, everything you think you know
You been hurt but I won't, won't fix you, you're not broke
What you are is beautiful to me

[Pre-Chorus: Ocean Park Standoff]
You could go left, but know I'm right
You gotta make, make up your mind

[Chorus: Ocean Park Standoff & (Lil Yachty)]
We could go anywhere, but if we take it there
Bet I can make you go oh, oh, oh, oh
You on the other side, I-I can change your mind
Bet I can make you go oh, oh, oh, oh
If you were mine (Ooh)
If you were mine (Ooh)
You on the other side, I-I can change your mind
Bet I can make you go oh, oh, oh, oh

[Verse 2: Ocean Park Standoff]
Flashing light in your eyes, like fire as it grows
I can fly, no, but I, I never can let go
You been hurt, so have I, yeah, we got scars to show
But I swear, it's worth it, wait and see

[Pre-Chorus: Ocean Park Standoff]
You could go left, but know I'm right
You gotta make, make up your mind

[Chorus: Ocean Park Standoff & (Lil Yachty)]
We could go anywhere, but if we take it there
Bet I can make you go oh, oh, oh, oh
You on the other side, I-I can change your mind
Bet I can make you go oh, oh, oh, oh
If you were mine (Ooh)
If you were mine (Ooh)
You on the other side, I-I can change your mind
Bet I can make you go oh, oh, oh, oh

[Verse 3: Lil Yachty]
Let me exercise your mind
Forget about the time, just for a minute (Just for a minute)
Let me take you to a different life
So you can fantasize, just what I'm thinking (Just what I'm thinking)
We can go anywhere, hit the beach up in February
Baby, Lil Boat's a millionaire, no briefcase questionnaire
Have you looking so pretty when we riding through the city
I'm the man with the power, now I'm feeling like 50 (Lil Boat)

[Chorus: Ocean Park Standoff & (Lil Yachty)]
We could go anywhere, but if we take it there
Bet I can make you go oh, oh, oh, oh
You on the other side, I-I can change your mind
Bet I can make you go oh, oh, oh, oh
If you were mine (Ooh)
If you were mine (Ooh)
You on the other side, I-I can change your mind
Bet I can make you go oh, oh, oh, oh
If you were mine (Ooh)
Bet I can make you go oh, oh, oh, oh
If you were mine (Ooh)
Bet I can make you go oh, oh, oh, oh",Ocean Park Standoff,2005,"[90, 96, 79, 78, 84, 86, 87, 89]",8
146,Fix You,"[Verse 1: Chris Martin]
When you try your best, but you don't succeed
When you get what you want, but not what you need
When you feel so tired, but you can't sleep
Stuck in reverse
And the tears come streaming down your face
When you lose something you can't replace
When you love someone, but it goes to waste
Could it be worse?

[Chorus: Chris & Will, Chris]
Lights will guide you home
And ignite your bones
And I will try to fix you

[Verse 2: Chris Martin]
And high up above or down below
When you're too in love to let it go
But if you never try, you'll never know
Just what you're worth

[Chorus: Chris & Will, Chris]
Lights will guide you home
And ignite your bones
And I will try to fix you

[Instrumental]

[Bridge: Chris, Jonny, Guy, Will]
Tears stream down your face
When you lose something you cannot replace
Tears stream down your face
And I

[Breakdown: Chris, Jonny, Guy, Will]
Tears stream down your face
I promise you I will learn from my mistakes
Tears stream down your face
And I

[Outro: Chris Martin]
Lights will guide you home
And ignite your bones
And I will try to fix you",Coldplay,2005,"[96, 88, 84, 75, 59, 77]",6
147,Shine On,"[Hook: Joanna Newsom]
We should shine a light on, a light on
And the book I write on, write on, it was right on
We should shine a light on, a light on
And the book I write on, write on, it was right on
We should shine a light on, a light on
And the book I write on, write on, it was right on
We should shine a light on, a light on
And the book I write on, write on, it was right on

[Verse]
Uh, now, they lost it I found it, we leave 'em astounded
Asking me how you so fly, yet you still so grounded?
I replied, I died inside, resurrected a beast
Leave 'em deceased, music's in my genes like a crease
Got it, capisce? Hungry as hell trying to eat now
Success is the only thing that can complete us
Grinding to free us, the beat knocking like a fetus
Close your eyes, open up your ears so you can see this (Logic)
Now I've accepted I'm not from the hood
Cause sellin' crack and bustin' gats don't make my raps good
See this is me, L.O.G.I.C. reppin' MD to the fullest
Push us to the limit but never pull us, now
I can't wait 'til I see my name in neon
That fly shit I be on flowin' for eons
Every day I take chances, Celine Dion
Said every day I take chances, Celine Dion, let's get it
I'm a diamond in the rough, but I shine like disco
Surrounded by greasy people like I doused them in Crisco
I haven't shined yet, so tell me where does the rest go?
Up a million percent until they finally hear this though
Bumping up in they city like, ""oh my God, this go""
My business getting better every year like fiscal
Fuck a pad and a pen, a mic my only utensil
I'm a original see but they trace like stencil
A stain in the game, but you fade like pencil
Biting off of my rhymes, that ain't even an insult
'Cause you couldn't produce, and in the end that shit's your fault
It takes 3 millions years for a diamond to shine
I did it in 21, see I'm ahead of my time
'Cause when I flow the crowd never roll 'cause I rock
On the road to success, haters in my blind spot
'Cause I got no time to bullshit

[Hook: Joanna Newsom]
We should shine a light on, a light on
And the book I write on, write on, it was right on",Logic,2005,"[98, 86, 92, 99, 94]",5
148,I Don't Care,"[Verse 1: Ed Sheeran]
I'm at a party I don't wanna be at
And I don't ever wear a suit and tie, yeah
Wonderin' if I could sneak out the back
Nobody's even lookin' me in my eyes
Then you take my hand
Finish my drink, say, ""Shall we dance?"" (Hell, yeah)
You know I love ya, did I ever tell ya?
You make it better like that

[Pre-Chorus: Ed Sheeran]
Don't think I fit in at this party
Everyone's got so much to say (Yeah)
I always feel like I'm nobody, mmm
Who wants to fit in anyway?

[Chorus: Ed Sheeran]
'Cause I don't care when I'm with my baby, yeah
All the bad things disappear
And you're making me feel like maybe I am somebody
I can deal with the bad nights
When I'm with my baby, yeah
Ooh, ooh, ooh, ooh, ooh, ooh
'Cause I don't care as long as you just hold me near
You can take me anywhere
And you're making me feel like I'm loved by somebody
I can deal with the bad nights
When I'm with my baby, yeah
Ooh, ooh, ooh, ooh, ooh, ooh

[Verse 2: Justin Bieber]
We at a party we don't wanna be at
Tryna talk, but we can't hear ourselves
Read your lips, I'd rather kiss 'em right back
With all these people all around
I'm crippled with anxiety
But I'm told it's where I'm s'posed to be
You know what? It's kinda crazy 'cause I really don't mind
When you make it better like that

[Pre-Chorus: Justin Bieber]
Don't think we fit in at this party
Everyone's got so much to say, oh yeah, yeah
When we walked in, I said I'm sorry, mmm
But now I think that we should stay

[Chorus: Ed Sheeran & Justin Bieber]
'Cause I don't care when I'm with my baby, yeah
All the bad things disappear
Yeah, you're making me feel like maybe I am somebody
I can deal with the bad nights when I'm with my baby, yeah
Ooh, ooh, ooh, ooh, ooh, ooh (Oh yeah, yeah, yeah)
'Cause I don't care as long as you just hold me near
You can take me anywhere
And you're making me feel like I'm loved by somebody
I can deal with the bad nights when I'm with my baby, yeah
Ooh, ooh, ooh, ooh, ooh, ooh (No)

[Bridge: Justin Bieber & Ed Sheeran]
I don't like nobody but you, it's like you're the only one here
I don't like nobody but you, baby, I don't care
I don't like nobody but you, I hate everyone here
I don't like nobody but you, baby, yeah

[Chorus: Ed Sheeran & Justin Bieber]
'Cause I don't care (Don't care)
When I'm with my baby, yeah (Oh yeah)
All the bad things disappear (Disappear)
And you're making me feel like maybe I am somebody (Maybe I'm somebody)
I can deal with the bad nights (With the bad nights)
When I'm with my baby, yeah
Ooh, ooh, ooh, ooh, ooh, ooh (Oh yeah, yeah, yeah)
'Cause I don't care as long as you just hold me near (Me near)
You can take me anywhere (Anywhere, anywhere)
And you're making me feel like I'm loved by somebody
(I'm loved by somebody, yeah, yeah, yeah)
I can deal with the bad nights
When I'm with my baby, yeah
Ooh, ooh, ooh, ooh, ooh, ooh",Ed Sheeran & Justin Bieber,2005,"[99, 65, 65, 88, 98]",5
149,I'm A King,"[Verse One: T.I.]
Now, e'rybody wanna be the king of the South
When, they ain't runnin a damn thing but they mouth
No doubt, it's all good, y'all just statin y'all opinion
But in the South and in the hood it's understood without sayin
It's a given, and ain't because of what I'm doin for a livin
It's, mo' because of what I do and how I'm livin
Not to mention when I'm rappin I'm just hurtin niggas feelings
(Niggas feelings) And still chillin on Simpson in Center Hillin'
Made provisions for the clique to continue keepin it pimpin
Whether crack was in the house or record sales was through the ceiling
So say what you want, and do what you please
But for fun, I shoot 22's from your shoes to your knees
I run a record label and a crew of G's
So, niggas'll come and look for you if ya sneeze
Or even breathe the wrong way, you better do what the song say
And be easy, or else it'll be a long day

[Hook: T.I.]
I'm a king - bank rolls in the pockets of my jeans
I'm a king - you pussy niggas couldn't see me in your dreams
I'm a king - top topic of all of your magazines
I'm a king - head of the body, leader of the team
I'm a king - remember I can get your block knocked off
I'm a king - a Bentley coupe with the top chopped off
I'm a king - I'm connectin nationwide but in the South
I'm a king - just respect it and keep my name out'cha mouth

[Verse Two: Lil Scrappy]
I'm the prince shorty don't get it twisted
Been callin shots since before my flows existed
And still find birds in my momma kitchen
You might see me burnin purple in the subdivision
I got soldiers on deck, babyface pimpin
Whatchu' know 'bout dat, I get a bad Brenda
With that vert' top back, my jeans feelin tight
Cause my pockets stay fat, playa better know that
My neck got so much shit, danglin
Big dick, big chain, we just keep on hangin
Got a Hollywood ho, and a broad that be sangin
They be hatin cause I'm famous {?} what I was thankin
And this for every don nigga thankin he passed me
Y'all just thank that you gone and the shit'll be nasty
I'mma stay ballin, ballin off my old school classic
Lil Scrap got big bank, now see if you can match it

[Hook]

[Verse Three: P$C]
Shorty I'm down with the kings, so call me the greatest
Number one hustler, I keep the street blazin
If the grapes don't sell, I dry 'em up and sell raisins
While y'all cherry pickin hustlers out here slavin
That king shit nigga runs deep in my veins
Pump through my heart, live in my bone marrow mayne
That's pimpin! My gas is premium like octane
Cain't tell me nuttin 'bout stackin these Benja-maynes
I'm the king of the Dirty, see me seated in the throne
Overruled other dudes like Caesar did in Rome
With a prince that's so demandin and an aura so strong
The South ain't been represented like this in so long
I'm an emperor, you best be glad I'm workin on my temper
Otherwise I'd cock a pistol, send some missiles to your temple
Disrespect us I'mma blick 'em 'til I get you plain and simple
Brass knuckles to your dentals blast suckers in they dimples

[Hook]

[T.I.] I'm a king",PSC,2005,"[100, 79, 72, 67, 73, 78, 82, 82, 96, 97, 91]",11
