,title,lyrics,artists,date,rank,cnt
10,Devil With A Blue Dress On & Good Golly Miss Molly,"Devil with the blue dress, blue dress, blue dress
Devil with the blue dress on
Devil with the blue dress, blue dress, blue dress
Devil with the blue dress on

Fee, fee, fi, fi, fo-fo, fum
Look at Molly now, here she comes
Wearin' her wig hat and shades to match
She's got high-heel shoes and an alligator hat

Wearin' her pearls and her diamond rings
She's got bracelets on her fingers now and everything
Devil with the blue dress, blue dress on
She's the Devil with the blue dress on, oh, everybody sing

Devil with the blue dress, blue dress on
Devil with the blue dress on

Wearin' her perfume, Chanel No. 5
Got to be the finest girl alive
She walks real cool, catches everybody's eye
She's got such good lovin' that they can't say goodbye

Not too skinny, she's not too fat
She's a real humdinger and I like it like that
Devil with the blue dress, blue dress on
She's the Devil with the blue dress on, hey, sing

Devil with the blue dress, blue dress, blue dress
The Devil with the blue dress on

Good golly Miss Molly
(Good golly, Miss Molly)
You sure like to ball
(Good golly, Miss Molly)

Good golly, Miss Molly
(Good golly, Miss Molly)
You sure like to ball
(Good golly, Miss Molly)

While you're rockin' and rollin'
(Good golly, Miss Molly)
Can't you hear your mama call
(Good golly, Miss Molly)

From the early, early mornin' 'til the early, early nights
See Miss Molly rockin' at the House of Blue Lights

Good golly, Miss Molly
(Good golly, Miss Molly)
You sure like to ball
(Good golly, Miss Molly)

While you're rockin' and rollin'
(Good golly, Miss Molly)
Can't you hear your mama call
(Good golly, Miss Molly)

Fee, fee, fi, fi, fo-fo, fum
I said, ""Look at once again now, here she comes
Wearin' her wig hat and shades to match
She's got high-heel sneakers and an alligator hat

Wearin' her pearls and her diamond rings
She's got bracelets on her fingers now and everything""
Devil with the blue dress, blue dress on
She's the Devil with the blue dress on

Devil with the blue dress, blue dress, blue dress
Devil with the blue dress on
Devil with the blue dress, blue dress, blue dress
Devil with the blue dress on",Mitch Ryder & The Detroit Wheels,1966,"[11, 5, 4, 4, 4, 4, 6, 9, 18, 27, 34, 59, 79]",13
11,Single Girl,"[Verse 1]
Single girl
I know you're out there on a run
Out on a town baby havin' fun
But don't you want someone
Single girl
How long you wanna be all alone
Don't it get lonely baby on your own
Like a rolling stone, well I

[Chorus]
I think that I could be the guy
Just what you're missin' baby in your life
By your side
When the nights get cold
And I could be there for you to hold
Oh baby ain't it gettin' old?
Livin' in this lonely world
When you don't have to be single girl

[Verse 2]
Single girl
Aw you so pretty baby don't you know
You can have anybody that you want
So what you waitin' on
Tell me girl
That smile on your face is it for me
Cause somethin' tells me that you're startin' to see
How it could be
When I

[Chorus]
I think that I could be the guy
Just what you're missin' baby in your life
By your side
When the nights get cold
And I could be there for you to hold
Oh baby ain't it gettin' old?
Livin' in this lonely world
When you don't have to be single girl

[Bridge]
Oh single girl
Don't wanna rush you girl
But I promise you can trust me girl
When I tell you, when I tell you
That I

[Chorus]
I think that I could be the guy
Just what you're missin' baby in your life
By your side
When the nights get cold
And I could be there for you to hold
Oh baby ain't it gettin' old?
Livin' in this lonely world
When you don't have to be single girl

[Outro]
Oh no, you don't have to be single girl",Thomas Rhett,1966,"[12, 17, 23, 31, 53, 69, 96]",7
12,Good Vibrations,"[Intro: Marky Mark]
Yeah
Can you feel it baby
I can too

Come on swing it
Come on swing it
Come on swing it
Come on swing it
1 - 2 - 3 - now we come to the pay off

[Hook: Loleatta Holloway]
It's such a good vibration
It's such a sweet sensation

[Verse 1: Marky Mark]
Yo it's about that time
To bring forth the rhythm and the rhyme
I'm a get mine so get yours
I wanna see sweat comin' out your pores
On the house tip is how I'm swinging this
Strictly hip hop boy I ain't singing this
Bringing this to the entire nation
Black, white, red, brown
Feel the vibration

Come on come on
Feel it feel it
Feel the vibration

[Hook: Loleatta Holloway]
It's such a good vibration
It's such a sweet sensation

[Verse 2: Marky Mark]
Vibrations good like Sunkist
Many wanna know who done this
Marky Mark and I'm here to move you
Rhymes will groove you
And I'm here to prove to you
That we can party on the positive side
And pump positive vibes
So come along for the ride
Making you feel the rhythm is my occupation
So feel the vibration
Come on come on
Feel it feel it
Feel the vibration

[Hook: Loleatta Holloway]
It's such a good vibration
It's such a sweet sensation


Donnie D break it down


Donnie D's on the back up
Drug free so put the crack up
No need for speed
I'm anti d-r-u-g-g-i-e my
Body is healthy
And rhymes makes me wealthy
And the funky bunch helps me
To bring you a show with no intoxication
Come on feel the vibration

Yeah
Can you feel it baby
I can too

[Hook: Loleatta Holloway]
It's such a good vibration
It's such a sweet sensation

Now the time has come for you to get up
The rest had you fed up but yo I won't let up
On the rhythm and rhyme thats designed to
Make your behind move to what I'm inclined to
Pure hip hop no sell out
If you ain't in it to win it
Then get the hell out
I command you to dance
I wanna see motivation
Come on now feel the vibration

It's such a good vibration
Come on come on come on
Its such a sweet sensation
Feel it feel it

[Hook: Loleatta Holloway]
It's such a good vibration
It's such a sweet sensation",Marky Mark and the Funky Bunch,1966,"[13, 8, 3, 1, 2, 2, 2, 4, 17, 38, 81]",11
13,You Keep Me Hangin' On,"(Keep me hangin' on)

Set me free why don't cha, babe?
Get out my life why don't cha, babe?
'Cause you don't really love me
You just keep me hangin' on

Set me free why don't cha, babe?
Get out my life why don't cha, babe? (wooh)
'Cause you don't really need me
But you keep me hangin' on

Why do you keep a-comin' around?
Playing with my heart
Why don't cha get out of my life
And let me make a brand new start?
Let me get over you
The way you've gotten over me, yeah

Set me free why don't cha, babe?
Get out my life why don't cha, babe? (wooh)
'Cause you don't really love me
You just keep me hangin' on
Now you don't really need me
You just keep me hangin' on

You say although we broke up
You still just wanna be friends
But how can we still be friends
When seeing you only breaks my heart again?
And there ain't nothing I can do about it

Whoa whoa whoa
Whoa whoa whoa whoa
Whoa whoa whoa whoa
Whoa whoa whoa, yeah

Get out, get out of my life
And let me sleep at night
'Cause you don't really love me
You just keep me hangin' on

You say you still care for me
But your heart and soul needs to be free
And now that you've got your freedom
You wanna still hold on to me
You don't want me for yourself
So let me find somebody else

Set me free why don't cha, babe?
Get out my life why don't cha, babe? (wooh)
'Cause you don't really love me
You just keep me hangin' on

Why don't cha be a man about it
And set me free? (wooh)
Now you don't care a thing about me
You're just using me, hey, abusing me

Get out, get out of my life
And let me sleep at night (wooh)
'Cause you don't really love me
You just keep me hangin' on (wooh)",Kim Wilde,1966,"[14, 11, 5, 5, 3, 1, 1, 7, 27, 68]",10
14,Standing In The Shadows Of Love,"[Chorus]
Standin' in the shadow of love
I'm gettin' ready for the heartaches to come
Can't you see me standing in the shadow of love
I'm gettin' ready for the heartaches to come

[Verse 1]
I wanna run but there's nowhere to go
'Cause heartaches will follow me I know
Without your love, the love I need
It's the beginning of the end for me
'Cause you've taken away all my reasons for livin'
When you pushed aside all the love I'd been giving
Now wait a minute

[Bridge 1]
Didn't I teach you right now baby, didn't I?
Didn't I do the best I could now, didn't I?
So don't you leave me

[Chorus]
Standin' in the shadow of love
I'm gettin' ready for the heartaches to come
Don't you see me standing in the shadow of love?
Just tryin' my best to get ready for the heartaches to come

[Verse 2]
All alone I'll desperately be
With misery my only company
Come today, in fact come tomorrow
But it's for sure I ain't got nothin' but sorrow
Don't your conscience caller bother you
How can you watch me cry after all I've done for you?
Now hold on a minute

[Bridge 2]
Gave you all the love I had now, didn't I?
When you needed me I was always there, now wasn't I?

[Chorus]
(Standing in the shadows of love
Gettin' ready for the heartaches to come)
I've tried not to cry out loud
No cryin', you ain't gonna help me now
What did I do to cause all this grief?
Now what'd I say to make you want to leave
Now wait a minute

[Bridge]
I gave my heart and soul to you now, didn't I?
And didn't I always treat you good now, didn't I?

[Chorus to fade]
I'm standing in the shadows of love
I'm gettin' ready for the heartaches to come
Don't you see me standing in the shadows of love
Tryin' my best to get ready for the heartaches to come",The Four Tops,1966,"[15, 38, 62]",3
15,Talk Talk,"[Verse 1]
Touch of your skin blurring my vision
Seeing the same film again
Closer you pull me under the table
Sign of how this might end

[Pre-Chorus]
But if you don't want to hold me
Maybe I could change your mind
Cause I'm waiting
Hesitating
And there's other ways to leave you
But I've only asked for you
As you move your body next to me
There's so much more to lose

[Chorus]
Honey, you talk, talk
All you wanna do is talk, talk
All I wanted was, all I wanted was
All I wanted was your reconcile
All I wanted was you

[Verse 2]
Lean in to kiss you, push me away
Carving my name on your wall
Words are like weapons that cut through the truth
I won't remember anything at all

[Pre-Chorus]
But if you don't want to hold me
Maybe I could change your mind
Cause I'm waiting
Hesitating
And there's other ways to leave you
But I've only asked for you
As you move your body next to me
There's so much more to lose

[Pre-Chorus]
But if you don't want to hold me
Maybe I could change your mind
Cause I'm waiting
Hesitating
And there's other ways to leave you
But I've only asked for you
As you move your body next to me
There's so much more to lose

[Chorus]
Honey, you talk, talk
All you wanna do is talk, talk
All I wanted was, all I wanted was
All I wanted was your reconcile
Talk, talk
All you wanna do is talk, talk
All I wanted was, all I wanted was
All I wanted was your reconcile
(Oooooh oooooh oooooh oooooh)
(Oooooh oooooh oooooh oooooh)
(Oooooh oooooh oooooh oooooh)
(Oooooh oooooh oooooh oooooh)
All I wanted was
As you move your body next to me
As you move
As you move your body next to me
As you move
As you move your body next to me
As you move
As you move your body next to me
As you move (move, move, move)
As you move

[Chorus]
Honey, you talk, talk
All you wanna do is talk, talk
All I wanted was
All I wanted was
As you move
As you move
As you move",George Maple,1966,"[16, 21, 24, 37, 47, 58, 81, 96]",8
16,Coming Home Soldier,"I'm coming home I'm coming
I'm coming home I'm coming home

Home, I'm coming home
Coming home from across the sea
Home, I'm coming home
No more marching and fighting for me

I am soldier
A coming home soldier
No purple heart
Do I wear on my chest
I'm just a soldier
A coming home soldier
I know that I
I've done my best

I'm coming home I'm coming
I'm coming home I'm coming home

The girl I left behind
Has been waiting patently
She said, she didn't mind
Cause helpin keep our land free

I am soldier
A coming home soldier
No purple heart
Do I wear on my chest
I'm just a soldier
A coming home soldier
I know that I
I've done my best

I'm coming home I'm coming
I'm coming home I'm coming home",Bobby Vinton,1966,"[17, 20, 32, 42, 55, 73, 84]",7
17,Cry,"[Intro]
Right now, I'm in a state of mind
I wanna be in like all the time
Ain't got no tears left to cry
So I'm pickin' it up, pickin' it up
I'm lovin', I'm livin', I'm pickin' it up
I'm pickin' it up, pickin' it up
I'm lovin', I'm livin', I'm pickin' it up (Oh, yeah)

[Refrain]
I'm pickin' it up (Yeah), pickin' it up (Yeah)
Lovin', I'm livin', so we turnin' up
Yeah, we turnin' it up

[Verse 1]
Ain't got no tears in my body
I ran out, but boy, I like it, I like it, I like it
Don't matter how, what, where, who tries it
We out here vibin', we vibin', we vibin'

[Pre-Chorus]
Comin' out, even when it's rainin' down
Can't stop now, can't stop so shut your mouth
Shut your mouth, and if you don't know
Then now you know it, babe
Know it, babe, yeah

[Chorus]
Right now, I'm in a state of mind
I wanna be in like all the time
Ain't got no tears left to cry
So I'm pickin' it up, pickin' it up (Oh yeah)
I'm lovin', I'm livin', I'm pickin' it up
Oh, I just want you to come with me
We're on another mentality
Ain't got no tears left to cry (To cry)
So I'm pickin' it up, pickin' it up (Oh yeah)
I'm lovin', I'm livin', I'm pickin' it up

[Refrain]
Pickin' it up (Yeah), pickin' it up (Yeah)
Lovin', I'm livin', so we turnin' up (We turnin' it up)
Yeah, we turnin' it up

[Verse 2]
They point out the colors in you, I see 'em too
And, boy, I like 'em, I like 'em, I like 'em
We're way too fly to partake in all this hate
We out here vibin', we vibin', we vibin'

[Pre-Chorus]
Comin' out, even when it's rainin' down
Can't stop now, can't stop, so shut your mouth
Shut your mouth, and if you don't know
Then now you know it, babe
Know it, babe, yeah

[Chorus]
Right now, I'm in a state of mind
I wanna be in like all the time
Ain't got no tears left to cry
So I'm pickin' it up, pickin' it up (Oh yeah)
I'm lovin', I'm livin', I'm pickin' it up
Oh, I just want you to come with me
We're on another mentality
Ain't got no tears left to cry (To cry)
So I'm pickin' it up, pickin' it up (Oh yeah)
I'm lovin', I'm livin', I'm pickin' it up

[Bridge]
Comin' out, even when it's rainin' down
Can't stop now (Hmm, oh)
Shut your mouth
Ain't got no tears left to cry
Oh-yeah, oh, yeah

[Chorus]
Oh, I just want you to come with me (With me)
We're on another mentality
Ain't got no tears left to cry (Cry)
So I'm pickin' it up, pickin' it up (Oh, yeah)
I'm lovin', I'm livin', I'm pickin' it up

[Refrain]
Pickin' it up, pickin' it up
Lovin', I'm livin', so we turnin' up
Yeah, we turnin' it up",Ariana Grande,1966,"[18, 18, 26, 35, 57, 100]",6
18,Words Of Love,"[Verse 1]
Hold me close and tell me how you feel
Tell me love is real

[Verse 2]
Words of love you whisper soft and true
Darling I love you

[Instrumental Verses]

[Verse 3]
Let me hear you say the words I long to hear
Darling when you're near

[Verse 2]
Words of love you whisper soft and true
Darling I love you",The Beatles,1966,"[19, 24, 36, 46, 81]",5
19,Born Free,"[Verse 1]
Fast, on a rough road riding
High, through the mountains climbing
Twisting, turning further from my home
Young, like a new moon rising
Fierce, through the rain and lightning
Wandering out into this great unknown
And I don't want no one to cry
But, tell them if I don't survive

[Chorus]
I was born free!
I was born free!
I was born free, born free

[Verse 2]
Free, like a river raging
Strong as the wind I’m facing
Chasing dreams and racing father time
Deep like the grandest canyon
Wild like an untamed stallion
If you can’t see my heart you must be blind
You can knock me down and watch me bleed
But you can’t keep no chains on me

[Chorus]
I was born free!
I was born free!
I was born free, born free

[Verse 3]
And I'm not good at long goodbyes
But look down deep into my eyes
I was born free
Calm, facing danger
Lost, like an unknown stranger
Grateful for my time with no regrets
Close to my destination
Tired, frail and aching
Waiting patiently for the sun to set
And when it's done, believe that I
Will yell it from that mountain high

[Chorus]
I was born free!
I was born free!
I was born free, born free

[Outro]
I will bow to the shining sea
And celebrate God's grace on thee",Kid Rock,1966,"[20, 12, 7, 8, 8, 10, 12, 17, 19, 24, 25, 31, 41, 47, 54, 68, 73, 86, 99]",19
20,Whispers (Gettin' Louder),"Calling your name, Peaches
Calling your name, Peaches
In my lonely, lonely room, there's nothing left but the past
I think of how, my love, you speak
And why it didn't last, I think of how sweet all the love was
All the good times we had
I want you to come home, cause I feel so all alone
And I feel so sad
Calling out your name, Peaches
The whispers gettin' louder
Calling your name, Peaches
Don't you hear, Peaches
Don't you hear it, little baby?
Every time I think about you
I can hear you calling my name
And every time I'm all alone
The whispers be come back again
Don't you hear it, Peaches?
Don't you hear it, little baby?
The whispers gettin' louder
Whispers gettin' louder
Calling your name
Hear it baby
Calling to you Peaches
Fades... Louder, baby...",The Isley Brothers,1966,"[21, 13, 11, 11, 16, 26, 39, 55, 78, 87, 90]",11
21,I Need Somebody,"[Verse 1]
Well I am your crazy driver
Honey I'm sure to steer you wrong
I am dying in a story
I'm only living to sing this song
(just the same, baby...)

[Chorus]
I need somebody, baby
I need somebody, too
I need somebody, baby
Just like you, just like you, just like you

[Verse 2]
Well I'm losing all my feelings
And I'm running out of friends
You know you lied to me in the beginning
Baby, and now you're gonna try to bring me
Try to bring me to the end

[Chorus]
I need somebody, baby
I need somebody, too
I need somebody, baby
Just like you, just like you, just like you

[Verse 3]
Well now it's time to leave this signal
The interference is too strong
Yeah I got my reputation
Ride them airwaves, now too long

[Chorus]
I need somebody, baby
I need somebody, too
I need somebody, baby
Just like you, just like you, just like you",The Stooges,1966,"[22, 22, 27, 33, 56, 71, 90]",7
