,title,lyrics,artists,date,rank,cnt
10,Ooh Baby Baby,"[Verse 1]
I did you wrong
My heart went out to play
But in the game I lost you
What a price to pay, hey
I'm cryin'

[Chorus]
Ooh oo-ooh baby baby
Ooh oo-ooh baby baby

[Verse 2]
Mistakes, I know I've made a few
But I'm only human
You've made mistakes too
I'm crying

[Chorus]
Ooh oo-ooh baby baby
Ooh oo-ooh ooh oo-ooh baby baby

[Bridge]
I'm just about at the end of my rope
But I can't stop trying, I can't give up hope
Because I feel one day I'll hold you near
Whisper I still love you until that day is here
I'm cryin'

[Chorus - outro]
Ooh oo-ooh baby baby
Ooh oo-ooh ooh ooh baby baby

Ooh oo-ooh baby baby
Ooh oo-ooh ooh ooh baby baby

Ooh ooh ooh ooooooh",Smokey Robinson,1978,"[11, 11, 18, 22, 24, 29, 31, 59]",8
11,How You Gonna See Me Now,"Dear darlin', surprised to hear from me?
Bet you're sittin' drinkin' coffee, yawnin' sleepily

Just to let you know
I'm gonna be home soon
I'm kinda awkward and afraid
Time has changed your point of view

How you gonna see me now?
Please don't see me ugly babe
'Cause I know I let you down
In oh so many ways

How you gonna see me now?
Since we've been on our own
Are you gonna love the man
When the man gets home

Listen darlin', now I'm heading for the west
Straightened out my head but my old heart is still a mess

Yes, I'm worried honey
Guess that's natural though
It's like I'm waiting for a welcome sign
Like a hobo in the snow

How you gonna see me now?
Please don't see me ugly babe
'Cause I know I let you down
In oh so many ways

How you gonna see me now?
Since we've been on our own
Are you gonna love the man
When the man gets home

And just like the first time
We're just strangers again
I might have grown out of style
In the place I've been

And just like the first time
I'll be shakin' inside
When I walk in the door
There'll be no place to hide

How you gonna see me now?
Please don't see me ugly babe
'Cause I know I let you down
In oh so many ways

How you gonna see me now?
Since we've been on our own
Are you gonna love the man
When the man gets home",Alice Cooper,1978,"[12, 12, 16, 20, 22, 26, 30, 35, 42, 58, 75]",11
12,Promises,"[Verse 1: Sam Smith]
Are you drunk enough?
Not to judge what I'm doin’
Are you high enough?
To excuse that I'm ruined
'Cause I’m ruined
Is it late enough?
For you to come and stay over
'Cause we're free to love
So tease me, hmmm

[Chorus: Sam Smith & Jessie Reyez]
I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)
I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain’t no science here
So come get your everything (Tonight)

[Post-Chorus: Sam Smith & Jessie Reyez]
Tonight
(Your everything tonight)

[Verse 2: Sam Smith]
Is it loud enough?
’Cause my body is calling for you, calling for you
I need someone, to do the things that I do, hmmm
I'm heating up, energy’s taking control
I'm speeding up
My heartbeat's dancing alone

[Chorus: Sam Smith & Jessie Reyez]
I make no promises, I can't do golden rings
But I’ll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)
I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)

[Post-Chorus: Sam Smith & Jessie Reyez]
Tonight
(Your everything tonight)

[Bridge: Sam Smith]
'Cause I need your green light
Day and night, say that you're mine
'Cause I need your green light
Day and night, say that you're mine
Say that you're mine
Say that you're mine

[Chorus: Sam Smith & Jessie Reyez]
I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)
I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)

[Outro: Sam Smith]
Tonight",Calvin Harris & Sam Smith,1978,"[13, 13, 19, 26, 32, 40, 42, 49, 59, 67, 78, 85]",12
13,Time Passages,"It was late in December, the sky turned to snow
All round the day was goin' down slow
Night like a river beginning to flow
I felt the beat of my mind go
Drifting into time passages
Years go falling in the fading light
Time passages
Buy me a ticket on the last train home tonight

Well I'm not the kind to live in the past
The years run too short and the days too fast
The things you lean on, are the things that don't last
Well it's just now and then, my line gets cast into these
Time passages
There's something back here that you left behind
Oh, time passages
Buy me a ticket on the last train home tonight

Hear the echoes and feel yourself starting to turn
Don't know why you should feel
That there's something to learn
It's just a game that you play

Well the picture is changing, now you're part of a crowd
They're laughing at something, and the music's loud
A girl comes towards you, you once used to know
You reach out your hand, but you're all alone in these
Time passages
I know you're in there, you're just out of sight
Oh, time passages
Buy me a ticket on the last train home tonight",Al Stewart,1978,"[14, 14, 7, 7, 8, 9, 15, 17, 19, 24, 34, 50, 75, 85]",14
14,MacArthur Park,"Spring was never waiting for us, girl
It ran one step ahead
As we followed in the dance

Between the parted pages and were pressed
In love's hot fevered iron
Like a striped pair of pants

MacArthur's Park is melting in the dark
All the sweet green icing flowing down
Someone left the cake out in the rain
I don't think that I can take it
'Cause it took so long to bake it
And I'll never have that recipe again
Oh, no!

I recall the yellow cotton dress
Foaming like a wave
On the ground around your knees

The birds like tender babies in your hands
And the old men playing checkers
By the trees

MacArthur's Park is melting in the dark
All the sweet green icing flowing down
Someone left the cake out in the rain
I don't think that I can take it
'Cause it took so long to bake it
And I'll never have that recipe again
Oh, no!

There will be another song for me
For I will sing it
There will be another dream for me
Someone will bring it
I will drink the wine while it is warm
And never let you catch me
Looking at the sun
And after all the loves of my life
After all the loves of my life
You'll still be the one

I will take my life into my hands
And I will use it
I will win the worship in their eyes
And I will lose it
I will have the things that I desire
And my passion flow like rivers through the sky
And after all the loves of my life
Oh after all the loves in my life
I'll be thinking of you
And wondering why

MacArthur's Park is melting in the dark
All the sweet green icing flowing down
Someone left the cake out in the rain
I don't think that I can take it
'Cause it took so long to bake it
And I'll never have that recipe again
Oh, no!
Oh, no!",Richard Harris,1978,"[15, 15, 10, 2, 2, 1, 1, 1, 2, 4, 8, 11, 21, 25, 50, 75, 85]",17
15,Strange Way,"[Verse 1]
Didn't I hear you cry this morning, didn't I feel you weep?
Teardrops flowin' down on me, like rivers in my sleep
And in my dream of laughter, you came creepin' with your fears
Telling me your sorrows, in the tracings of your tears

[Chorus]
That's a strange way to tell me you love me
When your sorrow is all I can see
If you just want to cry to somebody, don't cry to me, no
Don't cry to me, no

[Verse 2]
Didn't I hear your voice this morning, didn't you call my name?
I heard you whisper softly, but the words were never plain
And in your dream of darkness, I came shinin' like the sun
Waiting for the laughter, but the laughter never comes

[Chorus]
That's a strange way to tell me you love me
When your sorrow is all I can see
If you just want to cry to somebody, dont cry to me, no
Dont cry to me, no

[Bridge]
Didn't you feel alone this morning, didn't you need a friend?
And in your darkest hour, you came runnin' back again

[Outro]
That's a strange way to tell me you love me
That's a strange way to tell me you love me
That's a strange way to tell me you love me",Firefall,1978,"[16, 16, 11, 11, 12, 14, 16, 20, 22, 35, 45, 62, 76, 86]",14
16,We've Got Tonight,"I know it's late
I know you're weary
I know your plans don't include me
Still here we are
Both of us lonely

Longing for shelter from all that we see
Why should we worry?
No one will care, girl
Look at the stars now, so far away

We've got tonight
Who needs tomorrow?
We've got tonight, babe, why don't you stay?

Deep in my soul
I feel so lonely
All of my hopes fading away
I've longed for love
Like everyone else does
I know I'll keep searching after today

So there it is, girl
We've got it all now
And here we are, babe
What do you say?

We've got tonight
Who needs tomorrow?
We've got tonight, babe, why don't we stay?

I know it's late and I know you're weary
I know your plans don't include me
Still here we are
Both of us lonely, both of us lonely

We've got tonight
Who needs tomorrow?
Let's make it last
Let's find a way
Turn out the light, come take my hand now
We've got tonight, babe, why don't we stay?
We've got tonight, babe, why don't we stay?",Kenny Rogers,1978,"[17, 17, 21, 25, 29, 37, 45, 60, 73, 84]",10
17,September,"[Verse 1]
Do you remember the 21st night of September?
Love was changin' the minds of pretenders
While chasin' the clouds away
Our hearts were ringin' in the key that our souls were singin'
As we danced in the night, remember
How the stars stole the night away, oh yeah

[Chorus]
Hey, hey, hey!
Ba-dee-ya, say, do you remember?
Ba-dee-ya, dancin' in September
Ba-dee-ya, never was a cloudy day

[Post-Chorus]
Ba-du-da, ba-du-da, ba-du-da, ba-du
Ba-du-da, ba-du, ba-du-da, ba-du
Ba-du-da, ba-du, ba-du-da

[Verse 2]
My thoughts are with you, holdin' hands with your heart to see you
Only blue talk and love, remember
How we knew love was here to stay
Now December, found the love that we shared in September
Only blue talk and love, remember, the true love we share today

[Chorus]
Hey, hey, hey!
Ba-dee-ya, say, do you remember?
Ba-dee-ya, dancin' in September
Ba-dee-ya, never was a cloudy day
There was a…
Ba-dee-ya (Dee-ya, dee-ya), say, do you remember?
Ba-dee-ya (Dee-ya, dee-ya), dancin' in September
Ba-dee-ya (Dee-ya, dee-ya), golden dreams were shiny days

[Bridge]
The bell was ringin', oh, oh
Our souls were singin'
Do you remember never a cloudy day? Yow

[Chorus]
There was a
Ba-dee-ya (Dee-ya, dee-ya), say, do you remember?
Ba-dee-ya (Dee-ya, dee-ya), dancin' in September
Ba-dee-ya (Dee-ya, dee-ya), never was a cloudy day
And we'll say
Ba-dee-ya (Dee-ya, dee-ya), say, do you remember?
Ba-dee-ya (Dee-ya, dee-ya), dancin' in September
Ba-dee-ya (Dee ya, dee-ya),  golden dreams were shiny days

[Outro]
Ba-dee-ya, dee-ya, dee-ya
Ba-dee-ya, dee-ya, dee-ya
Ba-dee-ya, dee-ya, dee-ya, dee-ya!
Ba-dee-ya, dee-ya, dee-ya
Ba-dee-ya, dee-ya, dee-ya
Ba-dee-ya, dee-ya, dee-ya, dee-ya!","Earth, Wind & Fire",1978,"[18, 18, 31, 49, 58, 67, 79]",7
18,A Little More Love,"Night is dragging her feet
I wait alone in the heat
I know, know that you'll have your way
'Til you have to go home
No's a word I can't say

Cause it gets me nowhere to tell you no
And it gets me nowhere to make you go

Will a little more love make you stop depending?
Will a little more love bring a happy ending?
Will a little more love make it right?
Will a little more love make it right?

Where, where did my innocence go?
How, how was a young girl to know?
I'm trapped, trapped in the spell of your eyes
In the warmth of your arms, in the web of your lies

But it gets me nowhere to tell you no
And it gets me nowhere to make you go

Will a little more love make you stop depending?
Will a little more love bring a happy ending?
Will a little more love make it right?
Will a little more love make it right?

Gets me nowhere to tell you no
It gets me nowhere to make you go

Will a little more love make you stop depending?
Will a little more love bring a happy ending?
Will a little more love make it right?
Will a little more love make it right?

Gets me nowhere to tell you no
It gets me nowhere to make you go

Will a little more love make you stop depending?
Will a little more love bring a happy ending?
Will a little more love make it right?
Will a little more love make it right?

Gets me nowhere to tell you no
It gets me nowhere to make you go",Olivia Newton-John,1978,"[19, 19, 26, 35, 52, 68]",6
19,Please Come Home For Christmas,"Bells will be ringing this sad, sad news
Oh, what a Christmas to have the blues
My baby's gone, I have no friends
To wish me greetings once again
Choirs will be singing ""Silent Night""
Christmas carols by candlelight
Please come home for Christmas
Please come home for Christmas
If not for Christmas, by New Year's night
Friends and relations send salutations
Sure as the stars shine above
But this is Christmas, yes, Christmas my dear
The time of year to be with the ones you love
So won't you tell me you'll never more roam
Christmas and New Year's will find you home
There will be no more sorrow, no grief and pain
And I'll be happy, happy once again

Ooh, there'll be no more sorrow, no grief and pain
And I'll be happy, Christmas once again",Eagles,1978,"[20, 20, 45, 78]",4
20,I'm Every Woman,"[Verse 1]
Whatever you want
Whatever you need
Anything you want done baby
I do it naturally
Cause I'm every woman (Every woman)
It's all in me
It's all in me
Yeah

[Chorus]
I'm every woman
It's all in me
Anything you want done baby
I do it naturally

[Chorus]
I'm every woman
It's all in me
I can read your thoughts right now
Every one, from A to Z
Whoa whoa whoa
Whoa (oh) whoa (oh) whoa

[Verse 2]
I can cast a spell
See, but you can't tell
Mix a special groove
Put fire inside of you
Anytime you feel danger or fear
Then instantly
I will appear
Yeah oh

[Chorus]
I'm every woman
It's all in me
Anything you want done baby
I do it naturally
Whoa whoa whoa
Whoa whoa whoa

[Verse 3]
Oh, I can sense your needs
Like rain onto the seeds
I can make a rhyme of confusion in your mind
And when it comes down to some good old fashioned love
I got it, I got it
I got it, got it, baby baby

[Chorus]
I'm every woman
It's all in me
I can read your thoughts right now
Every one, from A to Z
Whoa whoa whoa
Whoa whoa whoa

[Outro]
I ain't bragging
Because I'm the one
Just ask me
Oh, it shall be done
And don't bother
To compare
I've got it",Whitney Houston,1978,"[21, 21, 23, 27, 30, 34, 36, 53, 56, 64, 72, 79, 86]",13
21,Every 1's A Winner,"Never could believe the things you do to me
Never could believe the way you are
Every day I bless the day that you got through to me
'Cause baby, I believe that you're a star

Everyone's a winner, baby, that's the truth (yes, the truth)
Making love to you is such a thrill
Everyone's a winner, baby, that's no lie (yes, no lie)
You never fail to satisfy (satisfy)
Let's do it again

Never could explain just what was happening to me
Just one touch of you and I'm a flame
Baby, it's amazing just how wonderful it is
That the things we like to do are just the same

Everyone's a winner, baby, that's the truth (yes, the truth)
Making love to you is such a thrill
Everyone's a winner, baby, that's no lie (yes, no lie)
You never fail to satisfy (satisfy)

Let's do it again
Let's do it again

Everyone's a winner, baby, that's the truth (yes, the truth)
Making love to you is such a thrill
Everyone's a winner, baby, that's no lie (yes, no lie)
You never fail to satisfy (satisfy)
Let's do it again

Oh, baby
Oh, baby
Oh, baby...",Hot Chocolate,1978,"[22, 22, 28, 32, 38, 51, 59, 75]",8
