,title,lyrics,artists,date,rank,cnt
10,He Will Break Your Heart,"[Curtis Mayfield, Calvin Carter and Jerry Butler]

He don't love you like I love you
If he did, he wouldn't break your heart
He don't love you like I love you
He's try-in' to tear us apart


Fare thee well, I know you're leavin'
(I know you're leavin')
For the new love that you've found
The handsome guy that you've been dating, whoa
I got a feelin' he's gonna put you down 'cause


He don't love you like I love you
If he did, he wouldn't break your heart
He don't love you like I love you
He's try-in' to tear us apart


He uses all the great quotations
Says the things I wish I could say
Whoa, but he's has so many rehearsals
Girl, to him it's just another play but wait


When the final act is over
And you're left standing all alone
When he takes his bow and makes his exit
Girl, I'll be there to take you home


He don't love you (and he never will) like I love you
If he did, he wouldn't break your heart
Oh, he don't love you, girl, like I love you
He's try-in' to tear us apart


Whoa, he don't love you",Jerry Butler,1960,"[11, 10, 7, 7, 11, 15, 23, 35, 63]",9
11,Lonely Teenager,"I wanna go home where I belong
'Cause now I'm just a lonely teenager

When I was sixteen, ran away all alone on a stray
What can I do, what can I say
I'm a lonely teenager

Now I'm seventeen, still alone
Wondering if I should go home
Or maybe stay out of my own
I'm a lonely teenager

I'd love to go back home where I belong
I know I'll be alright
If I just stay out of sight

I wanna go home where I belong
'Cause now I'm just a lonely teenager

I'd love to go back home where I belong
I know I'll be alright
If I stay out of sight

I wanna go home where I belong
'Cause now I'm just a lonely teenager, lonely teenager",Dion and The Belmonts,1960,"[12, 12, 18, 21, 32, 34, 36, 50, 70, 72, 82]",11
12,Angel Baby,"[Intro: Tech N9ne]
I was young when she told me I was divine, yes
Not even nine yet (Tech N9ne)
Ran away then got into a life of crime next, pyrex
Made it through the
Close calls, even I evaded shooters
So if anything go crazy
Everything works for the angel, baby

[Verse 1: Tech N9ne]
My first and for sure brush
With death was on the school bus, danger almost made my stool gush
Because the substitute driver caused the truck to cruise by us
Would've been crushed in dude's tires 'cause this fool's nuts
Sun shining, 'bout to have a more dark day
Told 'em drop me off on 63rd and Swope Parkway
That ain't my regular stop, but I can leg it for blocks
To my grandmother's
""Will do"" the old fucks' say
And what's a little strange
He didn't pull to the curb but he attempted to let me off in the middle lane
And the bus stairway extended my right leg
Then a truck flew by
If I woulda stepped sooner then I'd be quite dead

[Chorus: Navé Monjo]
Walked right out that fire while death was knocking at my door
Angel baby, angel baby
Everything works for the angel baby
Praying that my angel's watching over me
Keeping me safe 'til I get home
Angel baby, angel baby
Everything works for the angel baby

[Verse 2: Tech N9ne]
At my homie, Davie, house tripping, shrooms
Dark rainy night but on a mission, soon
It was me, Davie, Grant, Jake, and a bitch
To get some more, we gonna be dipping, vroom
Jumped in her car
Hit the highway doing 65, hey thinking ""This is my day""
She speeding, we tweaking, slick from sky spray
Hit a bump on the bridge, and the shit went sideways
Left, then right, then left again
To a girl with Tech and friends, this is where death begins
Hit the wall on the bridge hard, stopped in a quick sec
A little faster, we woulda flipped over and fell to our death

[Chorus: Navé Monjo]
Walked right out that fire while death was knocking at my door
Angel baby, angel baby
Everything works for the angel baby
Praying that my angel's watching over me
Keeping me safe 'til I get home
Angel baby, angel baby
Everything works for the angel baby

[Verse 3: Tech N9ne]
Southwest High School nighttime
Martin Luther King Day talent show, flight climb
To another level, takes the Devil to incite crime
No bright minds, ain't no telling what you might find
Whole lotta gang shit
Somebody wanna bang with the homies I came with
6512 one a road was dangerous
Some lames couldn't hang 'cause I gang thick
That's when I saw one of 'em pull a pistol on us and aimed it
I was in the wind, just like the bullets that whizzed by
Running for blocks in the night, but never did die
Things go shaky and I'm sane more lately
But I guess mama protected me naming me angel baby
Thank you mama

[Chorus: Navé Monjo]
Walked right out that fire while death was knocking at my door
Angel baby, angel baby
Everything works for the angel baby
Praying that my angel's watching over me
Keeping me safe 'til I get home
Angel baby, angel baby
Everything works for the angel baby
Everything works for the angel baby
Everything works for the angel baby
Baby, baby
Angel baby
Everything works for the angel baby
Everything works for the angel baby
Baby, baby
Angel baby",Tech N9ne,1960,"[13, 23, 40]",3
13,Rockin' Around The Christmas Tree,"[Chorus]
Rockin' around the Christmas tree
At the Christmas party hop
Mistletoe hung where you can see
Ev'ry couple tries to stop

Rockin' around the Christmas tree
Let the Christmas spirit ring
Later we'll have some pumpkin pie
And we'll do some caroling

[Bridge]
You will get a sentimental feeling when you hear
Voices singing, ""Let's be jolly -
Deck the halls with boughs of holly!""

[Chorus]
Rockin' around the Christmas tree
Have a happy holiday
Everyone's dancing merrily
In a new old fashioned way

[Bridge]
You will get a sentimental feeling when you hear
Voices singing, ""Let's be jolly -
Deck the halls with boughs of holly!""

[Chorus]
Rockin' around the Christmas tree
Have a happy holiday
Everyone's dancing merrily
In a new old fashioned way",Brenda Lee,1960,"[14, 26, 64]",3
14,Perfidia,"To you,my heart cries out ""Perfidia""
For I find you, the love of my life in somebody else's arms
Your eyes are echoing ""Perfidia""
Forgetful of the promise of love
You're sharing another's charms

With a sad lament my dreams are faded
Like a broken melody
While the gods of love look down
And laugh at what romantic fools we mortals be

And now I find my love was not for you
And so I take it back with a sigh
Perfidia's won goodbye

[Spoken by an unknown male spoken-word speaker over the instrumental interlude]

And now I find my love was not for you
And so I take it back with a sigh
Perfidia's won goodbye

Oh, oh, oh, oh, goodbye (repeat and fade)",Phyllis Dillon,1960,"[15, 17, 19, 19, 18, 21, 31, 44, 78]",9
15,Rubber Ball,"[Verse 1]
Rolling around like a big rubber ball
Writing this song about some things that I saw
Trying to stand like a big strong tough man
Finding out fast that I'm sinking in sand

[Chorus 1]
All I got is nothing but
A little bit of love and gonna
Give it to the people then they'll see
And then they'll see

[Verse 2]
Spinning the tops as the tables they turn
Made some mistakes but I still couldn't learn
Covered my tracks, thought I was fine
Got No self control, now I'm back here in line

[Chorus 2]
All I got is nothing but
A little bit of love and gonna
Give it to the people then they'll see
And then they'll see

All I got is nothing but
A little bit of love and gonna
Give it to the people then they'll see
And then they'll see",Cage The Elephant,1960,"[16, 15, 23, 53, 67]",5
16,Poetry In Motion,"-Ayo whatsup, where's your DJ?
-Dafuq do you mean ""Where’s my DJ?""
-What do you mean DJ you know what a DJ is, where's your DJ at?
-I don't need a fucking DJ, that’s too much money in my goddamn pockets, that means I'm gonna be broke. Not gonna have no goddamn money, but anything..FUCK THAT!
-Yo, you need to get yourself a DJ [?]..what's up with that?
-Yo, fuck that. What the hell I mean that shit for? I got me myself and my rhymes(aight?)

[Verse:]
Ay [?] once told me: ""Rap is the business and hip-hop is the culture""
Where cultivation of an .. expression for mind stimulation
Yet the elements or elementary degrees
Vary from [?] to lyrical flows and backspins to cutting and scratching
Or even just relaxing to a live, take you wanna joy a ride type of vibe
But can be created through our art forms, express through our songs
While devoted to keeping hip-hop strong
But if hip-hop is indeed a culture, our culture, then why is our foundation slowly breaking, breaking and drifting down the bottomless abbyss?
We have allowed our foundation to be manipulated, raped and given back to us in a form we can not quite [?] our own
Without an equilibrium, our four main ingredients:
MCing, DJing, B-Boying, Graffing
Have been lost and get found
Within a quote unquote ""Rap-shuffle""
[?] 2 fold card that MC and a DJ [?] in hand
Across the Hip-Hop land
But now that MC works with an electronic device
Uses slate of demise of the turntablist, turntablist, turntable is.....
..the turntablist is the guy [?]
Using their turntables as the instruments
They incorporate sound bits to make my head split
From the symphonic delivery
A musical entity that lives infinitely
Turntablist that have created turbalance [?]
Roc Raida swifting his [?]
[?] the crowd into a zone
Takes me back away from home
I'm going back to Cali
While these spins [?] and manipulates the turntables to take us into his room
Where he annihilates our competition
Like Nas - It Was Written
The beat juggling precision
So now I'm gonna make it real funky for you
With that ""laid back mellow my man"" type rythm
Which rhymes with so delicately, but forcefully
Illustartes the jazz fusion
Is Brooklyn in the house? [?]
With quick hands and [?] patterns [?] puts the flavour in our ears
Can't you hear?
Mista Sinista the inavative change-the-pace type of melody funky in his expression
Swap rutine keeps the crowd want it more, and more, and more
Well though different they are the same
Dedicated to bring the Hip-Hop to a higher plane
Never allowing to [?] victim, to the corrupt system
Devines this..this...culture
(YO!) [?]
They shout to the Anommalys crew and ofcourse The X-Man
Peace!",The X-Ecutioners,1960,"[18, 11, 9, 3, 4, 3, 2, 3, 9, 26, 41, 76]",12
17,New Orleans,"[Intro: Matt Champion]
""—perfectly fine, that's fine!""

[Verse 1: Dom McLennon]
Said nigga brother, nigga brother, what you living for?
Is you gon' finish what you started? What you quitting for?
They told me God gave me a mission
But I'm missing the supplies to complete it
I ain't the one you should read in, I'm used to being defeated
So nigga, brother who you standing with?
I'm independent 'cause these parties never planned for this
Brother nigga with a brain, unintentionally swerving in every lane
The feeling's never the same, you chase what you couldn't gain
I'm so accustomed to flames, I couldn't tell you what's fire
Situation is dire, hear them calls from the choir
The disposition acquired from my position on Earth
It's telling me ""Decapitate everything for what it's worth!""
When I die, these words gon' need separate caskets and a hearse
I don't rhyme, I freeze time and let these hands just do the work
I'm in tandem with my curse, going manic since my birth
See the canvas as a planet I'm commanding with my nerves, ah

[Chorus: Kevin Abstract]
Tell 'em boys, don't run from us
I been down too long, cousin
I been down too long, brother
Tell the world, I ain't scared of nothing
Tell the world, I ain't scared of jumping
Tell my boy I want a crib in London
Tell the world to stop tripping, I'll
Build a different house with some different functions
Tell 'em boys, don't run from us
I been down too long, cousin
I been down too long, brother
Tell the world, I ain't scared of nothing
Tell the world, I ain't scared of jumping
Tell my boy, I want a crib in London
Tell the world to stop tripping, I'll
Build a different house with some different functions

[Bridge: bearface]
Try to treat man like baby
Feel the teeth sink in like rabies
Ah ah-ah, ah, ah-ah-ah ah
Ah ah-ah, ah, ah-ah-ah ah
Boy, you know you don't look fly
Them gold chains turn your neck green, bye
Ah ah-ah, ah, ah-ah-ah ah
Ah ah-ah, ah, ah-ah-ah ah

[Verse 2: Matt Champion]
Nothin' different now (woo!) all around now (woo!)
Who you keep around now? That's a big reflection
Don't like how they talkin' to me, why they walkin' to me?
Wear your shit upon your sleeve, stop projectin' on me
Sense is your surround sound, what's your take on me?
Kill the ego now, what that make of me?
Angle widescreen, couple sips of Tanqueray
I'ma throw a couple punches, I'ma do it anyway
Chin up little son, I slide in like the macarena
Lose time, pen it, style spiced on, jalapeño
Supersonic, move through tunnel, two-wheel cycle, slightly
Silence crowd better than 9 millimeter with extended suppressor
Bustin' out the function, highly comfortable
Got this Martine on my body, man, my sweat lethal
Sweet kisses like the candy out the carnival
I'ma call my own shots, hit the audible

[Verse 3: Joba]
Impending death is the only sign of life
I'm throwing Hail Marys 'til I die
Throw it up, all I have is peace of mind, throwin' up
Have my wings clipped, I don't need them shits
Learn to fly again
Fast track to last place, I swear
I've never been up top but I'm up here somewhere
Out here, nobody can tell me shit
Shit, never mind what I did back then
You should take a look at yourself instead
Maybe you can find yourself, love yourself
Here's to health and here's to wealth, all together now

[Chorus: Kevin Abstract & Jaden]
Tell 'em boys, don't run from us
I been down too long, cousin
I been down too long, brother
Tell the world, I ain't scared of nothing
Tell the world, I ain't scared of jumping
Tell my boy, I want a crib in London
Tell the world to stop tripping, I'll
Build a different house with some different functions
Tell 'em boys, don't run from us
I been down too long, cousin
I been down too long, brother
Tell the world, I ain't scared of nothing
Tell the world, I ain't scared of jumping
Tell my boy, I want a crib in London
Tell the world to stop tripping, I'll
Build a different house with some different functions

[Verse 4: Merlyn Wood]
Hoo! Voodoo Man
Momma took me to the church and I sang a hymn
Co-colonized Chris-ti-an
Now I'm losing my reli-gi-on
God damn, so narcissistic this millennium
Fuck you and the bubble that you livin' in
I don't go to church, but I'm so spiritual
Pulled my life out of dirt, that's a miracle
If Jesus was a pop star, would he break the bank?
All these diamonds in my face, I'm shining like the day
I'm living in my prime, man, what can I say?
If the service is an hour, I'm an hour late",BROCKHAMPTON,1960,"[19, 18, 13, 8, 6, 8, 11, 17, 30, 48, 71]",11
18,Will You Love Me Tomorrow,"Tonight you're mine completely
You give your love so sweetly
Tonight the light of love is in your eyes
But will you love me tomorrow?

Is this a lasting treasure
Or just a moment's pleasure?
Can I believe the magic in your sighs?
Will you still love me tomorrow?

Tonight with words unspoken
You said that I'm the only one
But will my heart be broken
When the night (When the night)
Meets the morning sun?

I'd like to know that your love
Is love I can be sure of
So tell me now and I won't ask again
Will you still love me tomorrow?
Will you still love me tomorrow?",Carole King,1960,"[20, 22, 33, 58, 73, 87]",6
19,Rudolph The Red Nosed Reindeer,"[Verse 1]
You know Dasher and Dancer, and Prancer and Vixen
Comet and Cupid, and Donner and Blitzen
But do you recall, the most famous reindeer of all?

[Verse 2]
Rudolph the Red-Nosed Reindeer
Had a very shiny nose
And if you ever saw it
You could even say it glows

[Verse 3]
All of the other reindeer
Used to laugh and call him names
They never let poor Rudolph
Join in any reindeer games

[Verse 4]
Then one foggy Christmas Eve
Santa came to say
""Rudolph with your nose so bright
Won't you guide my sleigh tonight?""
Then how the reindeer loved him
As they shouted out with glee
""Rudolph the red-nosed Reindeer
You'll go down in history""",George Strait,1960,"[21, 71, 62, 74]",4
20,My Girl Josephine,"Hello Josephine, how do you do?
Do you remember me my baby, like I remember you?
You used to laugh at me and holler woo, woo, woo

Hello baby, over here is near and over there is far
Come on over, baby and get ya closer to the bar
She's wiggling and she's giggling and she's moving with the star
Outside baby girl and that's a brand new Chevy car
I get it from my granddaddy who returned home from the war
He give the Dapper his old green helmet and his chipped up SLR

His gold pocket watch and a box of Cuban Cigars
He gives me the key and says son go and make yourself a star
So the loving I have to offer baby is what you're looking for
Come over Josephine you want to see the super star
For the longest time my baby is you ah really searching for
Josephine! Josephine! Josephine!

Hello Josephine, how do you do?
Do you remember me my baby, like I remember you?
Now you used to cry so much, it was a crying shame

Alright

Hello baby, tell me why you keeping me so far
If you had a new lover, you and the Dapper used to spar
Candlelight at dinner, having shark and caviar
I heard his name is Radics, when we buck then it's a war
And all your friends are saying he's a London Super Star
Josephine! Josephine! Josephine!

Hello Josephine, how do you do?
Do you remember me my baby, like I remember you?
You used to cry so much, it's a crying shame

Hello baby, over here is near and over there is far
Come on over, honey get closer to the bar
She's wiggling and she's jiggling and she's chilling with the star
Outside honey girl an' that's my brand new prestige car
I get it from my granddaddy return home from the war
He gives the Dapper his old green helmet and his chipped up SLR

His gold pocket watch and a box of Cuban cigars
He gives me the keys and says son go and make yourself a super star
The loving that I have to offer is what you're looking for
So baby, why you treat me like an old Armour car?
After all the loving that you give me down in Savalamar
Josephine! Josephine! Josephine!

Hello Josephine, how do you do?
Do you remember me my baby, like I remember you?
You used to laugh at me and holler woo, woo, woo

Whoa, now
I mean Josie, Josie, Jo
Josephine! Josie, Josie
Josie, Jo-Jo-Josephine!
Josephine!

Whoa, I remember you
Do you remember me?",Super Cat,1960,"[22, 19, 17, 14, 24, 27, 37, 41, 52, 77]",10
21,Sway,"[Intro: NexXthursday, Lil Yachty, & Quavo]
(CashMoneyAP)
Ayy (Lil Boat)
Ayy (Migos!)
Ayy
(The Penthouse)
Sheesh

[Chorus: NexXthursday]
We pull up, new whip, skrrt skrrt, gang
New chick, new watch in my bag
I feel so fly in my BAPE
Left side, sway, right side, sway
Pull up, new whip, skrrt skrrt, gang
New chick, new watch in my bag
I feel so fly in my BAPE
Left side, sway, right side, sway

[Verse 1: NexXthursday]
I think this girl on the molly
Either that or she a party girl
I think this girl off a molly
Look how you shakin' your body girl
Damn I'm too drunk to be trippin'
Girl, I'm on plenty of liquor
Girl I brought all of my niggas
Hope you know plenty of bitches (woo!)
You need to get on the phone, phone (brrrt)
Tell them lil mamas come now, now (brrrt)
She said, ""I'm loving your sound, sound""
Baby, I wanna be down, down
She said, ""I'm tryna get with you""
I wanna give you the business
She said, ""My man can't fuck with you""
So I'm 'bout to make it official, yeah
I'm in my bag, I'm in my bag, I'm in my bag (I'm in my bag)
Your man in the cab, that's why he mad, na na na na-na
Get mad at your misses, never get mad at the nigga
She wanna roll with the realest
Homie, she know we them niggas

[Chorus: NexXthursday]
We pull up, new whip, skrrt skrrt, gang
New chick, new watch in my bag
I feel so fly in my BAPE
Left side, sway, right side, sway
Pull up, new whip, skrrt skrrt, gang
New chick, new watch in my bag
I feel so fly in my BAPE
Left side, sway, right side, sway

[Verse 2: Quavo]
With them wings on them doors, (skrrt) watch how I sway (skrrt)
Can't be talking to these hoes, (nope) sway (sway)
Yeah, north side of the North A (yeah, bow)
No, my niggas don't play (Migos)
Two-tone, Patek, dat way (Which way)
My bitch, she what? On fleek, she slays
Drop a white coco hardball (woo, white!)
Niggas wanna play with the softball, (don' play) get knocked out (pew, pew)
Ride 'round town wuth it, don't look down in it
Swim in this pool with me, I don't wanna drown
All these checks, hope they don't bounce (hope they don't bounce)
500 pounds equals 500 rounds (500 rounds, yeah)

[Chorus: NexXthursday]
We pull up, new whip, skrrt skrrt, gang
New chick, new watch in my bag
I feel so fly in my BAPE
Left side, sway, right side, sway

[Verse 3: Lil Yachty]
Ay, ooh, ay, sway, sway, sway, sway
Ay, I did everything for my gang, gang, gang, hey
Bought like eight, nine diamonds chains for the gang
Gang goes first keep a three round burst
Bought my moms a $45,000 purse, yeehee
Ice so bright, pitch black, you gon' see me
Beep beep beep when I'm comin' through
All your dogs investigators, call 'em Blue's Clues
Goin' fast when I'm feeling furious, got you curious (skrr)
Bad bitch, she delirious in a tube top, tube sock
Get your top knocked if you talk down
Ask 'round, I'm the youngest, flyest shit walkin' 'round (gang)

[Chorus: NexXthursday and Lil Yachty]
We pull up (Lil Boat), new whip (wooh), skrrt skrrt, gang (gang)
New chick (yah), new watch (yuh) in my (yah) bag (gang)
I feel so fly in my BAPE
Left side, sway, right side, sway (sway)",NexXthursday,1960,"[23, 14, 14, 16, 16, 20, 40, 54]",8
22,The Little Drummer Boy,"[Verse 1]
Come they told me our pa ra pa pum pum
A newborn King to see pa ra pa pum pum
Our finest gifts we bring pa ra pa pum pum
To lay before the King pa ra pa pum pum
Ra pa pum pum ra pa pum pum ra pa pum pum
So to honor him pa ra pa pum pum when we come

[Verse 2]
Little baby pa ra pa pum pum
I am a poor boy too pa ra pa pum pum
I have no gift to bring pa ra pa pum pum
That's fit to give a King pa ra pa pum pum
Ra pa pum pum ra pa pam pam ra pa pum pum
Oh shall I play for you pa ra pa pum pum on my drum

[Verse 3]
(Mary nodded yes pa ra pa pum pum
The ox and lamb kept time pa ra pa pum pum
I played my drum for him pa ra pa pum pum
I played my best for him pa ra pa pum pum
Ra pa pum pum ra pa pum pum ra pa pum pum)
Then he smiled at me pa ra pa pum pum me and my drum
Me and my drum me and my drum
I played for him on my drum on my drum",Dolly Parton,1960,"[24, 28, 53, 64, 54, 22, 22, 85]",8
