,title,lyrics,artists,date,rank,cnt
I got my mind set on you
I got my mind set on you
I got my mind set on you
I got my mind set on you

[Verse 1]
But it's going to take money
A whole lot of spending money
It's going to take plenty of money
To do it right, child
It's going to take time
A whole lot of precious time
It's going to take patience and time
To do it, to do it, to do it, to do it, to do it
To do it right, child

[Chorus]
I got my mind set on you
I got my mind set on you
I got my mind set on you
I got my mind set on you

[Verse 2]
And this time I know it's for real
The feeling that I feel
I know if I put my mind to it
I know that I really can do it

[Bridge]
I got my mind set on you
Set on you
I got my mind set on you
Set on you

[Verse 1]
But it's going to take money
A whole lot of spending money
It's going to take plenty of money
To do it right, child
It's going to take time
A whole lot of precious time
It's going to take patience and time
To do it, to do it, to do it, to do it, to do it
To do it right

[Chorus]
I got my mind set on you
I got my mind set on you
I got my mind set on you
I got my mind set on you

[Verse 2]
And this time I know it's for real
The feelings that I feel
I know if I put my mind to it
I know that I really can do it

[Verse 1]
But it's going to take money
A whole lot of spending money
It's going to take plenty of money
To do it right, child
It's going to take time
A whole lot of precious time
It's going to take patience and time
To do it, to do it, to do it, to do it, to do it
To do it right
Set on you
Set on you
Set on you
Set on you

[Chorus]
I got my mind set on you
I got my mind set on you
I got my mind set on you
I got my mind set on you

[Outro]
Set on you
Set on you
Set on you Set on you
Set on you Set on you Set on you Set on you",George Harrison,1987,"[4, 5, 10, 11, 19, 26, 38, 44, 54, 66]",10
4,Shake Your Love,"[Chorus:]
Shake your love
I just can't shake your love
Shake your love
I just can't shake your love

Shake your love
I just can't shake...
Shake your love
I just can't shake your love

[Verse 1:]
I'm under a spell again
Boy, I'm wondering why
This is not a game of love
But an emotional tie

I'm trying to figure out my heart (heart...)
But I can't offer you proof
Of why we should never be apart

And that is the
(That is the)
That is the truth
Oh...

[Repeat Chorus:]

[Verse 2:]
Do you know why I stop and stare
And smile when you walk by
And how I call you up at night
I hang up the phone and I cry

If I never got to know you so well
(I knew you well)
Maybe I would be fine

Baby, you know that I can't tell
Why you should be
(You should be)
You should be mine, oh

[Repeat Chorus:]

[Bridge:]
Ooh
I know what you're thinking
I see it in your eyes

You want to give
Our love another try
I'm so glad you realize
I can't...

[Repeat Chorus:]

[Rap:]
Shake it
Your love
Can't shake
Just can't shake your love

[Repeat Chorus x3:]",Debbie Gibson,1987,"[5, 4, 6, 6, 10, 14, 18, 24, 33, 37, 51, 70, 77]",13
5,Don't You Want Me,"[Verse 1: Philip Oakey]
You were workin' as a waitress in a cocktail bar
When I met you
I picked you out, I shook you up and turned you around
Turned you into someone new
Now five years later on you've got the world at your feet
Success has been so easy for you
But don't forget, it's me who put you where you are now
And I can put you back down too

[Pre-Chorus: Philip]
Don't, don't you want me?
You know I can't believe it when I hear that you won't see me
Don't, don't you want me?
You know I don't believe you when you say that you don't need me
It's much too late to find
You think you've changed your mind
You'd better change it back or we will both be sorry

[Chorus: Philip]
Don't you want me, baby?
Don't you want me, ohh?
Don't you want me, baby?
Don't you want me, ohh?

[Verse 2: Susan Ann Sulley]
I was working as a waitress in a cocktail bar
That much is true
But even then I knew I'd find a much better place
Either with or without you
The five years we have had have been such good times
I still love you
But now I think it's time I live my life on my own
I guess it's just what I must do

[Pre-Chorus: Philip]
Don't, don't you want me?
You know I can't believe it when I hear that you won't see me
Don't, don't you want me?
You know I don't believe you when you say that you don't need me
It's much too late to find
You think you've changed your mind
You'd better change it back or we will both be sorry

[Chorus: Philip]
Don't you want me, baby?
Don't you want me, ohh?
Don't you want me, baby?
Don't you want me, ohh?

[Instrumental Break]

[Chorus Repeated Until Fade: Philip]
Don't you want me, baby?
Don't you want me, ohh?
Don't you want me, baby?
Don't you want me, ohh?",The Human League,1987,"[6, 6, 9, 10, 14, 17, 23, 26, 34, 40, 56, 71, 80]",13
6,The Way You Make Me Feel,"[Intro]
Hee-Hee!
Ooh!
G'on girl!
Aaow!
Hee!

[Verse 1]
Hey pretty baby with the high heels on
You give me fever like I've never, ever known
You're just a product of loveliness
I like the groove of your walk, your talk, your dress

[Pre-Chorus]
I feel your fever from miles around
I'll pick you up in my car and we'll paint the town
Just kiss me baby and tell me twice
That you're the one for me

[Hook]
The way you make me feel
(The way you make me feel)
You really turn me on
(You really turn me on)
You knock me off of my feet
(You knock me off of my feet)
My lonely days are gone
(My lonely days are gone)

[Verse 2]
I like the feeling you're giving me
Just hold me, baby, and I'm in ecstasy
Oh, I'll be working from 9 to 5
To buy you things to keep you by my side

[Pre-Chorus]
I've never felt so in love before
Just promise baby, you'll love me forevermore
I swear I'm keeping you satisfied
Cause you're the one for me

[Chorus]
The way you make me feel
(The way you make me feel)
You really turn me on
(You really turn me on)
You knock me off of my feet
(You knock me off of my feet)
My lonely days are gone
(My lonely days are gone)

[Interlude]
Acha-ooh!
G'on girl!
G'on!
Hee! Hee! Aaow!
G'on, girl!

[Pre-Chorus]
I've never felt so in love before
Just promise baby, you'll love me forevermore
I swear I'm keeping you satisfied
Cause you're the one for me

[Chorus]
The way you make me feel
(The way you make me feel)
You really turn me on
(You really turn me on)
You knock me off of my feet
(You knock me off of my feet)
My lonely days are gone
(My lonely days are gone)
The way you make me feel
(The way you make me feel)
You really turn me on
(You really turn me on)
You knock me off of my feet
(You knock me off of my feet)
My lonely days are gone
(My lonely days are gone)

[Outro]
Ain't nobody's business
Ain't nobody's business
(The way you make me feel)
Ain't nobody's business
Ain't nobody's business
But mine and my baby
(You really turn me on)
Hee-hee!
(You knock me off of my feet)
Hee-hee! Ooh!
(My lonely days are gone)
Give it to me
Give me some time
(The way you make me feel)
Come on, be my girl
I wanna be with mine
(You really turn me on)
Ain't nobody's business
(You knock me off of my feet)
Ain't nobody's business
But mine and my baby
G'on, girl! Aaow!
(My lonely days are gone)",Michael Jackson,1987,"[7, 11, 17, 29, 35, 44]",6
7,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")","MUSIC CUE: ""PRAY YOU CATCH ME""PART 1: IntuitionEXT. BAYOU SHACK

Title is displayed from monochromatic low angle; camera near tree root. Wooden outhouse in background about fifteen feet away. Cut to pale female next to wooden cabin, looking in the other direction. Food lies on the table in the background.

BEYONCÉ (V.O.): I tried to make a home outta you.

Cut to shot of woods from view of wooden cabin porch.

BEYONCÉ (V.O.): But doors lead to trapdoors. A stairway leads to nothing.

Cut to black, then to a shot facing upwards, shot filled with tree branches covered in a whitish, bunched up cloth material. Camera moves forward.

BEYONCÉ (V.O.): Unknown women wander the hallways at night.

Cut to shot of at least twelve black middle-aged women in a pavilion-type wooden structure, all dressed in elaborate white gowns. At least four are sitting with their legs hanging over the side on the floor of the pavilion, and at least eight are standing. Camera pans behind women, who are perfectly still.

BEYONCÉ (V.O.): Where do you go when you go quiet?

Cut to shot of a black woman wearing a dress with an elaborate black bodice with red-tinting, her left shoulder emblazoned with a tattoo reading “Dream Big”. She holds onto the railing of a wooden fence-like structure with her left hand.

BEYONCÉ (V.O.): You remind me of my father, a magician. Able to exist in two places at once.

Cut to shot of black woman in green dress, sitting on a set of wooden steps, eyes closed.

BEYONCÉ (V.O.):  In the tradition of men in my blood you come home at 3AM and lie to me.

Cut to shot of woman dressed in white, about ten feet away, rocking in rocking chair. In the foreground, the leaves of a plant block the face of the woman in the rocking chair.

BEYONCÉ (V.O.): What are you hiding? The past, and...

Cut to shot under the table, with backside of woman sitting at wooden porch steps in view, picking at something.

BEYONCÉ (V.O.): ...the future merge to meet us here.

Cut to Beyoncé in an archaic tub in a brick room lighted by natural lighting and a few meager candles in the background, face calm, legs up.

BEYONCÉ (V.O.): What luck. What a fucking curse.
MUSIC CUE: ""PRAY YOU CATCH ME""BEYONCÉ is submerged in water, unclear.
PART 2: DenialTitle is displayed over a zoom in on her chest area, the golden zipper on her black jacket being undone by her left hand. Unzipping the jacket reveals a nude-colored dress.

BEYONCÉ (V.O.): I tried to change, closed my mouth more.

Cut to BEYONCÉ trying to swim submerged in the water.

BEYONCÉ (V.O.): Tried to be soft, prettier.

Cut to BEYONCÉ's face behind a curtain of bubbles, drowning.

BEYONCÉ (V.O.): Less...awake.

Cut to various shots: one underneath a mass of fabric, another of BEYONCÉ floating inside a decked out, regal bedroom completely submerged in water. Close up shots of her calm face come, then, and one of her sleeping on the floor emerges.

BEYONCÉ (V.O.): Fasting for…

Cut to BEYONCÉ looking downwards.

BEYONCÉ (V.O.): ...60 days. Wore white.

Cut to two BEYONCÉs, one wearing the outfit from the previous shot and looking towards the right of the screen, body upright, and the other laying down with a maroon tarp over her body, oriented towards the left of the screen but eyes closed.

BEYONCÉ (V.O): Abstained from mirrors.

Cut to BEYONCÉ sleeping by herself on the bed, holding onto the bedpost with her right hand.

BEYONCÉ (V.O.): Abstained from sex.

Cut to a closeup of BEYONCÉ's face, camera from above. BEYONCÉ looks left and then right.

BEYONCÉ (V.O.): Slowly did not speak another word.

Cut to BEYONCÉ blowing massive air bubble in water, which consumes the visibility of her face.

BEYONCÉ (V.O.): In that time my hair grew…

Beyoncé’s sleeping body begins floating upwards.

BEYONCÉ (V.O.): ...past my ankles. I slept on a mat on the floor. I swallowed a sword.

Cut to close up shot of just BEYONCÉ’s mouth from a side angle lipsyncing the following words. Air bubbles come freely out of her mouth.

BEYONCÉ (V.O.): I levitated...

Cut to BEYONCÉ's body flipping around erratically. Back to shot of body floating upwards towards light source above.

BEYONCÉ (V.O.): ...into the basement, I confessed my sins and was baptized in a river.

Cut to BEYONCÉ's covered by maroon tarp, in prayer position, legs crossed, floating slightly above mattress of bed.

BEYONCÉ (V.O.): Got on my knees and said, “Amen.” And...

Closeup from under BEYONCÉ’s face, her fingers together at the base of the shot, her hair streaming upwards. Air bubbles float into her nose instead of out of it.

BEYONCÉ (V.O.): ...I said Ameen. I whipped my own back and asked for dominion at your feet.

Violent succession of shots, some of which it appears BEYONCÉ is screaming. Shot of her body floating upwards, eyes covered by bubbles, mouth slightly open, body language open and vulnerable. Her head pivots, mouth closing.

BEYONCÉ (V.O.): I threw myself into a volcano, I…

Close up shot of just her mouth, hair, and part of her nose, lipsyncing next words.

BEYONCÉ （V.O.): I drank the blood and drank the wine.

More violent successions of shots, body warping quickly. Shot from side profile, BEYONCÉ is praying, hands together, eyes closed, head slowly tilting upwards. The bubbles start moving into her nose instead of out of it.

BEYONCÉ (V.O): I sat alone and begged and bent at the waist for God.

Shot from behind her, maroon tarp floating freely in water.

BEYONCÉ (V.O.): I crossed myself and thought I saw the devil.

Cut to BEYONCÉ looking upwards, hands still together in prayer. Light source shines directly on her face.

BEYONCÉ (V.O.): I grew thickened skin on my feet.

Shot from behind BEYONCÉ, her head towards the camera, legs kicking.

BEYONCÉ (V.O.): I bathed...in bleach and plugged my menses with...

Cut to shot from above of a thick, black-covered book labeled “HOLY BIBLE” in silver text and a silver cross on it with white pages floating down towards floor.

BEYONCÉ (V.O.): ...pages from the Holy Book. But...

Cut to BEYONCÉ swimming out of the bedroom through a doorway into the rest of the presumed building, a stone staircase in sight through the doorway.

BEYONCÉ (V.O.): ...still inside me coiled deep was…

Cut to BEYONCÉ, face completely covered by an upwards floating thick stream of bubbles. Her face penetrates the curtain of bubbles as the shot progresses forward.

BEYONCÉ (V.O.): ...the need to know. Are you cheating? Are you cheating on me?

Cut to BEYONCÉ exiting large stone building in yellow dress, water flowing underneath her feet as she goes down steps.
MUSIC CUE: ""HOLD UP""EXT. CITY STREET - DAY

Cars line the street on either side. A monster truck enters left and begins crushing the line of cars on the far side of the street. Cut to BEYONCÉ at the wheel of the monster truck, then cut back to a full view of the monster truck as it smashes more vehicles. Cut to left-panning shot of a suburban neighborhood.
PART 3: ANGEREXT. SUBURBAN STREET - DAY

Title sits over four men in a marching band full regalia, performing in a parade. Cut to the women, marching along in equally flashy getup. They perform different gymnastic moves as they proceed.

BEYONCÉ (V.O.): If this what you truly want, I can wear  her skin...over mine.

Cut to a group of women in dresses with too-long sleeves standing together in a parking lot. They are writhing in unison. Water droplets fall from the ceiling, but the footage is reversed to make it appear they are falling upward.

BEYONCÉ (V.O.): Her hair, over mine.

Cut to a closeup of the writhing women.

BEYONCÉ (V.O.): Her hands as gloves.

Cut to a staircase in an abandoned building.

BEYONCÉ (V.O.): Her teeth as confetti.

Cut back to a closeup of the women, then to a wider shot, then back to a closeup.

BEYONCÉ (V.O.): Her scalp, a cap. Her sternum, my bedazzled cane.

Cut back to the stairs. Pan below the upward flight to reveal the downward flight into darkness.

BEYONCÉ (V.O.):We can pose for a photograph. All three of us, immortalized. You and your perfect girl.

Cut back to a closeup of the women. With their hands above their heads, they all bend backwards in unison. Cut to a flickering lightbulb.

BEYONCÉ (V.O.): I don't know when love became elusive. What I know is no one I know has it.

Cut to BEYONCÉ, staring into the back window of a vehicle. She is dressed in fur and her hair is in cornrows.

BEYONCÉ (V.O.): My father's arms around my mother's neck. Fruit too ripe to eat.

Cut to a Black woman sitting at a drum set. She is looking backwards over her shoulder at the camera.

BEYONCÉ (V.O.): I think of lovers as trees...

Cut to a distorted image of three women from behind, walking down the ramp of a parking garage.

BEYONCÉ (V.O.): ...growing to and from one another.

Cut to a clip of the drummer girl playing in slow motion.

BEYONCÉ (V.O.): Searching for the same light.

Cut to a Black woman lying on the hood of a car, then cut to BEYONCÉ at the side of the same car, walking towards the camera in slow motion.

BEYONCÉ (V.O.):Why can't you see me? Why can't you see me? (Why can't you) Why can't you see me? Everyone else can.
MUSIC CUE: ""DON'T HURT YOUSELF""INT. PARKING GARAGE

Drummer girl is pictured to the left of the frame, sitting at her drum set. She is motionless. The lights flicker on and off.
PART 4: ApathyINT. SUBWAY
MUSIC: Pyotr Tchaikovsky ""Scene from Swan Lake""

Title sits over a closeup of the inside of a subway car. Lights are reflecting off of its surface.

BEYONCÉ (V.O.): So what are you gonna say at my funeral now that you've killed me?

Cut to an assembly of feet lining the seats of the subway car. Cut to reveal the feet belong to a group of Black women, their faces painted in different white designs. They are swaying left to right in unison, and then begin to perform a choreographed dance.

BEYONCÉ (V.O.): Here lies the body of the love of my life, whose heart I broke without a gun to my head. Here lies the mother of my children both living and dead. Rest in peace, my true love, who I took for granted, most bomb pussy, who because of me, sleep evaded. Her shroud is loneliness.

Cut to a single person sitting alone in the subway car. Their face is obscured by a rimmed hat.

BEYONCÉ (V.O.): Her God is listening.

Cut to BEYONCÉ, sitting beside the group of painted girls.

BEYONCÉ (V.O.): Her heaven would be a love without betrayal.

Cut to an extreme closeup of lights playing off the roof of the subway car.

BEYONCÉ (V.O.):Ashes to ashes...dust to side chicks.

Cut to an upward view of trees in the sunlight, then to the front of a manor surrounded by gardens.
MUSIC CUE: ""SORRY""EXT. FIELD - DAY

A group of five Black women are walking naked through the field. The camera follows them from behind, moving through the grass.

BEYONCÉ (V.O.): She sleeps all day...dreams of you in both worlds.
PART 5: EmptinessEXT. UNKNOWN STREET - NIGHT

Title sits in front of a streetlight viewed from below. Zoom on the streetlight until the light consumed the entire frame. Cut to a forward panning shot of a wet concrete floor doused in orange light.

BEYONCÉ (V.O.): Tills the blood in and out of uterus. Wakes up smelling of zinc.

Cut to a closeup of the fabric of a red dress.

BEYONCÉ (V.O.): Grief, sedated by orgasm.

Cut to a rear view of BEYONCÉ's head. She is wearing the red dress.

BEYONCÉ (V.O.): Orgasm heightened by grief.

Return to the upward panning shot on concrete. A wide shot reveals BEYONCÉ is sitting surrounded by flames. Slow zoom on BEYONCÉ.

BEYONCÉ (V.O.): God was in the room when the man said to the woman, ""I love you so much. Wrap your legs around me and pull me in, pull me in, pull me in."" Sometimes when he'd have her nipple in his mouth, she'd whisper, ""Oh my God."" That, too, is a form of worship.

Cut to a closeup bust of BEYONCÉ. She is wearing an ornate gold head adornment  consisting of chains and spikes, and a patterned gold collar.

BEYONCÉ (V.O.): Her hips grind pestle and mortar, cinnamon and cloves, whenever he pulls out.

Cut to black, then to a narrow hallway veiled in red light. There is a square of white light at the far end. Slow zoom towards the white square.

BEYONCÉ (V.O.): Loss. Dear moon, we blame you for floods...for the flush of blood...for men who are also wolves. We blame you for the night, for the dark, for the ghosts.
MUSIC CUE: ""6 INCH""After the first few bars of the song, the music stops. Cut to a room lit with the same red light as the hallway. BEYONCÉ is swinging a wire with a light bulb at the end in circles over her head.

BEYONCÉ: Every fear...

Cut to three other women who are also in the room. They are sitting side-by-side on a couch.

BEYONCÉ (V.O.): Every nightmare...anyone has ever had.
MUSIC CUE (RESUME): ""6 INCH""EXT. BURNING BUILDING - NIGHT

Closeup of BEYONCÉ. Red lights flash across her face. Slow zoom out to reveal she is standing in front of a burning building with four other women. They stand motionless in the smoke. Cut to a bayou, and then to a bedroom in a manor on the bayou.
PART 6: AccountabilityEXT. MANOR - DAY

Title sits over a downward view from the balcony of the manor. A young girl is walking through the manor's courtyard Cut to a second-floor hallway in the manor.

BEYONCÉ (V.O.): You find the black tube inside her beauty case.

Two girls walk up the stairs and into the hallway.

BEYONCÉ (V.O.): Where she keeps your father's old prison letters. You desperately want to look like her.

Cut to two girls sitting on a bed, talking. One has her back turned and the other is facing the camera.

BEYONCÉ (V.O.): You look nothing like your mother.

Cut to a closeup of the girls' hands. The girls are making dolls.

BEYONCÉ (V.O.): You look everything like your mother.

Cut to a different girl, jumping on a bed.

BEYONCÉ (V.O.): Film, star, beauty.

Cut to closeup of a young girl, pictured left. She is staring at BEYONCÉ, pictured right, who is fixing her hair.

BEYONCÉ (V.O.): How to wear your mother's lipstick.

Cut to an upward shot of three girls coming down the stairs of the manor.

BEYONCÉ (V.O.): You go to the bathroom to apply the lipstick.

Cut to a room in the manor. On the left is a small table with a flower pot and a sculpture of a face atop it. In the middle is a chair. On the right is an empty crib.

BEYONCÉ (V.O.): Somewhere no one can find you.

Cut to an adolescent girl standing sideways. She is staring at herself in a mirror.

BEYONCÉ (V.O.): You must wear it like she wears disappointment on her face.

Cut to an blurred extreme closeup of a young girl. Another young girl sits behind her, facing sideways.

BEYONCÉ (V.O.): Your mother is a woman.

The blur effect shifts so the girl in the foreground is clear and the girl in the background is blurry. Cut to an elderly woman, sitting in a chair. She is staring at the camera.

BEYONCÉ (V.O.): And women like her can not be contained.

Cut to an extreme closeup of a car window from the inside. Condensation has collected on the exterior.

MALE VOICE (V.O.): I even met the president one time, man. I ain't tell you that? Yeah, I met the president, you know. Before I met him, you dig...

Cut to a side view closeup of the driver, a Black male in modern attire.

MALE VOICE (V.O.): I didn't see myself going nowhere. I mean, really. I ain't...you know...I ain't really cared if I lived or died.

Cut to grainy footage of the stoop of an apartment. A young girl is standing on the stoop in her pajamas. A pregnant women is standing in front of the stoop, looking at a young man. The young man is sitting on the hood of his car. He is sifting through a stack of cash.

MALE VOICE (V.O.): Now I feel like I gotta live, man, for my kids and stuff, you know? He...he from the hood just like me. He from Chi-Raq, you know. I'm from New Orleans.

Cut back to a closeup of the driver.

MALE VOICE (V.O.): You know, that give me inspiration on I can be whatever I wanna be, like, you know, whatever I wanna be.

Cut to a stormy sky over an open field in the day.

MALE VOICE (V.O.): You know, I'll probably be the next Spike Lee and shit, or something. You understand what I'm saying?

Cut to a closeup of leaves, and then to a puddle rippling with falling rain.

BEYONCÉ (V.O.): Mother dearest, let me inherit the Earth.

Cut to a grainy extreme closeup of a young girl's face.

BEYONCÉ (V.O.): Teach me how to make him beg. Let me make up for the years he made you wait.

Cut to grainy footage of a home from across the street. A large tree stands directly beside it. Cars pass by in front of it.

BEYONCÉ (V.O.): Did he bend your reflection?

Cut to a closeup of a paper boat floating in a puddle.

BEYONCÉ (V.O.): Did he make you forget your own name?

Cut to grainy footage of a disheveled man waving his hand around, then to a bridal figurine, then to a woman putting a Band-Aid on a young girl's finger and kissing it.

BEYONCÉ (V.O.): Did he convince you he was a God?

Cut to an adolescent girl walking down the street.

BEYONCÉ (V.O.): Did you get on your knees daily?

Cut to an upward view of an angry woman, yelling at an unknown figure.

BEYONCÉ (V.O.): Do his eyes close like doors? Are you a slave to the back of his head?

Cut to a young boy resting against the hood of a car, then to a closeup of a young girl staring blankly into the camera.

BEYONCÉ (V.O.): Am I talking about your husband or your father?
MUSIC CUE: ""DADDY LESSONS""Music stops. Cut to grainy footage of DADDY and CHILD BEYONCÉ sitting next to each other on a pink couch.

DADDY: You wish your grandmother and grandfather was here with us?

CHILD BEYONCÉ: Yes.

DADDY: Tell 'em.

A baby cries in the background.

CHILD BEYONCÉ: I wish they was here with us.

DADDY: Why? What would we do?

CHILD BEYONCÉ: What?

DADDY: What would we do, if they were here with us?

Cut to a clip of DADDY when he is older, jumping on a bed. A small girl jumps onto the bed after him.

CHILD BEYONCÉ: Have fun.

DADDY: Have fun?

CHILD BEYONCÉ: Yes.

DADDY: What would we do to have fun? Give me a kiss.

Cut back to DADDY and CHILD BEYONCÉ sitting on the pink couch. CHILD BEYONCÉ kisses DADDY.

DADDY: Love you.

CHILD BEYONCÉ:  I love you too.
MUSIC CUE (RESUME): ""DADDY LESSONS""Cut to a parking garage

EXT. FOOTBALL STADIUM

A woman stands on a balcony in the stadium seats. She is facing away from the camera, looking down at the field. Cut to BEYONCÉ, lying on her side on the field. Pan out to reveal her arm draped over her stomach.

BEYONCÉ (V.O.): He bathes me...

Cut to BEYONCÉ in the parking garage, staring at the camera angrily.

BEYONCÉ (V.O.): ...until I forget their names...and faces.
PART 7: ReformationEXT. MANOR PORCH - NIGHT

