,title,lyrics,artists,date,rank,cnt
124,Championships,"[Intro]
Yeah, uh

[Verse 1]
All the young'uns in my hood popping percs now
Gettin' high to get by, it's gettin' worse now
You gotta tell 'em put them guns and them percs down
Them new jails got ten yards in 'em and that's your first down, uh
And I ain't come here to preach
I just had to say somethin' 'cause I'm the one with the reach
Youngin' gotta quarter ounce, he tryna turn into Meech
Ain't had no daddy, he's had to learn from the streets
I used to be a honor roll student, damn
Then I turned to a beast
The first time I seen a nigga get some blood on his sneaks
He had on Air Max 93s but was slumped in the street
His mama cryin', that did somethin' to me, oh Lord
The shit I'm doin' for my hood I won't get an award
I used to sell Reggie, damn how' I get to the Forbes?
I take a shot, if I miss I'm gettin' them boards
Ain't quittin' no more, like give me some more
We wearing Old Navy, it felt like Christian Dior
Was dead broke but rich in soul, was we really that poor?
Was we really that dumb? 'Cause we carry a gun
And every nigga in my neighborhood carryin' one
'Cause we had nightmares of our mamas gotta bury her son
I'm speakin' to you as a prophet as rare as they come, uh
Gunshots sound like music hangin' out the Buick
Why you wanna be a shooter?
Mama told me not to do it but I did it
Now I'm locked up in a prison
Callin' mama like ""I shouldn't have did it""
Watch my dream shatter in an instant
I'm on a visit posin' for the picture
Like I'm going for my prom or somethin'
Like I ain't facing time or somethin'
Ridin' for these niggas like that shit ain't hurt my mom or somethin'
Only one gon' get me commissary or even buy me somethin'
When it all fall down
I can't call y'all now
Even if I hit your phone
That won't get me home
Seen so many different times, these niggas did me wrong
Shit that's the reason that I did this song

[Verse 2]
Shit we was kids used to play on the step
A couple years later we flirtin' with the angel of death
I was 11 years old, I got my hands on the TEC
When I first touched it that shit gave me a rush
My homie's dying I'm like ""Maybe we next""
That just made me a threat
Knowin' the niggas smoke my daddy it just made me upset
Made me a man shit I was five when God gave me my test
Go to court with a court appointed and he won't say he objects
Now it's you against the state and you ain't got no cake
Jail overpopulated they ain't got no space
I know a young'un that got murked ain't get to drive no Wraith
But he in the hearse on the way to church, I know his mom gon' faint
When she smell like embalment fluid, cologne all on her baby
Pastor said he sendin' you home, she goin' crazy
When they drop that casket all in the ground, who gon' save me?
How could you blame me? When I'm tryna stay alive and just survive and beat them odds when niggas die by twenty-five
When I stop fearin' for my life, when I decide to change my mind And stop totin'
Tryna smoke the pain away, they lock us up for smoking
Put 'em on probation, lock 'em up if you ain't perfect
Victim to the system like a rain drop in the ocean
They closin' all the schools and all the prisons gettin' open

[Outro]
Yeah
See comin' from where I come from
We had to beat the streets
Beat the system, beat racism, beat poverty
And now we made it through all that we at the championship",Meek Mill,2018,[70],1
125,Tic Tac Toe,"[Chorus]
I’m 'bout to get it right now
All these muhfuckers wonder how
All the pretty girls love the style
And they wonder if he well endowed
On stage tryna feel my dick from the crowd
I’m 'bout to get it right now
All these muhfuckers wonder how
All the pretty girls love the style
And they wonder if he well endowed
On stage tryna feel my dick from the crowd

[Verse 1]
Come on, baby girl, tell me what you want, I got what you need
Said she independent, so don’t get offended if she leave
I said I won’t get offended, I’ll just get some Fendi
And repress my emotions in material shit that can be a distraction
Pussy and money, sometimes I feel the satisfaction
Till I spend that bread and bust that nut and now I’m back, son
After the damage is done
Rearrange the game and let 'em know your name

[Chorus]
Right now
All these muhfuckers wonder how
All the pretty girls love the style
And they wonder if he well endowed
On stage tryna feel my dick from the crowd
I’m 'bout to get it right now
All these muhfuckers wonder how
All the pretty girls love the style
And they wonder if he well endowed
On stage tryna feel my dick from the crowd
""Sinatra""

[Verse 2]
You know the drill, come on, you know the deal
If my shorty acting up, I wife swap like Uncle Phil
Moving at the speed of sound, let’s slow it down and keep it trill
Yeah, we keep it real, kill 'em with kindness and not the steel
Yeah, we livin' it up, you know that this is my everything, I’m never givin' it up
All the time, all the—all the time (yeah, we do)
And now I feel like I wanna keep going, my cards never showing, don’t know what’s in-hand
I love my fans, but this here girl want me, tell me I’m the man, I know I am
But never acknowledge it
Touring the country, I'm loving these colleges
Touching more pussy than a gynecologist
Study her body like I’m a biologist, with no apology
Baby girl, follow me
She got low, blow my kiss of criminology
And she be loving the way I be flowing
And I know the infatuation is growing
If you catchin' feelings you better be slowin' it down
(""Slowin' it dow—"") slow it down, down
'Cause we both know what happens when that love come around
You feelin' me, I’m feelin' you, I want you to be mine
Maybe one day it will be, but I don’t have the time

[Chorus]
Right now
All these motherfuckers wonder how
All the pretty girls love the style
And they wonder if he well endowed
On stage tryna feel my dick from the crowd
I’m 'bout to get it right now
All these muhfuckers wonder how
All the pretty girls love the style
And they wonder if he well endowed
On stage tryna feel my dick from the crowd

[Verse 3]
Shorty say she love me and she know every word
To every song on every mixtape
""When your album droppin'? Tell me which date
Everything you say to me, I can relate
The fact that we met right here, right now on this night, it must be fate""
Now I’ll be damned, time moves so fast
Couple months back, I had a meeting with my last
Reminiscing 'bout love, discussing matters of the past
Looking in them eyes, but I’m thinking 'bout that ass
I took her for coffee, she took me for granted
Now I show no emotion and my shorty can't stand it
And now you know (And now you know)
I’m on my grind, I keep my exes in line like tic-tac-toe
And I finally got 'em all up out my vision
However, I’m all they see when they turn on the television

[Chorus]
Right now
All these muhfuckers wonder how
All the pretty girls love the style
And they wonder if he well endowed
On stage tryna feel my dick from the crowd
Right now
All these muhfuckers wonder how
All the pretty girls love the style
And they wonder if he well endowed
On stage tryna feel my dick from the crowd (""Sinatra"")",Logic,2018,[72],1
126,Almost Slipped,"[Verse 1]
Ugh, every bitch I'm fuckin' say they only fuckin' me
I even bought you diamonds, put you in that double C
The way you love the game, you couldn't be in love with me
I work too hard for my name to let a bitch put mud on me
So how can I trust you? (Trust you)
When all the rich niggas fucked you (Fucked you)
Make you my baby, I'd love to (Love to)
You was a dime, but I dubbed you (Dubbed you)
When I first bagged you that shit had me excited
Swimming in that pussy, girl, I swear there's nothing like it
I got plans to cut you off, I know that you won't like it
I knew that it would come to this, I seen it like a psychic
Turned you to a savage (Savage)
I won't forget you, you a bad bitch (Bad bitch)
I set you up so you could level up (Level up)
But you was used to being average (Average)
Jumpin' on jets, you was caught up in the life
They gassed you on Instagram, you caught up in the hype
A ho gon' be a ho, so ain't no use for no advice
When you crossed me, you lost me, can't let you cross me twice

[Chorus]
I almost fell in love with a thottie (Oh)
My dawg said ""You got too many bodies"" (Ooh)
Girl, that pussy had me like a zombie (Oh)
I gotta pour out my feelings that's inside me, yeah
What happened in the dark is gon' come to the light (Come to the light)
Magic from the start, you was fuckin' me right (Fuckin' me right)
Treat me like a king baby talk to me nice (Talk to me)

[Verse 2]
You fucking with a ball player and now you acting bougie
Seen you out in traffic you act like you never knew me
I just bust out laughing when I seen with you that goofy (Ha)
Savage for that money, you like Ginger from the movie, ooh
I almost fell in love with a ho
I still dream of me fuckin' you slow
Ass so fat all the stuff from the back
I still watch all our old videos
And I still hear that pussy callin' (Callin')
It's so wet, it's slippery, it let me fall in
And from the way you treated me, almost went all in (All in)
Had to check your mileage and I started stallin' (Stallin')
'Cause relationships turn into situationships
I know you don't wanna hear this player shit, but baby I'm made for this
You made your bed, you gotta lay in it
My heart can't play with this (No)
Gotta save myself before I try to save a bitch (Woah)
I ain't been cuffing on no hoes and I ain't gon' start
Had to Patek my wrist, protect my heart (Protect my heart)
Had to Patek my wrist, protect my heart
Because this cold game left my heart cold, now I promise it ain't my fault

[Chorus]
I almost fell in love with a thottie (Oh)
My dawg said ""You got too many bodies"" (Ooh)
Girl, that pussy had me like a zombie (Oh)
I gotta pour out my feelings that's inside me, yeah
What happened in the dark is gon' come to the light (Come to the light)
Magic from the start, you was fuckin' me right (Fuckin' me right)
Treat me like a king baby talk to me nice (Talk to me)

[Verse 3]
Ugh, I gotta keep a vest on my heart (On my heart)
You the reason the good women got it hard (Got it hard)
Shit, we was good until our feelings got involved
That's when I did my homework and then I really got involved, oh
Oh, and I don't know how I'ma go 'bout it
Now a nigga coldhearted, baby, nobody
Get this hard, you suck the soul out me
Found out you a whole thottie
And you got a whole lotta bodies, nobody
No, you let what we had die young (Die young)
And that's word to Lil Roddy (Lil, no, no)
Soon as I thought I got one, I was like

[Chorus]
I almost fell in love with a thottie (Oh)
My dawg said ""You got too many bodies"" (Ooh)
Girl, that pussy had me like a zombie (Oh)
I gotta pour out my feelings that's inside me, yeah
What happened in the dark is gon' come to the light (Come to the light)
Magic from the start, you was fuckin' me right (Fuckin' me right)
Treat me like a king baby talk to me nice (Talk to me)",Meek Mill,2018,[73],1
127,Splash Warning,"[Intro: Future]
Okay, yeah-yeah, yeah-yeah
Woo-woo-woo
Ayy-ayy, ooh-ooh

[Chorus: Future]
In that new Chopard, ooh-ooh
That's a car, ooh-ooh
Money, money, ah-ooh-ooh
Big boss, ooh-ooh
In that Richie Mille, it don't tick-tock, hoo-hoo
Splash warning, hoo-hoo, ooh-ooh
I be cookin' coco out the pot, pot, yeah-yeah
I just gave away my lil' thot, thot, yeah-yeah
I just skrrt off in a robot, yeah-yeah
Pushed one button, the top go in the trunk, uh-huh, uh-huh

[Verse 1: Future]
One one thousand grams I make it jump, uh huh, okay
Popped out in Yves Saint Laurent, okay, okay
I juug two thousand bands every month, okay, okay
I could get you anything you want, okay okay
Dog food, anything you want, okay okay
Any hoe you choose, which one you want? Okay, okay

[Verse 2: Roddy Ricch]
I put all my dogs in Saint Laurent, yeah yeah
We had the fiends jumping at the spot, yeah yeah
I was whipping that dope up like a pot of spaghetti
The trap was hotter nigga had the feds around the corner
Get the package every week I got the straps in Arizona
I flooded out the bitch I had to put the Patek on her

[Chorus: Future]
In that new Chopard, ooh-ooh
That's a car, ooh-ooh
Money, money, ah-ooh-ooh
Big boss, ooh-ooh
In that Richie Mille, it don't tick-tock, hoo-hoo
Splash warning, hoo-hoo, ooh-ooh
I be cookin' coco out the pot, pot, yeah-yeah
I just gave away my lil' thot, thot, yeah-yeah
I just skrrt off in a robot, yeah-yeah
Pushed one button, the top go in the trunk, uh-huh, uh-huh

[Verse 3: Meek Mill]
Shawty gonna pop that pussy for a Cash app, okay
Only gonna fuck that bitch twice if her ass fat, okay
I keep Benji Franklin in my knapsack, okay
I wanna sleep in that pussy, that's a cat nap, okay
Lambo truck, oh-oh
Chocolate bitch, Yoo-Hoo
Chopper stick, two two
Threes lift your tutu
Please, you ain't cool cool
Run up on me, you lose
Hustle like I'm Nipsey
My bitch look like NuNu

[Bridge: Young Thug]
Tons money on his head 'cause we, 'cause we shottas
Diamonds blue and red, like a, like a cop car
Money on lil' bitch, still ain't see what's the total
Heard he's on her crew, we gon' splash when they roll up
Ooh-ooh

[Chorus: Future]
In that new Chopard, ooh-ooh
That's a car, ooh-ooh
Money, money, ah-ooh-ooh
Big boss, ooh-ooh
In that Richie Mille, it don't tick-tock, hoo-hoo
Splash warning, hoo-hoo, ooh-ooh
I be cookin' coco out the pot, pot, yeah-yeah
I just gave away my lil' thot, thot, yeah-yeah
I just skrrt off in a robot, yeah-yeah
Pushed one button, the top go in the trunk, uh-huh, uh-huh

[Outro: Future]
Woo-woo-woo-woo-woo",Meek Mill,2018,[77],1
128,Pay You Back,"[Intro: Meek Mill & Future]
Yeah, ooh
(Wheezy outta here)

[Verse 1: Meek Mill]
We gon' whack yo' dog about that cash, huh (Brr)
Play I'll put them demons on yo' ass, huh
I got too much power, don't make me mad, huh (Don't make me mad)
I'm too rich to send a hit, you better be glad, huh (Better be glad)
Deep down in them trenches, started up in extensions, (No)
Touch down in the clearport, now we back in business (Business)
Pull up in my hood, these niggas be actin' different (For what?)
They gon' keep it cool 'cause we'll whack them niggas
Huh, livin' to die, nigga, we dyin' to live (Dyin' to live)
Had to sacrifice my life just for my mom and kids (Mom and kids)
Beefin' with some real killers, they at my momma crib
Turn me to a monster, gotta show you niggas what time it is, huh
I got a rush from knowing these niggas wanna hit me up (Boom boom boom)
I was taught, you kill a real killer, and it'll give you luck (give you lved)
Feds gave my nigga thirty years and he stuck (And he stuck)
Still prayin' he don't give me up, huh

[Chorus: Meek Mill]
We gon' whack yo' dog about that cash, huh (Brr)
Send a message to 'em with no mask, huh (With no mask)
You don't wanna see my lil' nigga in yo' grass, huh (In yo' grass)
Hangin' all out the window, swingin' that Mac, huh (Straight up)
Pay you back, nigga gon' pay you back (Pay you back) (21, 21)
Leave 'em with some real rich niggas that'll get you wet (Get you what?)
We ain't ever fittin' with no nigga with like, ""Where you at?"" (21, 21)
Pay you back, niggas gon' pay you back

[Verse 2: 21 Savage]
I can't lie, I feel like John Wick with a stick (Straight up)
Bought a trap phone just to greenlight hits (Straight up)
All that talkin' make that chopper give you lip filler (21)
I come from the six, where they kill killers (Straight up)
This AK got so many bodies I call it Charles Manson (Straight up)
We was tryna find a lick, y'all niggas was somewhere dancing (Bitch)
Them young niggas still had respect when they was broke, huh (On God)
The whole city know that 21 gang will smoke sumn
If you want 'em whacked, it's gon' cost ten nickels (Fifty)
Bring a hundred racks, it could get done quicker (Quickie)
Desert Eagle bullets same size as a pickle (Straight up)
We kill all the opps and then we fuck all they sisters (On God)
All the guns I own got hollow tips in 'em (Straight up)
Nigga pick a side or you gon' die in the middle (Lil' bitch)
Dreamchasers shoot 'em wit' the .38 through the pillow
Wish I rapped in the 90s 'cause this 2k shit full of weirdos (Weirdos)

[Chorus: Meek Mill]
We gon' whack yo' dog about that cash, huh (Brr)
Send a message to 'em with no mask, huh (With no mask)
You don't wanna see my lil' nigga in yo' grass, huh (In yo' grass)
Hangin' all out the window, swingin' that Mac, huh
Pay you back, nigga gon' pay you back (Pay you back)
Leave 'em with some real rich niggas that'll get you wet (Wet)
We ain't ever fittin' with no nigga with like, ""Where you at?"" (Where you whoo)
Pay you back, niggas gon' pay you back, huh

[Verse 3: Meek Mill]
I'm like free all my young niggas that's incarcerated (Free 'em)
See 20 mil by 32, I feel obligated (Yeah)
I say nigga don't want no smoke, you ain't no carburetor (Brr)
Try to kill me, I come right back, Arnold Schwarzenegger (Ha)
AP terminator (Terminator), gon' make me burn a hater (Burn a hater)
Know a bitch shitted on me back then, I had to return the favor (Whoo)
I fucked first night, I ain't hit her back, I don't wanna fight
You can get it back, I ain't beefin' 'bout no dog hoe
Can't find a bitch like Waldo
'Cause she was tryna buy the bitch Aldo
Nigga this that Chanel money
This that ""so much work, if you get caught, you better not tell"" money
This that out yo' league, I smell like Creed, walk by and smell money
Fly them bales in, right to your doorstep, that's mail money
Young bull did his first hit and he turnt up, huh
If gettin' money was a sin nigga, I'd be burnt up, huh
If you know a nigga from back then, know I was fucked up, huh
Get to pointin' fingers and they swingin' through like a nunchuck (Gang)

[Chorus: Meek Mill]
We gon' whack yo' dog about that cash, huh (Brr)
Send a message to 'em with no mask, huh (With no mask)
You don't wanna see my lil' nigga in yo' grass, huh (In yo' grass)
Hangin' all out the window, swingin' that Mac, huh (Boom boom boom)
Pay you back, nigga gon' pay you back (Pay you back)
Leave 'em with some real rich niggas that'll get you wet (Wet)
We ain't ever fittin' no nigga with like, ""Where you at?"" (Where you whoo)
Pay you back, niggas gon' pay you back, ho",Meek Mill,2018,[78],1
129,Foot Fungus,"[Intro]
Okay, okay, alright, huh
Oh, mmm, okay, haha
Nigga dropped his phone
Woah, Kenny

[Verse 1]
Uh, okay, baby, be callin' me Hercules
'Cause the H on my waist, but this bitch here stand for Hermes
O-o-okay, I done popped me a perky
'Cause I heard it help with the pain, but just help my backaches
Okay, uh, baby, don't hurt me
Let's begin after three 'cause a nigga like foreplay
Uh, uh, uh, uh, okay
Drippin' like I just took a shit and clogged toilet
Captain Long John Silver, I'm gonna reel 'em in
Got on goat fur cream color coat from Burberry's Den
I'm a monster with a nice watch on, name not Ben 10
I'ma go get everything Mother Earth transcends

[Chorus]
Skrrrt, uh, uh, drop it on my cock
Skrrrt, I'ma h-hot nigga, no pot
Skrrrt, niggas still gettin' buns, hot dogs
Skrrrt, niggas not fuckin' with ya, coleslaw

[Verse 2]
Please take shelter, spit it like a pronounced letter
Beat too hard, sir
Spoonin' yo' bitch like I just pulled out a yogurt
Three bitches three different colors, Powerpuff girls, sir
What's the word? (Yerr)
She gotta go through him just to get to me, yes, I'm the middleman
Pokin' a bitch, she chokin' a bitch, she blowin' like a ceilin' fan
Pussy color on that bitch remind me of jacket on the Killa Cam
Ma'am I'm makin' green eggs and ham, bitch you know I am

[Chorus]
Skrrrt, uh, uh, drop it on my cock
Skrrrt, I'ma h-hot nigga, no pot
Skrrrt, niggas still gettin' buns, hot dogs
Skrrrt, niggas not fuckin' with ya, coleslaw

[Verse 3]
Woke up to a good life, baby
Gettin' chicken bitch, you know I'm gravy
Watchin' me, what you see? Diamonds HD
Shinin' brighter than the smile on my auntie
Hawaiian punch a nigga that be tryna play me
Hol' up I just pull up in a new Mercedes",Ski Mask the Slump God,2018,[81],1
130,Crush A Lot,"[Intro]
Cook that shit up, Quay

[Chorus]
I can't fuck with shawty, know she’ll tell
Slim shit, look like Draya Michele
I been goin' crazy, givin' ’em hell
She ain't tryna go with me, I'ma pay her
I crush a lot, baby girl, I'm a player
Connect the dots then I plug up the scale
If we get caught, they gon' give me the chair
Fuck the law, make 'em earn what they pay 'em

[Verse 1]
Ain't no back and forth with no bitches, this ain’t tennis
Rolls Royce truck, bitch, it ain’t rented
And they braggin' ’bout bitches, I promise we hit 'em
I flooded my wrist, let the bros split a million
At this point I'm heartless I ain't got no feelings
Buy every building in the hood for my children
Like a Drake song, got your vibe feelin’ groovy
With no phone, we can make us a movie
I ain't in my bag, I still got my feet out
If we wanted smoke with y'all, you couldn't be out
Free the bros, buy my shit off the kiosk
I'm at the vibe with the spot, this the creep house
Lil' shawty suck it like she just took her teeth out
Five percent tint on the whip, you can't see out
Ready to set it off, Queen Latifah
These niggas talk like bitches, see what they be 'bout

[Chorus]
I can't fuck with shawty, know she'll tell
Slim shit, look like Draya Michele
I been goin' crazy, givin' 'em hell
She ain't tryna go with me, I'ma pay her
I crush a lot, baby girl, I'm a player
Connect the dots then I plug up the scale
If we get caught, they gon' give me the chair
Fuck the law, make 'em earn what they pay 'em

[Verse 2]
Ain't no complaining, money coming in
Put it all up, do it all again
First you get a mil', then it's times ten
Youngest out the crew, AMG Benz
Stand up like a man, take it on the chin
They got consequences in this life of sin
Laugh about it, go in Gucci, spend a ten
When you come home, we gon' all win
Go in any club and make it thunderstorm, this shit reckless
He gon' knock you off with his Rollie on
Drive the Rolls Royce like a hotbox, really came from nothin'
Only ride with my security because I can't be armed
Can't get caught with another gun
They gon' know me when I'm gone
They hear my pain inside my songs
It's like a switch, I cut it on
Pills kick in, gettin' in my zone
Do my job, ain't see no wrong
I'm never talkin' on them phones
Feds gon' try to do us wrong
Man, they got my nigga Long
Lately I just been alone
My cup, my strap, this microphone
Nobody know what's goin on
Just glad I made it off the road
Granddaddy showed me life is a gamble
Ever since I been on them dice
They gon' suck it up like a bowl of rice
I'ma give it to them niggas every time

[Chorus]
I can't fuck with shawty, know she'll tell
Slim shit, look like Draya Michele
I been goin' crazy, givin' 'em hell
She ain't tryna go with me, I'ma pay her
I crush a lot, baby girl, I'm a player
Connect the dots then I plug up the scale
If we get caught, they gon' give me the chair
Fuck the law, make 'em earn what they pay 'em",Lil Baby,2018,[82],1
131,Oodles O' Noodles Babies,"[Intro]
This shit right here for my Oodles o' Noodles babies
His ma’ smoked the crack while she was pregnant so he can't even help that he crazy
He goin' to jail, it’s inevitable, forreal

[Verse 1]
I ain't have nobody to give me no hope
I hope my momma ain't doin' no coke
I used to wish that my daddy was livin'
I had a dream that I seen him as ghost
I used to act up when I went to school
Thought it was cool, but I really was hurt
Wanted my family to come to my games
My mama couldn't make it 'cause she was at work
Lived with my grandma, she took me to church
Really no I ain't wanna go
Remember I kissed my aunt in the casket
And her forehead was cold
I was like 4 years old
We couldn’t afford no clothes
It was hand me down
Who would think a nigga get a Grammy now?
Got a black judge tryna tear me down
All this jail time probably wear me down
Turn the lights off in the bathroom
Screaming, ""Bloody, Bloody, Bloody Mary"" now
Havin’ nightmares about Candyman
With the tool on me like a handyman
Killed my lil' cousin, I’m like, ""Damn it, man""
Had to see the footage on a camera, man
On the pavement, with his brains out
With the white sheet, he was laid out
Wanna ask 'Ye, ""Is this a choice?""
It was like this when I came out
What the fuck is you really complaining 'bout?
I know niggas that's never gon’ make it out
This that shit you won't see in the media
Poor get poorer and the rich gettin' greedier
Lot of daddies goin' back and forth out of jail
Lot of sons growin' up and repeating them
This the belly of the beast, you won't make it out
Man, this shit was designed just to eat us up
And my momma told, ""Nigga, keep it up
You gon' end up in prison, just sweepin' up""
Remember, nobody never believed in us
When they see us now, they can't believe it's us, no

[Interlude]
I think it's funny how
We used to go to school, play SEGA's
And then, next thing you know, you runnin' 'round with Glock .40s
We ain't never believed in the police, they was shootin' us

[Verse 2]
Yeah, they called it the projects, they put us in projects
What they gon' do with us? Can't call the cops yet
You might just get popped at
'Cause they the ones shootin' us
I'm on my mom's steps, it's like a bomb threat
The violence pursuing us, I ain't meet God yet
'Cause I'm on the block where
It's just me and Lucifer, look what they do to us
They know we in poverty
When I went to court, the judge said, ""Meek, you a menace to society""
Huh, you said, you would give me a chance, your honor, why would you lie to me?
16 more years of probation, you know you gon' get some more time on me, huh
Whole hood goin' crazy, babies havin' babies
She was fourteen, actin' like she eighty
Got pregnant by a nigga that was locked up in them cages
And the story goes on, if you make it, you amazing (Word up)

[Outro]
See, I got homie that's a billionaire
And I be tryin' to explain it to him like
If your mom ain't on crack or if she got a job and she doing eight hours a day
And your daddy in the graveyard or in the jail cell, who the fuck gon' babysit?",Meek Mill,2018,[85],1
132,STOOPID,"[Intro: Yung Gordon & Lil Juice]
Y'all already know it be the boy Yung Gordon
And you rockin' with Take Money Promotions
Ayy, Take Money Promotions
Give 'em that new shit, no fool shit
Oh yeah, let's go
DJ NekoLito (Rough Rider)
TMP954WELIVE
Take Money Promotions
Tay Keith, fuck these niggas up

[Chorus: 6ix9ine]
Bitch, I'm silly
Up them choppers, shoot your shit up, let's get busy
Drinkin' Henny, goin' brazy, poppin' pillies
Sex Money Murda, shout-out all my blazing Billies (All my Billies)
We in yo' city (We in yo'—)

[Verse 1: 6ix9ine]
Shoutout my apes in the fuckin' zoo (Filayo)
Filayo, they gon' shoot
Spin a hoop, who the fuck is you?
Who the fuck you know, nigga? No, nigga
Niggas killed your cousin, you want smoke, nigga? (Stupid)
Glo nigga, rollin' up your cousin in a blunt, nigga
Bozo, bitch, are you dumb-d-dumb-dumb-dumb-d-dumb-dumb-dumb? (Stupid)
Bitch, I'm Nick Cannon with this drum-dr-drum-drum-drum
(Brra-pum-pum)
Pull up with semis, no Lil Pump-pr-ump-Pump-pumps
(No esskeetit)
We goin' dumb-d-dumb-dumb-dumb-d-dumb-dumb-dumb
Bitch I'm stupid (Bitch I'm dumb)
I be tweakin', I be wildin', I be booted (Bitch, I be drunk)
I be stealin', I be robbin', I be lootin' (You don't wanna die)
Your boyfriend dumb, he get no money, bitch, he stupid (Is he dumb?)
Oh, bitch, he, oh, bitch, he stupid
Damn, homie, in high school you was the man, homie (2012)
What the fuck happened to you? (Stupid)
I'm just sayin', homie
Now you smokin' Black & Milds, smokin' reg, homie

[Interlude: Bobby Shmurda]
Ah-ah-ahh, what's up? Shmurda on the motherfuckin' set
Nigga 6ix9ine what's poppin' cuz?

[Verse 2: 6ix9ine]
Tell him shut up, suck a dick
Tell him fuck him, I'm the shit
Bitch, I'm drunk recording this
I'm getting money, I'm the shit
Shout-out my Bloods, shout-out my Crips
That nigga, Ebro, he a bitch
Just another old nigga on a young nigga dick
Bitch I'm lit on the 'Gram, a million likes, you see my shit
A bitch DM for the dick, but I probably wouldn't hit
VVS, Cuban hit, shout-out Jimmy for the drip
Your baby daddy mixtape wasn't shit, he a bitch
Free Bobby, free Rowdy, free Cueno, free the 9
Shout-out Jay Dee, shout-out Kooda, Dee Savv, those my guys
FOA they gon' ride, GS9 they gon' slide
When I woo, woo back, ah-ah, those my guys

[Break: Bobby Shmurda]
She give me neck until I burst out
She use her teeth, she get cursed out
And all these suckers with they fucking feelings
Always got these bitches with they purse out
We on the blast nigga bow down
I count bricks put the word out
You know you like a nigga Shmoney Dance
You gon' love a nigga when I swerve out

[Chorus: 6ix9ine]
Bitch, I'm silly
Up them choppers, shoot your shit up, let's get busy
Drinkin' Henny, goin' brazy, poppin' pillies
Sex Money Murda, shout-out all my blazing Billies (All my Billies)
We in yo' city

[Outro: Bobby Shmurda]
Hold up, hold up, hold up, gang
Run that shit back",6ix9ine,2018,"[89, 61, 85, 88, 80, 65, 48, 51, 25]",9
133,Global,"[Intro]
We global now

[Chorus]
Bought her baby Gucci strollers (Strollers)
Switch it up and I went global (Global)
Can't play around, I had to grow up (Grow up)
Check out my neck, hell of a glo-up (Glo-up)
These niggas cap and that shit blow up
My dawg rappin', hope he blow up
I need my checks without no hold-ups
I put my city on my shoulders
I told the truth in every story that I told 'em
I fucked around and showed 'em

[Verse 1]
All of my whips got that new car smell
Don't get it twisted, from the 'partments, I just park well
I don't fuck with him, that nigga flawed, send him to voicemail
Catch up with him, push up on him, tell him how we all feel
Made myself a millionaire, only took a year, dawg
Thinkin' bout what I been through, I can make a tear fall
Late night with them youngins, we was creepin', could've killed y'all
We ain't gon' do that internet beefin', that's for bitches, dawg
I went up to space so they hatin', they can't lift off
I can make your bitch eat my kids, every drip drop
I come from trenches, we can't come outside in flip flops
I done came so far, sittin' on the floor, watchin' the tip-off

[Chorus]
Bought her baby Gucci strollers (Strollers)
Switch it up and I went global (Global)
Can't play around, I had to grow up (Grow up)
Check out my neck, hell of a glo-up (Glo-up)
These niggas cap and that shit blow up
My dawg rappin', hope he blow up
I need my checks without no hold-ups
I put my city on my shoulders
I told the truth in every story that I told 'em
I fucked around and showed 'em

[Verse 2]
I put my all into this shit
I worked so hard to get my wrist
It broke my heart but I didn't quit
I had to ball with no assist
I got 'em all on my drip
Go with his move, he gon' get flipped (Yeah)
I had to hustle for a meal, yeah
And now I'm hustling in these M's, yeah
Gave Jock and Dee 200 years
Whenever they call, I let 'em hear
Them lawyers I got gon' lift they spirit
Them niggas know I keep it real, yeah
Sometimes I feel like the floor is giving in on me
I work so hard but I can't stop 'cause they depend on me
I tried to holler, she didn't talk, but now her friend want me
I see through all, and my life flawed, need no lens on us

[Chorus]
Bought her baby Gucci strollers (Strollers)
Switch it up and I went global (Global)
Can't play around, I had to grow up (Grow up)
Check out my neck, hell of a glo-up (Glo-up)
These niggas cap and that shit blow up
My dawg rappin', hope he blow up
I need my checks without no hold-ups
I put my city on my shoulders
I told the truth in every story that I told 'em
I fucked around and showed 'em",Lil Baby,2018,[91],1
