,title,lyrics,artists,date,rank,cnt
10,Moon River,"[Verse]
Moon river, wider than a mile
I'm crossing you in style someday
Oh, dream maker
You heartbreaker
Where ever you're going I'm going your way
Two drifters off to see the world
There's such a lot of world to see
We're after the same rainbow's end
Waiting round the bend
My huckleberry friend
Moon river and me",Audrey Hepburn,1961,"[11, 16, 12, 15, 11, 17, 14, 24, 20, 26, 22, 26, 26, 36, 37, 49, 39, 54, 43, 68, 50, 90, 67, 93]",24
11,I Don't Know Why,"[Verse 1]
We could be strangers in the night
We could be passing in the shadows
We couldn't be closer if we tried
When we're caught in the headlights
We could be faces in the crowd
We could be passing in the shadows
Loving the risk of being found
When we're caught in the headlights

[Pre-Chorus]
Dangerous
Your love is always dangerous
And now I'm lost in us
We're living in a lie of trust

[Chorus]
I don't know why
But I guess it's got something to do with you
To do with you
I don't know why
But I guess it's got something to do with you
To do with you

[Verse 2]
I was a vacant alibi
Trading the truth in for a lie, oh
We were the essence of desire
And we're caught in the headlights

[Pre-Chorus]
Dangerous
Your love is always dangerous
And now I'm lost in us
We're living in a lie of trust

[Chorus]
I don't know why
But I guess it's got something to do with you
To do with you
I don't know why
But I guess it's got something to do with you
To do with you
I don't know why
But I guess it's got something to do with you
To do with you
I don't know why
But I guess it's got something to do with you
To do with you

[Bridge]
Tell me that you love me
Tell me that you love me
Tell me that you love me
Tell me that you love me
Tell me that you love me
Dangerous
Tell me that you love me
Tell me that you love me
Your love is always dangerous
Tell me that you love me

[Chorus]
I don't know why
I don't know why
But I guess it's got something to do with you
To do with you
I don't know why
But I guess it's got something to do with you
To do with you
I don't know why
But I guess it's got something to do with you
To do with you
I don't know why
But I guess it's got something to do with you
To do with you",Imagine Dragons,1961,"[12, 13, 19, 26, 38, 47, 66, 84, 93]",9
12,When I Fall In Love,"[Clive Griffin]
When I fall in love
It will be forever
Or I'll never fall in love
In a restless world like this is
Love is ended before it's begun
And too many moonlight kisses
Seem to cool in the warmth of the sun

[Céline Dion]
When I give my heart
It will be completely
Or I'll never give my heart
(oh, let me give my heart)
And the moment I can feel that you feel that way too
(I feel that way too)
Is when I fall in love (I fall in love) with you

[Céline Dion & Clive Griffin]
When I fall in love
It will be forever
Or I'll never fall in love


In a restless world like this is
Love is ended before it's begun
And too many moonlight kisses
Seem to cool in the warmth of the sun

When I give my heart
It will be completely
Or I'll never give (I'll never give) my heart (oh, I'll never give my heart)

And the moment I can feel that you feel that way too
Is when I fall in love
When I fall in love
When I fall in love with you",Céline Dion,1961,"[13, 14, 21, 35, 55, 89, 72, 65, 67, 70, 75, 80, 84, 99]",14
13,Unchain My Heart,"[Verse 1]
Unchain my heart, baby let me be
Unchain my heart because you don't care about me
You've got me sewed up like a pillowcase
But you let my love go to waste so
Unchain my heart, oh please, please set me free
Unchain my heart, baby let me go
Unchain my heart, because you don't love me no more
Every time I call you on the phone
Some fella tells me that you're not at home so
Unchain my heart, oh please, please set me free

[Chorus]
I'm under your spell like a man in a trance
But I know darn well, that I don't stand a chance so
Unchain my heart, let me go my way
Unchain my heart, you worry me night and day
Why lead me through a life of misery
When you don't care a bag of beans for me
So unchain my heart, oh please, please set me free

[Chorus]
I'm under your spell like a man in a trance
But I know darn well, that I don't stand a chance so
Unchain my heart, let me go my way
Unchain my heart, you worry me night and day
Why lead me through a life of misery
When you don't care a bag of beans for me
So unchain my heart, please, please set me free

[Outro]
(please set me free)
Oh won't you set me free
(please set me free)
Woah, set me free
(please set me free)
Woowow, set me, free little darling
(please set me free)
Oh won't you set me free",Ray Charles,1961,"[14, 17, 26, 38, 62]",5
14,When The Boy In Your Arms (Is The Boy In Your Heart),"When the boy in your arms
Is the boy in your heart
Then you've got everything

When you're holding the dream
You've been dreaming you'd hold
You're as rich as a king

So, hold him tight
And never let him go
Day and night
Let him know you love him so

With the love of your life
Spend a life time of love
Make him yours for ever more

So, hold him tight
And never let him go
Day and night
Let him know you love him so

With the love of your life
Spend a life time of love
Make him yours for ever more

Make him yours for ever more",Connie Francis,1961,"[15, 16, 24, 37, 54, 80]",6
15,'Til,"[Verse 1]
Don't, don't play with her, don't be dishonest (Ayy)
Still not understandin' this logic (Ayy)
I'm back and I'm better (And I'm better)
I want you bad as ever
Don't let me just let up
I wanna give you better
Baby, it's whatever
Somebody gotta step up
Girl, I'm that somebody, so I'm next up
Be damned if I let him catch up
It's easy to see that you're fed up
I am on a whole 'nother level
Girl, he only fucked you over 'cause you let him
Fuck him, girl, I guess he didn't know any better
Girl, that man didn't show any effort
Do all I can just to show you you're special
Certain it's your love that holds me together
Lately you say he been killin' the vibe
Gotta be sick of this guy
Pull up, skrr, get in the ride
Left hand is steerin' the other is grippin' your thigh
Light up a spliff and get high
Shawty, you deserve what you've been missin'
Lookin' at you I'm thinkin' he must be trippin'
Play this song for him, tell him, ""Just listen""

[Chorus]
Don't
Don't

[Verse 2]
Girl, said he keeps on playin' games
And his lovin' ain't the same
I don't know what to say, but
What a shame
If you were mine you would not get the same
If you were mine you would top everything
Suicide in the drop switchin' lanes
And that thing so fire, baby, no propane
Got good pussy, girl, can I be frank?
To keep it 100, girl, I ain't no saint
But he the only reason that I'm feelin' this way
Givin' you the world, baby, when you get space
Pen game get me laid, baby, that's penetrate
Oh baby

[Chorus]
Don't

[Verse 3: King Vory]
H-Town got a nigga so throwed
Pour up, we can party some more
Yeah, got this drank in my cup
Got a young nigga feelin' so throwed
Spit fire in a world so cold
Young money got a nigga feelin' old
Spit fire in a world so cold
H-Town got me feelin' so throwed
H-Town got me feelin' so throwed
Ride paint and we sip 'til we fold
H-Town got me feelin' so throwed
Spit fire in a world so cold
H-Town got a nigga so throwed

[Chorus]
Don't",Bryson Tiller,1961,"[17, 23, 29, 33, 47, 57, 81, 83, 95, 91]",10
16,Tonight,"[HAMILTON]
I may not live to see our glory!

[LAFAYETTE/MULLIGAN/LAURENS]
I may not live to see our glory!

[HAMILTON]
But I will gladly join the fight!

[LAFAYETTE/MULLIGAN/LAURENS]
But I will gladly join the fight!

[HAMILTON]
And when our children tell our story…

[LAFAYETTE/MULLIGAN/LAURENS]
And when our children tell our story…

[HAMILTON]
They’ll tell the story of tonight

[MULLIGAN]
Let’s have another round tonight

[LAFAYETTE]
Let’s have another round tonight

[HAMILTON]
Let’s have another round tonight

[LAURENS]
Raise a glass to freedom
Something they can never take away
No matter what they tell you
Raise a glass to the four of us

[LAURENS/MULLIGAN]
Tomorrow there’ll be more of us

[MULLIGAN/LAFAYETTE/LAURENS]
Telling the story of tonight

[HAMILTON]
They’ll tell the story of tonight

[LAURENS/MULLIGAN/LAFAYETTE]
Raise a glass to freedom
Something they can never take away

[HAMILTON]
No matter what they tell you

[MULLIGAN/LAFAYETTE]
Let’s have another round tonight

[LAURENS]
Raise a glass to the four of us

[HAMILTON/LAURENS/MULLIGAN/LAFAYETTE]
Tomorrow there’ll be more of us

[HAMILTON/LAURENS]
Telling the story of tonight

[MULLIGAN/LAFAYETTE]
Let’s have another round tonight

[HAMILTON/LAURENS/
ENSEMBLE & MULLIGAN/LAFAYETTE/ENSEMBLE]
They’ll tell the story of tonight
Raise a glass to freedom
They’ll tell the story of tonight
Raise a glass to freedom
They’ll tell the story of tonight
They'll tell the story of—

[FULL ENSEMBLE]
Tonight",Original Broadway Cast of Hamilton,1961,"[18, 11, 8, 44, 12, 46, 13, 57, 13, 60, 29, 71, 46, 82, 49, 66, 84]",17
17,Big Bad John,"Big John
Big John

Ev'ry mornin' at the mine you could see him arrive
He stood six foot six and weighed two forty five
Kinda broad at the shoulder and narrow at the hip
And everybody knew, ya didn't give no lip to Big John

(Big John, Big John)
Big Bad John
(Big John)

Nobody seemed to know where John called home
He just drifted into town and stayed all alone
He didn't say much, he kinda quiet and shy
And if you spoke at all, he just said, ""Hi"" to Big John

Somebody said he came from New Orleans
Where he got in a fight over a Cajun Queen
And a crashin' blow from a huge right hand
Sent a Louisiana fellow to the Promised Land, Big John

(Big John, Big John)
Big Bad John
(Big John)

Then came the day at the bottom of the mine
When a timber cracked and men started cryin'
Miners were prayin' and hearts beat fast
And everybody thought that they'd breathed their last, 'cept John

Through the dust and the smoke of this man made hell
Walked a giant of a man that the miners knew well
Grabbed a saggin' timber, gave out with a groan
And like a giant Oak tree, he just stood there alone, Big John

(Big John, Big John)
Big Bad John
(Big John)

And with all of his strength he gave a mighty shove
Then a miner yelled out, ""There's a light up above""
And twenty men scrambled from a would-be grave
Now there's only one left down there to save, Big John

With jacks and timbers they started back down
Then came that rumble way down in the ground
And then smoke and gas belched out of that mine
Everybody knew it was the end of the line for Big John

(Big John, Big John)
Big Bad John
(Big John)

Now they never reopened that worthless pit
They just placed a marble stand in front of it
These few words are written on that stand
At the bottom of this mine lies a big, big man, Big John

(Big John, Big John)
Big Bad John
(Big John)

(Big John)
Big Bad John",Jimmy Dean,1961,"[19, 9, 2, 1, 1, 1, 1, 1, 3, 3, 8, 17, 53]",13
18,White Christmas,"[Verse 1]
I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

[Verse 2]
I'm dreaming of a white Christmas
With every Christmas card I write
""May your days be merry and bright
And may all your Christmases be white""

[Verse 1]
I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

[Verse 2]
I'm dreaming of a white Christmas
With every Christmas card I write
""May your days be merry and bright
And may all your Christmases be white""",Bing Crosby,1961,"[20, 33, 66]",3
19,Gypsy Woman,"[Verse 1]
I think she took my soul but I didn't know
That gypsy woman's got me under control
She fed me lies, yeah, she casts her spells
That gypsy woman's really ringing my bells
And to hell I will go, knocking right on Satan's door
Heavens, no, this ain't it
Honey, I won't beg, I'll just take it quick

[Pre-Chorus]
She took me to my knees
And now she's got me praying

[Chorus]
Save me, she's a liar
And I can't seem to untie
The rope she's got wrapped around her finger
Think I lost the last bit of my self control

[Verse 2]
I can feel the hole that she left
Gypsy woman robbed me of my best
She said she couldn't say
Gypsy woman wore black on our wedding day
And to hell I will go, knocking right on Satan's door
Heavens, no, this ain't it
Honey, I won't beg, I'll just take it quick

[Pre-Chorus]
She took me to my knees
And now she's got me praying

[Chorus]
Save me, she's a liar
And I can't seem to untie
The rope she's got wrapped around her finger
Think I lost the last bit of my self control

[Bridge]
'Cause I don't need what you've been giving me
So, gypsy woman, stay the hell away from me
'Cause I don't need what you've been giving me
So, gypsy woman, stay the hell away from me
'Cause I don't need what you've been giving me
So, gypsy woman, stay the fuck away from me!

[Instrumental Interlude]

(Save me, yeah)

[Chorus]
Save me, she's a liar
And I can't seem to untie
The rope she's got wrapped around her finger
Think I lost the last bit of my self control

[Outro]
Yeah, she's a liar
And I can't seem to untie the rope
She's got wrapped around her finger
I think I lost the last bit of my self control
(My self control)",Anarbor,1961,"[21, 21, 20, 20, 32, 37, 49, 64, 71, 88, 99]",11
20,Revenge,"[Intro]
I think I, I think I finally
Found a way to forgive myself
From mistakes I made in my past
I think that's the first step, right?
You agree?

[Verse]
I've dug two graves for us, my dear
Can't pretend that I was perfect, leavin' you in fear
Oh, man, what a world, the things I hear
If I could act on my revenge, then, oh, would I?
Some kill, some steal, some break your heart
And you thought that I would let it go and let you walk
Well broken hearts break bones, so break up fast
And I don't wanna let it go, so in my grave I'll rot
I've dug two graves for us, my dear
Can't pretend that I was perfect, leavin' you in fear
Oh, man, what a world, the things I hear
If I could act on my revenge, then, oh, would I?
Some kill, some steal, some break your heart
And you thought that I would let it go and let you walk
Broken hearts break bones, so break up fast
And I don't wanna let it go, so in my grave I'll rot

[Chorus]
In my grave, I'll rot
In my grave, I'll rot
In my grave, I'll rot-ot-ot
In my grave, I'll rot
In my grave, I'll rot-ot-ot
In my grave, I'll rot

[Outro]
In my grave, I'll rot
I'll rot, I'll rot, I'll rot
Is my pain your freedom?
Is all of my pain your freedom?
Enjoy",XXXTENTACION,1961,"[22, 28, 46, 56, 71, 83]",6
21,There's No Other (Like My Baby),"There's a story I want you to know
'Bout my baby - how I love him so

There's no other like my baby
No, no, no, no
I wanna tell you now
There's no other, don't mean maybe
No, no, no, no

Walkin' down the street in a crowd
Looking at my baby, feeling so proud
There's no other like my baby
No, no, no, no

While at at a dance, my baby by my side
He whispers to me someday I'll be his bride
There's no other like my baby
No, no, no, no

(Johnny) No, no not like my baby
(Billy) No, not like my baby
(Bobby) He's not like my baby
I wanna tell ya now

There's no other like my baby, oh no",The Crystals,1961,"[23, 26, 34, 43, 68, 92]",6
22,Your Ma Said You Cried In Your Sleep Last Night,"Ya ma said you cried in your sleep last night

Ya ma said you cried in your sleep last night

You should've seen that look in her eyes

I had to tell her some little white lies

I know I havn't been so true to you

I know I havn't been so true to you
Don't't ya cry
Don't ya cry
Don't ya cry no more
Please

Ain't gonna be the way it was before

Oh
My love
Oh
My love - let me kiss you
Let me hold you tight
Oh
My love
Oh
My love
And your ma said you cried
Your ma said you cried

Your ma said you cried in your sleep last night
I know I havn't been so true to you
. . 
Oh
My love
Oh
My love - let me kiss you
Let me hold you tight
Oh
I love you
Oh
I love you - don't you cry

Don't you cry
And your ma said you cried

And your ma said you cried
Your ma said you cried

Your ma said you cried
Your ma said you cried

Oh
Your ma said you cried in your sleep last night",Shakin’ Stevens,1961,"[24, 27, 33, 39, 50, 53, 68, 77]",8
23,Rock-A-Hula Baby,"[Verse 1]
The way she moves her hips up to her fingertips
I feel I'm heaven bound
And when she starts to sway, I've gotta say
She really moves the grass around

[Chorus]
Rock-a-hula baby
Rock-a-hula baby
Got a hula lulu from Honolulu
That rock-a-hula baby of mine

[Verse 2x]
Although I love to kiss my little hula miss
I never get the chance
I wanna hold her tight all through the night
But all she wants to do is dance

[Chorus ]

Oh that Rock-a-hula baby of mine",Elvis Presley,1961,"[25, 32, 47, 62]",4
24,I Know (You Don't Love Me No More),"I know, you don't love me no more
(I know)
No more, no, no more
(No more)
And I don't want to be hurt anymore
(No more)
Anymore
(No more)

Yeah, yeah, I have loved so hard
Everything I did was no [unverified]
If I can't love you right, baby
I don't have to love you at all

I know, you don't want me no more
(I know)
No more, no, no more
(No more)
And it has to be someone else loving you more
(No more)
Loving you more
(No more)

Ain't no use in me crying now
If not for you, I wouldn't be down
Don't want me no more, baby
Ain't no use in you hanging 'round

I know, no more, no more
No more, no more
I know, you don't want me no more
(I know)
No more, no, no more
(No more)

And it has to be someone else loving you more
(No more)
Loving you more
(No more)

Ain't no use in me crying now
If not for you, I wouldn't be down
Don't want me no more, baby
Ain't no use in you hanging 'round
I know, I know
(I know, I know)",Barbara George,1961,"[26, 38, 56, 65, 80, 95, 99]",7
25,Jingle Bell Rock,"[Verse 1]
Jingle bell, jingle bell, jingle bell rock
Jingle bells swing and jingle bells ring
Snowin' and blowin' up bushels of fun
Now, the jingle hop has begun

[Verse 2]
Jingle bell, jingle bell, jingle bell rock
Jingle bells chime in jingle bell time
Dancin' and prancin' in Jingle Bell Square
In the frosty air

[Bridge]
What a bright time, it's the right time
To rock the night away
Jingle bell time is a swell time
To go glidin' in a one-horse sleigh

Giddy-up jingle horse, pick up your feet
Jingle around the clock
Mix and a-mingle in the jinglin' feet
That's the jingle bell rock

[Verse 2]
Jingle bell, jingle bell, jingle bell rock
Jingle bells chime in jingle bell time
Dancin' and prancin' in Jingle Bell Square
In the frosty air

[Bridge]
What a bright time, it's the right time
To rock the night away
Jingle bell time is a swell time
To go glidin' in a one-horse sleigh

[Outro]
Giddy-up jingle horse, pick up your feet
Jingle around the clock
Mix and a-mingle in the jinglin' feet
That's the jingle bell
That's the jingle bell
That's the jingle bell rock",Bobby Helms,1961,"[27, 49, 45, 58, 68, 71]",6
26,Fool #1,"[Текст песни ""Улыбнись, дурак!""]

[Скит: MORGENSHTERN & Эмир Моргенштерн]
— Расскажи, что тебя, что тебя беспокоит
— Ну грустно, школа, я не знаю языка и всё такое
— А ты знаешь, что человек настроение только сам себе делает?
— Нет
— Да. Никто, кроме тебя, настроение тебе не сделает
— Почему?
— Никто, кроме тебя, не влияет на твоё настроение. Вот как ты сам решил, так и будет
— Влияет
— Нет, это неправда, это, это глупо. Жизнь не влияет ни на что, ты сам её должен создавать. Вот если ты сам для себя решил «всё, это, мне весело», то тебе весело. А если ты сам для себя решил «мне грустно», то тебе грустно, это так работает. Ты просто вот сам должен попробовать это и понять. Ты ещё очень маленький, у тебя очень много времени
— А у тебя?
— Ну, у меня тоже, я тоже молодой
— Нет, ты старый
— Ну не, мне всего двадцать, ну ты, не, не говори мне такого
— Старый!
— Братан, перед тобой огромный мир, ты посмотри, посмотри на это. Огроменный мир. Ты знаешь сколько всего ты можешь сделать, чёрт возьми? Так переставай. Улыбнись, дурак! Улыбнись, блин! Ха-ха
— Я не дурак!",MORGENSHTERN,1961,"[28, 19, 13, 5, 5, 3, 3, 5, 17, 21, 31, 36, 66]",13
